50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.100558,,,,,,,,,,,,,88a90423-0b36-4386-97c2-ef2499a6ea84,1598,,"[88.6, 27.7]",3879590,43,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cristian Daniel Ansaldi,7464.0,Left Center Back,83,Genoa,233,['5ce250ea-2c90-4401-a5e7-b040431c4810'],4,,Right Foot,,"[120.0, 32.1, 0.8]",,"[{'location': [100.5, 5.4], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.3, 44.7], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.4, 37.5], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.5, 23.1], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.5, 38.6], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.9, 37.6], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.8, 53.8], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.8, 29.2], 'player': {'id': 40427, 'name': 'Cesare Bovo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.6, 15.7], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.4, 42.5], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.2, 21.5], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 33.9], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.4, 22.1], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",a2a4d41c-4e8c-4920-8a53-9f369841e97c,Off T,0.0111262305,Normal,Open Play,,,,Genoa,233,00:43:04.425,Shot,
,,,,,,,,,,,,,,,,,0.189419,,,,,,,,,,,,,3d8cf652-c28b-4532-b7bd-7a8b1e344b54,1659,,"[88.8, 37.5]",3879590,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,87,Torino,241,"['1bd57323-de8f-4d34-af7a-8719136286d3', 'd720197e-a4ec-48c5-9fb2-a95a0f2245d2']",30,,Right Foot,,"[93.9, 38.0]",,"[{'location': [115.7, 39.2], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.2, 53.8], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [94.3, 37.6], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [92.1, 41.2], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.3, 30.9], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.7, 26.3], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [87.6, 38.0], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 19.7], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [87.8, 26.6], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [81.2, 43.3], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.6, 26.0], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.8, 31.0], 'player': {'id': 8193, 'name': 'Maximiliano Gastón López'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [80.4, 66.0], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",,Blocked,0.020899553,Normal,Open Play,,,,Torino,241,00:44:30.536,Shot,
,,,,,,,,,,,,,,,,,0.809631,,,,,,,,,,,,,ce6270e2-c441-4587-a6ba-4319e14e805c,1707,,"[95.5, 55.5]",3879590,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jules Olivier Ntcham,10530.0,Right Wing,90,Genoa,233,['b28296e7-fc8a-4fff-bdf1-e98f844f0b42'],33,,Right Foot,,"[120.0, 45.4, 1.3]",,"[{'location': [118.3, 42.4], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.6, 76.9], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [94.1, 34.8], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.1, 39.2], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.5, 40.7], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.9, 27.8], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [76.5, 19.8], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [81.9, 31.1], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.0, 52.4], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.7, 59.4], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.7, 47.9], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 46.2], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.2, 52.6], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.6, 39.6], 'player': {'id': 40427, 'name': 'Cesare Bovo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 29.4], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",6f9418fd-18b0-4998-8198-faabebb8532f,Off T,0.023579068,Normal,Open Play,,,,Genoa,233,00:45:33.778,Shot,
,,,,,,,,,,,,,,,,,0.673449,,,,,,,,,,,,,ec3e7e1e-eda2-4bf5-a899-5b4df351dd32,2180,,"[100.2, 46.7]",3879590,55,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Afriyie Acquah,7474.0,Right Center Midfield,111,Torino,241,"['4c762bf4-4d3a-4564-95cf-0030002df5b5', '89eae22c-027c-444a-bfdf-ae4103e2f958', 'c4a197ba-237b-48f0-b00e-3bfc418a3893']",1,,Right Foot,,"[115.9, 42.2, 0.8]",,"[{'location': [116.5, 41.8], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.5, 29.0], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.9, 46.9], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 50.6], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.3, 40.0], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.7, 45.3], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 43.8], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 31.1], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 33.8], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [96.3, 46.7], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.0, 39.9], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.9, 52.9], 'player': {'id': 8193, 'name': 'Maximiliano Gastón López'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,Saved,0.08131782,Normal,Open Play,,,,Torino,241,00:10:01.158,Shot,True
,,,,,,,,,,,,,,,,,0.601794,,,,,,,,,,,,,b7bc0bdf-fa33-4e53-9101-44c64a45ab5a,2197,,"[114.3, 34.8]",3879590,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,117,Genoa,233,['cb3fa532-3265-4f54-b3d1-5a2c9626d70c'],23,,Left Foot,,"[120.0, 34.0, 0.9]",True,"[{'location': [117.0, 37.6], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 39.3], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 49.7], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.6, 34.9], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.7, 28.7], 'player': {'id': 40427, 'name': 'Cesare Bovo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 21.1], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.6, 34.7], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 21.2], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.2, 42.1], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",bdcc7a38-71bc-44ff-aea7-b319456ddac7,Off T,0.45046666,Normal,Open Play,,,,Genoa,233,00:10:23.457,Shot,
,,,,,,,,,,,,,,,,,1.323018,,,,,,,,,,,,,bd008e78-2391-43d8-ba60-0ac5231fb74e,2411,,"[107.3, 30.9]",3879590,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ezequiel Muñoz,6894.0,Center Back,131,Genoa,233,"['8e27c0ea-71f9-47a9-ba0a-652f85d090b1', 'd7fa8066-167e-4747-9821-831efdc68100']",3,True,Head,,"[116.4, 37.7, 1.4]",,"[{'location': [100.8, 73.5], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.9, 29.8], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.4, 31.1], 'player': {'id': 40427, 'name': 'Cesare Bovo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.2, 58.3], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.2, 38.1], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 61.6], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.0, 44.0], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 40.3], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 32.6], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.9, 23.9], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [108.7, 32.1], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.2, 37.9], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.0, 46.1], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.6, 42.2], 'player': {'id': 3556, 'name': 'Serge Gakpé'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",5978c781-8a10-4659-9016-0786c4b2ac8f,Saved,0.021366464,Normal,Open Play,,,,Genoa,233,00:16:03.116,Shot,True
,,,,,,,,,,,,,,,,,1.483653,,,,,,,,,,,,,03663ad6-a678-4122-a5f4-4556bcafc770,2610,,"[106.0, 44.7]",3879590,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Pavoletti,8180.0,Center Forward,148,Genoa,233,['628a6020-afa7-4a89-a5f0-a930bd2e47c0'],46,,Head,,"[120.0, 32.6, 2.3]",,"[{'location': [116.8, 41.6], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 71.4], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 56.8], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.0, 45.1], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.9, 65.3], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.5, 39.7], 'player': {'id': 40427, 'name': 'Cesare Bovo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 36.3], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.0, 36.6], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.0, 55.3], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 35.8], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.1, 28.2], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [97.1, 73.5], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [101.4, 55.8], 'player': {'id': 3556, 'name': 'Serge Gakpé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.2, 67.0], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",b4f8cc74-1f02-4331-80df-8e7c9cbde24f,Off T,0.03343493,Normal,Open Play,,,,Genoa,233,00:20:46.469,Shot,
,,,,,,,,,,,,,,,,,1.023884,,,,,,,,,,,,,00860bdc-7276-4344-b7a5-08778f811a81,2629,,"[105.7, 42.9]",3879590,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,150,Genoa,233,"['0d105657-e891-47ed-9b31-e31ac7fadf04', '449b0960-75fd-430a-a2db-361033a99139']",25,,Right Foot,,"[120.0, 39.2, 2.0]",True,"[{'location': [93.0, 32.0], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.4, 35.4], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 26.2], 'player': {'id': 40427, 'name': 'Cesare Bovo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 39.5], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 41.4], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.4, 54.1], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.7, 42.1], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.6, 64.8], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [90.0, 39.2], 'player': {'id': 3556, 'name': 'Serge Gakpé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",d3ed0282-1503-49d1-8e97-74a93e9b580f,Goal,0.34526,Normal,Open Play,,,,Genoa,233,00:21:25.138,Shot,True
,,,,,,,,,,,,,,,,,0.982496,,,,,,,,,,,,,54055d36-c226-4505-8c62-7096437315e9,2723,,"[102.4, 36.8]",3879590,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Belotti,7471.0,Left Center Forward,154,Torino,241,['8e7565ec-bf00-426d-bf2b-8f3276f0da5c'],52,,Right Foot,,"[120.0, 40.1, 5.8]",True,"[{'location': [87.8, 62.6], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [118.4, 40.1], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 47.8], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.4, 32.3], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 35.5], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 37.8], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.0, 42.7], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.8, 11.3], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [94.9, 39.1], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [86.0, 11.9], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [90.0, 45.1], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.9, 33.8], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.5, 46.0], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.4, 39.8], 'player': {'id': 8193, 'name': 'Maximiliano Gastón López'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",1ca662b5-b4f1-425f-a514-f33930bc0f97,Off T,0.055453517,Half Volley,Open Play,,,,Torino,241,00:25:52.301,Shot,
,,,,,,,,,,,,,,,,,0.414057,,,,,,,,,,,,,33903d53-403e-432c-bbca-a5c31eb127bd,2936,,"[105.3, 32.3]",3879590,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniele Baselli,7465.0,Left Center Midfield,167,Torino,241,['2221ca7c-b143-4c42-912d-cc2d768c3ec0'],20,,Right Foot,,"[113.4, 36.3, 1.1]",,"[{'location': [114.0, 36.5], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 45.6], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 40.4], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.2, 35.6], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 36.0], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 26.8], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.6, 23.5], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [94.3, 34.8], 'player': {'id': 8193, 'name': 'Maximiliano Gastón López'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.2, 45.6], 'player': {'id': 12619, 'name': 'Josef Alexander Martínez Mencia'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",4981a607-ec4c-4a03-a389-20ba79554117,Saved,0.37777355,Normal,Open Play,,,,Torino,241,00:32:20.336,Shot,
