50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.278057,,,,,,,,,,,,bb225056-8343-465f-91ec-dfa4079b00c7,130,,"[102.8, 38.5]",3879758,1,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrea Belotti,7471.0,Right Center Forward,4,Torino,241,"['094daeef-d75f-4607-9724-bc8819f82e75', 'cff75883-f463-402b-9123-31028857dc11']",52,,Right Foot,,"[103.9, 38.7]",,"[{'location': [104.2, 39.1], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.2, 45.3], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 38.5], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 30.5], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.4, 39.4], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 39.1], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 46.7], 'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",a3c9e237-a4ec-4dc7-b1b4-b8ed6e037f0c,,Blocked,0.0976123,Normal,Open Play,,,,Torino,241,00:01:52.351,Shot,
,,,,,,,,,,,,,,,,,1.111089,,,,,,,,,,,,d85d1c78-4afa-4ed2-8bd8-4707ffad4c71,396,,"[107.4, 46.4]",3879758,7,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,16,AC Milan,243,['6d2b394b-fe33-4520-be5b-47996a2c249f'],26,,Head,,"[120.0, 46.6, 3.3]",,"[{'location': [103.2, 44.3], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.2, 45.9], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.9, 49.9], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 45.8], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.8, 42.5], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 66.2], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.2, 45.9], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.3, 44.4], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 34.5], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.8, 37.7], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 35.9], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.2, 33.4], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.3, 46.6], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.3, 44.2], 'player': {'id': 5661, 'name': ""M''Baye Babacar Niang""}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.5, 45.3], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [117.7, 73.8], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",7a3ccb1e-774d-4a02-a481-40ca8fc8175e,,Off T,0.026772276,Normal,Open Play,,,,AC Milan,243,00:07:26.789,Shot,
,,,,,,,,,,,,,,,,,0.034012,,,,,,,,,,,,8d047436-6bfc-4bbb-ae72-e7b8d9abc83a,572,,"[101.6, 57.7]",3879758,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keisuke Honda,5683.0,Right Midfield,22,AC Milan,243,"['b2d1b9ec-0604-4ae0-8c72-5d9e90bc2f5e', 'e690b5d5-579f-4335-a658-26093a044641']",10,,Left Foot,,"[102.5, 56.8]",,"[{'location': [117.7, 42.6], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 49.9], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.5, 52.6], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.5, 36.4], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.1, 56.8], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 44.6], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 42.6], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.1, 39.4], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 36.6], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.4, 40.9], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.3, 36.9], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.0, 41.3], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.6, 31.5], 'player': {'id': 5661, 'name': ""M''Baye Babacar Niang""}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",650f2426-2ebd-4915-85df-3b1794112ac9,,Blocked,0.023758056,Normal,Open Play,,,,AC Milan,243,00:11:10.381,Shot,
,,,,,,,,,,,,,,,,,0.632037,,,,,,,,,,,,fb506dcf-56d6-45f1-883e-d671b6971296,652,,"[112.4, 65.1]",3879758,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ciro Immobile,7788.0,Left Center Forward,28,Torino,241,['8debd56f-31d8-4574-9f3b-83b4b4c8277e'],12,,Right Foot,,"[115.3, 54.2, 1.4]",True,"[{'location': [112.2, 39.1], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.0, 40.7], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 57.6], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 66.4], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.3, 61.6], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 53.8], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.1, 60.7], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,Saved,0.004773926,Normal,Open Play,,,,Torino,241,00:13:12.012,Shot,
,,,,,,,,,,,,,,,,,0.661675,,,,,,,,,,,,9badac98-ddcd-4400-bc73-f6b7aa6a9e5a,765,,"[109.2, 36.9]",3879758,18,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kamil Glik,3034.0,Center Back,40,Torino,241,"['6bdd6ab3-15d0-4f73-ba84-d9f6e50084fb', 'fb3a0e74-be53-436f-9372-d96e82ed514c']",52,True,Head,,"[118.2, 38.9, 1.6]",,"[{'location': [113.1, 47.3], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 37.3], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.6, 38.7], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 64.7], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.3, 49.0], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 41.7], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.9, 44.9], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.5, 38.3], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 34.4], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 37.8], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 37.3], 'player': {'id': 5661, 'name': ""M''Baye Babacar Niang""}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.9, 32.8], 'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.9, 49.8], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.1, 47.4], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.8, 41.9], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.5, 39.6], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",295a0f08-e843-4783-bc21-ab4a447aec81,,Saved,0.040823024,Normal,Open Play,,,,Torino,241,00:18:52.048,Shot,True
,,,,,,,,,,,,,,,,,0.063313,,,,,,,,,,,,f67e7d46-8e34-4dda-86f1-4872861142ce,1018,,"[90.1, 38.1]",3879758,23,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Afriyie Acquah,7474.0,Right Center Midfield,65,Torino,241,"['2990513b-dd58-425b-8825-098224813f4e', 'de4b9719-c7d1-4aa4-b1ca-e33560926c4b']",20,,Right Foot,,"[93.8, 38.5]",,"[{'location': [118.1, 40.3], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.2, 45.7], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 29.5], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.4, 38.3], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 20.1], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.4, 27.9], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [79.3, 58.7], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [93.4, 21.6], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.9, 27.8], 'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.2, 32.2], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Blocked,0.021937745,Normal,Open Play,,,,Torino,241,00:23:20.623,Shot,
,,,,,,,,,,,,,,,,,1.0286,,,,,,,,,,,,161c61b5-bb72-41eb-9fa1-808b4b849676,1075,,"[95.5, 52.3]",3879758,26,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Keisuke Honda,5683.0,Right Midfield,70,AC Milan,243,['768783be-d067-4a60-ba70-140dd6c25b8f'],1,,Left Foot,,"[120.0, 42.6, 2.9]",,"[{'location': [104.6, 51.7], 'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.5, 49.7], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 48.6], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.6, 50.7], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.3, 47.6], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.9, 48.1], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.2, 42.3], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 39.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.8, 38.0], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 36.4], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.0, 39.1], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 47.9], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.0, 46.9], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.5, 45.8], 'player': {'id': 5661, 'name': ""M''Baye Babacar Niang""}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.3, 37.8], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.1, 34.9], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.8, 34.5], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.1, 51.1], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Post,0.047175914,Normal,Free Kick,,,,AC Milan,243,00:26:01.844,Shot,
,,,,,,,,,,,,,,,,,0.091834,,,,,,,,,,,,58edb803-5db7-4365-9416-1d8ef97e08db,1100,,"[99.8, 43.4]",3879758,26,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juraj Kucka,10919.0,Right Defensive Midfield,70,AC Milan,243,"['a07a55d5-8562-4dcb-ae38-43486d41a737', 'f523822d-8d0d-4e15-a661-4b767d0e090f', 'f52f1dc6-3aa6-4384-ac16-6d101479376c']",17,,Right Foot,,"[100.7, 43.5]",True,"[{'location': [106.2, 58.5], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.1, 44.1], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 47.9], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 48.0], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.8, 42.9], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.9, 38.8], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 35.1], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.1, 40.6], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 52.3], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.6, 56.6], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.8, 37.8], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.2, 44.3], 'player': {'id': 5661, 'name': ""M''Baye Babacar Niang""}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.6, 29.7], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [91.9, 30.4], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",41c2fac1-03f1-40cd-b612-88f471866940,,Blocked,0.057305034,Normal,Open Play,,,,AC Milan,243,00:26:17.953,Shot,True
,,,,,,,,,,,,,,,,,0.439674,,,,,,,,,,,,2efdb4f4-1ed0-44ef-b827-fa79b4abf094,1201,,"[111.6, 49.9]",3879758,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ciro Immobile,7788.0,Left Center Forward,73,Torino,241,['892f6d88-cf70-439f-afc5-f0d4c26afe05'],33,,Right Foot,,"[120.0, 44.4, 1.7]",,"[{'location': [115.3, 46.7], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 48.9], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 40.9], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.0, 61.9], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 39.4], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",7703bb41-cc82-46d6-8cf8-b3ce545a2e60,True,Off T,0.30735135,Normal,Open Play,,,,Torino,241,00:28:33.542,Shot,
,,,,,,,,,,,,,,,,,0.623855,,,,,,,,,,,,61e06fd8-04a4-4226-9a3a-9ac043cc8a7e,1462,,"[102.0, 32.1]",3879758,34,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,85,AC Milan,243,['fe51f1d1-0e25-4425-aed3-685ee8a65806'],49,,Right Foot,,"[116.1, 40.0, 0.7]",True,"[{'location': [88.7, 21.5], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [91.8, 15.5], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.6, 31.4], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.4, 37.0], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.8, 30.0], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 22.2], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 11.7], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.0, 19.4], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.7, 37.8], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 26.2], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 19.0], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.2, 26.6], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.3, 17.8], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.2, 46.6], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.1, 20.0], 'player': {'id': 5661, 'name': ""M''Baye Babacar Niang""}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",20250e63-fae3-47ac-8fda-54f9c7258a9e,,Saved,0.078527145,Normal,Open Play,,,,AC Milan,243,00:34:49.653,Shot,
