50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.723202,,,,,,,,,,,,,,f09f8eef-f64a-4a69-a111-93712c0d06d5,154,,,"[109.4, 25.8]",9811,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cristian Portugués Manzanera,6582.0,,Right Wing,2,Barcelona,217,['ec371ad1-0fb1-4d44-b609-d376fd42b85f'],4,,Left Foot,"[120.0, 43.8, 0.5]",,"[{'location': [81.9, 28.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [86.7, 22.5], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.1, 47.6], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [86.8, 13.2], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 31.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 27.6], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 27.8], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.6, 30.0], 'player': {'id': 7578, 'name': 'Anthony Rubén Lozano Colón'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,True,Goal,,0.15082121,Normal,Open Play,,,,Girona,211,00:02:04.948,Shot,
,,,,,,,,,,,,,,,,,,0.811413,,,,,,,,,,,,,,25a599c1-b26c-40d0-8574-234b2647e707,199,,,"[104.9, 27.8]",9811,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,,Left Center Forward,5,Barcelona,217,['1dd79c9a-f023-4865-b092-a9dcf165e361'],22,,Left Foot,"[120.0, 38.4, 0.2]",,"[{'location': [112.0, 32.8], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 54.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.7, 47.5], 'player': {'id': 6578, 'name': 'Francesc Aday Benítez Caraballo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.5, 28.7], 'player': {'id': 6887, 'name': 'Jonás Ramalho Chimeno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 35.2], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.6, 41.0], 'player': {'id': 6572, 'name': 'Juan Pedro Ramírez López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 28.8], 'player': {'id': 6564, 'name': 'Pablo Maffeo Becerra'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.3, 31.1], 'player': {'id': 6565, 'name': 'Pere Pons Riera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",953a062b-cb1d-4b59-9284-c6941831e2ce,True,Goal,,0.14785753,Normal,Open Play,,,,Barcelona,217,00:04:22.398,Shot,
,,,,,,,,,,,,,,,,,,0.509795,,,,,,,,,,,,,,9edd6a67-fbea-4408-b89d-a9396865c984,259,,,"[105.2, 28.7]",9811,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Anthony Rubén Lozano Colón,7578.0,,Center Forward,9,Girona,211,['d10f0d8c-c6a9-4270-b328-0262e8fc52bd'],21,,Left Foot,"[120.0, 38.6, 4.2]",True,"[{'location': [84.4, 17.8], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.7, 51.9], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.9, 28.2], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 43.4], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.5, 29.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.4, 22.4], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 31.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 36.4], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.6, 26.7], 'player': {'id': 6567, 'name': 'Borja García Freire'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [84.7, 16.7], 'player': {'id': 6570, 'name': 'Alejandro Granell Nogué'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.2, 48.7], 'player': {'id': 6582, 'name': 'Cristian Portugués Manzanera'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",7c414408-385e-4ea0-a598-68919972a3f4,,Off T,,0.090261355,Half Volley,Open Play,,,,Girona,211,00:06:21.539,Shot,
,,,,,,,,,,,,,,,,,,1.295732,,,,,,,,,,,,,,9193ec6e-1202-472c-aa3e-6b9d34550dbd,346,,,"[86.1, 44.0]",9811,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Granell Nogué,6570.0,,Left Defensive Midfield,16,Girona,211,['44b9c10a-a206-4790-a91c-e2fa68fc2318'],46,,Left Foot,"[120.0, 34.5, 4.5]",,"[{'location': [117.1, 40.0], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.7, 31.6], 'player': {'id': 6567, 'name': 'Borja García Freire'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.2, 55.4], 'player': {'id': 6582, 'name': 'Cristian Portugués Manzanera'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.7, 46.8], 'player': {'id': 7578, 'name': 'Anthony Rubén Lozano Colón'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.6, 16.6], 'player': {'id': 6578, 'name': 'Francesc Aday Benítez Caraballo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [87.1, 58.2], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [86.1, 39.8], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [89.3, 46.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 53.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.1, 51.3], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.3, 44.7], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 43.7], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 31.3], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.3, 47.0], 'player': {'id': 6565, 'name': 'Pere Pons Riera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",9b0b8f52-c4a6-453f-8184-7c2f825b2b25,,Off T,,0.018750405,Normal,Open Play,,,,Girona,211,00:08:46.957,Shot,
,,,,,,,,,,,,,,,,,,1.061487,,,,,,,,,,,,,,2d3f7d98-65a5-4605-9ae7-2769e37993ae,361,,,"[98.2, 26.7]",9811,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,18,Barcelona,217,['73100616-ba54-41da-a81e-ae732fb75eeb'],13,,Left Foot,"[119.2, 42.0, 0.8]",,"[{'location': [107.6, 30.6], 'player': {'id': 7578, 'name': 'Anthony Rubén Lozano Colón'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [97.5, 20.9], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.0, 37.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [119.1, 40.0], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 44.6], 'player': {'id': 6582, 'name': 'Cristian Portugués Manzanera'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.2, 38.6], 'player': {'id': 6578, 'name': 'Francesc Aday Benítez Caraballo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.5, 40.0], 'player': {'id': 6564, 'name': 'Pablo Maffeo Becerra'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.5, 34.0], 'player': {'id': 6565, 'name': 'Pere Pons Riera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 44.7], 'player': {'id': 6567, 'name': 'Borja García Freire'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.3, 34.9], 'player': {'id': 6570, 'name': 'Alejandro Granell Nogué'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 31.2], 'player': {'id': 6572, 'name': 'Juan Pedro Ramírez López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 32.5], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.5, 31.8], 'player': {'id': 6887, 'name': 'Jonás Ramalho Chimeno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 48.4], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.2, 40.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.7, 40.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.0, 32.6], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.2, 32.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [96.9, 43.3], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Saved,,0.05379928,Normal,Free Kick,,,,Barcelona,217,00:10:13.812,Shot,
,,,,,,,,,,,,,,,,,,1.53629,,,,,,,,,,,,,,4d693cd7-4dd1-4d28-88c8-b899ab025800,699,,,"[106.1, 34.9]",9811,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,38,Barcelona,217,"['644fdce8-9466-4caa-8719-25ecd94c5ebd', 'e0c34222-06f8-4a44-912f-ff8a6666d07a']",36,,Left Foot,"[119.2, 39.8]",,"[{'location': [94.2, 60.2], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.0, 18.4], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.0, 35.8], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 48.7], 'player': {'id': 6578, 'name': 'Francesc Aday Benítez Caraballo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [116.3, 39.6], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.5, 39.4], 'player': {'id': 6572, 'name': 'Juan Pedro Ramírez López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 25.9], 'player': {'id': 6887, 'name': 'Jonás Ramalho Chimeno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",ff40ae60-6fa0-4733-a52a-549946469f83,,Blocked,,0.15707526,Lob,Open Play,,,,Barcelona,217,00:18:36.523,Shot,
,,,,,,,,,,,,,,,,,,2.378635,,,,,,,,,,,,,,e9ff1511-0133-47f5-b546-aa140d39f0e2,704,,,"[113.5, 44.5]",9811,19,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,,Left Center Forward,39,Barcelona,217,['b6759e12-af73-49bb-bcd7-aafae5d087f9'],0,,Right Foot,"[120.0, 64.3]",True,"[{'location': [114.7, 31.2], 'player': {'id': 7578, 'name': 'Anthony Rubén Lozano Colón'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.6, 35.8], 'player': {'id': 6565, 'name': 'Pere Pons Riera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 36.4], 'player': {'id': 6570, 'name': 'Alejandro Granell Nogué'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 35.0], 'player': {'id': 6578, 'name': 'Francesc Aday Benítez Caraballo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.1, 43.4], 'player': {'id': 6572, 'name': 'Juan Pedro Ramírez López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 43.6], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.5, 39.8], 'player': {'id': 6887, 'name': 'Jonás Ramalho Chimeno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 41.5], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.6, 51.6], 'player': {'id': 6564, 'name': 'Pablo Maffeo Becerra'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.4, 7.9], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.3, 33.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.0, 32.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.4, 34.1], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.1, 45.7], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.9, 48.0], 'player': {'id': 6567, 'name': 'Borja García Freire'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.8, 39.0], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.0, 55.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",d474db4c-27f2-49a5-813a-d56b551326b5,,Wayward,,0.092015944,Overhead Kick,Open Play,,,,Barcelona,217,00:19:00.721,Shot,
,,,,,,,,,,,,,,,,,,0.782386,,,,,,,,,,,,,,310b344b-9869-4f03-9d37-858c49208d49,721,,,"[97.2, 32.9]",9811,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,,Right Midfield,41,Barcelona,217,['4c0508cf-e89f-48f8-9e19-ce4c1e67a6bb'],51,,Left Foot,"[120.0, 39.7, 5.5]",,"[{'location': [98.6, 34.1], 'player': {'id': 6578, 'name': 'Francesc Aday Benítez Caraballo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.2, 40.4], 'player': {'id': 6572, 'name': 'Juan Pedro Ramírez López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.4, 34.9], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.4, 37.9], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b6f08cf2-5f3d-4ac9-ab85-e967d998d546,,Off T,,0.0605186,Half Volley,Open Play,,,,Barcelona,217,00:19:51.304,Shot,
,,,,,,,,,,,,,,,,,,0.265906,,,,,,,,,,,,,,2f9604a7-c2ea-49a2-8964-47f2c2e7d5c5,966,,,"[111.8, 54.5]",9811,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,,Left Center Forward,52,Barcelona,217,['06bee690-0c88-4e84-942e-41037308cf02'],5,,Right Foot,"[117.4, 44.9, 0.9]",,"[{'location': [97.3, 63.5], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.4, 52.0], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.1, 44.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.7, 32.2], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.4, 44.9], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.4, 52.4], 'player': {'id': 6572, 'name': 'Juan Pedro Ramírez López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 49.3], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.5, 62.3], 'player': {'id': 6578, 'name': 'Francesc Aday Benítez Caraballo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.4, 54.8], 'player': {'id': 6570, 'name': 'Alejandro Granell Nogué'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 37.3], 'player': {'id': 6887, 'name': 'Jonás Ramalho Chimeno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 44.0], 'player': {'id': 6565, 'name': 'Pere Pons Riera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 23.9], 'player': {'id': 6564, 'name': 'Pablo Maffeo Becerra'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [82.5, 67.2], 'player': {'id': 6567, 'name': 'Borja García Freire'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",39a6c6a5-4e83-4a83-aba7-cee761df49b4,True,Saved,,0.066066146,Normal,Open Play,,,,Barcelona,217,00:25:05.071,Shot,
,,,,,,,,,,,,,,,,,,0.21235,,,,,,,,,,,,,,28648198-3b28-4aec-b9be-8515bae4bc7c,974,,,"[99.2, 26.6]",9811,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,,Left Midfield,52,Barcelona,217,"['0291e6cc-3e27-487e-8068-3b864556357d', '2432af23-8cb1-48b0-97bf-de6b0894596d']",13,,Right Foot,"[104.3, 30.0]",,"[{'location': [90.7, 46.2], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.4, 32.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.7, 38.4], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 50.4], 'player': {'id': 6578, 'name': 'Francesc Aday Benítez Caraballo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.0, 42.3], 'player': {'id': 6572, 'name': 'Juan Pedro Ramírez López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 44.3], 'player': {'id': 6570, 'name': 'Alejandro Granell Nogué'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 36.7], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.7, 30.2], 'player': {'id': 6887, 'name': 'Jonás Ramalho Chimeno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 24.9], 'player': {'id': 6564, 'name': 'Pablo Maffeo Becerra'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [91.5, 57.4], 'player': {'id': 6567, 'name': 'Borja García Freire'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.3, 28.9], 'player': {'id': 6565, 'name': 'Pere Pons Riera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 52.5], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.9, 45.9], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.2, 57.3], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.2, 39.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.2, 17.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",a1ce24b5-db35-49f3-a085-22357db1aff7,,Blocked,,0.03351034,Normal,Open Play,,,,Barcelona,217,00:25:13.012,Shot,
