50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.65797,,,,,,,,,,,,4451b80c-4e14-4e10-ad85-d381cb59e40f,1509,,,"[111.6, 44.9]",3754338,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cheikhou Kouyaté,3684.0,Left Center Midfield,68,West Ham United,40,['4e6a0582-91c4-4fc0-9161-a063699c8ebf'],41,,Other,"[120.0, 47.3, 0.8]",,"[{'location': [108.2, 29.0], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.7, 42.6], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.8, 39.9], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.0, 47.2], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.5, 21.4], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.5, 41.2], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.4, 47.2], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.5, 40.9], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 28.7], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.5, 45.9], 'player': {'id': 3065, 'name': 'Paul Dummett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 35.0], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 42.7], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 27.7], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.0, 38.2], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.6, 30.4], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 40.2], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.8, 39.5], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 40.9], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",fba52279-f1d6-4ee9-ac25-6bd7c5376afa,True,Off T,,0.24338673,Normal,Open Play,,,,West Ham United,40,00:36:41.932,Shot,
,,,,,,,,,,,,,,,,,0.412915,,,,,,,,,,,,769a2f6c-b19e-4664-a4f5-1cd5ebfd46a0,1635,,,"[105.3, 46.2]",3754338,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikhou Kouyaté,3684.0,Left Center Midfield,78,West Ham United,40,['981e7761-93eb-4d5a-8d64-649f152281ec'],14,,Right Foot,"[117.4, 41.5, 1.1]",True,"[{'location': [99.1, 19.1], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.3, 39.0], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.3, 51.7], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.1, 71.8], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.7, 67.3], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [86.9, 42.7], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [99.4, 28.1], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.3, 39.1], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 42.6], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 48.6], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 58.2], 'player': {'id': 3065, 'name': 'Paul Dummett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 46.6], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 60.3], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [88.8, 41.9], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [90.5, 61.7], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.4, 41.4], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0a086448-ab87-4211-99f4-b4b3ec5210b5,,Saved,,0.13662024,Half Volley,Open Play,,,,West Ham United,40,00:42:14.258,Shot,
,,,,,,,,,,,,,,,,,0.135469,,,,,,,,,,,,fffbcf63-e773-4f52-947c-c90b7db5d4df,1652,,,"[92.4, 24.5]",3754338,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mba Obiang Avomo,3897.0,Center Defensive Midfield,78,West Ham United,40,"['b24cf8b7-ab42-43eb-b163-72f4aef7e84b', 'f3f35213-33c4-4e59-951c-2953ffa865a2']",33,,Right Foot,"[95.3, 26.4]",,"[{'location': [101.7, 58.5], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [80.8, 16.7], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.1, 7.9], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.2, 16.2], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.4, 21.3], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.7, 44.3], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.3, 23.2], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.6, 14.2], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.9, 33.2], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 29.3], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 38.4], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.6, 26.4], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 46.7], 'player': {'id': 3065, 'name': 'Paul Dummett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.5, 34.2], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.6, 48.7], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [80.9, 18.1], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.0, 38.5], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,,0.01159792,Normal,Open Play,,,,West Ham United,40,00:42:33.228,Shot,
,,,,,,,,,,,,,,,,,1.296712,,,,,,,,,,,,a87abfc2-8c32-4e0f-a1eb-e20b3e3d60e9,1750,,,"[101.4, 56.9]",3754338,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michail Antonio,3349.0,Right Wing,80,West Ham United,40,['c3312a93-372e-4020-bdcd-e5784db51fd5'],53,,Left Foot,"[120.0, 46.8, 0.2]",,"[{'location': [93.7, 38.4], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.5, 77.3], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.1, 24.8], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.4, 35.6], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.8, 38.9], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.4, 47.2], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [116.2, 42.5], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 38.6], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 33.3], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.4, 35.9], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 50.9], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 42.3], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 58.4], 'player': {'id': 3065, 'name': 'Paul Dummett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 58.0], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.1, 46.8], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.4, 63.9], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",9b4c59d7-e371-481e-86fe-d28f7b4bdb6b,,Off T,,0.032993965,Normal,Open Play,,,,West Ham United,40,00:43:53.361,Shot,
,,,,,,,,,,,,,,,,,0.673349,,,,,,,,,,,,5301448a-c58f-4983-916c-257b3b2ee88c,1953,,,"[103.7, 44.4]",3754338,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,93,Newcastle United,37,['28830987-4b2d-4909-8cf7-8d7bdd4ee946'],31,,Right Foot,"[120.0, 30.5, 0.0]",True,"[{'location': [105.6, 32.9], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.4, 59.8], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.3, 41.8], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.7, 41.1], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.6, 44.4], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 52.7], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 36.9], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.8, 46.7], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.1, 50.5], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",cae58685-bbc1-442c-9335-8ded639c04ce,,Off T,,0.1170625,Half Volley,Open Play,,,,Newcastle United,37,00:02:31.900,Shot,
,,,,,,,,,,,,,,,,,0.616311,,,,,,,,,,,,6540cc63-1db2-4ec6-91b2-6a609ed05f81,1976,,,"[115.2, 31.7]",3754338,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nikica Jelavić,20543.0,Center Forward,94,West Ham United,40,['c8f647a0-dbfd-4ae0-abb5-1a6411bc29ac'],17,,Left Foot,"[120.0, 38.3, 0.2]",,"[{'location': [116.8, 39.3], 'player': {'id': 3065, 'name': 'Paul Dummett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 38.4], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 35.5], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 42.3], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 30.7], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Goal,,0.7133282,Normal,Open Play,,,,West Ham United,40,00:03:17.731,Shot,
,,,,,,,,,,,,,,,,,0.896778,,,,,,,,,,,,c67884d2-15d2-4736-9a1f-9c02bddaca07,2224,,,"[98.9, 21.2]",3754338,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,112,Newcastle United,37,['059a57ac-87a4-40d8-b375-1022f0aa3404'],32,,Right Foot,"[120.0, 34.2, 2.3]",,"[{'location': [117.2, 37.4], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 31.1], 'player': {'id': 20543, 'name': 'Nikica Jelavić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.5, 48.4], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 25.9], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 39.9], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 32.3], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 24.9], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.9, 31.9], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.4, 26.0], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.4, 53.5], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.2, 15.8], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.5, 41.4], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",d867d415-f26a-4d34-9584-bd20fc4fb59b,,Off T,,0.009459445,Normal,Open Play,,,,Newcastle United,37,00:12:32.006,Shot,
,,,,,,,,,,,,,,,,,0.955353,,,,,,,,,,,,6096da5c-9173-4d39-b809-6b8b4934dc8c,2314,,,"[105.4, 42.8]",3754338,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,116,Newcastle United,37,['85efa90f-390a-4cad-9bd6-8152eca9b013'],48,,Left Foot,"[118.0, 44.7, 0.3]",True,"[{'location': [92.8, 50.7], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 68.6], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.6, 48.2], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 41.4], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 30.0], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.6, 41.9], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.2, 73.8], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.5, 28.8], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.4, 36.7], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",5d0e65d3-688c-41a8-8aff-1dfbaeb883a5,,Saved Off Target,True,0.11284583,Half Volley,Open Play,,,,Newcastle United,37,00:14:48.390,Shot,
,,,,,,,,,,,,,,,,,0.37835,,,,,,,,,,,,3bfa1f4b-1a3f-42c8-a055-99e8ef558eed,2489,,,"[93.2, 45.9]",3754338,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,127,Newcastle United,37,"['64b5d9fb-2fd1-4f1c-803f-4898b774a6b4', 'd98291aa-0258-44e6-86ac-ccef7fbd1ffe']",15,,Left Foot,"[103.6, 45.0]",,"[{'location': [97.1, 52.0], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 31.1], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 44.7], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.6, 51.5], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 40.5], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.5, 42.6], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 44.2], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 40.2], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 53.8], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 43.5], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.6, 30.3], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",7f471344-9126-4291-996e-0bc6af5425ad,,Blocked,,0.030745652,Normal,Open Play,,,,Newcastle United,37,00:19:15.720,Shot,
,,,,,,,,,,,,,,,,,0.397548,,,,,,,,,,,,d471746e-1ad5-4e2a-b140-1ecdc63c40b6,2495,,,"[108.8, 52.4]",3754338,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,127,Newcastle United,37,['65ac1b79-b908-4377-a98a-607d82276584'],18,,Right Foot,"[116.7, 44.3, 2.2]",True,"[{'location': [101.8, 31.2], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.5, 40.5], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.9, 44.8], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.2, 31.5], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 44.3], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 50.3], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 46.3], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.7, 52.1], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 43.5], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",35c695b3-b932-4c7f-a053-5e1be42186b4,,Saved,,0.10155209,Half Volley,Open Play,,,,Newcastle United,37,00:19:18.448,Shot,
