ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,1.437721,,,,,,,,,,,,,eefd45c6-395e-4524-a3b2-cbaa1625bee7,43,,"[108.0, 54.0]",19718,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Charlie Wellings,15563.0,Right Wing,2,Birmingham City WFC,969,['05149c2b-06cf-402b-bd0b-c70596c41528'],44,,Right Foot,"[120.0, 36.4, 0.3]",,"[{'location': [101.0, 27.0], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.0, 41.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 41.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 47.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",29a5eb50-2ea4-4a5f-a654-2d9554023454,Goal,0.09221535,Normal,Open Play,,,,Birmingham City WFC,969,00:00:44.617,Shot,
,,,,,,,,,0.889795,,,,,,,,,,,,,886b4731-2383-42d1-a255-3351ba139483,1753,,"[109.0, 48.0]",19718,42,,,,,,,,,,,,,,,,,,1,From Free Kick,Hayley Ladd,19501.0,Left Defensive Midfield,90,Birmingham City WFC,969,['a49c1059-434d-4a7b-b3cd-0d1665175d8e'],49,,Right Foot,"[120.0, 45.6, 3.1]",,"[{'location': [105.0, 44.0], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.0, 50.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 42.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 40.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 40.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 38.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.0, 19.0], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 28.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.0, 41.0], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 29.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.0, 41.0], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.0, 38.0], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 43.0], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",5b7f8fe5-37de-4289-b6a9-d395b288dc07,Off T,0.11096134,Volley,Open Play,,,,Birmingham City WFC,969,00:42:49.035,Shot,
,,,,,,,,,0.578361,,,,,,,,,,,,,fb9a12c2-e2b2-40ba-808f-bfae2f09d3ad,1787,,"[112.0, 49.0]",19718,44,,,,,,,,,,,,,,,,,,1,From Free Kick,Ellen White,10180.0,Center Forward,93,Birmingham City WFC,969,"['2fb4abc6-ea84-4fbd-bab1-4d13c4eed10b', '2fbc378b-d97f-4a6d-a864-dd306f268bf7']",49,True,Head,"[120.0, 45.0, 1.3]",,"[{'location': [112.0, 48.0], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.0, 45.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.0, 48.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 20.0], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 42.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 36.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.0, 29.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.0, 43.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 37.0], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.0, 33.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.0, 42.0], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.0, 45.0], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.0, 46.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",619deaa1-ce9b-4992-adfa-e495215d7858,Off T,0.07404392,Normal,Open Play,,,,Birmingham City WFC,969,00:44:49.433,Shot,True
,,,,,,,,,0.4801,,,,,,,,,,,,,d5662e7d-5cf6-4247-bf2e-56154f3ba0e8,1906,,"[97.0, 49.0]",19718,47,,,,,,,,,,,,,,,,,,2,From Counter,Ellen White,10180.0,Center Forward,102,Birmingham City WFC,969,"['468bba78-3ebc-4533-8b76-724c27971ade', '4f0f33e8-41f7-4e05-a1af-29c8d0a964f2']",20,,Right Foot,"[102.0, 46.0]",,"[{'location': [118.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 58.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.0, 52.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.0, 49.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.0, 52.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.0, 49.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",aea562c8-374d-4f36-a123-c183ac6add11,Blocked,0.04952628,Normal,Open Play,,,,Birmingham City WFC,969,00:02:20.126,Shot,
,,,,,,,,,1.046184,,,,,,,,,,,,,d1224234-6528-4fe0-99d9-43abce07f486,1910,,"[100.0, 56.0]",19718,47,,,,,,,,,,,,,,,,,,2,From Counter,Charlie Wellings,15563.0,Right Wing,102,Birmingham City WFC,969,['7b40d4a5-a4c5-4c1f-8c59-4a99ed71bc50'],22,,Left Foot,"[119.0, 39.3, 1.8]",True,"[{'location': [118.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 46.0], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.0, 48.0], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.0, 52.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 46.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 52.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.0, 58.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.0, 54.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,Saved,0.030566081,Normal,Open Play,,,,Birmingham City WFC,969,00:02:22.069,Shot,
,,,,,,,,,0.1867,,,,,,,,,,,,,ee179743-0ca1-4a69-9993-3a060edb4f8c,1990,,"[98.0, 38.0]",19718,48,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Quinn,15564.0,Left Wing,107,Birmingham City WFC,969,"['9d0edb7a-251d-4bfd-b69c-65544b168880', 'f32f7f5f-88fb-4c72-9850-f75386ef1728']",57,,Right Foot,"[105.0, 38.0]",,"[{'location': [110.0, 47.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.0, 28.0], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 38.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.0, 50.0], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.0, 39.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 42.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.0, 39.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 34.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",0b81cf3f-a82d-4e98-93d7-2d2fb97f4aaf,Blocked,0.057610843,Normal,Open Play,,,,Birmingham City WFC,969,00:03:57.446,Shot,
,,,,,,,,,0.98665,,,,,,,,,,,,,6aba8ac9-d488-4646-99e7-5e737dd07d2f,1995,,"[114.0, 36.0]",19718,49,,,,,,,,,,,,,,,,,,2,From Corner,Kerys Harrop,15569.0,Left Center Back,108,Birmingham City WFC,969,['28b52b23-e468-442c-acfc-fb48d4479ebd'],29,,Other,"[118.0, 38.0]",,"[{'location': [116.0, 40.0], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.0, 32.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.0, 38.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.0, 43.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 46.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 38.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 39.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 36.0], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.0, 34.0], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.0, 29.0], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.0, 37.0], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 52.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.0, 48.0], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",fee72dd1-6395-4af3-8bf8-81cf85cbcaaf,Wayward,0.14700137,Normal,Open Play,,,,Birmingham City WFC,969,00:04:29.516,Shot,
,,,,,,,,,0.2071,,,,,,,,,,,,,66632726-94a2-4c6c-9c2f-4e90f872133e,2098,,"[110.0, 52.0]",19718,51,,,,,,,,,,,,,,,,,,2,From Counter,Ellen White,10180.0,Center Forward,113,Birmingham City WFC,969,"['a8394294-8703-489c-afbf-cee3e741e71b', 'c9b17e17-d820-447e-bb84-bcd7c71ef26e']",38,,Right Foot,"[112.0, 47.0]",,"[{'location': [99.0, 54.0], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.0, 41.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 53.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 49.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",08f7bd24-61e1-4c9c-9409-cbadac87098b,Blocked,0.11414276,Normal,Open Play,,,,Birmingham City WFC,969,00:06:38.915,Shot,
,,,,,,,,,0.773448,,,,,,,,,,,,,cf9d3d66-f1e9-4642-9752-1d6fe11de948,2104,,"[110.0, 36.0]",19718,52,,,,,,,,,,,,,,,,,,2,From Corner,Kerys Harrop,15569.0,Left Center Back,114,Birmingham City WFC,969,['02e3da16-ef7e-4912-b5c5-5620165a28f4'],16,,Other,"[113.0, 31.0]",,"[{'location': [112.0, 39.0], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.0, 36.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.0, 41.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 36.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.0, 41.0], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 42.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.0, 42.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.0, 47.0], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.0, 39.0], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 33.0], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.0, 43.0], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 44.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",f3965641-32b6-4906-85ad-1345b43a10d9,Wayward,0.062462963,Normal,Open Play,,,,Birmingham City WFC,969,00:07:16.287,Shot,
,,,,,,,,,0.633,,,,,,,,,,,,,532ab47f-6a1b-4d56-94fe-42d2c341cc64,2108,,"[114.0, 31.0]",19718,52,,,,,,,,,,,,,,,,,,2,From Corner,Lucy Quinn,15564.0,Left Wing,114,Birmingham City WFC,969,['5c18f3ea-370b-4172-af8f-d913f268639b'],17,,Right Foot,"[118.0, 36.4, 1.3]",,"[{'location': [115.0, 40.0], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.0, 36.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.0, 42.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.0, 45.0], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.0, 34.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 42.0], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.0, 38.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 35.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 36.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.0, 41.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 41.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.0, 37.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.0, 36.0], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.0, 41.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.0, 33.0], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,Saved,0.120284274,Volley,Open Play,,,,Birmingham City WFC,969,00:07:17.721,Shot,
