ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.47062,,,,,,,,,,,,,0a5f448b-ffc7-4e1b-886c-918e14f3a02f,148,,,"[113.1, 37.2]",3813313,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Héctor Rodas Ramírez,24860.0,Right Center Back,10,Odisha,7291,['6b85e6c9-7f47-4d70-9107-3360b49ae0eb'],49,Right Foot,"[120.0, 37.0, 4.3]",True,"[{'location': [104.4, 45.5], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.5, 38.3], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 35.8], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.1, 33.7], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.2, 34.4], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 45.5], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 38.2], 'player': {'id': 163340, 'name': 'Deepak Tangri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 41.8], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.1, 42.2], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 46.4], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.5, 5.0], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.8, 50.4], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.9, 37.7], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.2, 46.4], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.5, 43.7], 'player': {'id': 100434, 'name': 'Liridon Krasniqi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.7, 34.5], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",a6e9b7c9-fb17-442f-bbaa-dfd5114b96bd,,Off T,0.10038815,Volley,Open Play,,,,Odisha,7291,00:03:49.596,Shot,
,,,,,,,,,,,,,,0.273656,,,,,,,,,,,,,36986202-faff-47c1-920b-1ae8464576ec,252,,,"[113.2, 52.2]",3813313,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Roy Krishna,163344.0,Center Attacking Midfield,14,ATK Mohun Bagan,7282,['27b4772a-210a-4b7c-971f-7181ffbfa90f'],21,Right Foot,"[117.5, 44.2, 1.8]",,"[{'location': [99.9, 59.6], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.0, 36.5], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.0, 40.8], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.7, 51.1], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 52.2], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.4, 50.8], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 46.1], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 33.5], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.3, 41.1], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 44.2], 'player': {'id': 162220, 'name': 'Arshdeep Singh Saini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Saved,0.121777624,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:06:21.132,Shot,
,,,,,,,,,,,,,,0.953665,,,,,,,,,,,,,fabadd2e-1572-4420-87a6-9e1f44d1e168,363,,,"[99.8, 49.2]",3813313,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Hernández González,8150.0,Center Forward,22,Odisha,7291,['2fa0e4af-01a1-4ca0-a0ee-5534ccb943f4'],54,Right Foot,"[116.2, 42.6, 1.5]",,"[{'location': [116.3, 42.6], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 50.5], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 48.0], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 36.7], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 24.6], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.5, 47.8], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.9, 33.9], 'player': {'id': 163340, 'name': 'Deepak Tangri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 16.3], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.9, 55.7], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",ef3f76f5-7e6d-4ea2-87b7-c729e365b2d9,,Saved,0.0823444,Normal,Open Play,,,,Odisha,7291,00:09:54.651,Shot,
,,,,,,,,,,,,,,1.02127,,,,,,,,,,,,,05647018-915f-46fc-91ed-af7854db34d3,499,,,"[87.2, 40.4]",3813313,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Liston Colaco,124907.0,Left Wing,33,ATK Mohun Bagan,7282,['280f1b91-9361-4c9f-8191-e334586c42f1'],14,Right Foot,"[118.3, 40.2, 0.5]",,"[{'location': [77.0, 40.9], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [91.1, 58.8], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.8, 54.6], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.4, 34.3], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.5, 40.3], 'player': {'id': 162220, 'name': 'Arshdeep Singh Saini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 53.0], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.3, 39.0], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.7, 43.0], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 34.5], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.1, 35.9], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 39.7], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [80.1, 24.4], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [80.9, 54.6], 'player': {'id': 100434, 'name': 'Liridon Krasniqi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",bd0b36f0-7295-4741-8bb5-370b63076f90,,Saved,0.020062096,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:13:14.265,Shot,
,,,,,,,,,,,,,,0.129894,,,,,,,,,,,,,fa023aae-7780-4034-bb30-951cc2726314,527,,,"[112.3, 37.0]",3813313,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Joel Williams,163345.0,Center Forward,39,ATK Mohun Bagan,7282,"['10bee28f-a211-429d-ac88-d50b60f5fad0', 'f2cab513-643b-45c4-853e-49c40fd43fc0']",0,Left Foot,"[114.1, 37.4]",True,"[{'location': [119.8, 30.2], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.2, 37.5], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 46.8], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 27.9], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 27.3], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 34.0], 'player': {'id': 162220, 'name': 'Arshdeep Singh Saini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",87a3defe-4064-4db5-89f2-cfc7bfd37c5b,,Blocked,0.3636061,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:14:00.287,Shot,
,,,,,,,,,,,,,,1.298853,,,,,,,,,,,,,7661723f-1ed7-4362-9e36-7253e39e9d8b,535,,,"[103.6, 15.7]",3813313,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Liston Colaco,124907.0,Left Wing,40,ATK Mohun Bagan,7282,['0efd2a6b-9ecd-4d00-914d-bce4d1040cf5'],20,Right Foot,"[120.0, 40.9, 4.2]",,"[{'location': [100.2, 38.6], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.9, 39.0], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 36.3], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 46.0], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 42.9], 'player': {'id': 100434, 'name': 'Liridon Krasniqi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.4, 39.3], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 34.8], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 31.6], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.6, 19.2], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 19.2], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.4, 37.9], 'player': {'id': 162220, 'name': 'Arshdeep Singh Saini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 33.3], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 47.2], 'player': {'id': 163340, 'name': 'Deepak Tangri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.4, 48.6], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.5, 35.0], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.5, 16.5], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",c3cdabf8-5264-46ef-8d88-88b4ae3abd0d,,Off T,0.008214975,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:14:20.209,Shot,
,,,,,,,,,,,,,,0.224394,,,,,,,,,,,,,ff710217-2fe3-4617-a53f-17ac4b48f098,700,,,"[101.4, 57.9]",3813313,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manvir Singh,124741.0,Right Wing,48,ATK Mohun Bagan,7282,"['a9228fbd-aef0-4382-9477-7d63f66f047e', 'db90f023-e494-4e5c-b3e3-b7534865ab29']",28,Left Foot,"[105.6, 53.3]",,"[{'location': [100.4, 57.0], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.5, 42.6], 'player': {'id': 162220, 'name': 'Arshdeep Singh Saini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 47.2], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 61.2], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 53.3], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 41.9], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 32.3], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.4, 43.8], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 67.4], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [88.8, 50.0], 'player': {'id': 163340, 'name': 'Deepak Tangri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.5, 40.2], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.3, 44.1], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.6, 24.8], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",8e34951b-2574-45e2-9867-909e7601f881,,Blocked,0.024242355,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:18:28.569,Shot,
,,,,,,,,,,,,,,0.80773,,,,,,,,,,,,,dabd6129-ab12-4593-b845-ca8379510070,738,,,"[103.2, 49.6]",3813313,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Joel Williams,163345.0,Center Forward,48,ATK Mohun Bagan,7282,['c206faba-7a73-4aab-a241-52ae7e2bb7e8'],5,Right Foot,"[118.6, 43.1, 1.6]",,"[{'location': [105.4, 50.5], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 56.9], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.5, 26.6], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.4, 43.8], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 47.2], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 48.9], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 42.2], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 42.2], 'player': {'id': 162220, 'name': 'Arshdeep Singh Saini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.06610033,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:19:05.676,Shot,
,,,,,,,,,,,,,,0.084477,,,,,,,,,,,,,349bfb1a-9ca1-4f35-8d3c-ea6d28292f32,818,,,"[99.9, 56.9]",3813313,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jerry Mawihmingthanga,162214.0,Right Wing,58,Odisha,7291,"['c06c6b09-5972-4dcc-9cfc-2f1e8d059197', 'c51848e2-1409-4be2-894c-b5bf32020018']",58,Right Foot,"[103.4, 53.9]",,"[{'location': [103.6, 53.9], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 42.3], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 46.9], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 57.4], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.2, 38.6], 'player': {'id': 163340, 'name': 'Deepak Tangri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 44.0], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 46.4], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.5, 33.6], 'player': {'id': 100434, 'name': 'Liridon Krasniqi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,0.02427646,Normal,Open Play,,,,Odisha,7291,00:20:58.869,Shot,
,,,,,,,,,,,,,,0.450496,,,,,,,,,,,,,929f1111-09c0-44d0-aab1-814b04602287,825,,,"[98.4, 30.8]",3813313,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nandhakumar Sekar,162215.0,Left Wing,59,Odisha,7291,"['0dd7664c-a8ee-451e-8665-8c9b9b4a40d9', '2ee876d9-076a-4aca-a2f9-4f18d01a6bfc']",34,Right Foot,"[109.2, 37.3]",,"[{'location': [101.1, 29.5], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.7, 39.8], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 43.4], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 44.5], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.3, 36.0], 'player': {'id': 163340, 'name': 'Deepak Tangri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 27.7], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 37.5], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.5, 31.6], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 32.8], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 48.7], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.0, 40.6], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.9, 47.3], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.9, 43.2], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.1, 33.8], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.0, 45.1], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.3, 22.9], 'player': {'id': 100434, 'name': 'Liridon Krasniqi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,0.03781021,Normal,Open Play,,,,Odisha,7291,00:21:34.824,Shot,
