50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.2244,,,,,,,,,,,321ddff5-c6b9-45b6-9f60-fb204b605896,62,,"[112.4, 37.5]",3817882,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Syed Suhail Pasha,164501.0,Left Center Forward,5,Chennaiyin,7290,['f76bdd91-58b6-4eec-b078-1a407ff6432f'],11,,Head,,"[114.8, 41.7]",,"[{'location': [110.4, 26.0], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.1, 43.0], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.3, 38.1], 'player': {'id': 161107, 'name': 'Arindam Bhattacharja'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 15.2], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.9, 26.0], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.4, 34.5], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 39.3], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.4, 42.5], 'player': {'id': 161108, 'name': 'Hira Mondal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 33.9], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 40.3], 'player': {'id': 161095, 'name': 'Wahengbam Angousana Luwang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",4bc8fcf8-1725-40ca-8235-81d63978b4bb,Wayward,,0.198036,Normal,Open Play,,,,Chennaiyin,7290,00:01:11.483,Shot,
,,,,,,,,,,,,,,,,,1.556232,,,,,,,,,,,355845a5-3acb-433c-9f82-d24bd6ab4ba4,329,,"[99.0, 31.1]",3817882,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wahengbam Angousana Luwang,161095.0,Left Center Midfield,21,East Bengal,7286,"['04d31a4b-4b5a-4c8d-b482-02a4119a081c', '0e53da64-a339-40cb-b209-6dbdd9252fa8']",12,,Left Foot,,"[120.0, 46.8, 0.2]",,"[{'location': [98.6, 44.1], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.3, 41.2], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.2, 37.1], 'player': {'id': 161111, 'name': 'Antonio Perošević'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.5, 60.5], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.0, 38.1], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 41.8], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.3, 52.4], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.6, 38.9], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 36.9], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.8, 41.3], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 31.5], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [95.8, 38.1], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.5, 44.1], 'player': {'id': 133696, 'name': 'Marcelo Ribeiro dos Santos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,Off T,,0.027996438,Half Volley,Open Play,,,,East Bengal,7286,00:08:12.421,Shot,True
,,,,,,,,,,,,,,,,,0.112753,,,,,,,,,,,3e0e7836-4d9d-4d9b-b915-3f64a94f22a9,386,,"[102.9, 29.5]",3817882,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Ribeiro dos Santos,133696.0,Center Forward,26,East Bengal,7286,"['34f7137f-efb8-45c3-bd9e-0e147618ada3', '5be4cc37-f19e-45cd-9520-acf5a047a1cf']",21,,Right Foot,,"[104.8, 30.3]",,"[{'location': [99.4, 62.1], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 41.6], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.7, 30.4], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 32.1], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 11.3], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.6, 38.1], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.8, 17.4], 'player': {'id': 161095, 'name': 'Wahengbam Angousana Luwang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.8, 34.7], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.8, 46.7], 'player': {'id': 161111, 'name': 'Antonio Perošević'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Blocked,,0.035703342,Normal,Open Play,,,,East Bengal,7286,00:10:21.258,Shot,
,,,,,,,,,,,,,,,,,0.649069,,,,,,,,,,,12beb07c-c835-4382-a18b-561e2255bbd9,494,,"[109.7, 57.2]",3817882,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Khumanthem Ninthoinganba Meetei,164479.0,Right Wing Back,34,Chennaiyin,7290,['d07965a5-4b98-4260-bb6a-9c293713e07a'],0,,Right Foot,,"[120.0, 36.8, 2.1]",,"[{'location': [102.9, 26.0], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.3, 43.4], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.3, 43.6], 'player': {'id': 161107, 'name': 'Arindam Bhattacharja'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.2, 28.6], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.7, 48.9], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.3, 45.5], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.8, 34.7], 'player': {'id': 164501, 'name': 'Syed Suhail Pasha'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [88.5, 44.6], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.1, 54.7], 'player': {'id': 161095, 'name': 'Wahengbam Angousana Luwang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.9, 49.5], 'player': {'id': 161108, 'name': 'Hira Mondal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 51.5], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 46.9], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 36.7], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,Goal,,0.015142273,Normal,Open Play,,,,Chennaiyin,7290,00:14:00.682,Shot,
,,,,,,,,,,,,,,,,,0.156006,,,,,,,,,,,6e3355a6-f865-460c-a30d-603ad7661985,598,,"[105.8, 29.1]",3817882,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nerijus Valskis,73486.0,Right Center Forward,38,Chennaiyin,7290,"['15f2ee2f-b1c9-4166-b75e-9c74ca2bde97', '341cdcd5-f07a-46fa-8730-ee5f1cc4f5b3']",34,,Left Foot,,"[107.6, 30.7]",,"[{'location': [93.4, 31.0], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.0, 55.2], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [107.5, 30.7], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 35.6], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.5, 36.9], 'player': {'id': 161107, 'name': 'Arindam Bhattacharja'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 26.4], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.6, 38.3], 'player': {'id': 161095, 'name': 'Wahengbam Angousana Luwang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.1, 44.1], 'player': {'id': 161108, 'name': 'Hira Mondal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 33.1], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 23.9], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.7, 31.9], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [85.1, 16.8], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 36.5], 'player': {'id': 164501, 'name': 'Syed Suhail Pasha'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",e3daf08d-c0be-4106-8c09-a0a02fbf93f3,Blocked,,0.04686698,Normal,Open Play,,,,Chennaiyin,7290,00:16:34.359,Shot,
,,,,,,,,,,,,,,,,,0.74198,,,,,,,,,,,5408d976-a8d9-4a99-aab1-c5e2be3c4820,988,,"[106.3, 47.0]",3817882,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Perošević,161111.0,Right Wing,53,East Bengal,7286,"['39cb19d4-ad54-4ce1-be20-18e28865359b', '3b6f9588-a1a3-4f33-abef-0e47e73130ba']",29,,Left Foot,,"[120.0, 45.0, 0.2]",,"[{'location': [104.7, 50.3], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.9, 45.6], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.7, 40.4], 'player': {'id': 133696, 'name': 'Marcelo Ribeiro dos Santos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.5, 42.7], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.3, 37.7], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.8, 47.3], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.6, 35.7], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 46.7], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 31.8], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",9cdfb19f-e9c2-4d35-9c9e-a0c68ca1d86f,Off T,,0.048192386,Normal,Open Play,,,,East Bengal,7286,00:25:29.888,Shot,True
,,,,,,,,,,,,,,,,,1.534024,,,,,,,,,,,f60c1fe6-7baf-4b5f-911c-11306c4f5ae0,1041,,"[108.6, 41.3]",3817882,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Ribeiro dos Santos,133696.0,Center Forward,56,East Bengal,7286,"['6fe12b5d-650e-4ce3-b67a-879deffda000', 'f0081af6-912a-4138-9937-e4f7527ad1fa']",11,True,Head,,"[120.0, 50.1, 0.9]",,"[{'location': [108.8, 43.7], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.7, 40.6], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 40.4], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.7, 33.9], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.7, 8.5], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [94.7, 24.3], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.6, 32.2], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.9, 16.4], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.6, 45.3], 'player': {'id': 161111, 'name': 'Antonio Perošević'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.0, 14.5], 'player': {'id': 161108, 'name': 'Hira Mondal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [96.5, 30.9], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.4, 32.9], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 47.6], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",b9dbec44-c96c-45ff-8320-c0b3381332dd,Off T,,0.072003976,Normal,Open Play,,,,East Bengal,7286,00:27:11.513,Shot,True
,,,,,,,,,,,,,,,,,1.348479,,,,,,,,,,,43af9c28-bb70-44bb-8d8a-0ca0394feff3,1235,,"[95.0, 49.6]",3817882,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Perošević,161111.0,Right Wing,62,East Bengal,7286,['dcc911fd-e3bd-4a6e-9ff1-20708a63b15c'],55,,Left Foot,,"[118.3, 52.5]",True,"[{'location': [99.7, 38.9], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.9, 44.1], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.0, 28.1], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.1, 49.1], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.3, 52.8], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 42.5], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.4, 44.5], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 35.9], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.5, 49.0], 'player': {'id': 164501, 'name': 'Syed Suhail Pasha'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.4, 41.1], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 34.4], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.2, 42.3], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.9, 41.8], 'player': {'id': 161095, 'name': 'Wahengbam Angousana Luwang'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.6, 42.0], 'player': {'id': 133696, 'name': 'Marcelo Ribeiro dos Santos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,Wayward,,0.027833235,Half Volley,Open Play,,,,East Bengal,7286,00:30:55.213,Shot,
,,,,,,,,,,,,,,,,,0.896897,,,,,,,,,,,d894faab-e438-424d-acf3-aabaa2705702,1458,,"[102.3, 55.5]",3817882,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Perošević,161111.0,Right Wing,67,East Bengal,7286,['707879a5-a055-4dd6-b258-b4f30459fabb'],44,,Left Foot,,"[120.0, 35.4, 5.3]",,"[{'location': [89.1, 65.7], 'player': {'id': 161095, 'name': 'Wahengbam Angousana Luwang'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.1, 54.9], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [118.2, 42.6], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 37.2], 'player': {'id': 133696, 'name': 'Marcelo Ribeiro dos Santos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.4, 35.7], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 29.1], 'player': {'id': 161108, 'name': 'Hira Mondal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [89.7, 46.6], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.3, 42.1], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.3, 31.3], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.2, 45.4], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 36.7], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 55.6], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.6, 54.7], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 50.2], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",,Off T,,0.029166969,Normal,Open Play,,,,East Bengal,7286,00:36:44.243,Shot,
,,,,,,,,,,,,,,,,,0.673905,,,,,,,,,,,0055567d-d572-4e38-874a-35e8ad823b8b,1493,,"[94.7, 52.2]",3817882,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hira Mondal,161108.0,Left Wing Back,71,East Bengal,7286,"['2361921e-265b-4154-9c77-81c587321156', 'b891625d-f1a6-48fa-a787-7dff954debfa']",53,,Right Foot,,"[111.1, 43.6]",True,"[{'location': [110.0, 34.4], 'player': {'id': 133696, 'name': 'Marcelo Ribeiro dos Santos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 40.6], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.0, 36.5], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [107.9, 44.2], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.1, 46.4], 'player': {'id': 161111, 'name': 'Antonio Perošević'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.1, 38.7], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.4, 26.8], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.4, 26.7], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.3, 39.7], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.2, 41.9], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.7, 45.7], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 48.9], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.4, 41.1], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 48.7], 'player': {'id': 164501, 'name': 'Syed Suhail Pasha'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.5, 43.0], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.1, 35.4], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.2, 41.3], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,,0.01402692,Volley,Open Play,,,,East Bengal,7286,00:38:53.097,Shot,
