50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.294899,,,,,,,,,,,,,f83f9868-1d43-4e9d-886e-ab832080afd7,144,,,"[113.3, 41.9]",3775609,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Caitlin Jade Foord,11338.0,Center Attacking Midfield,2,Arsenal WFC,968,['95225c69-ecb9-4bd4-ad8c-616eee3c6ec1'],3,,Head,"[119.8, 41.6, 1.6]",,"[{'location': [118.9, 41.4], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 47.9], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.9, 52.4], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 45.2], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",eb2a49a6-2d4e-4eba-b1ed-7717781a8ec1,,Saved,0.3302749,Normal,Open Play,,,,Arsenal WFC,968,00:02:03.213,Shot,
,,,,,,,,,,,,,,,1.058197,,,,,,,,,,,,,7712f855-0206-4004-a10a-365a1fb4f108,150,,,"[112.2, 40.4]",3775609,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlotte Wubben-Moy,49697.0,Left Center Back,3,Arsenal WFC,968,['0d222a12-b441-4e55-bcf4-8103b0816ae5'],22,,Head,"[120.0, 46.7, 1.6]",,"[{'location': [117.8, 41.7], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.8, 49.1], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.5, 49.7], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.9, 43.9], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.7, 36.6], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 42.7], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 33.7], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.4, 42.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 32.8], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.8, 35.8], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.2, 34.2], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 28.8], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",6447433f-22e6-46b0-992f-0c6b086589be,,Off T,0.23989768,Normal,Open Play,,,,Arsenal WFC,968,00:02:22.720,Shot,
,,,,,,,,,,,,,,,0.907077,,,,,,,,,,,,,2e476a60-43a4-4b5f-bf26-23efbd32c367,450,,,"[110.4, 38.2]",3775609,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,20,Arsenal WFC,968,['74e906d8-6dd9-4ee4-b244-ff6e5ece05db'],39,,Left Foot,"[120.0, 47.3, 1.3]",True,"[{'location': [110.6, 44.3], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.1, 56.1], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.4, 26.5], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.5, 50.2], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.1, 44.0], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.8, 47.2], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 38.7], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 55.9], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.5, 40.1], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",dd6b3072-1eaf-4884-bc46-7057626d18ef,,Off T,0.21281895,Volley,Open Play,,,,Arsenal WFC,968,00:09:39.460,Shot,
,,,,,,,,,,,,,,,1.334009,,,,,,,,,,,,,8062ebbb-9c77-45a2-9b82-31557cd17600,543,,,"[106.3, 51.1]",3775609,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vivianne Miedema,15623.0,Center Forward,23,Arsenal WFC,968,['8f87b2b8-4870-478b-8475-3a24345d029b'],12,,Right Foot,"[119.8, 42.9, 1.3]",True,"[{'location': [110.6, 37.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 46.6], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.4, 41.9], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.5, 55.6], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.3, 51.1], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.9, 41.5], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.8, 42.3], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.0, 59.4], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",124aafd3-b7d7-4a87-9411-6ed2766ca437,,Saved,0.1192659,Normal,Open Play,,,,Arsenal WFC,968,00:12:12.148,Shot,
,,,,,,,,,,,,,,,0.924239,,,,,,,,,,,,,9429f99c-17e3-49f2-a9d8-75c4bf554be7,1204,,,"[112.2, 52.1]",3775609,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,54,Arsenal WFC,968,['6b9c86a7-8ba1-4725-a0d5-bde576a900dc'],49,,Left Foot,"[120.0, 45.7, 0.2]",,"[{'location': [115.3, 51.6], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.9, 44.4], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.4, 56.1], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 49.6], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.3, 52.5], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 61.6], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.1, 43.8], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.8, 42.9], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.4, 42.8], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 58.2], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",ef68dbef-4001-421a-972a-e9377d6a6e69,,Off T,0.12189128,Normal,Open Play,,,,Arsenal WFC,968,00:28:49.001,Shot,
,,,,,,,,,,,,,,,1.060596,,,,,,,,,,,,,75c575a2-7710-43aa-b886-8dde230a1362,1323,,,"[98.5, 45.7]",3775609,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,63,Arsenal WFC,968,['099326b0-717c-4521-bc46-ae88e69596bc'],31,,Left Foot,"[120.0, 36.8, 1.2]",,"[{'location': [88.9, 49.8], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [87.6, 48.9], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.5, 56.8], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.7, 51.6], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.7, 41.6], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.9, 34.2], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 42.0], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.7, 36.7], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 50.5], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 32.7], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.4, 51.6], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 48.0], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.0, 45.2], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 43.2], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.7, 42.0], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6cc7c82c-d786-412c-baa2-e2ed5f897f5c,,Goal,0.044307664,Normal,Open Play,,,,Arsenal WFC,968,00:32:31.015,Shot,
,,,,,,,,,,,,,,,1.63166,,,,,,,,,,,,,d2729ae7-b933-4afc-a604-2aeb74bf46ec,1370,,,"[112.4, 41.5]",3775609,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Leah Williamson,18999.0,Right Center Back,67,Arsenal WFC,968,"['06a05653-557e-4fdc-abec-954f4f716e5f', 'e76252c0-938e-4b83-bb8d-3bf2503cdbae']",49,True,Head,"[120.0, 46.6, 1.5]",,"[{'location': [110.2, 52.1], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.2, 45.1], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.0, 41.8], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.1, 38.0], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.3, 40.1], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 42.0], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 41.4], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.3, 38.7], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 34.5], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 36.4], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.4, 45.0], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.5, 37.5], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",9e407931-2fd0-4b13-b5a3-6dd8f6e382eb,,Off T,0.11968362,Normal,Open Play,,,,Arsenal WFC,968,00:34:49.978,Shot,True
,,,,,,,,,,,,,,,0.091778,,,,,,,,,,,,,537e21b2-a0e8-4ba8-843d-1ddfaf2c56fb,1695,,,"[90.1, 40.2]",3775609,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Wing,79,West Ham United LFC,972,"['2b4f3c45-b9a3-4c31-9355-7f7d4b1a4909', 'a4cc442c-d2ad-4fd8-968a-a7b10790890a']",38,,Right Foot,"[96.8, 41.3]",,"[{'location': [89.5, 32.6], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [87.9, 63.0], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [100.7, 34.7], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.3, 41.3], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.4, 46.1], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.6, 27.7], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.9, 40.8], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 35.4], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [86.9, 19.6], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.8, 34.1], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [83.2, 55.0], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.0, 15.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.3, 44.8], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.9, 40.3], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",8fd9668d-647e-422f-b9ed-53f55cbde1bd,,Blocked,0.025886977,Normal,Open Play,,,,West Ham United LFC,972,00:42:38.267,Shot,
,,,,,,,,,,,,,,,0.611995,,,,,,,,,,,,,9e0826bc-d035-4545-8822-fa3f7e70c12b,1701,,,"[107.6, 41.1]",3775609,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dagný Brynjarsdóttir,10124.0,Left Wing,80,West Ham United LFC,972,"['45085c21-19fd-4233-b1b5-79d6893e78d2', '616778bb-0f32-41f5-996c-c17d7dd650d0']",6,True,Head,"[120.0, 33.4, 1.9]",,"[{'location': [106.9, 37.9], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.4, 42.3], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.8, 45.8], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.1, 47.2], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.6, 44.0], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.8, 43.4], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.1, 42.2], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.8, 35.4], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.2, 39.6], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 40.0], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 45.5], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.4, 48.2], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.0, 35.5], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.7, 46.7], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [106.5, 39.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [115.8, 45.9], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",b4ac0e69-9311-4244-8f50-9aa51bac58de,,Off T,0.043249592,Normal,Open Play,,,,West Ham United LFC,972,00:43:06.480,Shot,True
,,,,,,,,,,,,,,,0.416254,,,,,,,,,,,,,c108f178-ceb2-4f00-8ed5-40d165c1c829,1737,,,"[109.3, 36.2]",3775609,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Wing,82,West Ham United LFC,972,['f0f3f195-9cfc-42a7-927e-efe87509e431'],9,,Head,"[120.0, 34.2, 1.6]",,"[{'location': [105.5, 38.4], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.6, 44.8], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.8, 37.6], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.5, 53.5], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 35.1], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 41.8], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 40.9], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [90.7, 28.5], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.2, 39.2], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b1c72d6c-7f06-43e1-bd66-d8ef2785d557,True,Off T,0.11187603,Normal,Open Play,,,,West Ham United LFC,972,00:44:09.106,Shot,
