50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.300954,,,,,,,,,,,,,,,,7ea3bc1d-0af5-4351-b235-4242b9b58143,37,,,"[114.6, 41.4]",3817901,0,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boris Singh Thangjam,161098.0,Right Wing,4,Jamshedpur,2021,['311b2932-348e-40f6-af41-603ed48ffc33'],26,,Head,"[120.0, 43.3, 2.8]",,"[{'location': [113.7, 42.5], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.1, 39.9], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 36.5], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.3, 45.8], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.1, 32.7], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 39.9], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 37.9], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",b668b6ac-3158-4325-b75d-2d41172cd293,,Post,0.2527297,Normal,Open Play,,,,Jamshedpur,2021,00:00:26.496,Shot,
,,,,,,,,,,,,,,,,0.551624,,,,,,,,,,,,,,,,f34b5d21-a035-4bd4-8284-1a7c54de7e3d,287,,,"[106.8, 43.9]",3817901,8,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Greg Stewart,13322.0,Center Attacking Midfield,20,Jamshedpur,2021,['efca9ffa-171c-4957-9822-7e1673c5c1f4'],12,,Left Foot,"[120.0, 41.1, 0.2]",True,"[{'location': [117.5, 40.8], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 55.3], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 58.2], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.6, 64.5], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.8, 49.4], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 48.4], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 47.3], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 50.8], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 53.2], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.0, 49.3], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 55.6], 'player': {'id': 161098, 'name': 'Boris Singh Thangjam'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 48.8], 'player': {'id': 161117, 'name': 'Ritwik Kumar Das'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.2, 47.9], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.5, 66.8], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",56136ee6-a270-4471-8175-c829359179e5,,Goal,0.31557643,Normal,Open Play,,,,Jamshedpur,2021,00:08:12.337,Shot,
,,,,,,,,,,,,,,,,0.995615,,,,,,,,,,,,,,,,1c523178-e469-465b-b432-8f54bc9e19a2,368,,,"[101.4, 24.2]",3817901,11,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ritwik Kumar Das,161117.0,Left Wing,24,Jamshedpur,2021,['df889780-89df-4b2d-b890-08a9cf058431'],49,,Right Foot,"[119.2, 35.8, 0.2]",,"[{'location': [104.7, 39.3], 'player': {'id': 161098, 'name': 'Boris Singh Thangjam'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.3, 51.2], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.8, 31.6], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.0, 35.3], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.7, 14.6], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.1, 9.3], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [88.7, 27.2], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [90.7, 23.5], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.1, 20.8], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 14.4], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.4, 31.7], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.9, 26.2], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 24.6], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.1, 50.7], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.5, 34.2], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 37.9], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 44.0], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 36.6], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",41e88e02-3205-4f88-9bf9-b7d6345fe2c2,,Saved,0.02597937,Normal,Open Play,,,,Jamshedpur,2021,00:11:49.321,Shot,
,,,,,,,,,,,,,,,,1.048317,,,,,,,,,,,,,,,,b616a672-1935-4b9a-b59c-3038c57475d2,421,,,"[86.6, 28.4]",3817901,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ahmed Jahouh,159771.0,Left Defensive Midfield,32,Mumbai City,7287,['933b66dd-bf7a-41d1-ace5-8e712f786556'],33,,Right Foot,"[120.0, 39.9, 4.2]",,"[{'location': [83.8, 66.5], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.2, 18.3], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.5, 13.6], 'player': {'id': 161098, 'name': 'Boris Singh Thangjam'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.8, 22.9], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 50.1], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [86.6, 26.0], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 37.9], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.2, 29.6], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.9, 52.5], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.6, 33.3], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.8, 40.9], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.3, 22.8], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [86.9, 10.0], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.6, 39.0], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.5, 43.5], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",b8aae277-4cb8-424c-bd0f-5db072b48677,,Off T,0.0065832385,Normal,Open Play,,,,Mumbai City,7287,00:13:33.994,Shot,
,,,,,,,,,,,,,,,,1.778061,,,,,,,,,,,,,,,,e386cef7-55f0-4dbb-a3be-62b96843274b,734,,,"[101.3, 58.0]",3817901,21,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Greg Stewart,13322.0,Center Attacking Midfield,47,Jamshedpur,2021,['3cafcd23-aba0-4e39-80d6-605114b9d7c5'],0,,Left Foot,"[120.0, 33.7, 3.7]",,"[{'location': [118.0, 41.1], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.5, 57.6], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 52.5], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 58.5], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.6, 42.2], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 50.1], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 38.3], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.2, 43.6], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 42.7], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.3, 37.3], 'player': {'id': 161117, 'name': 'Ritwik Kumar Das'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.2, 52.1], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.1, 62.1], 'player': {'id': 161098, 'name': 'Boris Singh Thangjam'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",950acdff-faad-4c04-83bb-a75cf1ede9cd,,Off T,0.023246376,Normal,Open Play,,,,Jamshedpur,2021,00:21:00.450,Shot,
,,,,,,,,,,,,,,,,0.550492,,,,,,,,,,,,,,,,778e885e-db62-4864-8208-82921b9319ac,916,,,"[107.7, 24.2]",3817901,25,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bipin Singh Thounajam,124902.0,Left Wing,59,Mumbai City,7287,['6985580b-03e2-4bcb-9014-dfff97dcc8fb'],29,,Left Foot,"[117.6, 37.1, 0.2]",,"[{'location': [118.1, 36.6], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 46.2], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.2, 37.8], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 42.8], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 39.1], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 33.7], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 26.5], 'player': {'id': 161098, 'name': 'Boris Singh Thangjam'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.1, 27.9], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.4, 31.6], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.5, 26.5], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.3, 34.1], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.5, 46.2], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.034450512,Normal,Open Play,,,,Mumbai City,7287,00:25:29.560,Shot,
,,,,,,,,,,,,,,,,1.064468,,,,,,,,,,,,,,,,bfb1a690-dd2f-4013-b4cc-8be07940ed2b,1002,,,"[89.5, 29.6]",3817901,27,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cássio Gabriel Vilela Ferreira,159765.0,Center Attacking Midfield,61,Mumbai City,7287,['f99b0876-da33-45da-a2d3-52311fea82fb'],2,,Right Foot,"[120.0, 30.2, 0.5]",,"[{'location': [100.3, 45.4], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.5, 37.2], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.6, 19.3], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.6, 65.1], 'player': {'id': 161117, 'name': 'Ritwik Kumar Das'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.9, 41.1], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.5, 31.1], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.3, 39.8], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.8, 47.9], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 42.9], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.5, 31.7], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.5, 35.5], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 24.4], 'player': {'id': 161098, 'name': 'Boris Singh Thangjam'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.6, 38.8], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 65.6], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",729cf586-1777-44a2-9e43-c74007752a0b,,Off T,0.020221518,Normal,Open Play,,,,Mumbai City,7287,00:27:02.606,Shot,
,,,,,,,,,,,,,,,,0.240564,,,,,,,,,,,,,,,,49f59e79-0755-4e66-bcff-6296f2ddd8f2,1037,,,"[117.9, 40.3]",3817901,29,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ritwik Kumar Das,161117.0,Left Wing,67,Jamshedpur,2021,['231dadf5-9bff-4728-893e-cbfe3a4f9219'],0,,Left Foot,"[120.0, 39.8, 0.2]",True,"[{'location': [118.7, 49.5], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 64.0], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.3, 56.0], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 41.9], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.3, 47.1], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 50.0], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.6, 43.8], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.6, 51.7], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.6, 71.1], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.0, 70.1], 'player': {'id': 161098, 'name': 'Boris Singh Thangjam'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.9, 53.2], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",853bc4d6-c301-42c8-a125-05b3b0b8ca3d,True,Goal,0.9185429,Normal,Open Play,,,,Jamshedpur,2021,00:29:00.194,Shot,
,,,,,,,,,,,,,,,,1.235556,,,,,,,,,,,,,,,,8d0d7735-e51f-4998-bd01-6a088ed9ce2d,1313,,,"[100.8, 46.5]",3817901,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vinit Rai Chamling,124769.0,Left Defensive Midfield,88,Mumbai City,7287,['c112b240-8c1f-49fc-a59e-485bb110c751'],41,,Right Foot,"[120.0, 33.6, 1.1]",True,"[{'location': [113.0, 41.1], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 39.0], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.5, 43.3], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 46.3], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 47.9], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.4, 46.0], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.5, 48.4], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 46.1], 'player': {'id': 161098, 'name': 'Boris Singh Thangjam'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.8, 54.8], 'player': {'id': 161117, 'name': 'Ritwik Kumar Das'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.3, 41.3], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 40.7], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.8, 41.1], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.8, 36.6], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.6, 47.2], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.8, 45.9], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,0.040716816,Volley,Open Play,,,,Mumbai City,7287,00:39:41.052,Shot,
,,,,,,,,,,,,,,,,0.674539,,,,,,,,,,,,,,,,6ed76d4d-54d2-435a-90b8-142eb80cf6bb,1456,,,"[103.0, 40.7]",3817901,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Chima Chukwu,161091.0,Center Forward,96,Jamshedpur,2021,['8ec31d84-f833-414e-98ed-e877ae503d75'],16,,Right Foot,"[117.2, 38.5, 0.2]",True,"[{'location': [102.1, 47.6], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 39.7], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.6, 39.4], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.5, 40.5], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.7, 29.9], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.1, 39.7], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.2, 44.2], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.1, 57.4], 'player': {'id': 161098, 'name': 'Boris Singh Thangjam'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",0d89c6d0-527a-42f2-a100-ee3491e7a15a,,Saved,0.1613966,Normal,Open Play,,,,Jamshedpur,2021,00:43:16.132,Shot,
