50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.944919,,,,,,,,,,,,,,a99e20f7-2e45-4a3d-a742-5d388040c55b,785,,,"[103.5, 22.0]",3901227,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bouna Sarr,4351.0,Left Midfield,42,Marseille,147,"['0f7da108-e530-4582-86bb-1b1bb91f4ed5', '9596edbf-bc9b-4b9a-a172-0858f014f32e']",18,,Right Foot,,"[120.0, 39.9, 6.3]",,"[{'location': [86.0, 35.5], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 25.2], 'player': {'id': 3151, 'name': 'Jules Iloki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.8, 14.8], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.7, 29.6], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 22.8], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 38.4], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.2, 39.1], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 43.4], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 14.1], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [85.0, 30.4], 'player': {'id': 38413, 'name': 'Vassiriki Abou Diaby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.2, 37.2], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.8, 44.9], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.4, 41.0], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",17f459b0-14be-4f4c-b828-7336567ada38,,Off T,,0.02689023,Normal,Open Play,,,,Marseille,147,00:17:18.514,Shot,True
,,,,,,,,,,,,,,,,,,0.773128,,,,,,,,,,,,,,0b92f2e8-5006-47e4-93f9-e279faf92477,816,,,"[101.9, 48.6]",3901227,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrien Thomasson,3375.0,Left Wing,46,Nantes,144,['c646a3a7-ed68-4a40-9ac1-608388f6bcbd'],29,,Left Foot,,"[116.4, 40.2, 0.2]",True,"[{'location': [103.2, 20.7], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.4, 40.5], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [90.8, 64.0], 'player': {'id': 10036, 'name': 'Jacques-Alaixys Romao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 40.6], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 55.0], 'player': {'id': 38413, 'name': 'Vassiriki Abou Diaby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 44.9], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 37.2], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 37.6], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.1, 50.3], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [97.8, 50.7], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.3, 47.0], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 39.0], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [82.3, 56.3], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.7, 46.9], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.2, 35.0], 'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.3, 40.2], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 50.1], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [94.8, 65.1], 'player': {'id': 3151, 'name': 'Jules Iloki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Saved,,0.0666463,Normal,Open Play,,,,Nantes,144,00:19:29.225,Shot,
,,,,,,,,,,,,,,,,,,0.566646,,,,,,,,,,,,,,ba136f01-76bd-4ea6-99db-919691a283e7,1210,,,"[100.3, 40.0]",3901227,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Right Center Forward,67,Marseille,147,['4d4849d1-8dfe-4cb3-8c96-d9d528e56b38'],3,,Right Foot,,"[114.6, 38.2, 0.1]",,"[{'location': [115.3, 39.6], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 41.3], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.4, 38.6], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 36.9], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.1, 24.5], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [83.1, 21.7], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.9, 30.8], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.9, 21.7], 'player': {'id': 10036, 'name': 'Jacques-Alaixys Romao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.9, 47.9], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Saved to Post,True,0.11432838,Normal,Open Play,,,,Marseille,147,00:28:03.656,Shot,
,,,,,,,,,,,,,,,,,,0.119874,,,,,,,,,,,,,,603bc49b-1e11-4f7f-b931-998e91504973,1279,,,"[90.3, 38.1]",3901227,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Left Center Forward,69,Marseille,147,"['080b2ef9-c28f-4f30-95b5-2126426ab737', '4a4b3189-6e23-4ccc-99cc-4d2789eee5db', '5ef4316f-c6c5-457f-977d-b1c3b260a9b9']",16,,Left Foot,True,"[116.3, 38.5, 0.2]",,"[{'location': [85.7, 56.9], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [86.8, 44.0], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.6, 39.2], 'player': {'id': 3151, 'name': 'Jules Iloki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.5, 31.7], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 53.8], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.8, 48.2], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.2, 38.8], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.7, 30.8], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.9, 39.9], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.6, 13.8], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [80.8, 38.4], 'player': {'id': 10036, 'name': 'Jacques-Alaixys Romao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [84.9, 67.3], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.0, 60.6], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.4, 50.9], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",7ee45c90-5478-471f-8682-db5e35adacef,,Saved,,0.02387503,Normal,Open Play,,,,Marseille,147,00:29:16.789,Shot,True
,,,,,,,,,,,,,,,,,,1.447332,,,,,,,,,,,,,,39b276bb-9d70-4ce0-bb3a-f3645521dab4,1313,,,"[109.8, 38.7]",3901227,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michy Batshuayi Tunga,3457.0,Right Center Forward,74,Marseille,147,"['009785f7-8953-4fef-9254-3c5325a582f1', 'eecec2cb-5cfa-485d-aca5-96561674279a']",49,True,Head,,"[120.0, 50.7, 0.7]",,"[{'location': [112.0, 39.0], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 41.0], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 39.0], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 43.0], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 41.9], 'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.5, 41.8], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.6, 44.4], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.8, 29.6], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.8, 33.3], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 16.1], 'player': {'id': 3151, 'name': 'Jules Iloki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.3, 40.2], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 41.1], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.1, 47.0], 'player': {'id': 10036, 'name': 'Jacques-Alaixys Romao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.4, 44.5], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [91.4, 42.2], 'player': {'id': 38413, 'name': 'Vassiriki Abou Diaby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [89.7, 23.4], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.8, 32.2], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.6, 40.0], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",515979ee-96ea-48d4-b55a-81938e5595f0,,Off T,,0.06004955,Normal,Open Play,,,,Marseille,147,00:31:49.401,Shot,True
,,,,,,,,,,,,,,,,,,1.682696,,,,,,,,,,,,,,6f2e28ee-6307-4015-acaa-4b5b1a303dc7,1736,,,"[101.6, 40.9]",3901227,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michy Batshuayi Tunga,3457.0,Right Center Forward,103,Marseille,147,"['1e89321d-b805-4907-89a8-63cb947f2304', 'a31374c5-36d7-4570-bada-82bc2d71da81']",34,,Left Foot,,"[120.0, 49.3, 0.3]",,"[{'location': [76.5, 19.4], 'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.3, 50.5], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.7, 40.1], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 38.1], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 41.7], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.3, 29.1], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.7, 15.1], 'player': {'id': 3151, 'name': 'Jules Iloki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.9, 40.1], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.7, 36.7], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.2, 37.0], 'player': {'id': 38413, 'name': 'Vassiriki Abou Diaby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.9, 26.5], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.8, 16.6], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [87.0, 39.4], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.2, 42.2], 'player': {'id': 10036, 'name': 'Jacques-Alaixys Romao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.3, 42.4], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",a5a750a8-fa24-43fd-a65f-ffd63fc5b01e,,Off T,,0.15758312,Half Volley,Open Play,,,,Marseille,147,00:42:34.432,Shot,True
,,,,,,,,,,,,,,,,,,0.919771,,,,,,,,,,,,,,f311bddb-b21b-4042-bbad-768c9ee08a32,1959,,,"[110.3, 48.1]",3901227,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Thauvin,3254.0,Right Midfield,121,Marseille,147,['9b204086-940f-48b0-9205-17042ead7df2'],16,,Left Foot,,"[120.0, 38.5, 0.2]",,"[{'location': [105.8, 44.9], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 65.2], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.5, 49.8], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 47.5], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 63.4], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.2, 39.9], 'player': {'id': 3151, 'name': 'Jules Iloki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.5, 48.3], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.1, 59.9], 'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.3, 55.0], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 44.9], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 68.1], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.6, 45.2], 'player': {'id': 38413, 'name': 'Vassiriki Abou Diaby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.3, 41.6], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.3, 51.9], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.1, 56.9], 'player': {'id': 10036, 'name': 'Jacques-Alaixys Romao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",c8ace444-a72a-4180-91cf-209011bbfa59,True,Goal,,0.46943614,Normal,Open Play,,,,Marseille,147,00:03:16.745,Shot,
,,,,,,,,,,,,,,,,,,0.69164,,,,,,,,,,,,,,363002d4-589d-474b-b9e7-4d593e07d711,2484,,,"[106.8, 23.5]",3901227,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yacine Bammou,3319.0,Center Attacking Midfield,154,Nantes,144,['86adea3b-8357-486c-9e68-bd9510daa09c'],58,,Right Foot,,"[120.0, 35.5, 0.2]",,"[{'location': [95.4, 52.3], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.4, 49.1], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.1, 35.9], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.7, 41.9], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 32.0], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 25.5], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 37.2], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.5, 37.6], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.5, 58.6], 'player': {'id': 3151, 'name': 'Jules Iloki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.5, 45.3], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.9, 31.4], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",fa6fcdb9-8509-4d06-82db-4f99af56559b,,Off T,,0.027090799,Normal,Open Play,,,,Nantes,144,00:19:58.136,Shot,
,,,,,,,,,,,,,,,,,,0.882688,,,,,,,,,,,,,,2a6d24a9-4a3b-48aa-b76d-a07dc53e0bdf,3058,,,"[93.7, 45.8]",3901227,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florian Thauvin,3254.0,Left Center Midfield,187,Marseille,147,['9bd7bb17-cae3-45a8-93c0-91a1acd5b3d1'],49,,Left Foot,,"[120.0, 42.7, 4.9]",,"[{'location': [104.7, 42.7], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.6, 43.8], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 44.8], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.5, 45.8], 'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.6, 46.6], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 47.5], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 33.9], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 30.6], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 41.1], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 34.6], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 34.1], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.5, 30.7], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.7, 50.3], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.7, 42.2], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,,0.057787396,Normal,Free Kick,,,,Marseille,147,00:35:49.604,Shot,
