bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.690109,,,,,,,,,,,,bf286042-4a9f-4a47-a0ba-ce1ee62ba828,46,,,"[108.5, 36.1]",3890506,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Peter Niemeyer,40467.0,Right Defensive Midfield,2,Darmstadt 98,872,"['3d46713c-fcff-4409-859f-92c67558aced', 'eebdec1d-e876-4876-9c1a-c8141e8dfe4a']",40,,Right Foot,"[120.0, 37.6, 3.8]",True,"[{'location': [116.9, 39.1], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 42.2], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.6, 31.7], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 33.3], 'player': {'id': 38172, 'name': 'Toni Šunjić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 30.3], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 34.5], 'player': {'id': 34558, 'name': 'Sereso Geoffroy Gonzaroua Dié'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 37.9], 'player': {'id': 9082, 'name': 'Przemysław Tytoń'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 38.8], 'player': {'id': 8388, 'name': 'Jérôme Gondorf'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.0, 25.7], 'player': {'id': 13675, 'name': 'Mario Vrančić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.1, 39.9], 'player': {'id': 9723, 'name': 'Sandro Wagner'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.5, 54.0], 'player': {'id': 9401, 'name': 'Marcel Heller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.1, 35.2], 'player': {'id': 11134, 'name': 'Konstantin Rausch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",9283fbfa-a1c0-42fd-ac24-23c0718d564e,,Off T,,0.2315683,Normal,Open Play,,,,Darmstadt 98,872,00:00:40.233,Shot,True
,,,,,,,,,,,,,0.470372,,,,,,,,,,,,769c5760-0f53-4bcc-932c-7883fd840e37,98,,,"[104.9, 49.0]",3890506,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Wing,7,VfB Stuttgart,174,"['263a41c6-5d48-459b-bcf4-38af72aa5350', 'b748e816-bcd5-4a31-8354-4bda6fbd5fe1']",17,,Right Foot,"[112.4, 44.8, 1.2]",,"[{'location': [91.0, 22.3], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.5, 26.6], 'player': {'id': 27639, 'name': 'Artem Kravets'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.7, 32.7], 'player': {'id': 40467, 'name': 'Peter Niemeyer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 31.3], 'player': {'id': 12383, 'name': 'Florian Jungwirth'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 48.1], 'player': {'id': 11134, 'name': 'Konstantin Rausch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.3, 40.5], 'player': {'id': 35033, 'name': 'Slobodan Rajković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 33.8], 'player': {'id': 9217, 'name': 'Aytac Sulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 44.4], 'player': {'id': 8306, 'name': 'Christian Mathenia'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",285e0791-3cf3-46a1-a1cc-656d3a2ed640,True,Saved,,0.31824198,Normal,Open Play,,,,VfB Stuttgart,174,00:02:17.954,Shot,True
,,,,,,,,,,,,,2.713402,,,,,,,,,,,,695b0b2f-35a4-46cb-98f0-c7c94af51025,117,,,"[89.5, 41.5]",3890506,3,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,9,Darmstadt 98,872,['3bad9563-6e49-4e7c-be62-56628f588e9a'],13,,Right Foot,"[120.0, 22.4, 0.2]",True,"[{'location': [118.5, 40.1], 'player': {'id': 9082, 'name': 'Przemysław Tytoń'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 41.3], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 52.1], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 45.0], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 39.3], 'player': {'id': 38172, 'name': 'Toni Šunjić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 57.0], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.4, 32.3], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.5, 45.3], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.2, 41.1], 'player': {'id': 34558, 'name': 'Sereso Geoffroy Gonzaroua Dié'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.1, 30.6], 'player': {'id': 11395, 'name': 'Lukas Rupp'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.1, 32.2], 'player': {'id': 11134, 'name': 'Konstantin Rausch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.0, 42.1], 'player': {'id': 13675, 'name': 'Mario Vrančić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.5, 51.1], 'player': {'id': 9401, 'name': 'Marcel Heller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.2, 48.2], 'player': {'id': 9723, 'name': 'Sandro Wagner'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.1, 48.9], 'player': {'id': 8388, 'name': 'Jérôme Gondorf'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [82.5, 53.5], 'player': {'id': 12383, 'name': 'Florian Jungwirth'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Off T,,0.014303062,Volley,Open Play,,,,Darmstadt 98,872,00:03:13.963,Shot,
,,,,,,,,,,,,,0.127036,,,,,,,,,,,,7726edf2-570a-4d89-ba56-e974e049a0a6,141,,,"[102.1, 39.5]",3890506,5,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,11,Darmstadt 98,872,"['087dab63-59aa-4338-a879-52c07a972bd7', 'a8f9381a-bc90-48a8-84c0-223f9f9b303f']",4,,Right Foot,"[107.3, 38.4]",True,"[{'location': [108.8, 30.5], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 28.1], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 42.3], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 38.3], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 34.2], 'player': {'id': 38172, 'name': 'Toni Šunjić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 37.4], 'player': {'id': 34558, 'name': 'Sereso Geoffroy Gonzaroua Dié'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 23.2], 'player': {'id': 11395, 'name': 'Lukas Rupp'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.0, 38.2], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [88.3, 56.0], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.0, 39.3], 'player': {'id': 9082, 'name': 'Przemysław Tytoń'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 19.8], 'player': {'id': 9404, 'name': 'Luca Caldirola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.2, 23.1], 'player': {'id': 11134, 'name': 'Konstantin Rausch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.8, 43.6], 'player': {'id': 9401, 'name': 'Marcel Heller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.2, 34.2], 'player': {'id': 13675, 'name': 'Mario Vrančić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.3, 30.9], 'player': {'id': 9723, 'name': 'Sandro Wagner'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",92099f72-a5d9-4beb-a60d-c69d4b099482,,Blocked,,0.07000739,Half Volley,Open Play,,,,Darmstadt 98,872,00:05:04.322,Shot,
,,,,,,,,,,,,,0.1716,,,,,,,,,,,,6e180679-efe0-43d2-a297-7a1287623cca,146,,,"[107.3, 53.4]",3890506,5,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Heller,9401.0,Right Midfield,11,Darmstadt 98,872,"['32589da6-6ad6-434e-9546-45b8f30c2126', '64d9bfc4-3d79-4d5f-84ca-cdee3096e429']",6,,Right Foot,"[108.4, 52.5]",,"[{'location': [108.6, 52.2], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.8, 46.0], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.4, 39.5], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 38.2], 'player': {'id': 38172, 'name': 'Toni Šunjić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 41.7], 'player': {'id': 34558, 'name': 'Sereso Geoffroy Gonzaroua Dié'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.6, 56.8], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.7, 32.1], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 47.0], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.0, 42.9], 'player': {'id': 9082, 'name': 'Przemysław Tytoń'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 30.1], 'player': {'id': 11134, 'name': 'Konstantin Rausch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.9, 41.1], 'player': {'id': 9723, 'name': 'Sandro Wagner'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.5, 35.0], 'player': {'id': 13675, 'name': 'Mario Vrančić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.6, 45.1], 'player': {'id': 40467, 'name': 'Peter Niemeyer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,,0.02966403,Half Volley,Open Play,,,,Darmstadt 98,872,00:05:06.586,Shot,
,,,,,,,,,,,,,0.857842,,,,,,,,,,,,0dcaf94f-306a-41dd-860b-37beb1c08976,156,,,"[110.2, 43.8]",3890506,6,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Slobodan Rajković,35033.0,Left Center Back,13,Darmstadt 98,872,"['4cfa6592-ac22-41ac-8a5c-9553dbf380af', 'ada95595-5517-4d04-8afe-c5d28f9082f3']",8,True,Head,"[120.0, 42.7, 3.7]",,"[{'location': [114.0, 40.6], 'player': {'id': 27639, 'name': 'Artem Kravets'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.1, 43.6], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 36.2], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 40.0], 'player': {'id': 38172, 'name': 'Toni Šunjić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.7, 35.0], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 41.6], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.8, 29.9], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.9, 51.2], 'player': {'id': 34558, 'name': 'Sereso Geoffroy Gonzaroua Dié'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.6, 40.6], 'player': {'id': 9082, 'name': 'Przemysław Tytoń'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.6, 41.7], 'player': {'id': 9217, 'name': 'Aytac Sulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.2, 42.5], 'player': {'id': 9723, 'name': 'Sandro Wagner'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.2, 36.0], 'player': {'id': 9404, 'name': 'Luca Caldirola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [117.8, 31.5], 'player': {'id': 40467, 'name': 'Peter Niemeyer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.7, 53.3], 'player': {'id': 9401, 'name': 'Marcel Heller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",01114b1c-737b-481b-9252-cc7be952a793,,Off T,,0.04213384,Normal,Open Play,,,,Darmstadt 98,872,00:06:08.234,Shot,True
,,,,,,,,,,,,,1.579855,,,,,,,,,,,,89e526b0-a662-487a-93bd-63754cfef670,167,,,"[84.4, 41.8]",3890506,7,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Filip Kostić,5591.0,Left Wing,15,VfB Stuttgart,174,['4581d2ee-11bc-441f-aaa2-54dba64e221a'],42,,Left Foot,"[120.0, 45.9, 0.0]",,"[{'location': [102.0, 25.9], 'player': {'id': 38172, 'name': 'Toni Šunjić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [93.5, 48.5], 'player': {'id': 11395, 'name': 'Lukas Rupp'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.3, 45.2], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [74.4, 29.8], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.5, 29.4], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [94.2, 32.0], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.5, 47.4], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.7, 31.6], 'player': {'id': 27639, 'name': 'Artem Kravets'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [76.8, 30.0], 'player': {'id': 9401, 'name': 'Marcel Heller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [93.4, 42.1], 'player': {'id': 8388, 'name': 'Jérôme Gondorf'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.4, 41.2], 'player': {'id': 9723, 'name': 'Sandro Wagner'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [97.5, 47.2], 'player': {'id': 11134, 'name': 'Konstantin Rausch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.0, 46.6], 'player': {'id': 9404, 'name': 'Luca Caldirola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.2, 32.7], 'player': {'id': 35033, 'name': 'Slobodan Rajković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 35.1], 'player': {'id': 13675, 'name': 'Mario Vrančić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.4, 32.9], 'player': {'id': 9217, 'name': 'Aytac Sulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 29.8], 'player': {'id': 12383, 'name': 'Florian Jungwirth'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.4, 25.5], 'player': {'id': 40467, 'name': 'Peter Niemeyer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 39.2], 'player': {'id': 8306, 'name': 'Christian Mathenia'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,,0.015869211,Normal,Free Kick,,,,VfB Stuttgart,174,00:07:42.687,Shot,
,,,,,,,,,,,,,0.849471,,,,,,,,,,,,fdb49f37-9383-42e6-a419-4cb40ddab3bd,600,,,"[101.7, 36.4]",3890506,25,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sandro Wagner,9723.0,Center Forward,44,VfB Stuttgart,174,['0af3ef1e-ac86-4110-9af2-4fdb169dff2c'],44,,Left Foot,"[120.0, 37.4, 0.9]",,"[{'location': [108.1, 37.1], 'player': {'id': 9082, 'name': 'Przemysław Tytoń'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 39.2], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.5, 54.8], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.0, 48.1], 'player': {'id': 9401, 'name': 'Marcel Heller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,True,Goal,,0.42217523,Normal,Open Play,,,,Darmstadt 98,872,00:25:44.840,Shot,
,,,,,,,,,,,,,0.740512,,,,,,,,,,,,1b659cba-e0ca-4777-81ec-564022b05514,648,,,"[114.9, 44.4]",3890506,28,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sandro Wagner,9723.0,Center Forward,49,Darmstadt 98,872,"['9b759e71-766c-43c2-bf7e-6409892f63db', 'f7dbcff9-aff8-4859-affb-d44f30116dbe']",25,True,Head,"[120.0, 42.2, 5.2]",,"[{'location': [117.9, 41.5], 'player': {'id': 9728, 'name': 'Florian Klein'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.3, 43.5], 'player': {'id': 27639, 'name': 'Artem Kravets'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.2, 34.4], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.5, 38.6], 'player': {'id': 40467, 'name': 'Peter Niemeyer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.9, 40.5], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 43.1], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 38.7], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.7, 32.5], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 49.2], 'player': {'id': 34558, 'name': 'Sereso Geoffroy Gonzaroua Dié'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [120.0, 40.4], 'player': {'id': 9082, 'name': 'Przemysław Tytoń'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.2, 41.1], 'player': {'id': 13675, 'name': 'Mario Vrančić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.8, 51.8], 'player': {'id': 9401, 'name': 'Marcel Heller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [120.0, 5.8], 'player': {'id': 11134, 'name': 'Konstantin Rausch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.3, 32.9], 'player': {'id': 35033, 'name': 'Slobodan Rajković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.1, 43.9], 'player': {'id': 9217, 'name': 'Aytac Sulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",de20a3cd-cea1-48c5-b3cd-a535cbab65ed,,Off T,,0.18593793,Normal,Open Play,,,,Darmstadt 98,872,00:28:25.078,Shot,True
