ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.373138,,,,,,,,,,,,,541a3b51-8164-4617-a538-05d885204584,508,,,"[91.0, 30.6]",3829448,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Bouanga,7190.0,Right Wing,23,Lorient,165,"['943b1375-e117-46b8-a86c-ebf3376d13b6', 'e9c05086-9cf6-4f35-815c-a09402c598d0']",8,,Right Foot,"[100.8, 35.3]",,"[{'location': [101.5, 35.8], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.9, 39.7], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 44.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 46.8], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.9, 32.5], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 35.0], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 34.2], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 33.5], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 32.5], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 40.2], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 50.1], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.3, 36.6], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.1, 36.7], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [88.8, 30.4], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.4, 28.9], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.7, 33.7], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,0.03880625,Normal,Free Kick,,,,Lorient,165,00:12:08.079,Shot,
,,,,,,,,,,,,,,,,0.299579,,,,,,,,,,,,,3b1a3821-7556-4a88-9df5-efd3fcef21e6,517,,,"[109.8, 30.8]",3829448,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nicolas de Roussel de Préville,4383.0,Right Wing,25,Stade de Reims,156,['d6820dcd-add3-4a26-90d7-4d8985d3d5a6'],53,,Right Foot,"[120.0, 46.2, 1.6]",,"[{'location': [97.8, 21.4], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [83.0, 52.8], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 30.5], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.4, 33.9], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 35.5], 'player': {'id': 401467, 'name': 'Florent Chaigneau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 38.0], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 45.4], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",96530527-ae12-4dcb-9ede-2ac4037d4126,True,Off T,0.36293006,Normal,Open Play,,,,Stade de Reims,156,00:12:53.149,Shot,
,,,,,,,,,,,,,,,,1.231035,,,,,,,,,,,,,aac9f8aa-875d-4c08-a385-86ab7aec5c00,711,,,"[108.8, 13.3]",3829448,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Bouanga,7190.0,Right Wing,30,Lorient,165,['49d5076c-55cf-42b9-92cf-da37c877b438'],46,,Right Foot,"[120.0, 35.4, 3.2]",,"[{'location': [85.0, 50.0], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.9, 55.4], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [80.2, 24.0], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.0, 46.1], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.5, 33.1], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 37.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 17.6], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 36.3], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.4, 49.3], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [84.1, 57.8], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [77.6, 17.8], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.6, 44.1], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.7, 24.7], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",3799a653-5a8c-4fa0-9248-cad696a247bd,True,Off T,0.008742421,Normal,Open Play,,,,Lorient,165,00:17:46.228,Shot,
,,,,,,,,,,,,,,,,1.074618,,,,,,,,,,,,,b31ad2ce-295b-490c-a13e-e1e41bfcd715,742,,,"[88.2, 31.9]",3829448,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexi Peuget,95699.0,Left Defensive Midfield,32,Stade de Reims,156,['dfc04017-9101-4342-b602-3c155006dbaa'],20,,Left Foot,"[117.2, 37.7, 2.1]",,"[{'location': [101.4, 33.0], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 26.5], 'player': {'id': 7190, 'name': 'Denis Bouanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.7, 32.1], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 18.1], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [89.4, 35.2], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.6, 38.5], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 36.3], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 39.3], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 43.1], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.5, 42.0], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.6, 38.9], 'player': {'id': 401467, 'name': 'Florent Chaigneau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.5, 10.4], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [81.7, 23.7], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [84.0, 48.0], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.3, 41.6], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.1, 35.9], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.1, 40.6], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.2, 47.5], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.8, 40.8], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",b0dddfbb-62db-4f0e-8435-9bf7427591be,,Saved,0.01882348,Normal,Open Play,,,,Stade de Reims,156,00:19:20.786,Shot,
,,,,,,,,,,,,,,,,2.422462,,,,,,,,,,,,,12cd784d-efd7-4251-ba49-89436d6b96ab,748,,,"[102.6, 6.5]",3829448,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,33,Stade de Reims,156,['931c3f5f-ad5d-4bf0-b7df-6683c74fc64c'],1,,Right Foot,"[120.0, 42.9, 1.0]",,"[{'location': [104.4, 9.3], 'player': {'id': 7190, 'name': 'Denis Bouanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.8, 17.5], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.7, 38.4], 'player': {'id': 401467, 'name': 'Florent Chaigneau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 45.2], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 36.9], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 41.5], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 32.4], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 33.7], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 34.8], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.5, 39.5], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [77.6, 46.8], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [83.3, 35.3], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.7, 41.1], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.5, 35.3], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.8, 41.1], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 44.5], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.6, 37.9], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Goal,0.0061401343,Normal,Open Play,,,,Stade de Reims,156,00:20:01.790,Shot,
,,,,,,,,,,,,,,,,0.677812,,,,,,,,,,,,,60bc4c4e-6f0c-49bb-9e6f-173c21f77735,865,,,"[107.6, 23.1]",3829448,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Wing,39,Lorient,165,['f433fa9e-9dce-41ad-a70a-7a500064e65e'],18,,Left Foot,"[118.4, 35.7, 0.2]",,"[{'location': [119.2, 36.2], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.5, 44.8], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.0, 37.0], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.6, 26.0], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.2, 46.0], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.5, 41.8], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.7, 33.2], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 34.4], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 25.2], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.8, 35.8], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [93.5, 43.2], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 54.3], 'player': {'id': 7190, 'name': 'Denis Bouanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.4, 34.5], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.0, 42.8], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.3, 18.7], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",c80cfa9b-9069-4515-9d13-7cffcc17dcbd,,Saved,0.033661168,Normal,Open Play,,,,Lorient,165,00:23:18.879,Shot,
,,,,,,,,,,,,,,,,0.049226,,,,,,,,,,,,,c6ddab29-7cd7-4feb-a45e-23b522b42df6,1015,,,"[99.0, 36.5]",3829448,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Bouanga,7190.0,Right Wing,46,Lorient,165,"['36edd174-2329-4790-8755-2b949744bd11', '530c6fd6-7f82-4240-8bdf-518e1a5e718a', 'e487efa3-8232-47e1-a4f9-559a0d9eb0c6']",3,,Left Foot,"[100.2, 36.6]",,"[{'location': [100.3, 37.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.7, 38.5], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.6, 28.1], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 45.6], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 45.4], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 34.9], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 50.5], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.5, 32.2], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.6, 16.7], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",f29d9487-1bca-4c5f-b51b-52b210e47e01,,Blocked,0.06227912,Normal,Open Play,,,,Lorient,165,00:26:03.253,Shot,True
,,,,,,,,,,,,,,,,0.064641,,,,,,,,,,,,,20ae6a88-7172-4d73-9937-335ff9a5225d,1186,,,"[110.9, 47.9]",3829448,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Bouanga,7190.0,Right Wing,57,Lorient,165,"['2a7b633e-eb98-433e-be65-759cdb243f1d', '98fb8039-ba4e-4502-b425-8e56024abc70']",42,,Right Foot,"[112.2, 47.2]",True,"[{'location': [96.5, 46.4], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.6, 46.9], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 35.4], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.7, 38.7], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 38.2], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.6, 41.8], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 28.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 45.4], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.4, 36.6], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.9, 27.3], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,0.20463529,Normal,Open Play,,,,Lorient,165,00:30:42.488,Shot,
,,,,,,,,,,,,,,,,0.494363,,,,,,,,,,,,,7a1ac8df-1f3f-4bec-8833-0917e1c1c21b,1311,,,"[104.1, 57.8]",3829448,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Wing,62,Stade de Reims,156,['f2545cb4-894e-4539-a0ae-79748f85dd63'],42,,Right Foot,"[117.1, 44.6, 0.2]",,"[{'location': [105.1, 41.5], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.1, 43.7], 'player': {'id': 401467, 'name': 'Florent Chaigneau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 54.3], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 54.7], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 42.6], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",b6fb5855-96d4-4ae7-b038-dbdabd583409,,Saved,0.034438364,Normal,Open Play,,,,Stade de Reims,156,00:33:42.984,Shot,
,,,,,,,,,,,,,,,,0.472628,,,,,,,,,,,,,4f99050e-e9e9-4594-8cf5-f65097ae7566,1315,,,"[113.6, 46.6]",3829448,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grejohn Kyei,7367.0,Center Forward,62,Stade de Reims,156,"['55a768ef-ff00-4808-a934-e8db3a8e8f70', 'f8961982-895b-4064-907a-67b8646f511b']",45,,Left Foot,"[118.4, 42.3]",,"[{'location': [116.1, 45.7], 'player': {'id': 401467, 'name': 'Florent Chaigneau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.8, 42.0], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 47.2], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 50.2], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.5, 57.4], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Blocked,0.23974192,Normal,Open Play,,,,Stade de Reims,156,00:33:45.925,Shot,
