bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.832561,,,,,,,,,,,,c5c51d14-779c-4d8a-804e-e200c6c9d476,175,,,"[97.8, 34.0]",3754052,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Brady,10967.0,Right Midfield,10,Norwich City,56,['78de0148-e696-4fed-a16b-5d55c35fe3fc'],17,Left Foot,"[120.0, 36.4, 4.0]",,"[{'location': [96.9, 30.3], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.5, 28.8], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.8, 31.9], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.4, 44.8], 'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.6, 42.1], 'player': {'id': 10457, 'name': 'Patrick Bamford'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.6, 36.0], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 39.4], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 45.1], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.3, 46.5], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.7, 43.3], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 40.8], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.6, 36.7], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.8, 38.4], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.6, 35.3], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 34.6], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 32.3], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.6, 47.1], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.8, 47.5], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Off T,0.07984496,Normal,Free Kick,,,,Norwich City,56,00:04:17.024,Shot,
,,,,,,,,,,,,,,,,1.486736,,,,,,,,,,,,1476c018-7eb7-4db2-b2eb-dc983fd8b16a,285,,,"[103.2, 60.4]",3754052,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,19,West Bromwich Albion,27,['911313b7-55f6-4338-94a0-050bed212688'],8,Left Foot,"[120.0, 29.6, 0.2]",,"[{'location': [88.2, 65.0], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.3, 71.5], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.7, 42.9], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 40.3], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 45.7], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 56.6], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.8, 50.1], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 64.4], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.0, 62.2], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 69.5], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.9, 43.6], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.2, 43.1], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",64f97145-b6b6-43af-8577-0d4151769a3c,,Off T,0.013134628,Normal,Open Play,,,,West Bromwich Albion,27,00:08:08.710,Shot,
,,,,,,,,,,,,,,,,0.212034,,,,,,,,,,,,588384b8-c71f-479b-87e5-aa943bdba264,320,,,"[108.6, 43.3]",3754052,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Russell Martin,21212.0,Right Back,21,Norwich City,56,"['0e5feb06-1070-42a5-a3c8-69628c3a6253', 'e4679e9b-a221-405c-a937-dc4f8bc65b61']",41,Right Foot,"[110.7, 42.3]",True,"[{'location': [108.7, 66.6], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.6, 59.3], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.2, 44.1], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.3, 67.3], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 42.0], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 45.2], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 41.6], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 36.6], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 42.9], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 76.8], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.1, 39.0], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.0, 36.7], 'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.3, 34.0], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.0, 49.8], 'player': {'id': 10457, 'name': 'Patrick Bamford'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",efa659d3-889b-4ffd-9f1a-eaf2ef3fa0c7,,Blocked,0.07131064,Volley,Open Play,,,,Norwich City,56,00:09:41.656,Shot,
,,,,,,,,,,,,,,,,0.18253,,,,,,,,,,,,f90ff97b-7c33-40bd-ad37-87e020ee34d5,404,,,"[96.5, 50.9]",3754052,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,25,West Bromwich Albion,27,"['1c01a15d-3919-47b7-b711-1ea71d16020e', 'bcb671a8-52df-4619-a506-3e939d4e7130']",23,Right Foot,"[102.3, 47.7]",,"[{'location': [101.6, 43.4], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.8, 37.2], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 30.0], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.8, 61.4], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.8, 46.4], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.1, 65.9], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.5, 41.0], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 40.9], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.7, 31.3], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.6, 46.1], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.4, 40.3], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 47.2], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 50.2], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",bc832e9b-c988-40d4-8a35-37437ed5eb88,,Blocked,0.029502656,Normal,Open Play,,,,West Bromwich Albion,27,00:11:23.106,Shot,
,,,,,,,,,,,,,,,,0.390741,,,,,,,,,,,,650b6d07-d543-4b2b-b494-2be037e7e08d,434,,,"[94.1, 43.4]",3754052,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,27,West Bromwich Albion,27,"['47f18482-3428-4144-aba1-8474ea544dbb', 'cb24047d-e76d-4ae7-9cbc-33ff6c36d247']",48,Right Foot,"[103.7, 42.3]",True,"[{'location': [116.6, 40.8], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 55.3], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 50.1], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.9, 52.9], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.8, 32.3], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.2, 48.6], 'player': {'id': 10457, 'name': 'Patrick Bamford'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.1, 42.4], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.9, 47.0], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.8, 36.4], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 36.6], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [90.3, 64.7], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.5, 50.0], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.9, 55.3], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 41.2], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 35.4], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",3139d867-d526-4048-a270-6826439b8807,,Blocked,0.037509583,Normal,Open Play,,,,West Bromwich Albion,27,00:12:48.607,Shot,
,,,,,,,,,,,,,,,,1.639462,,,,,,,,,,,,f0655a8a-3041-49c5-852d-b340f8b1c787,455,,,"[89.5, 42.7]",3754052,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Craig Gardner,9485.0,Left Wing,27,West Bromwich Albion,27,"['52836cfc-4540-436a-b901-11fcd06b6305', 'ee93db4d-8577-43fa-a9b7-98ad86c6bd44']",4,Right Foot,"[120.0, 28.5, 0.2]",,"[{'location': [117.1, 39.5], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [76.0, 54.3], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.9, 47.3], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.9, 50.8], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.4, 39.7], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.7, 35.5], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 30.3], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.6, 41.0], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.0, 33.6], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.9, 19.6], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [86.3, 45.1], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [90.8, 30.6], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.4, 49.4], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.3, 32.5], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",0a6739aa-b840-4e36-b841-c839b76f7f4d,,Off T,0.025595183,Normal,Open Play,,,,West Bromwich Albion,27,00:13:04.177,Shot,True
,,,,,,,,,,,,,,,,1.511154,,,,,,,,,,,,81d841ac-7705-4134-8194-c47c18a04d58,524,,,"[102.5, 55.1]",3754052,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Saido Berahino,4630.0,Center Attacking Midfield,29,West Bromwich Albion,27,"['0377d9fb-5216-44d3-8fc1-865e3c14f9b0', '0602be27-69e2-4535-91e5-6a99780b377b']",21,Left Foot,"[120.0, 32.7, 5.0]",,"[{'location': [116.5, 43.5], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.4, 55.7], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.8, 36.2], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 43.9], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 50.7], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.6, 56.9], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 54.2], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.6, 52.7], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.4, 41.7], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",8705c100-a88e-4ae2-acb5-1f9f7631f8e6,,Off T,0.041101318,Normal,Open Play,,,,West Bromwich Albion,27,00:14:21.353,Shot,True
,,,,,,,,,,,,,,,,0.063101,,,,,,,,,,,,10c0c4d9-dcdb-48d9-9a7a-83b661ebe5c3,644,,,"[109.2, 27.1]",3754052,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Saido Berahino,4630.0,Center Attacking Midfield,33,West Bromwich Albion,27,"['70332a92-a47c-45d1-ac8c-751e313bc9d0', 'ac4ee10d-c9f5-4878-b84f-8ac963e4d34e']",1,Left Foot,"[110.3, 28.2]",True,"[{'location': [107.0, 39.5], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.8, 49.8], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.4, 19.5], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.0, 33.1], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 33.8], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 36.8], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.3, 30.9], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 28.5], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 44.9], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.6, 41.4], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.1, 36.1], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.0, 49.0], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.6, 20.6], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.2, 35.3], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",8f35d484-66a0-4c14-867c-7ed20679fa8a,,Blocked,0.0362938,Half Volley,Open Play,,,,West Bromwich Albion,27,00:18:01.662,Shot,
,,,,,,,,,,,,,,,,0.9654,,,,,,,,,,,,7a96c4ef-41e3-4673-bf97-e398ed4171b7,654,,,"[98.1, 46.4]",3754052,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,34,West Bromwich Albion,27,"['2c81d196-9dd7-42a5-a5d1-d2a40e747460', 'c6d8f55e-1589-4eba-aa26-aac64982c71e']",44,Right Foot,"[120.0, 45.5, 3.1]",True,"[{'location': [109.8, 31.3], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.3, 42.8], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.9, 36.4], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.4, 41.8], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 55.6], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.2, 53.1], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [117.2, 40.1], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.6, 37.6], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.7, 10.7], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.8, 37.0], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.3, 46.4], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 40.4], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.4, 40.7], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 46.5], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 34.6], 'player': {'id': 10457, 'name': 'Patrick Bamford'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [99.3, 36.9], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.8, 42.6], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.7, 33.9], 'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [106.3, 52.9], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",a4c63e2f-7876-4eb8-9f4c-a91706977aaf,,Off T,0.035943042,Half Volley,Open Play,,,,West Bromwich Albion,27,00:18:44.298,Shot,True
