50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.427205,,,,,,,,,,,,2e3723b9-709e-4907-999c-884709d7dc15,1880,,"[111.6, 52.6]",3879657,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salah,3531.0,Right Wing,106,AS Roma,229,['04b32759-2132-4fc9-b648-3cfa7f9eaa59'],57,,Left Foot,"[120.0, 30.2, 0.2]",,"[{'location': [108.1, 33.9], 'player': {'id': 15818, 'name': 'Gervais Lombe Yao Kouassi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.7, 42.4], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.2, 53.6], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 50.7], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 34.5], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.7, 44.7], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.5, 31.1], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.1, 44.6], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",c5cd2add-3d6c-4855-8626-6f9e1feefad4,True,,Off T,0.11909545,Normal,Open Play,,,,AS Roma,229,00:00:57.212,Shot,
,,,,,,,,,,,,,,,,0.717862,,,,,,,,,,,,25338380-f5f6-4b73-9a71-6e70cfc439fa,1993,,"[95.1, 39.3]",3879657,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darko Lazović,7145.0,Right Wing,114,Genoa,233,['de724e2c-4d12-4ad2-b4b1-929c22faa4a6'],13,,Right Foot,"[119.2, 43.0, 2.0]",,"[{'location': [118.0, 40.0], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 42.1], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.1, 42.4], 'player': {'id': 15818, 'name': 'Gervais Lombe Yao Kouassi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.4, 27.8], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.4, 37.5], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 19.6], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.1, 32.6], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.8, 20.3], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.7, 40.0], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.1, 11.8], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.8, 29.7], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.4, 61.0], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.3, 25.5], 'player': {'id': 3556, 'name': 'Serge Gakpé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",428f323b-cf46-49b6-a402-a2880c2716d7,,,Saved,0.057928286,Normal,Open Play,,,,Genoa,233,00:03:13.866,Shot,
,,,,,,,,,,,,,,,,0.601721,,,,,,,,,,,,cd44d75b-d688-427e-9154-703baa019de6,2064,,"[116.1, 38.5]",3879657,50,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gervais Lombe Yao Kouassi,15818.0,Left Wing,118,AS Roma,229,['4b0c0ef0-3183-45c8-951c-b795fb1a90cc'],41,,Head,"[120.0, 33.7, 0.7]",,"[{'location': [115.7, 77.2], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.3, 31.4], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.9, 65.0], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.7, 54.3], 'player': {'id': 3556, 'name': 'Serge Gakpé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.5, 62.0], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 43.2], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 49.7], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.1, 44.7], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.5, 45.1], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 43.2], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 39.8], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.3, 34.4], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.7, 41.1], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.2, 48.1], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.2, 43.4], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.9, 40.9], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",39d8a9eb-dafe-4e57-92e8-b9ff5e308e17,True,True,Off T,0.5975956,Normal,Open Play,,,,AS Roma,229,00:05:41.686,Shot,
,,,,,,,,,,,,,,,,0.044094,,,,,,,,,,,,ac7ed62f-a584-4359-b888-6b8ec555ec92,2201,,"[108.6, 56.2]",3879657,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Armando Izzo,9940.0,Right Back,125,Genoa,233,"['45dcedde-ace9-45dd-9f96-0b798105c0f1', '6e645742-68d0-44b5-900e-af39e15f0007']",26,,Left Foot,"[109.8, 54.7]",,"[{'location': [108.6, 42.4], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.7, 53.2], 'player': {'id': 7145, 'name': 'Darko Lazović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.0, 32.2], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.1, 53.7], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 49.6], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 54.2], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.5, 43.8], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.6, 42.2], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 37.2], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 43.7], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.5, 51.4], 'player': {'id': 3556, 'name': 'Serge Gakpé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",eaf5098c-0c4f-48ab-a4a6-2eb28bac8788,,,Blocked,0.027281323,Normal,Open Play,,,,Genoa,233,00:09:26.941,Shot,
,,,,,,,,,,,,,,,,0.136551,,,,,,,,,,,,cd2d9ea6-15ce-41f9-acf3-294860a11d6d,2834,,"[113.3, 42.1]",3879657,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edin Džeko,6973.0,Center Forward,157,AS Roma,229,"['05d8fc05-a878-4dd6-9ac1-fe2128c51fc2', '8a736444-a1a3-4043-ad45-05fa33a1a914']",54,,Right Foot,"[117.3, 41.8]",,"[{'location': [104.1, 50.3], 'player': {'id': 4369, 'name': 'Issa Cissokho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 57.4], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 42.9], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.4, 41.8], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.3, 41.4], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 29.2], 'player': {'id': 3556, 'name': 'Serge Gakpé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.2, 39.5], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 26.2], 'player': {'id': 15818, 'name': 'Gervais Lombe Yao Kouassi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.3, 40.4], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.3, 43.1], 'player': {'id': 7468, 'name': 'Iago Falqué Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,,Blocked,0.2910849,Normal,Open Play,,,,AS Roma,229,00:24:54.703,Shot,
,,,,,,,,,,,,,,,,0.078714,,,,,,,,,,,,8f933ecf-4e2a-43b7-b1c5-d31d78637119,3140,,"[96.7, 32.3]",3879657,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Defensive Midfield,170,Genoa,233,"['ad861c90-9886-4d03-95f5-c6442ac236d1', 'ec22af0d-4aa8-4be7-ade7-d81808ba5334']",25,,Left Foot,"[99.4, 33.0]",,"[{'location': [117.1, 38.5], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.5, 28.1], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 33.3], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 23.5], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.9, 33.9], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 48.9], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.9, 40.4], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.6, 43.8], 'player': {'id': 7468, 'name': 'Iago Falqué Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.5, 11.0], 'player': {'id': 4369, 'name': 'Issa Cissokho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.7, 45.5], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.8, 67.3], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.8, 52.2], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.5, 40.3], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.1, 24.4], 'player': {'id': 7145, 'name': 'Darko Lazović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",2cef274f-9612-4faa-88a7-dbce7e709bc7,,,Blocked,0.036832124,Normal,Open Play,,,,Genoa,233,00:33:25.310,Shot,
,,,,,,,,,,,,,,,,0.475787,,,,,,,,,,,,7ee1c1cf-184b-42c5-823a-df26e711d83d,3495,,"[116.6, 45.5]",3879657,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Umar Sadiq Mesbah,11128.0,Center Forward,188,AS Roma,229,['1fce71a4-2e9a-4af4-a594-e78ad9332c32'],33,,Head,"[120.0, 43.4, 1.0]",,"[{'location': [107.8, 49.8], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.2, 42.2], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.7, 17.8], 'player': {'id': 3556, 'name': 'Serge Gakpé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.3, 21.7], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 36.9], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 29.8], 'player': {'id': 4369, 'name': 'Issa Cissokho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 40.2], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 12.4], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.3, 41.7], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 9.8], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.8, 9.0], 'player': {'id': 7468, 'name': 'Iago Falqué Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [96.8, 11.6], 'player': {'id': 23241, 'name': 'William Vainqueur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",5e7a6e5d-07d0-416f-adbc-26c8edc366dd,True,,Goal,0.24839461,Normal,Open Play,,,,AS Roma,229,00:43:33.174,Shot,
,,,,,,,,,,,,,,,,0.993946,,,,,,,,,,,,182191b3-6910-4e2c-beec-c8601c73babb,3509,,"[96.6, 20.6]",3879657,89,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jules Olivier Ntcham,10530.0,Center Attacking Midfield,189,Genoa,233,['ee12d692-e326-426d-8e86-a8c2f3ec442a'],40,,Right Foot,"[120.0, 34.1, 4.2]",,"[{'location': [117.8, 39.4], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.6, 8.0], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [84.5, 47.9], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.2, 46.9], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 35.1], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 31.1], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 23.6], 'player': {'id': 23241, 'name': 'William Vainqueur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.4, 45.5], 'player': {'id': 7468, 'name': 'Iago Falqué Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.1, 20.9], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 20.0], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.3, 34.4], 'player': {'id': 11128, 'name': 'Umar Sadiq Mesbah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.5, 33.3], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.3, 51.8], 'player': {'id': 3556, 'name': 'Serge Gakpé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.4, 12.1], 'player': {'id': 7145, 'name': 'Darko Lazović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",5df94848-97f2-4f59-b3e5-854bf2ee766d,,,Off T,0.010207248,Normal,Open Play,,,,Genoa,233,00:44:40.338,Shot,
,,,,,,,,,,,,,,,,0.757377,,,,,,,,,,,,d3f7eba4-f14b-47fc-a2f0-883871ecd78f,3595,,"[101.6, 57.3]",3879657,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serge Gakpé,3556.0,Right Wing,194,Genoa,233,['847cf496-86ee-4c2b-8d9c-ee22a5d1f407'],49,,Right Foot,"[117.6, 40.5, 0.5]",,"[{'location': [118.1, 41.7], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 55.9], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 48.2], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 39.3], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 54.0], 'player': {'id': 7468, 'name': 'Iago Falqué Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.8, 45.6], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 26.9], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.8, 40.9], 'player': {'id': 23241, 'name': 'William Vainqueur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.2, 17.9], 'player': {'id': 7145, 'name': 'Darko Lazović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.2, 26.5], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.6, 40.4], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.5, 41.1], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.8, 62.1], 'player': {'id': 4369, 'name': 'Issa Cissokho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",f04ee94d-d255-47d6-9a58-eb2222fa4a28,,,Saved,0.0310744,Normal,Open Play,,,,Genoa,233,00:46:49.891,Shot,
,,,,,,,,,,,,,,,,0.963404,,,,,,,,,,,,d422eef4-f1ee-429b-bd60-5f77e683a9da,3674,,"[109.4, 26.1]",3879657,93,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darko Lazović,7145.0,Left Wing,198,Genoa,233,['396ba97c-392e-4be7-9299-e2df6ea0cab7'],52,,Right Foot,"[120.0, 42.9, 4.0]",,"[{'location': [118.0, 36.9], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 39.3], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 53.8], 'player': {'id': 7468, 'name': 'Iago Falqué Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.4, 46.8], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 29.7], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 34.1], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 42.1], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 34.0], 'player': {'id': 23241, 'name': 'William Vainqueur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 23.4], 'player': {'id': 11128, 'name': 'Umar Sadiq Mesbah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.6, 20.6], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.3, 44.1], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.7, 58.8], 'player': {'id': 3556, 'name': 'Serge Gakpé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.0, 37.6], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",b41cb0b5-9aba-4dec-ad84-62f66fab2c23,,,Off T,0.0795803,Normal,Open Play,,,,Genoa,233,00:48:52.972,Shot,
