50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.391115,,,,,,,,,,,,,,,203626da-1300-4ff0-b729-2b694f650036,1565,,"[90.2, 53.7]",2275099,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,89,Reading WFC,974,['35c04107-3ba1-4bae-b2b9-f9e9e1b1c13b'],25,,Right Foot,"[120.0, 36.5, 2.0]",,"[{'location': [89.1, 56.2], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.6, 27.8], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.8, 30.5], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.0, 35.1], 'player': {'id': 24747, 'name': 'Millie Laura Farrow'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.2, 33.7], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.0, 44.6], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.2, 37.8], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [87.0, 42.3], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.4, 28.3], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 32.1], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 34.2], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 36.1], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.3, 42.5], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.3, 42.2], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.5, 47.2], 'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 40.6], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 50.3], 'player': {'id': 15218, 'name': 'Jessica Anne Clarke'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.5, 49.4], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.5, 48.6], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,,Goal,,0.015563374,Normal,Free Kick,,,,Reading WFC,974,00:41:25.242,Shot,
,,,,,,,,,,,,,,,,1.809785,,,,,,,,,,,,,,,32489b31-b826-43f3-a84e-53e577047077,1790,,"[83.0, 39.3]",2275099,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Melissa Lawley,15547.0,Left Center Midfield,102,Liverpool WFC,966,['0033059f-bc30-433e-9315-838c6bf5ce40'],45,,Right Foot,"[117.8, 35.5, 0.7]",,"[{'location': [118.5, 40.1], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [79.3, 20.5], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.5, 21.1], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.2, 29.5], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.6, 39.4], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.9, 50.4], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [83.6, 37.7], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [75.5, 30.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [75.9, 27.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.4, 33.8], 'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.6, 77.1], 'player': {'id': 15218, 'name': 'Jessica Anne Clarke'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",d1cff548-cdc7-41f2-a6a6-f920ed690c98,,,Saved Off Target,True,0.006560513,Normal,Open Play,,,,Liverpool WFC,966,00:00:45.071,Shot,
,,,,,,,,,,,,,,,,0.86338,,,,,,,,,,,,,,,a585c9f2-db26-47e5-aa08-93ba8afd1b63,1972,,"[96.1, 42.2]",2275099,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brooke Chaplen,15723.0,Center Forward,117,Reading WFC,974,"['3261cad3-37f1-47b2-8ebb-aab80bca3573', 'f08326da-eb0b-4059-8eb8-46e110649bdf']",6,,Left Foot,"[120.0, 32.6, 5.6]",,"[{'location': [101.4, 44.3], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.1, 37.2], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.1, 37.7], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.1, 50.6], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.3, 38.5], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.7, 39.1], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 40.8], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.3, 47.6], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.2, 43.1], 'player': {'id': 15218, 'name': 'Jessica Anne Clarke'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.5, 40.0], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.5, 43.9], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.7, 25.7], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.7, 32.3], 'player': {'id': 24747, 'name': 'Millie Laura Farrow'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.8, 41.9], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,,Off T,,0.037651926,Normal,Open Play,,,,Reading WFC,974,00:05:06.879,Shot,True
,,,,,,,,,,,,,,,,1.264101,,,,,,,,,,,,,,,faad3c2e-a826-43e0-a07c-05c66ce14773,2361,,"[107.4, 54.6]",2275099,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rebecca Jane,18144.0,Right Back,132,Liverpool WFC,966,['518fd95b-035b-4e5e-b329-0b4609c5e565'],54,,Right Foot,"[120.0, 34.2, 3.8]",,"[{'location': [109.4, 39.3], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.7, 38.4], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.1, 37.9], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.6, 40.1], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 51.7], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.1, 35.2], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.3, 48.5], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.4, 50.2], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 51.8], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.2, 60.7], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 44.2], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",704a2b6a-acab-4b30-adb7-4509d900f066,,,Off T,,0.062190626,Normal,Open Play,,,,Liverpool WFC,966,00:14:54.510,Shot,
,,,,,,,,,,,,,,,,0.546292,,,,,,,,,,,,,,,86402003-65ea-4afb-ac5a-33e8d8d68dfe,2529,,"[117.4, 46.0]",2275099,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jade Moore,10190.0,Left Center Midfield,143,Reading WFC,974,['0ae6a20d-5d78-461e-a2e0-62f56b7f7403'],24,,Head,"[120.0, 44.5, 3.9]",,"[{'location': [113.6, 43.0], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 33.7], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.4, 46.6], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.4, 36.8], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.5, 31.1], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.6, 44.9], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",3978b0e6-3c0c-4c46-8864-73e4db583914,,True,Off T,,0.4216081,Normal,Open Play,,,,Reading WFC,974,00:21:24.068,Shot,
,,,,,,,,,,,,,,,,1.354525,,,,,,,,,,,,,,,c53a7450-a7cc-4de8-9285-4332cd06f707,2821,,"[107.0, 26.6]",2275099,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Niamh Fahey,19777.0,Left Center Back,159,Liverpool WFC,966,"['02579d68-b81a-49c6-872b-4dce4de954b5', '5f071be6-ffda-42d4-89ee-9f2401312cd9']",28,True,Head,"[120.0, 26.3, 1.6]",,"[{'location': [105.1, 31.3], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.0, 22.9], 'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.3, 46.8], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.3, 32.7], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.6, 45.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 38.7], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 38.4], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.5, 30.4], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 27.2], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 39.5], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7f3451f3-1dd5-4bcf-b1f4-054afa2ea4b0,,,Off T,,0.058828942,Normal,Open Play,,,,Liverpool WFC,966,00:29:28.734,Shot,True
,,,,,,,,,,,,,,,,0.799337,,,,,,,,,,,,,,,60b81075-d7d8-48b7-b3be-5db26d2dc665,2841,,"[106.1, 44.2]",2275099,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jade Moore,10190.0,Left Center Midfield,162,Reading WFC,974,['7a64973b-2a9c-4b98-9796-2c525e64d65a'],31,,Right Foot,"[118.6, 39.8, 1.8]",True,"[{'location': [112.7, 31.8], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 39.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 43.4], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 44.8], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 46.3], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.4, 60.1], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.9, 41.4], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 36.3], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.7, 46.6], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",6f7e30f9-e6be-41f8-b524-1f8a4106a605,,,Saved,,0.07172541,Volley,Open Play,,,,Reading WFC,974,00:30:31.771,Shot,
,,,,,,,,,,,,,,,,0.136235,,,,,,,,,,,,,,,b1dfd837-f59b-4021-b46c-dccf88574bfa,2907,,"[103.9, 34.6]",2275099,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Natasha Harding,15725.0,Right Wing,169,Reading WFC,974,"['ccababa5-af6c-4ffe-a676-71697db58e3f', 'df04fcf6-8ff6-4024-8f97-82de8cbffff5']",53,,Left Foot,"[104.6, 34.8]",True,"[{'location': [114.9, 37.4], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 25.9], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 34.9], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",0e9941b6-a084-44c6-b4ad-54279881cf76,,,Blocked,,0.06015908,Normal,Open Play,,,,Reading WFC,974,00:32:53.564,Shot,
,,,,,,,,,,,,,,,,1.376189,,,,,,,,,,,,,,,6c11bfc8-aba2-46d8-b2a4-bfd42c4884cd,2987,,"[109.0, 51.0]",2275099,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rinsola Babajide,15613.0,Right Wing,174,Liverpool WFC,966,['8b5f8994-bca2-4822-94cf-150ba7ee15ad'],0,,Left Foot,"[120.0, 35.0, 3.1]",,"[{'location': [118.1, 43.4], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.1, 37.7], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.9, 40.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 48.3], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.9, 49.7], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 42.8], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.2, 38.7], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 36.5], 'player': {'id': 24238, 'name': 'Ashley Hodson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.1, 41.0], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.0, 29.2], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.8, 31.9], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,Off T,,0.09148293,Normal,Open Play,,,,Liverpool WFC,966,00:35:00.693,Shot,
,,,,,,,,,,,,,,,,1.568327,,,,,,,,,,,,,,,6f286f73-a1ba-4c81-ac27-2760054ca298,3115,,"[92.0, 21.0]",2275099,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Right Defensive Midfield,181,Reading WFC,974,['cb26aa2a-2295-44f0-8685-43174157702d'],38,,Right Foot,"[119.3, 39.5, 2.2]",,"[{'location': [101.3, 40.1], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [85.3, 2.1], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.8, 2.7], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.3, 18.6], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.9, 16.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.4, 4.4], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.6, 26.9], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.4, 22.6], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 15.9], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 28.6], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.1, 38.7], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Saved,,0.008172686,Normal,Open Play,,,,Reading WFC,974,00:37:38.779,Shot,
,,,,,,,,,,,,,,,,0.916998,,,,,,,,,,,,,,,2923c114-9968-4563-b79d-ebc60a9d8306,3156,,"[112.5, 46.9]",2275099,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,185,Liverpool WFC,966,"['1c9a3d3b-3a59-484c-ab98-d2c93efbe4fe', '7b6b4ec0-f66d-4ce1-b39d-ae4b188198fd']",9,,Head,"[120.0, 31.1, 0.2]",,"[{'location': [106.0, 40.1], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.8, 48.1], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 44.1], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.2, 30.8], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.2, 43.1], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.8, 46.3], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 38.9], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.6, 45.1], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.7, 43.7], 'player': {'id': 24238, 'name': 'Ashley Hodson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.1, 41.9], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.5, 32.6], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.5, 32.6], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 30.3], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.2, 31.4], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.3, 29.4], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.4, 26.1], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.3, 43.2], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ed448e57-a116-4f1e-a515-e9041b9af8a6,True,,Off T,,0.13273415,Normal,Open Play,,,,Liverpool WFC,966,00:40:09.960,Shot,True
