50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.31779,,,,,,,,,,,53c4f76f-6cf3-417f-a614-2c22aa62d25d,106,,"[85.9, 42.7]",3825894,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Left Midfield,6,RC Deportivo La Coruña,219,"['6e92d8ef-11ce-41f5-8c01-b6c5ac295685', '7824708d-ee01-4411-b2c4-707a03682277']",28,,Right Foot,,"[93.2, 41.9]",True,"[{'location': [99.8, 31.7], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 44.3], 'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [85.3, 19.2], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.4, 41.8], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.5, 57.1], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 45.1], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 31.9], 'player': {'id': 220761, 'name': 'Miguel Ángel Muñoz Alonso'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.2, 69.5], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [91.3, 47.4], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.0, 41.0], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.2, 56.0], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [89.4, 50.8], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.4, 32.9], 'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.3, 44.9], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,Blocked,0.022588233,Half Volley,Open Play,,,,RC Deportivo La Coruña,219,00:01:28.474,Shot,
,,,,,,,,,,,,,,,,,,0.845718,,,,,,,,,,,6034f303-e164-4dfd-9250-cfa5e589c623,296,,"[95.6, 30.9]",3825894,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Romero Alconchel,7782.0,Right Center Forward,19,RC Deportivo La Coruña,219,['d68215c7-f1ad-4f09-9e14-0ff57c59c99c'],37,,Right Foot,,"[118.0, 42.8, 0.4]",,"[{'location': [99.4, 18.6], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.6, 37.5], 'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.9, 62.3], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.6, 11.0], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [115.7, 38.8], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.9, 35.6], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.5, 45.0], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.7, 29.9], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.9, 16.4], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.5, 34.5], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 28.1], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 24.3], 'player': {'id': 220761, 'name': 'Miguel Ángel Muñoz Alonso'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.9, 12.6], 'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",1902b0cb-60b6-453e-9386-ab61ae4227ea,Saved,0.044113003,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:06:37.595,Shot,
,,,,,,,,,,,,,,,,,,1.894572,,,,,,,,,,,d748885a-3e9a-4c02-99bb-cb68125027fc,301,,"[94.1, 46.8]",3825894,7,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Alberto Romero Alconchel,7782.0,Right Center Forward,20,RC Deportivo La Coruña,219,['23e16d95-4c14-4cd3-87e3-1c779d1a90c2'],33,,Right Foot,,"[107.4, 45.1]",True,"[{'location': [95.6, 57.6], 'player': {'id': 6728, 'name': 'Federico Nicolás Cartabia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.2, 34.4], 'player': {'id': 220761, 'name': 'Miguel Ángel Muñoz Alonso'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 43.3], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 45.1], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 39.4], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 44.3], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.2, 40.9], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 78.1], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.8, 41.6], 'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.1, 46.0], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.6, 46.3], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.4, 32.1], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.4, 48.7], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.1, 52.7], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.8, 56.0], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,Wayward,0.019216502,Volley,Open Play,,,,RC Deportivo La Coruña,219,00:07:33.230,Shot,
,,,,,,,,,,,,,,,,,,0.141284,,,,,,,,,,,dff878b3-1747-4a37-addf-23662972728b,376,,"[100.2, 29.4]",3825894,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Right Center Forward,24,RC Deportivo La Coruña,219,"['c4e78fe3-6731-4e98-ae14-d82a148ec1da', 'dd14a20e-ee4b-4173-b220-e3372e513654']",20,,Right Foot,,"[102.9, 31.0]",,"[{'location': [101.8, 8.3], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.1, 31.7], 'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.0, 37.8], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.1, 43.8], 'player': {'id': 6728, 'name': 'Federico Nicolás Cartabia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.8, 65.0], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.7, 29.2], 'player': {'id': 220761, 'name': 'Miguel Ángel Muñoz Alonso'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 32.1], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 37.9], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 33.3], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 47.9], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.2, 28.1], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.8, 42.9], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.2, 38.1], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.3, 12.1], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",783a22df-09da-4bef-9c8b-a00ca320dfe2,Blocked,0.042699374,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:09:20.155,Shot,
,,,,,,,,,,,,,,,,,,1.030496,,,,,,,,,,,4b868e11-a98c-4791-88ef-ba4cef581244,787,,"[89.8, 40.9]",3825894,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pérez Martínez,6732.0,Left Center Forward,46,RC Deportivo La Coruña,219,['126bec6a-8686-4bef-940b-f53be0a398ba'],36,,Left Foot,,"[120.0, 35.4, 0.7]",,"[{'location': [81.4, 25.4], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.7, 33.2], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.3, 39.7], 'player': {'id': 220761, 'name': 'Miguel Ángel Muñoz Alonso'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.2, 40.4], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 41.2], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 47.7], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 46.2], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.6, 28.1], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.8, 29.9], 'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.2, 35.6], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.9, 35.5], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.4, 39.6], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 48.7], 'player': {'id': 6728, 'name': 'Federico Nicolás Cartabia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [89.2, 32.7], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [89.0, 38.9], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.4, 38.6], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.7, 37.8], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.5, 34.6], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,Off T,0.034063954,Normal,Free Kick,,,,RC Deportivo La Coruña,219,00:20:36.870,Shot,
,,,,,,,,,,,,,,,,,,1.282628,,,,,,,,,,,07d62b8f-b9e5-41a2-8d8a-9a1b02946b32,1007,,"[87.1, 35.2]",3825894,26,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lucas Pérez Martínez,6732.0,Left Center Forward,54,RC Deportivo La Coruña,219,['20d4dcfe-f67d-4007-8b45-9734d92f9d2c'],9,,Left Foot,,"[116.7, 41.0, 0.7]",,"[{'location': [114.7, 39.3], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [64.8, 56.7], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [57.4, 24.1], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [81.6, 38.5], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.2, 22.5], 'player': {'id': 220761, 'name': 'Miguel Ángel Muñoz Alonso'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.8, 37.0], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.3, 35.6], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.0, 53.3], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.1, 62.0], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [84.4, 65.9], 'player': {'id': 6728, 'name': 'Federico Nicolás Cartabia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.0, 62.1], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [72.6, 39.9], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [64.9, 35.4], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [68.3, 30.1], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",6be28017-0a4b-4c5d-a60a-3074446f1a2c,Saved,0.01673068,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:26:09.899,Shot,
,,,,,,,,,,,,,,,,,,1.12488,,,,,,,,,,,7a743cbd-ff6a-4c5b-8f6e-22e0115b2699,1062,,"[87.8, 42.0]",3825894,28,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Federico Nicolás Cartabia,6728.0,Right Midfield,62,RC Deportivo La Coruña,219,['76a05b18-ba52-4839-8e46-d99a7ec12881'],37,,Left Foot,,"[120.0, 45.6, 0.3]",,"[{'location': [113.4, 39.8], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [69.2, 30.8], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [71.5, 16.8], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.8, 15.6], 'player': {'id': 220761, 'name': 'Miguel Ángel Muñoz Alonso'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.6, 41.1], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 32.5], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 41.6], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.6, 48.8], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [73.0, 31.6], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [66.5, 21.5], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.2, 43.9], 'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [88.6, 30.6], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.8, 35.3], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,Off T,0.02698256,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:28:37.015,Shot,
,,,,,,,,,,,,,,,,,,1.217402,,,,,,,,,,,4cd3c8a7-6093-453a-89b0-19f60042dbf4,1149,,"[93.3, 45.0]",3825894,30,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Sarabia García,6720.0,Left Midfield,63,Getafe,216,['488f4873-5e81-41f0-8d2c-1620298a95ec'],26,,Left Foot,,"[120.0, 45.2, 0.3]",,"[{'location': [93.2, 22.8], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.1, 36.4], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.5, 36.6], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.8, 40.3], 'player': {'id': 27457, 'name': 'Manuel Fernández Muñíz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.3, 60.3], 'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [80.3, 44.2], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [86.6, 31.4], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.1, 35.7], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.6, 41.7], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 34.7], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.5, 44.1], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.5, 49.4], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",31a0977c-b4df-46b0-894d-5b125b0f3869,Off T,0.054303553,Normal,Open Play,,,,Getafe,216,00:30:26.675,Shot,
,,,,,,,,,,,,,,,,,,0.637494,,,,,,,,,,,1f6cc544-a177-489f-98c5-88cbf81ff1c9,1552,,"[104.8, 49.3]",3825894,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Midfield,84,Getafe,216,['18a84be5-9f21-44d5-b99e-439c66b8f1f7'],56,,Left Foot,,"[120.0, 43.2, 0.4]",,"[{'location': [104.6, 42.7], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.6, 33.6], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 50.0], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 44.6], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 41.7], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 46.0], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 36.0], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 44.9], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.4, 43.3], 'player': {'id': 27457, 'name': 'Manuel Fernández Muñíz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",c2f1140d-f963-40b4-abe5-36e8f7932466,Goal,0.13519932,Normal,Open Play,,,,Getafe,216,00:40:56.969,Shot,
