50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.59815,,,,,,,,,,,,,,c828d880-ef38-4f2f-bb65-1acabb7db902,1874,,"[86.9, 42.3]",2275056,44,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Linnett,19418.0,Center Attacking Midfield,102,Liverpool WFC,966,['f65eca52-c1d8-47ea-af5c-416d6bb0f7da'],1,,Right Foot,"[120.0, 35.1, 0.2]",True,,"[{'location': [118.9, 40.0], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.6, 47.3], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.6, 38.7], 'player': {'id': 10651, 'name': 'Kika van Es'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.2, 40.6], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.6, 38.6], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [85.4, 31.3], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.7, 24.2], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [84.6, 30.7], 'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [78.1, 47.1], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [74.3, 14.9], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",5416daeb-4ab1-4699-84ab-55630ca8e6e7,Off T,,0.02675686,Normal,Open Play,,,,Liverpool WFC,966,00:44:01.722,Shot,
,,,,,,,,,,,,,,,,,1.941625,,,,,,,,,,,,,,0ad6fd4c-cd9b-4319-8caa-7e66273b9150,1913,,"[88.3, 26.5]",2275056,45,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,106,Everton LFC,967,['71062716-5e40-47ad-a60f-f6527971f823'],47,,Right Foot,"[120.0, 36.4, 1.0]",,,"[{'location': [118.6, 37.4], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.6, 36.1], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.2, 27.8], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [87.4, 17.7], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.6, 25.5], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.9, 29.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.6, 32.4], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.1, 38.9], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [83.0, 33.3], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [82.2, 45.1], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [69.5, 47.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [78.1, 35.2], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [80.7, 22.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [65.3, 31.5], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.1, 33.1], 'player': {'id': 21230, 'name': 'Elise Hughes'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,Goal,,0.0076147,Normal,Open Play,,,,Everton LFC,967,00:45:47.990,Shot,
,,,,,,,,,,,,,,,,,1.530769,,,,,,,,,,,,,,32ed596b-c31c-4da8-a9e0-2914cabab22a,2114,,"[99.5, 53.2]",2275056,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Cain,18253.0,Center Forward,120,Everton LFC,967,['7f5ac227-10fc-47f0-84f7-77b33cd99360'],12,,Left Foot,"[120.0, 45.5, 0.2]",,,"[{'location': [104.2, 44.9], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 50.7], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 57.4], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 60.4], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.8, 55.9], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 50.8], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 55.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.1, 43.8], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.6, 65.5], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.7, 42.4], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e5886d4f-87a7-4f9d-b0c4-fb2e0a4b734d,Off T,,0.033783134,Normal,Open Play,,,,Everton LFC,967,00:04:12.272,Shot,
,,,,,,,,,,,,,,,,,1.488231,,,,,,,,,,,,,,d5ab551f-5d21-4a0a-bfba-308959133a69,2201,,"[86.9, 35.2]",2275056,51,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Courtney Sweetman-Kirk,15611.0,Center Forward,127,Liverpool WFC,966,['40351fe4-fddf-4b54-a40d-ff650e0452d8'],50,,Right Foot,"[120.0, 41.1, 4.8]",,,"[{'location': [119.2, 40.1], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [77.4, 51.9], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [86.8, 28.2], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.8, 31.6], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.5, 49.1], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.4, 35.9], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 26.5], 'player': {'id': 10651, 'name': 'Kika van Es'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.1, 33.3], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.2, 20.7], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,Off T,,0.020821344,Normal,Open Play,,,,Liverpool WFC,966,00:06:50.352,Shot,
,,,,,,,,,,,,,,,,,0.139754,,,,,,,,,,,,,,8d1d83e2-c150-4130-927d-88a7f3204745,2304,,"[91.2, 30.0]",2275056,56,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Melissa Lawley,15547.0,Right Wing,134,Liverpool WFC,966,"['c5cd8a88-ccb3-4016-8594-88cc46608cb8', 'f4efd987-e60e-44fe-a108-90ca5a1454d6']",6,,Right Foot,"[94.3, 30.7]",,,"[{'location': [96.2, 18.7], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.0, 3.4], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.2, 20.7], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [84.7, 39.3], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.8, 20.9], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.3, 43.7], 'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.0, 42.1], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.5, 47.7], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.5, 44.9], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.0, 23.1], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 15.8], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 27.1], 'player': {'id': 10651, 'name': 'Kika van Es'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.4, 30.2], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.8, 40.0], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 32.2], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",73f3db65-2882-4952-aa17-5ea4e2206207,Blocked,,0.023085902,Normal,Open Play,,,,Liverpool WFC,966,00:11:06.493,Shot,
,,,,,,,,,,,,,,,,,1.076568,,,,,,,,,,,,,,31155cd3-9d99-4b00-b190-fbb28abe75dc,2395,,"[94.0, 25.1]",2275056,58,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Chantelle Boye-Hlorkah,15556.0,Left Wing,139,Everton LFC,967,"['6367353c-54aa-401a-995b-2ffb2b1fbc5e', 'a6a26d6c-2a5d-4b76-beed-f4aa3a41a2e2', 'c956de58-6494-496f-b22c-a92834168613']",21,,Right Foot,"[118.0, 39.9, 1.7]",,,"[{'location': [94.3, 21.7], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.1, 24.2], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.4, 25.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.5, 35.9], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 32.5], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 40.9], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 38.7], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.9, 49.9], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [84.6, 39.6], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.0, 29.9], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.9, 38.9], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",03746bd2-81bf-4f01-8375-1f8dc3166c35,Saved,,0.02455672,Normal,Open Play,,,,Everton LFC,967,00:13:21.588,Shot,True
,,,,,,,,,,,,,,,,,1.745445,,,,,,,,,,,,,,9bcc8561-ec6b-44d1-8eff-20c624d42bba,2475,,"[80.1, 41.4]",2275056,61,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Melissa Lawley,15547.0,Right Wing,145,Liverpool WFC,966,['dcace7b5-8d08-4d44-b0c8-1737c0058734'],22,,Right Foot,"[120.0, 31.4, 0.5]",,True,"[{'location': [101.3, 27.9], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.9, 39.9], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [72.1, 43.6], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.6, 19.7], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.4, 29.7], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.6, 27.9], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.9, 30.6], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.7, 39.6], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.9, 59.1], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.1, 45.5], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.4, 20.1], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.9, 25.1], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 27.2], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 31.3], 'player': {'id': 10651, 'name': 'Kika van Es'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 44.9], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [91.4, 40.9], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.3, 41.7], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.0, 54.5], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 36.7], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,Off T,,0.007004628,Normal,Free Kick,,,,Liverpool WFC,966,00:16:22.191,Shot,
,,,,,,,,,,,,,,,,,0.113873,,,,,,,,,,,,,,2c5d535a-c49e-4453-be2f-9c2d748749ff,2630,,"[105.7, 39.5]",2275056,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Charles,15631.0,Left Wing,158,Liverpool WFC,966,"['bc5e8232-4630-4daf-83cb-374b51a9adb9', 'cc27b932-3109-4102-a3ed-6c6d331d102e']",4,,Left Foot,"[107.5, 39.8]",True,,"[{'location': [107.7, 40.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.7, 38.6], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 39.2], 'player': {'id': 31713, 'name': 'Maéva Clemaron'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 35.4], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 22.1], 'player': {'id': 10651, 'name': 'Kika van Es'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 15.9], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 31.8], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.5, 41.6], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.1, 3.3], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.8, 18.7], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,Blocked,,0.0913761,Normal,Open Play,,,,Liverpool WFC,966,00:21:04.794,Shot,
,,,,,,,,,,,,,,,,,0.55467,,,,,,,,,,,,,,9035ddb8-ad5e-4d6d-a538-9caf3d409115,2647,,"[110.3, 56.4]",2275056,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rhiannon Roberts,19779.0,Left Defensive Midfield,159,Liverpool WFC,966,"['088ae8aa-72c1-4158-9e3b-0ca3f7989a1f', '69093dd9-b425-4cc2-8a06-e06a6915a676']",5,,Right Foot,"[114.8, 45.4]",,,"[{'location': [99.5, 45.2], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.2, 37.3], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.6, 45.6], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.5, 41.8], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.8, 39.5], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.4, 34.1], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.1, 48.0], 'player': {'id': 10651, 'name': 'Kika van Es'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 43.6], 'player': {'id': 31713, 'name': 'Maéva Clemaron'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 43.1], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.3, 38.3], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.2, 32.9], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.4, 41.6], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.1, 45.5], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.4, 48.7], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 54.3], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.4, 42.2], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,,0.02082101,Half Volley,Open Play,,,,Liverpool WFC,966,00:22:05.503,Shot,
,,,,,,,,,,,,,,,,,0.186419,,,,,,,,,,,,,,12d69561-dd97-434e-b1fa-93182fd73776,2664,,"[105.0, 30.9]",2275056,68,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chantelle Boye-Hlorkah,15556.0,Left Wing,161,Everton LFC,967,"['24c924d7-b360-4c8f-86d1-2e02a68a294b', '36235a40-08a3-4eea-8964-0764a3a5fb6c']",3,,Right Foot,"[106.4, 32.1]",,,"[{'location': [97.0, 29.1], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.8, 40.3], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 49.7], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.1, 36.9], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.2, 38.6], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 31.4], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 33.5], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 33.0], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 42.5], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.4, 37.7], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",37bf9d70-ea56-4dbe-a3b1-a137730acee4,Blocked,,0.06886407,Normal,Open Play,,,,Everton LFC,967,00:23:03.009,Shot,
