50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.813208,,,,,,,,,,,059837c4-4ad9-4251-a8fa-0efa5570c129,205,,"[105.8, 32.2]",3893832,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marta Vieira da Silva Veiga,5082.0,Right Center Forward,11,Brazil Women's,1203,"['143ef7af-d0a4-4db4-87d9-ab2acc7275c7', '26cf0d34-5151-4214-a9df-44a86836c4fc']",1,,Right Foot,"[117.5, 36.5, 0.2]",,"[{'location': [107.3, 34.2], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 30.9], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 33.7], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 26.2], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 23.6], 'player': {'id': 402176, 'name': 'Tiernny Arlene Wiltshire'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.4, 52.8], 'player': {'id': 25538, 'name': 'Jody Brown'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [93.6, 25.9], 'player': {'id': 21014, 'name': 'Vyan Sampson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.5, 37.4], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 25.8], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.1, 43.0], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Saved,0.09189966,Normal,Open Play,,,,Brazil Women's,1203,00:04:01.369,Shot,True
,,,,,,,,,,,,,,,,,,2.880946,,,,,,,,,,,0b6268ee-392f-4fcd-aa96-8207e05be055,314,,"[95.0, 45.8]",3893832,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ariadina Alves Borges,389488.0,Right Midfield,21,Brazil Women's,1203,"['6bc8dafa-5cb8-42ca-89ba-b7ad285c1399', 'ccdc88ac-78d8-4ee2-84f5-73428a164bb8']",58,,Right Foot,"[120.0, 29.2, 0.5]",True,"[{'location': [95.9, 40.4], 'player': {'id': 25743, 'name': 'Luana Bertolucci Paixão'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [87.3, 54.6], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.7, 23.6], 'player': {'id': 25559, 'name': 'Tamires Cássia Dias de Britto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.9, 57.4], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 59.2], 'player': {'id': 25538, 'name': 'Jody Brown'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.9, 44.4], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 39.8], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 36.3], 'player': {'id': 402176, 'name': 'Tiernny Arlene Wiltshire'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.5, 43.1], 'player': {'id': 21014, 'name': 'Vyan Sampson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.7, 47.7], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 41.2], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 51.5], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 43.9], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva Veiga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.3, 36.8], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Off T,0.022950238,Volley,Open Play,,,,Brazil Women's,1203,00:06:58.674,Shot,True
,,,,,,,,,,,,,,,,,,0.138413,,,,,,,,,,,c6ac77a2-9d5d-46a6-b3f7-96892cbff5bf,477,,"[110.2, 32.7]",3893832,10,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Marta Vieira da Silva Veiga,5082.0,Right Center Forward,30,Brazil Women's,1203,"['1af511d4-798b-47f5-b5df-e251fd9a0bcb', 'e8605c98-c798-4e4c-808e-9f6d260d7005', 'fe7120bf-1f0f-4d0c-acb9-772a0315f200']",44,,Left Foot,"[110.7, 33.2]",,"[{'location': [112.6, 34.0], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.6, 33.8], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 35.2], 'player': {'id': 402176, 'name': 'Tiernny Arlene Wiltshire'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 33.6], 'player': {'id': 21014, 'name': 'Vyan Sampson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 36.8], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 41.8], 'player': {'id': 25743, 'name': 'Luana Bertolucci Paixão'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.3, 25.7], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.1, 46.0], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",ef19e219-032d-4d10-9edf-006366be8505,,Blocked,0.092440434,Normal,Open Play,,,,Brazil Women's,1203,00:10:44.454,Shot,True
,,,,,,,,,,,,,,,,,,1.168893,,,,,,,,,,,a854490e-14ff-4ac9-9d75-13ba647a9474,546,,"[94.5, 28.6]",3893832,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriana Leal da Silva,389489.0,Left Midfield,33,Brazil Women's,1203,['cbc72327-74e3-426c-b73d-02aacb88a25a'],35,,Right Foot,"[118.7, 40.0, 1.2]",,"[{'location': [118.5, 38.2], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.8, 33.9], 'player': {'id': 25743, 'name': 'Luana Bertolucci Paixão'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [94.8, 57.6], 'player': {'id': 25538, 'name': 'Jody Brown'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.1, 42.9], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 36.5], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.9, 28.6], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.9, 24.6], 'player': {'id': 402176, 'name': 'Tiernny Arlene Wiltshire'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.9, 38.3], 'player': {'id': 327719, 'name': 'Atlanta Reigan Primus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.3, 31.0], 'player': {'id': 21014, 'name': 'Vyan Sampson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.4, 24.9], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.2, 17.8], 'player': {'id': 25546, 'name': 'Cheyna Lee Matthews'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.5, 21.5], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.2, 47.9], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.4, 41.2], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.0, 26.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva Veiga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",e4d005ad-b272-478f-adf1-10c094f53dc1,,Saved,0.03267648,Normal,Open Play,,,,Brazil Women's,1203,00:12:35.457,Shot,
,,,,,,,,,,,,,,,,,,1.626764,,,,,,,,,,,0b0fffa7-31de-43d5-92ca-90aecd463457,641,,"[107.7, 45.0]",3893832,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luana Bertolucci Paixão,25743.0,Left Defensive Midfield,41,Brazil Women's,1203,"['2d7373b7-18c4-4acb-a46a-7c8176b8b3e4', 'aff58030-3798-4e67-842f-a8a4f986945f']",37,True,Head,"[118.6, 42.1, 0.7]",,"[{'location': [108.4, 43.8], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.5, 40.5], 'player': {'id': 21014, 'name': 'Vyan Sampson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 35.4], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 33.1], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 12.9], 'player': {'id': 402176, 'name': 'Tiernny Arlene Wiltshire'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 41.4], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 41.4], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva Veiga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.9, 39.4], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.4, 30.9], 'player': {'id': 131570, 'name': 'Rafaelle Leone Carvalho Souza'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.2, 45.2], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 40.5], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 45.6], 'player': {'id': 25538, 'name': 'Jody Brown'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",af23ae8b-9739-4fd1-97e5-bcdcb599b734,,Saved,0.029834388,Normal,Open Play,,,,Brazil Women's,1203,00:15:37.163,Shot,True
,,,,,,,,,,,,,,,,,,0.543323,,,,,,,,,,,ce66527a-063a-4249-940e-4df0ba898545,721,,"[111.1, 26.6]",3893832,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,46,Brazil Women's,1203,"['22e37a6c-bc04-4810-83c4-bec872af2fc6', '3aa35ac3-91b1-498b-abda-4d68d6ea3468']",2,,Left Foot,"[118.8, 36.1, 0.2]",,"[{'location': [97.9, 37.8], 'player': {'id': 327719, 'name': 'Atlanta Reigan Primus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.8, 31.1], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 36.2], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 27.7], 'player': {'id': 25546, 'name': 'Cheyna Lee Matthews'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.6, 38.1], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.8, 42.5], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.6, 45.6], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.8, 31.5], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [95.6, 37.3], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva Veiga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.1, 38.5], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 34.6], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 46.1], 'player': {'id': 25538, 'name': 'Jody Brown'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.7, 29.2], 'player': {'id': 402176, 'name': 'Tiernny Arlene Wiltshire'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 42.3], 'player': {'id': 21014, 'name': 'Vyan Sampson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 35.3], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",64a1f8ed-c0f0-49b0-a05b-9c652c350c55,,Saved,0.046699584,Normal,Open Play,,,,Brazil Women's,1203,00:19:02.698,Shot,True
,,,,,,,,,,,,,,,,,,0.980435,,,,,,,,,,,7b1a87bd-ee96-4128-8705-1f1ca012b279,936,,"[113.9, 40.8]",3893832,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ariadina Alves Borges,389488.0,Right Midfield,54,Brazil Women's,1203,['d9ca0481-f3a3-4d21-8eab-ff200bfb39a9'],28,,Head,"[120.0, 49.2, 1.9]",,"[{'location': [119.6, 39.5], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.4, 42.3], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.6, 41.6], 'player': {'id': 25538, 'name': 'Jody Brown'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.7, 35.0], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.8, 28.9], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 36.3], 'player': {'id': 21014, 'name': 'Vyan Sampson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 25.9], 'player': {'id': 402176, 'name': 'Tiernny Arlene Wiltshire'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.9, 26.0], 'player': {'id': 25546, 'name': 'Cheyna Lee Matthews'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.7, 36.8], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva Veiga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.9, 44.5], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [119.8, 19.8], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.2, 52.4], 'player': {'id': 50003, 'name': 'Antonia Ronnycleide da Costa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.2, 47.2], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.8, 40.3], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",406596c6-e013-43a4-b7e3-2b372c02ef3a,,Off T,0.1382802,Normal,Open Play,,,,Brazil Women's,1203,00:23:28.743,Shot,
,,,,,,,,,,,,,,,,,,0.433816,,,,,,,,,,,9691195c-93cb-4c1b-b80f-1ca4db0b6c2b,1490,,"[108.9, 60.3]",3893832,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,78,Brazil Women's,1203,"['7a68080c-80d8-4734-bd33-81732bb422fd', 'd85c73bc-c6e4-490e-8606-e0dd70064985']",19,,Right Foot,"[111.7, 44.5]",True,"[{'location': [113.5, 32.0], 'player': {'id': 402176, 'name': 'Tiernny Arlene Wiltshire'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.4, 50.6], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 44.4], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 37.0], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 47.0], 'player': {'id': 21014, 'name': 'Vyan Sampson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.3, 43.7], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.7, 40.1], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.0, 49.5], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.2, 59.0], 'player': {'id': 25538, 'name': 'Jody Brown'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",d9f047d1-82c9-4074-a4df-5ad1f66b4e8c,,Wayward,0.0075613763,Normal,Open Play,,,,Brazil Women's,1203,00:38:19.999,Shot,True
,,,,,,,,,,,,,,,,,,1.531696,,,,,,,,,,,684dcef1-03c1-45c1-9eb2-434bc958faa9,1494,,"[109.2, 45.6]",3893832,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Débora Cristiane de Oliveira,5044.0,Left Center Forward,78,Brazil Women's,1203,['6c700f64-1a5d-46ce-95e6-f555932d512d'],20,,Right Foot,"[109.4, 30.2]",True,"[{'location': [99.9, 43.1], 'player': {'id': 327719, 'name': 'Atlanta Reigan Primus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.3, 40.7], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.9, 41.3], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.2, 32.6], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 58.8], 'player': {'id': 25538, 'name': 'Jody Brown'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.9, 51.7], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 45.8], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 41.8], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 48.5], 'player': {'id': 21014, 'name': 'Vyan Sampson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 36.6], 'player': {'id': 402176, 'name': 'Tiernny Arlene Wiltshire'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.7, 43.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 38.5], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva Veiga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.4, 59.5], 'player': {'id': 50003, 'name': 'Antonia Ronnycleide da Costa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Wayward,0.10773235,Normal,Open Play,,,,Brazil Women's,1203,00:38:20.958,Shot,
,,,,,,,,,,,,,,,,,,0.492707,,,,,,,,,,,f9dc1d09-79dc-460c-a9dc-484e5bd6a99f,1518,,"[108.5, 30.2]",3893832,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tamires Cássia Dias de Britto,25559.0,Left Back,78,Brazil Women's,1203,['daf4e473-b3e5-4ad4-9ca1-7c36bae0ca94'],39,,Left Foot,"[117.9, 35.7, 0.5]",True,"[{'location': [92.4, 39.0], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.0, 36.6], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 41.4], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.9, 36.1], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 32.3], 'player': {'id': 402176, 'name': 'Tiernny Arlene Wiltshire'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.1, 52.3], 'player': {'id': 25538, 'name': 'Jody Brown'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.2, 40.4], 'player': {'id': 21014, 'name': 'Vyan Sampson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 28.2], 'player': {'id': 25546, 'name': 'Cheyna Lee Matthews'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.3, 35.6], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.6, 32.1], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.7, 39.5], 'player': {'id': 327719, 'name': 'Atlanta Reigan Primus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.2, 51.6], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [85.9, 56.2], 'player': {'id': 50003, 'name': 'Antonia Ronnycleide da Costa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.2, 34.1], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva Veiga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.9, 42.1], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.6, 40.5], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",99a5a513-f552-4772-8476-19145149d964,,Saved,0.15100907,Volley,Open Play,,,,Brazil Women's,1203,00:38:39.239,Shot,
