50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.498564,,,,,,,,,,,,,c8cb5692-cfd7-4ed7-96b2-2526eb522bf7,3003,,"[111.7, 45.1]",3829516,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,149,Rennes,134,"['75a211e5-dd15-4e2b-b70f-02b9ecafa88c', 'f3c10ed8-acb9-429b-b65e-76f492f4a973']",53,True,Head,"[120.0, 27.7, 1.0]",,"[{'location': [108.1, 75.1], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.7, 51.1], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 43.9], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 33.7], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.4, 29.4], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.4, 41.5], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 67.3], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.7, 50.3], 'player': {'id': 5692, 'name': 'Juan Fernando Quintero Paniagua'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.2, 30.8], 'player': {'id': 4909, 'name': 'Jeremie Boga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.6, 62.6], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 48.5], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.9, 59.8], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.8, 44.5], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",36776a8a-26c3-4bfb-a836-dc6232259dc8,,Off T,,0.10183183,Normal,Open Play,,,,Rennes,134,00:25:53.461,Shot,True
,,,,,,,,,,,,,,,,,0.477211,,,,,,,,,,,,,627a15ee-2160-44a2-a352-08bb9eae057c,3162,,"[94.4, 52.6]",3829516,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,158,Rennes,134,"['68708095-763d-4127-bfc2-0963becda30a', '760f040c-ce9f-4cbe-b5bd-eb3bd25d3ca5']",51,,Left Foot,"[103.2, 47.6]",,"[{'location': [96.2, 37.3], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.2, 33.2], 'player': {'id': 4909, 'name': 'Jeremie Boga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [80.8, 55.7], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.7, 61.5], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 57.2], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 47.6], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 37.7], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.9, 31.1], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.0, 47.4], 'player': {'id': 24646, 'name': 'Rafidine Abdullah'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 32.3], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.6, 52.3], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [80.5, 50.8], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.2, 41.4], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.8, 70.9], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.2, 58.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.4, 35.9], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,,0.020361975,Normal,Open Play,,,,Rennes,134,00:30:51.685,Shot,
,,,,,,,,,,,,,,,,,0.718525,,,,,,,,,,,,,85c9c2cf-f7e5-4adf-a6a1-3f83ad454374,3191,,"[91.9, 41.8]",3829516,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremie Boga,4909.0,Left Wing,161,Rennes,134,['0a822203-58da-46e1-9515-9c2679d0e872'],32,,Right Foot,"[114.0, 41.1, 0.7]",,"[{'location': [81.5, 52.5], 'player': {'id': 5692, 'name': 'Juan Fernando Quintero Paniagua'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.5, 15.3], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.1, 40.1], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.9, 46.5], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.4, 33.6], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.2, 39.7], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.8, 29.6], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.0, 37.9], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [86.9, 34.5], 'player': {'id': 24646, 'name': 'Rafidine Abdullah'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 59.3], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.0, 26.3], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",10aa9d6e-5b1d-4e58-88c0-de6b8371444a,,Saved,,0.05125281,Normal,Open Play,,,,Rennes,134,00:31:32.784,Shot,
,,,,,,,,,,,,,,,,,0.068692,,,,,,,,,,,,,47b3aa76-95fd-43de-a9e8-80616af4d5bc,3493,,"[99.9, 31.2]",3829516,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Moukandjo Bilé,33178.0,Left Midfield,175,Lorient,165,"['a584e24e-0da4-41ee-995b-ae1fe26de4e5', 'f0293e54-906e-4a69-a635-c37b0f5310b4']",3,,Right Foot,"[102.1, 32.1]",True,"[{'location': [117.0, 39.6], 'player': {'id': 2994, 'name': 'Abdoulaye Diallo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.7, 41.8], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [82.9, 20.4], 'player': {'id': 5692, 'name': 'Juan Fernando Quintero Paniagua'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.8, 48.9], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.7, 37.1], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 40.0], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 32.4], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 31.9], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.5, 28.3], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 44.5], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.1, 35.3], 'player': {'id': 24646, 'name': 'Rafidine Abdullah'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.1, 33.6], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",3bce4b34-1f59-41f3-85fa-94d4847b6e12,,Blocked,,0.034444366,Normal,Open Play,,,,Lorient,165,00:38:03.017,Shot,
,,,,,,,,,,,,,,,,,0.179484,,,,,,,,,,,,,035365db-c8ae-4178-9bb0-c3687e1eb2d5,3499,,"[100.8, 31.8]",3829516,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Moukandjo Bilé,33178.0,Left Midfield,175,Lorient,165,"['48a2088f-52d2-48c1-a088-dccf8fee4afc', 'bb5a1549-fec6-4f51-8a80-c5250bf00e22']",4,,Right Foot,"[102.8, 32.9]",,"[{'location': [95.6, 40.9], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [85.2, 20.2], 'player': {'id': 5692, 'name': 'Juan Fernando Quintero Paniagua'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.5, 45.7], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 36.5], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 39.1], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 33.9], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 32.8], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.7, 31.1], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.4, 33.8], 'player': {'id': 24646, 'name': 'Rafidine Abdullah'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.8, 43.8], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.7, 34.2], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [117.1, 39.5], 'player': {'id': 2994, 'name': 'Abdoulaye Diallo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,,0.042200297,Normal,Open Play,,,,Lorient,165,00:38:04.595,Shot,
,,,,,,,,,,,,,,,,,0.670883,,,,,,,,,,,,,49a6bd62-ed82-4e80-9f83-7a5534c62eb6,3569,,"[105.2, 47.7]",3829516,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Right Defensive Midfield,180,Rennes,134,"['3a4cc08d-5e1d-4b87-8e7b-cc062bff1afe', '3a7bfaab-7e06-4c18-9aef-802049a322c7']",48,,Left Foot,"[117.8, 41.7, 0.0]",,"[{'location': [102.8, 38.7], 'player': {'id': 4909, 'name': 'Jeremie Boga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.2, 53.8], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 55.6], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 48.1], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 47.1], 'player': {'id': 24646, 'name': 'Rafidine Abdullah'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 42.4], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 39.4], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 41.9], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 53.8], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",3c162767-23ce-41e4-8df2-f096d94cd268,,Saved,,0.048589285,Normal,Open Play,,,,Rennes,134,00:40:48.562,Shot,True
,,,,,,,,,,,,,,,,,0.961301,,,,,,,,,,,,,c7568e06-b6d4-4137-a955-1e6a4786b4f4,3644,,"[100.2, 43.8]",3829516,87,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wesley Lautoa,3769.0,Left Center Back,183,Lorient,165,['784d89d2-28ce-4268-aed2-4dca44b7d335'],19,,Left Foot,"[118.5, 38.7, 2.4]",,"[{'location': [94.0, 36.7], 'player': {'id': 5692, 'name': 'Juan Fernando Quintero Paniagua'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 61.6], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 46.2], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 40.8], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.3, 34.3], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.4, 44.5], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 41.3], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.6, 40.9], 'player': {'id': 2994, 'name': 'Abdoulaye Diallo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 50.3], 'player': {'id': 24646, 'name': 'Rafidine Abdullah'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 39.9], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.1, 35.9], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.9, 33.1], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Saved to Post,True,0.052590884,Normal,Open Play,,,,Lorient,165,00:42:19.960,Shot,
,,,,,,,,,,,,,,,,,1.519171,,,,,,,,,,,,,3149ab40-3ce3-4eb1-bbbe-3a37575a7f88,3717,,"[107.3, 50.5]",3829516,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Grosicki,5667.0,Right Midfield,184,Rennes,134,['fbec2556-a7c3-4952-864b-c188997d0fd2'],30,,Right Foot,"[120.0, 34.1, 2.1]",,"[{'location': [106.1, 48.8], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.1, 60.5], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.2, 45.8], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 39.4], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 45.2], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 35.4], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.3, 43.8], 'player': {'id': 4909, 'name': 'Jeremie Boga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ae1bb6ac-1bca-49b6-9c40-2482c38485fb,True,Off T,,0.28197202,Lob,Open Play,,,,Rennes,134,00:43:30.833,Shot,
,,,,,,,,,,,,,,,,,1.500436,,,,,,,,,,,,,14952ffc-5190-4843-8e9f-37cf5dc39916,3766,,"[96.3, 46.5]",3829516,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafidine Abdullah,24646.0,Right Defensive Midfield,185,Lorient,165,"['630c284d-aef6-46e9-a182-b5119d440fa8', 'bfb2524a-2694-4e2d-8a33-9469f8209017']",28,,Right Foot,"[120.0, 26.9, 1.5]",True,"[{'location': [103.2, 62.8], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [82.0, 44.8], 'player': {'id': 4909, 'name': 'Jeremie Boga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [93.1, 59.4], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.2, 55.0], 'player': {'id': 5692, 'name': 'Juan Fernando Quintero Paniagua'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 45.9], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.8, 47.4], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 50.8], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 44.4], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 45.3], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 34.6], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 41.6], 'player': {'id': 2994, 'name': 'Abdoulaye Diallo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 31.9], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.0, 46.7], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.4, 47.7], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [77.2, 28.8], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Off T,,0.026664637,Volley,Open Play,,,,Lorient,165,00:44:28.255,Shot,True
,,,,,,,,,,,,,,,,,0.329745,,,,,,,,,,,,,6bedc8e2-19f5-48e9-a09a-f1b7cf554793,3889,,"[113.9, 50.8]",3829516,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdul Majeed Waris,7615.0,Center Forward,191,Lorient,165,"['516ffa9d-c3ef-45df-8697-c30217963770', 'af9b3fb5-594f-403c-b439-06a882b2155e']",11,,Right Foot,"[118.6, 43.8, 0.0]",True,"[{'location': [113.9, 39.7], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.8, 26.5], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.8, 48.2], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.7, 33.0], 'player': {'id': 5692, 'name': 'Juan Fernando Quintero Paniagua'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.1, 28.9], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.3, 44.2], 'player': {'id': 2994, 'name': 'Abdoulaye Diallo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 49.0], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 41.0], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 39.0], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 32.8], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",81bfdb8b-c228-4074-b03e-9ae3d2a39ab9,,Saved,,0.11298551,Normal,Open Play,,,,Lorient,165,00:47:11.377,Shot,True
,,,,,,,,,,,,,,,,,1.370379,,,,,,,,,,,,,a85ae3af-98ff-4db6-89cf-b193fb542477,3948,,"[108.4, 53.2]",3829516,93,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Juan Fernando Quintero Paniagua,5692.0,Right Defensive Midfield,193,Rennes,134,['3a409ed2-0aa6-4827-9a9f-d347a6460412'],30,,Left Foot,"[120.0, 34.9, 0.0]",,"[{'location': [103.5, 27.0], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.1, 44.4], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 50.1], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 49.6], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.8, 34.6], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.5, 54.9], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",ca138f8f-181f-4140-b349-57c6cc74c489,,Off T,,0.074890226,Normal,Open Play,,,,Rennes,134,00:48:30.435,Shot,
