ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.143058,,,,,,,,,,,,85de8301-d319-4f93-a906-c9c4ec9b670b,153,,,"[103.0, 22.0]",19767,4,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,10,Reading WFC,974,['05472f3e-f63c-4193-a0d1-cae322ab998f'],0,,Right Foot,"[120.0, 45.2, 1.7]","[{'location': [106.0, 43.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 32.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 37.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 26.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 26.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [92.0, 22.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 16.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.0, 19.0], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 23.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [90.0, 24.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.0, 36.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.0, 32.0], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.0, 26.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",905b8295-56ed-4c11-af18-58167b5c795f,,Off T,0.02372243,Normal,Open Play,,,,Reading WFC,974,00:04:00.262,Shot,
,,,,,,,,,,,,1.4801,,,,,,,,,,,,229192f0-17cf-47b1-9f59-2de62d8fa6bf,241,,,"[84.0, 35.0]",19767,5,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brooke Chaplen,15723.0,Left Center Forward,15,Everton LFC,967,['3869ab05-9cef-4cb9-abd5-e198387bc401'],42,,Right Foot,"[120.0, 36.8, 0.6]","[{'location': [120.0, 41.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [73.0, 35.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [85.0, 41.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [90.0, 28.0], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.0, 35.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.0, 43.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.0, 51.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [72.0, 56.0], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [70.0, 39.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [77.0, 26.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [84.0, 33.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.0, 31.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.0, 49.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [73.0, 43.0], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [70.0, 24.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [82.0, 40.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Saved,0.007712485,Normal,Open Play,,,,Reading WFC,974,00:05:42.941,Shot,
,,,,,,,,,,,,0.444,,,,,,,,,,,,bc2229c8-59d0-4cb4-80d7-f7aaf10b6727,325,,,"[113.0, 34.0]",19767,8,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rachel Furness,15706.0,Center Defensive Midfield,19,Reading WFC,974,"['00972e5a-1802-4dc3-8d44-395e15576e4f', 'af001f67-ed29-4620-acc7-445b655f90b5']",8,,Head,"[119.0, 42.0]","[{'location': [114.0, 80.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.0, 41.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.0, 54.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.0, 40.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.0, 37.0], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.0, 39.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.0, 36.0], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.0, 43.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 42.0], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 59.0], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.0, 49.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 38.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 38.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 39.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.0, 38.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",ac268fa0-e266-4e92-bbb9-e6692efc5f69,,Blocked,0.117037505,Normal,Open Play,,,,Reading WFC,974,00:08:08.562,Shot,
,,,,,,,,,,,,0.666345,,,,,,,,,,,,94ad7200-0827-48b8-8ad2-6e47a2b046d1,425,,,"[113.0, 44.0]",19767,11,,,,,,,,,,,,,,,,,,,,,1,From Corner,Brooke Chaplen,15723.0,Left Center Forward,26,Reading WFC,974,"['433f3847-29a0-4b06-aef9-8f12dfd33590', 'bbdd054a-4ff5-44be-8565-c35fc5852197']",19,,Right Foot,"[118.0, 44.0]","[{'location': [117.0, 48.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 39.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 46.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.0, 46.0], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 42.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 44.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 49.0], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.0, 40.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.0, 28.0], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.0, 36.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 43.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 50.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.0, 45.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.0, 41.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.0, 37.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.0, 31.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.0, 47.0], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",f4819bbb-6123-4d3c-855d-a7aea3eb82c4,,Blocked,0.15930492,Normal,Open Play,,,,Reading WFC,974,00:11:19.502,Shot,
,,,,,,,,,,,,0.262063,,,,,,,,,,,,253f9918-4568-4f59-9af5-cac1f27ec7dd,430,,,"[117.0, 47.0]",19767,11,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jade Moore,10190.0,Right Midfield,26,Reading WFC,974,['83cac488-85e8-413c-9072-5b2d81beba60'],20,,Right Foot,"[120.0, 44.4, 4.5]","[{'location': [116.0, 40.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.0, 32.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.0, 36.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 45.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.0, 50.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 44.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.0, 41.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 47.0], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 29.0], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.0, 50.0], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.0, 41.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.0, 35.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 43.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 43.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 46.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.0, 48.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Off T,0.11559428,Normal,Open Play,,,,Reading WFC,974,00:11:20.730,Shot,
,,,,,,,,,,,,0.893162,,,,,,,,,,,,fd99c573-6a6f-45a1-890f-bd59bc0a8dbb,472,,,"[111.0, 50.0]",19767,12,,,,,,,,,,,,,,,,,,,,,1,From Counter,Hannah Cain,18253.0,Center Forward,29,Everton LFC,967,['24046c0b-7ed3-45cc-868d-a5e3dd3ba768'],30,,Right Foot,"[119.0, 36.8, 0.7]","[{'location': [94.0, 60.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 51.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.0, 43.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 44.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 47.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 46.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 54.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",de5c13f1-a743-44f3-90db-8ca4af54f35c,True,Goal,0.24835008,Normal,Open Play,,,,Everton LFC,967,00:12:30.099,Shot,
,,,,,,,,,,,,0.409579,,,,,,,,,,,,3491c13b-8d9c-44a1-a200-8fbf35b89297,570,,,"[104.0, 54.0]",19767,15,,,,,,,,,,,,,,,,,,,,,1,From Counter,Fara Williams,10251.0,Center Attacking Midfield,37,Reading WFC,974,['da4142d7-226a-4f51-b456-fe5af4f7d282'],53,,Right Foot,"[120.0, 36.8, 2.8]","[{'location': [119.0, 43.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 58.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 36.0], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 45.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 52.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 54.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 56.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 36.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.0, 38.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.0, 58.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.0, 53.0], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.0, 48.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",ceee36c6-5fb7-420d-9f68-31230d158ad1,,Post,0.0482203,Normal,Open Play,,,,Reading WFC,974,00:15:53.756,Shot,
,,,,,,,,,,,,0.4539,,,,,,,,,,,,1d8dfa78-adbf-4022-9b5e-289549164203,602,,,"[101.0, 30.0]",19767,16,,,,,,,,,,,,,,,,,,,,,1,From Counter,Hannah Cain,18253.0,Center Forward,39,Everton LFC,967,['bd85b27f-57df-43f6-9d28-f0a235f6aa62'],34,,Right Foot,"[109.0, 41.9, 1.3]","[{'location': [98.0, 30.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.0, 35.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 39.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 36.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.0, 50.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.0, 49.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",9f474a50-ff1d-49f2-bad6-e242b2bd19a2,True,Saved,0.21294786,Normal,Open Play,,,,Everton LFC,967,00:16:34.042,Shot,
,,,,,,,,,,,,0.68644,,,,,,,,,,,,1fb43f80-43b8-43e8-9145-2e5e3233331f,711,,,"[114.0, 49.0]",19767,19,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brooke Chaplen,15723.0,Left Center Forward,46,Reading WFC,974,['8a4b10ad-fc23-4aa5-a197-42e5336a349a'],22,,Right Foot,"[120.0, 38.0, 1.5]","[{'location': [109.0, 52.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 44.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 39.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 45.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 40.0], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 45.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 46.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 51.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.0, 36.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",6b6eee2c-df89-4070-aece-e67f23fceb90,,Goal,0.2084166,Normal,Open Play,,,,Reading WFC,974,00:19:22.458,Shot,
,,,,,,,,,,,,0.684824,,,,,,,,,,,,934765c4-4309-4223-8682-b404b421b540,777,,,"[104.0, 30.0]",19767,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brooke Chaplen,15723.0,Left Center Forward,50,Reading WFC,974,['a8aea1c4-b2ff-450e-94f6-2323142433b0'],27,,Right Foot,"[120.0, 45.8, 0.5]","[{'location': [105.0, 42.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.0, 22.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.0, 31.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 29.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 34.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 24.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 25.0], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 41.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.0, 19.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.0, 24.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",3f6b8559-6892-4e62-aa98-f252658bc052,,Off T,0.10310434,Normal,Open Play,,,,Reading WFC,974,00:21:27.017,Shot,
