50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.338206,,,,,,,,,,,,,a858d086-ff14-4776-a78e-3bc27532a865,79,,"[112.6, 25.3]",3879563,2,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Massimo Maccarone,40252.0,Left Center Forward,7,Empoli,290,"['0876eb1a-a6de-488a-abfc-bedacc9f498a', '546fe8e9-9fee-48f4-b8f4-c87cf185c6ec']",55,,Left Foot,"[120.0, 49.1, 1.2]",,"[{'location': [96.4, 29.8], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.0, 34.4], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.6, 35.1], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 30.4], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.4, 26.7], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 40.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 45.4], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 40.6], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.5, 36.4], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.5, 42.1], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 23.5], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.3, 34.0], 'player': {'id': 11512, 'name': 'Rade Krunić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.6, 38.2], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.3, 41.0], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.3, 35.1], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.2, 47.0], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",9965bcc4-0661-455b-935f-c9dcb3087800,,Off T,0.039890792,Half Volley,Open Play,,,,Empoli,290,00:02:55.608,Shot,True
,,,,,,,,,,,,,,,,,,0.642914,,,,,,,,,,,,,9121e73f-6702-497c-b42c-265bc442fe3d,243,,"[103.0, 17.2]",3879563,9,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,17,Empoli,290,"['45f2949b-33c0-4e4d-8537-7657660e3c30', 'bfb0ccad-8dfd-41f5-b007-53f9bd803439']",1,,Right Foot,"[114.0, 33.7]",,"[{'location': [110.0, 25.1], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.3, 25.5], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.8, 25.8], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.9, 33.8], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 35.9], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.9, 36.0], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.8, 37.5], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 39.2], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.1, 39.6], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 41.0], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.4, 44.0], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.5, 17.3], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.8, 35.2], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.0, 37.6], 'player': {'id': 11512, 'name': 'Rade Krunić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.2, 36.3], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.2, 47.6], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.0, 34.3], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.4, 33.3], 'player': {'id': 3412, 'name': 'Assane Dioussé El Hadji'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.008434378,Normal,Free Kick,,,,Empoli,290,00:09:01.648,Shot,
,,,,,,,,,,,,,,,,,,0.266632,,,,,,,,,,,,,03a8f5f2-eb59-47d3-ad42-55877d72c055,564,,"[104.5, 26.6]",3879563,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Pucciarelli,7054.0,Right Center Forward,30,Empoli,290,"['2a7e383d-dfa1-4c3f-9f7f-72f669ec7e37', '6d31fb83-1f80-4212-a34b-fd482a4932b2', 'e44862e4-b734-4194-8974-f751dc2829e8']",5,,Right Foot,"[107.6, 29.7]",,"[{'location': [117.3, 37.0], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 39.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 42.0], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 30.1], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 37.9], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.6, 22.3], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 26.5], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 29.5], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.9, 27.5], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.5, 41.9], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.4, 41.7], 'player': {'id': 11512, 'name': 'Rade Krunić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",09dd494d-5043-4c89-87ed-58631723940f,,Blocked,0.05794518,Normal,Open Play,,,,Empoli,290,00:15:05.077,Shot,True
,,,,,,,,,,,,,,,,,,1.337965,,,,,,,,,,,,,9602f0c5-49c0-4056-af5f-b108c22ed481,686,,"[102.9, 36.5]",3879563,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,38,Empoli,290,"['3b1e66e4-d494-41d8-88a6-188dd31d3a09', '8bca1a9e-a1ca-4d64-9993-7fe93f83a13d']",28,,Right Foot,"[120.0, 30.5, 0.4]",,"[{'location': [108.2, 44.6], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 40.4], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 38.9], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 58.2], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 47.5], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 58.0], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 41.6], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.5, 35.2], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.4, 48.9], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.7, 61.3], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.8, 36.6], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.9, 46.4], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.7, 67.9], 'player': {'id': 11512, 'name': 'Rade Krunić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",3a853413-492f-4b2a-8865-fbf01eae5731,,Off T,0.10224983,Half Volley,Open Play,,,,Empoli,290,00:18:28.201,Shot,True
,,,,,,,,,,,,,,,,,,0.218351,,,,,,,,,,,,,e64af3a0-a933-4906-8c5c-d46fb415ee68,785,,"[99.8, 29.4]",3879563,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,42,Empoli,290,"['0fe38a8e-6ce3-402f-a151-642c5f743592', 'f56ca9ed-8a8b-4978-b20a-47a685a95e13']",11,,Left Foot,"[105.5, 31.5]",True,"[{'location': [103.6, 28.0], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 22.6], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 23.3], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.7, 39.6], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 35.8], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 31.3], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 31.6], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 32.5], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.7, 50.6], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.2, 37.4], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 32.2], 'player': {'id': 11512, 'name': 'Rade Krunić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 23.1], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.1, 38.8], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.1, 23.0], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,0.028914362,Half Volley,Open Play,,,,Empoli,290,00:20:11.340,Shot,
,,,,,,,,,,,,,,,,,,1.082281,,,,,,,,,,,,,97facaf5-e884-4d87-a939-76be59ce8dff,1137,,"[102.6, 29.6]",3879563,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,60,Empoli,290,['694181b6-520a-4321-890e-aa49c722fc95'],44,,Left Foot,"[120.0, 36.8, 4.6]",True,"[{'location': [117.5, 37.5], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 8.9], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.8, 38.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 19.5], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 28.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 35.2], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 31.8], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.9, 38.7], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.3, 19.5], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 2.3], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.1, 26.9], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.0, 36.7], 'player': {'id': 11512, 'name': 'Rade Krunić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",565eab03-05fe-4838-8118-4ff1e51499f3,,Off T,0.07427995,Normal,Open Play,,,,Empoli,290,00:31:44.025,Shot,
,,,,,,,,,,,,,,,,,,0.286375,,,,,,,,,,,,,15de113c-0d88-4a7f-9ac3-f9cc842d2b59,1286,,"[97.7, 35.0]",3879563,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Pucciarelli,7054.0,Right Center Forward,67,Empoli,290,"['1ee25e27-3f33-4b86-a7ba-59fe68fd0edc', '6bed519c-aad5-4738-99cd-e4f1315d0bf3', 'f2e41c0a-4684-412f-8e7c-0e4d686abe2b']",31,,Right Foot,"[103.1, 36.2]",,"[{'location': [99.6, 31.9], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.3, 36.0], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.4, 38.6], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 47.8], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 36.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 26.2], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 23.6], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.6, 36.2], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.0, 26.0], 'player': {'id': 11512, 'name': 'Rade Krunić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.3, 53.4], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",baa6165c-64e6-434b-a004-134e3c063975,,Blocked,0.06162552,Normal,Open Play,,,,Empoli,290,00:37:31.905,Shot,True
,,,,,,,,,,,,,,,,,,0.606219,,,,,,,,,,,,,eab7e93c-a66c-4dc9-b4fc-54497c42f458,1833,,"[104.8, 46.3]",3879563,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rade Krunić,11512.0,Center Attacking Midfield,98,Empoli,290,['da01bef4-27ea-4968-81b3-bad3a5e46f80'],37,,Right Foot,"[120.0, 45.4, 1.3]",,"[{'location': [94.1, 46.4], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 48.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.6, 21.4], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.4, 37.9], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 38.7], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.8, 44.8], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 43.2], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4ce778ed-830f-499d-8bbb-ef55048bd58a,,Off T,0.15260969,Normal,Open Play,,,,Empoli,290,00:03:37.810,Shot,
,,,,,,,,,,,,,,,,,,0.235372,,,,,,,,,,,,,5834a7a0-30e9-4fb1-88fa-a912af8eea74,2053,,"[96.0, 35.7]",3879563,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,116,Empoli,290,"['3ae97e10-d55c-40cf-ac0b-5b15d93274c9', 'a9b8b3dc-ba02-4bfa-9bb8-406f9641f97e']",39,,Right Foot,"[100.8, 36.9]",,"[{'location': [89.7, 43.4], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.5, 16.7], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.6, 35.5], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.7, 31.1], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 42.1], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.2, 36.8], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 26.6], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.9, 39.4], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.9, 50.2], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.9, 41.9], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.1, 28.9], 'player': {'id': 11512, 'name': 'Rade Krunić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.6, 16.6], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",497d7b75-b5d5-4bb8-8d88-26c1d79e69d7,,Blocked,0.042777557,Normal,Open Play,,,,Empoli,290,00:09:39.650,Shot,
,,,,,,,,,,,,,,,,,,0.360617,,,,,,,,,,,,,142350c6-8581-4130-b1bb-d185e7ecbecc,2294,,"[95.5, 46.8]",3879563,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marko Livaja,22041.0,Right Center Forward,134,Empoli,290,['209c6b19-f614-47dd-b096-604982b7655f'],5,,Right Foot,"[100.9, 40.6]",,"[{'location': [85.5, 30.9], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.3, 45.8], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.3, 53.1], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.5, 46.7], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 43.3], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 39.4], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 30.8], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.7, 41.5], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 54.5], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.2, 18.6], 'player': {'id': 11512, 'name': 'Rade Krunić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.0, 24.4], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [90.3, 38.3], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",0ac75619-83b2-4321-8c9e-9778afd230dc,,Wayward,0.028338203,Normal,Open Play,,,,Empoli,290,00:18:05.173,Shot,
