ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.598598,,,,,,,,,,,,,9077916a-a254-4c55-8212-b8d9568eb3d2,380,,,"[107.4, 35.6]",3775587,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Center Forward,15,Manchester United,1475,['a46488b1-395e-4b2d-9d06-40aa63597f03'],40,,Left Foot,,"[116.8, 37.0, 1.6]",,"[{'location': [102.0, 30.8], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.1, 32.5], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 41.5], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.5, 37.7], 'player': {'id': 34360, 'name': 'Alexandra MacIver'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.6, 62.5], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.5, 47.3], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.2, 38.6], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 37.3], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 21.5], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.2, 37.2], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.3, 51.1], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.9, 38.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,Saved,,0.30644253,Normal,Open Play,,,,Manchester United,1475,00:06:40.859,Shot,
,,,,,,,,,,,,,,,,,,0.052505,,,,,,,,,,,,,ca67346c-0508-408b-9023-0690cb0b0ce1,457,,,"[112.4, 22.3]",3775587,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,23,Manchester United,1475,"['12aff62c-2e06-4acf-8a4c-8c7a159c86cf', '7b7b4942-6645-4a67-9cf1-4d5f122d7506']",23,,Left Foot,True,"[118.4, 36.9, 0.8]",,"[{'location': [104.5, 37.2], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.9, 46.6], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.6, 35.0], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.9, 37.0], 'player': {'id': 34360, 'name': 'Alexandra MacIver'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 23.8], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 28.6], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 41.2], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 24.3], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 27.2], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 31.1], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",89d24a60-35ae-4f0f-bb07-81f3111df93b,Saved,,0.010083154,Normal,Open Play,,,,Manchester United,1475,00:08:23.935,Shot,
,,,,,,,,,,,,,,,,,,0.417211,,,,,,,,,,,,,2387c747-012b-4e22-841c-7075c861c19c,465,,,"[114.3, 45.4]",3775587,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Right Wing,23,Manchester United,1475,['05f8a61a-57bb-4305-bf8c-fb51a2b63ae3'],27,,Left Foot,,"[120.0, 39.4, 1.2]",True,"[{'location': [114.4, 23.6], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 34.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 28.5], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 41.5], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.6, 38.2], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.5, 21.4], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.9, 52.5], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.8, 41.3], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.3, 40.2], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.8, 43.2], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.2, 40.7], 'player': {'id': 34360, 'name': 'Alexandra MacIver'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Goal,,0.312717,Normal,Open Play,,,,Manchester United,1475,00:08:27.287,Shot,
,,,,,,,,,,,,,,,,,,0.862998,,,,,,,,,,,,,b1e780df-7304-43db-ab8b-d7ed77fde381,497,,,"[107.6, 22.9]",3775587,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Right Wing,25,Manchester United,1475,['eff45b6e-0fcf-442a-b03e-8ce3ad3c8032'],49,,Right Foot,,"[120.0, 48.2, 5.7]",,"[{'location': [102.1, 33.0], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.5, 31.2], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.7, 42.4], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.0, 37.2], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [74.1, 49.7], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.4, 37.4], 'player': {'id': 34360, 'name': 'Alexandra MacIver'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 31.4], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.2, 44.4], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.6, 34.1], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 37.9], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.3, 40.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 27.4], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 24.2], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 32.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",94c9c6b1-04e4-498e-a892-a0adcea80b59,Off T,,0.029929234,Normal,Open Play,,,,Manchester United,1475,00:09:49.872,Shot,
,,,,,,,,,,,,,,,,,,2.302953,,,,,,,,,,,,,9c1a2e22-ce38-458b-a02c-4eb461bc817b,517,,,"[72.8, 44.0]",3775587,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Left Center Midfield,27,Manchester United,1475,['2dfb0aa5-a7bb-47f2-90bc-3b2d78cfa5dd'],20,,Right Foot,,"[114.9, 36.2, 1.1]",,"[{'location': [115.7, 39.4], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [78.2, 52.6], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [63.0, 9.6], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [63.1, 41.6], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [55.7, 37.1], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [79.5, 29.1], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [67.6, 41.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [73.8, 41.7], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [84.7, 43.2], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.3, 35.3], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [67.0, 13.8], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [75.8, 54.7], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Saved Off Target,True,0.005813146,Normal,Open Play,,,,Everton LFC,967,00:10:20.136,Shot,
,,,,,,,,,,,,,,,,,,0.466512,,,,,,,,,,,,,c226e8b2-e493-491d-93f6-a866cb875423,560,,,"[112.6, 49.6]",3775587,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Center Forward,27,Manchester United,1475,['bb4b8c53-9eb9-4e45-8bc6-7ed4a417f3da'],20,,Left Foot,,"[118.4, 43.8, 0.2]",,"[{'location': [101.4, 52.4], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.2, 62.1], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.0, 41.4], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.0, 34.3], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.5, 54.9], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.6, 50.2], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.9, 42.9], 'player': {'id': 34360, 'name': 'Alexandra MacIver'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.2, 59.5], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.6, 39.6], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 36.3], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 39.2], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,Saved,,0.3038918,Normal,Open Play,,,,Manchester United,1475,00:11:20.682,Shot,
,,,,,,,,,,,,,,,,,,0.75843,,,,,,,,,,,,,9dc7119d-17c9-4f7a-96aa-f5ab2095e43b,1471,,,"[115.5, 48.4]",3775587,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Millie Turner,31536.0,Left Center Back,69,Manchester United,1475,"['87a280ce-2069-44cd-9f71-a9b5fa59ee20', '90cfcb33-6e74-4be9-ba70-e925dadeb261']",42,True,Head,,"[118.9, 42.4, 1.4]",,"[{'location': [101.5, 16.7], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.3, 19.9], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.9, 33.9], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.9, 39.1], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.3, 40.3], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 27.8], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 44.6], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.7, 42.7], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.6, 46.8], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 48.6], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.1, 45.9], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.7, 39.1], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.8, 40.0], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.2, 40.0], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.6, 34.8], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.7, 5.7], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.3, 40.9], 'player': {'id': 34360, 'name': 'Alexandra MacIver'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.3, 46.9], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",a54bb83e-ecb3-4c41-9557-591cb9074a03,Saved,,0.05803575,Normal,Open Play,,,,Manchester United,1475,00:33:42.174,Shot,True
,,,,,,,,,,,,,,,,,,0.398052,,,,,,,,,,,,,5f13736d-3a8a-46b4-ac9e-d7b2e15d8add,1524,,,"[112.9, 50.2]",3775587,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Right Wing,73,Manchester United,1475,"['53a2ffea-cd6b-4b76-804d-e5880cc96532', '79bd6a0b-714e-45a7-840c-954794b6d7c8']",37,,Right Foot,,"[118.0, 43.1, 1.5]",,"[{'location': [104.5, 38.1], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.6, 43.0], 'player': {'id': 34360, 'name': 'Alexandra MacIver'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 50.6], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 42.6], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 34.8], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 48.8], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",2d875834-2c4b-4db3-9b15-34e16c900503,Saved,,0.15310758,Normal,Open Play,,,,Manchester United,1475,00:34:37.462,Shot,True
,,,,,,,,,,,,,,,,,,0.21031,,,,,,,,,,,,,ec1f25ae-f4a3-482a-84cf-d0a3bdf998d3,1793,,,"[102.4, 36.4]",3775587,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christen Annemarie Press,6817.0,Center Forward,89,Manchester United,1475,"['1631eb42-8331-4ed8-9b37-f536d3e95864', 'd371ad35-ae75-4d2d-852c-9e0a827cd835', 'f21313f0-f24e-47db-a508-c356bcc875e0']",2,,Left Foot,,"[103.4, 36.6]",,"[{'location': [101.2, 47.0], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.6, 34.1], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 28.7], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.5, 42.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 37.5], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.9, 39.8], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.5, 29.6], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 39.1], 'player': {'id': 34360, 'name': 'Alexandra MacIver'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.4, 50.9], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 45.8], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.9, 33.4], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.3, 14.1], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Blocked,,0.10487821,Normal,Open Play,,,,Manchester United,1475,00:41:02.568,Shot,True
,,,,,,,,,,,,,,,,,,0.952465,,,,,,,,,,,,,053dc507-d0cf-40c1-acd0-e7889ab47a17,1809,,,"[109.7, 36.2]",3775587,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christen Annemarie Press,6817.0,Center Forward,89,Manchester United,1475,"['844c025a-c423-455e-887e-e4b2f27f36d8', '9a9fb219-2a7b-4abd-909a-21aa06798cf2']",13,,Left Foot,,"[120.0, 40.7, 0.4]",,"[{'location': [102.9, 56.0], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.2, 36.7], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.4, 42.3], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 27.7], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.5, 47.3], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [89.6, 54.2], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.3, 38.1], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 37.4], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.8, 39.2], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 37.9], 'player': {'id': 34360, 'name': 'Alexandra MacIver'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7b5a826a-729e-4233-b057-46f62aca209e,Goal,,0.3146294,Normal,Open Play,,,,Manchester United,1475,00:41:13.232,Shot,True
