50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.97847,,,,,,,,,,,,,,44ad7bad-cf38-4100-b330-581f82f6df35,1677,,"[113.0, 39.9]",3754167,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Guemiand Bony,3598.0,Left Center Forward,69,Manchester City,36,"['59f3c4d1-cd3b-4605-b253-8c7d73dafba3', '5bce3790-e2e5-4420-9099-f6f2a28410d7']",1,True,Head,"[118.9, 44.7]",,"[{'location': [114.9, 46.3], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.8, 63.5], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.2, 28.6], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.3, 31.4], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.8, 36.8], 'player': {'id': 3708, 'name': 'Kelechi Promise Iheanacho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.2, 57.8], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.9, 38.8], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.1, 40.6], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 53.8], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.4, 56.1], 'player': {'id': 16932, 'name': 'Youssouf Chafiq Mulumbu Ngangu'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 39.8], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 42.5], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [96.7, 52.1], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [100.3, 44.0], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",70ae7497-7373-45a4-adcd-a1c49770f3ac,True,Wayward,0.19763565,Normal,Open Play,,,,Manchester City,36,00:40:01.896,Shot,True
,,,,,,,,,,,,,,,,,,0.116333,,,,,,,,,,,,,,62ef888b-d94e-4322-b858-4003479a64b5,1716,,"[105.0, 51.2]",3754167,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kelechi Promise Iheanacho,3708.0,Right Center Forward,71,Manchester City,36,"['0b6f1f72-7af6-471a-bc8f-f60ccdb0557e', '99d284ad-bc48-45ef-a0cf-62e92825fc86', 'aa72e21d-9286-4dee-9fad-efce25f46293']",14,,Left Foot,"[105.7, 50.6]",,"[{'location': [104.1, 63.5], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.6, 44.5], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 36.2], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.6, 48.8], 'player': {'id': 16932, 'name': 'Youssouf Chafiq Mulumbu Ngangu'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 57.0], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [117.1, 42.2], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 42.3], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.1, 36.1], 'player': {'id': 3598, 'name': 'Wilfried Guemiand Bony'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.3, 40.6], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 45.7], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.9, 50.6], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 51.6], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",,,Blocked,0.027689084,Normal,Open Play,,,,Manchester City,36,00:41:14.343,Shot,True
,,,,,,,,,,,,,,,,,,0.802647,,,,,,,,,,,,,,074caed1-0908-4862-9872-fcc61e6e1c51,1724,,"[110.2, 39.8]",3754167,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vincent Kompany,3101.0,Right Center Back,72,Manchester City,36,['06a3541d-19d9-4694-b113-07fb61345cb0'],42,,Head,"[120.0, 45.0, 1.1]",,"[{'location': [108.6, 38.7], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.5, 49.4], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.2, 48.3], 'player': {'id': 16932, 'name': 'Youssouf Chafiq Mulumbu Ngangu'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 41.0], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.1, 42.1], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.5, 40.5], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 38.9], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.4, 45.1], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.8, 44.7], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.6, 38.0], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.1, 38.6], 'player': {'id': 3598, 'name': 'Wilfried Guemiand Bony'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.4, 54.9], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.6, 32.5], 'player': {'id': 3708, 'name': 'Kelechi Promise Iheanacho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.6, 44.5], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [105.3, 34.9], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 49.2], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",253fe332-74ca-4ea7-9daf-409eb7c5d38e,,Off T,0.17480338,Diving Header,Open Play,,,,Manchester City,36,00:41:42.453,Shot,
,,,,,,,,,,,,,,,,,,0.34267,,,,,,,,,,,,,,b1bd19f1-0dbd-4c73-93fc-7d597ff09553,2201,,"[113.0, 27.1]",3754167,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin De Bruyne,3089.0,Left Midfield,95,Manchester City,36,['7a807c5f-16f1-4bc6-b0e0-030a010fd44f'],33,,Left Foot,"[120.0, 33.7, 1.6]",,"[{'location': [116.8, 35.2], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.5, 39.2], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 44.9], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.7, 31.3], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 21.0], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [113.1, 38.9], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 28.8], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.9, 33.2], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.7, 36.5], 'player': {'id': 3708, 'name': 'Kelechi Promise Iheanacho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",9fcaff78-c962-4a2f-b6ae-3124ce3e7c60,,Off T,0.10425139,Normal,Open Play,,,,Manchester City,36,00:07:33.905,Shot,
,,,,,,,,,,,,,,,,,,1.166374,,,,,,,,,,,,,,1a59ec07-df10-4a9f-bbec-2feae875c3bc,2480,,"[94.4, 42.0]",3754167,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,108,Manchester City,36,['1c774d7e-1865-4f94-8264-107791dc647e'],48,,Right Foot,"[120.0, 49.3, 5.0]",,"[{'location': [104.5, 22.7], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [91.1, 48.1], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [119.1, 40.5], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.8, 30.9], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.8, 40.6], 'player': {'id': 3598, 'name': 'Wilfried Guemiand Bony'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.3, 49.1], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.4, 41.9], 'player': {'id': 16932, 'name': 'Youssouf Chafiq Mulumbu Ngangu'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.7, 22.8], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.7, 42.9], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.6, 35.5], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.7, 41.6], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 37.6], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.5, 27.8], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [83.6, 33.2], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",1b37109d-dd62-4ac1-8f26-90be79cea976,,Off T,0.020924991,Normal,Open Play,,,,Manchester City,36,00:14:48.291,Shot,
,,,,,,,,,,,,,,,,,,0.49456,,,,,,,,,,,,,,e79c9dfb-f4f8-4728-a13c-85a29897b675,2534,,"[105.4, 40.3]",3754167,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wilfried Guemiand Bony,3598.0,Left Center Forward,112,Manchester City,36,['b46645d3-02d9-4e59-9ef8-2fa8145e674c'],39,,Head,"[111.8, 9.7]",,"[{'location': [100.0, 33.9], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.3, 40.6], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [120.0, 38.2], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.7, 36.2], 'player': {'id': 16932, 'name': 'Youssouf Chafiq Mulumbu Ngangu'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.1, 44.2], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [111.1, 40.4], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.4, 39.8], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.3, 46.6], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 50.1], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 51.8], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.2, 45.8], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.1, 41.0], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.6, 34.8], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.2, 35.1], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",2297700f-a4b0-4e4f-b65f-26ae25d3a2fd,,Wayward,0.022587754,Normal,Open Play,,,,Manchester City,36,00:16:39.165,Shot,
,,,,,,,,,,,,,,,,,,0.778122,,,,,,,,,,,,,,da5045c6-1ad6-46c3-afaa-3fc3d1dc9c8c,2703,,"[109.5, 45.5]",3754167,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nicolás Hernán Otamendi,3090.0,Left Center Back,122,Manchester City,36,['6adc9120-9445-4241-a702-67aba0fc2395'],17,,Head,"[120.0, 43.8, 2.0]",,"[{'location': [104.7, 35.6], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 49.7], 'player': {'id': 16932, 'name': 'Youssouf Chafiq Mulumbu Ngangu'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 47.6], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 47.5], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.9, 39.5], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.7, 46.1], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.1, 42.6], 'player': {'id': 3598, 'name': 'Wilfried Guemiand Bony'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.1, 42.0], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 38.0], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.4, 43.9], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [119.9, 38.6], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.0, 40.5], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 34.7], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.7, 49.9], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",e042a24c-3c71-4bfb-ae26-dabe3494ac4d,,Goal,0.04822109,Normal,Open Play,,,,Manchester City,36,00:21:17.352,Shot,
,,,,,,,,,,,,,,,,,,1.02908,,,,,,,,,,,,,,210e0481-bce0-4348-b368-7178a615ac09,2845,,"[111.7, 40.2]",3754167,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wilfried Guemiand Bony,3598.0,Left Center Forward,129,Manchester City,36,"['75e4a5de-8eab-4d03-99f1-04e4f44b1a41', 'e41d8162-a2bd-4f54-980b-ff70c77875b3']",52,True,Head,"[120.0, 45.3, 1.3]",,"[{'location': [107.3, 48.0], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.5, 36.9], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.4, 40.5], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 42.8], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.6, 37.5], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 31.4], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.8, 38.9], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 48.8], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [119.0, 40.6], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a480ceb0-2d96-4091-a17e-a34630999802,,Off T,0.09797245,Normal,Open Play,,,,Manchester City,36,00:25:52.972,Shot,True
,,,,,,,,,,,,,,,,,,0.023432,,,,,,,,,,,,,,a0c1382f-f8e7-48c6-a311-d16f2c212ad2,3265,,"[103.7, 31.3]",3754167,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wilfried Guemiand Bony,3598.0,Center Forward,141,Manchester City,36,"['761f6c90-5b51-4073-a006-b86966052bab', 'def422f3-318a-4261-99c8-f980cd1ac7f5']",58,,Right Foot,"[104.8, 32.0]",True,"[{'location': [100.4, 42.6], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.1, 37.2], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 17.0], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.0, 35.0], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [105.8, 27.1], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 31.8], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.3, 38.9], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 24.8], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 34.5], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 47.4], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.0, 31.6], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",5a0e76f8-0c43-4f86-b2a3-9f6f04195ecf,,Blocked,0.10108175,Normal,Open Play,,,,Manchester City,36,00:33:58.078,Shot,
,,,,,,,,,,,,,,,,,,0.538629,,,,,,,,,,,,,,b1345a5d-88b0-42af-a209-1cf90ba73de1,3273,,"[110.8, 34.8]",3754167,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wilfried Guemiand Bony,3598.0,Center Forward,142,Manchester City,36,"['0227801f-52f0-4014-815b-3f2cd74c3eee', '1b460ea8-645f-46d5-9342-d7d505c3c0c2']",37,True,Head,"[120.0, 34.9, 4.9]",,"[{'location': [106.0, 39.8], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 28.8], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.8, 44.9], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 34.8], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.0, 34.5], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 48.3], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.7, 38.6], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.3, 39.5], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.7, 42.2], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.7, 39.8], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.7, 34.2], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.5, 28.0], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.8, 42.0], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",577fa966-e37a-4428-b67f-4995e0d58d88,,Off T,0.04924086,Normal,Open Play,,,,Manchester City,36,00:35:37.450,Shot,True
