50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.108946,,,,,,,,,,,,,092d581a-324b-4d24-9948-0d5f27491555,607,,"[98.9, 57.8]",3901234,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Center Forward,35,Stade de Reims,156,"['00bf18f3-0c62-45c3-b75e-b14b8dbdfa7b', '38844ef0-f7c4-4812-a2ea-ad862f6e2098']",56,,Right Foot,"[100.7, 56.3]",,"[{'location': [101.6, 42.1], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.0, 35.6], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.1, 34.4], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 30.4], 'player': {'id': 7369, 'name': 'Aly Ndom'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.2, 43.1], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 56.1], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 47.6], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 40.4], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.3, 48.9], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 37.3], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",29efb2cc-dd7a-4fa6-a44e-139a2813c8cf,,,Blocked,0.014531755,Normal,Open Play,,,,Stade de Reims,156,00:17:56.533,Shot,
,,,,,,,,,,,,,,,,,1.054643,,,,,,,,,,,,,acd8c334-f11f-435c-838b-56d2adc8dba6,926,,"[99.8, 50.9]",3901234,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Center Forward,50,Stade de Reims,156,['d571838b-1a9c-4784-87ce-965100ca5d26'],39,,Right Foot,"[116.5, 42.3, 0.2]",,"[{'location': [106.8, 37.4], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 38.0], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.3, 34.8], 'player': {'id': 401775, 'name': 'Hugo Rodriguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.1, 51.0], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 47.9], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.3, 49.0], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.2, 41.1], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 35.3], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.3, 42.1], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 56.5], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,,Saved,0.043427195,Normal,Open Play,,,,Stade de Reims,156,00:25:39.379,Shot,
,,,,,,,,,,,,,,,,,0.11493,,,,,,,,,,,,,70558696-58c0-4569-b8d6-ee0e8150ec6c,1126,,"[106.6, 43.6]",3901234,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Center Forward,58,Montpellier,139,"['1b34709e-d984-49d1-ba32-ce29eb40d966', '99c12a5a-95a3-4425-b11e-30d44275946d']",54,,Left Foot,"[108.9, 42.6]",,"[{'location': [100.5, 31.5], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.6, 16.0], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.1, 40.7], 'player': {'id': 7641, 'name': 'Johann Carrasso'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.1, 24.0], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 44.5], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.5, 21.4], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.9, 42.7], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 35.9], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 24.4], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",89ed5d0e-3d41-4a05-976e-3bd961d6c276,,,Blocked,0.25793055,Normal,Open Play,,,,Montpellier,139,00:29:54.389,Shot,
,,,,,,,,,,,,,,,,,0.94276,,,,,,,,,,,,,47361d47-00d0-49da-b873-0d430130a444,1219,,"[95.8, 22.6]",3901234,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,61,Montpellier,139,['4cabd2d6-c560-49b8-9963-15a7f2c3ca11'],0,,Left Foot,"[120.0, 33.2, 5.8]",,"[{'location': [105.9, 26.6], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.2, 9.6], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [84.5, 22.1], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [100.5, 35.8], 'player': {'id': 7369, 'name': 'Aly Ndom'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.3, 44.2], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.4, 25.3], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [106.5, 37.0], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 30.3], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 26.3], 'player': {'id': 401775, 'name': 'Hugo Rodriguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.1, 27.4], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 19.8], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.7, 23.2], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.2, 37.6], 'player': {'id': 7641, 'name': 'Johann Carrasso'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 34.6], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.3, 40.0], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.9, 29.1], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,,Off T,0.010342653,Half Volley,Open Play,,,,Montpellier,139,00:32:00.568,Shot,
,,,,,,,,,,,,,,,,,0.936807,,,,,,,,,,,,,e6f5d1ac-db2a-42f2-917d-575241a0b5c9,1373,,"[114.1, 36.9]",3901234,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Center Forward,71,Montpellier,139,"['ab69846e-25eb-4599-bcca-6f59b409f145', 'd96c51f5-0ae9-44c5-8bb1-734c4fc3bd5b']",7,True,Head,"[120.0, 43.4, 2.0]",,"[{'location': [118.5, 11.0], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.1, 38.0], 'player': {'id': 7641, 'name': 'Johann Carrasso'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 31.5], 'player': {'id': 7369, 'name': 'Aly Ndom'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.2, 38.3], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 36.3], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 19.6], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 36.9], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.5, 35.6], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",7fd8659b-1da6-477e-9ded-b6f5abe0677a,,,Goal,0.17358233,Normal,Open Play,,,,Montpellier,139,00:37:07.872,Shot,True
,,,,,,,,,,,,,,,,,0.32869,,,,,,,,,,,,,7898fb0c-8015-4f30-b5e8-a07ec0619dc7,1392,,"[97.4, 56.1]",3901234,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas de Roussel de Préville,4383.0,Right Center Forward,73,Stade de Reims,156,"['2bbc85ff-384f-496c-995d-aaf0b071775b', '9b4ef057-3e7d-4d9c-9100-86130e7ef592']",18,,Right Foot,"[105.4, 51.6]",,"[{'location': [107.3, 39.5], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 41.6], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.0, 36.5], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 33.4], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.1, 31.3], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 50.9], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.8, 50.2], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 49.4], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 48.5], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [92.1, 46.1], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.7, 51.6], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.6, 29.9], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.8, 35.0], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.3, 40.2], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 37.2], 'player': {'id': 401775, 'name': 'Hugo Rodriguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.2, 32.7], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.8, 40.0], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.4, 58.4], 'player': {'id': 7369, 'name': 'Aly Ndom'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,Blocked,0.041423917,Normal,Free Kick,,,,Stade de Reims,156,00:39:18.085,Shot,
,,,,,,,,,,,,,,,,,0.975049,,,,,,,,,,,,,f634fe67-1831-4ee8-90cd-3a6cf43a51af,1397,,"[102.5, 56.9]",3901234,39,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aly Ndom,7369.0,Left Center Midfield,73,Stade de Reims,156,"['ba4678d9-918c-4ca4-b8b6-3e25744855c8', 'ed480bf8-7558-43b1-aa3c-65a6dca80099']",19,,Right Foot,"[118.0, 0.1]",True,"[{'location': [108.7, 41.1], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 42.8], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 35.5], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.1, 54.6], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.6, 34.5], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.8, 34.8], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.0, 46.0], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.4, 41.3], 'player': {'id': 401775, 'name': 'Hugo Rodriguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.1, 45.4], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.8, 56.2], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 52.5], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 51.1], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 54.2], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.7, 50.3], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.9, 32.4], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 36.5], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.2, 46.5], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.5, 42.6], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Wayward,0.020217163,Half Volley,Open Play,,,,Stade de Reims,156,00:39:19.943,Shot,True
,,,,,,,,,,,,,,,,,0.119012,,,,,,,,,,,,,daf80dda-359c-4743-bd70-192e39180b49,1526,,"[110.6, 29.9]",3901234,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Center Forward,84,Stade de Reims,156,"['0b26134d-96e7-495b-915b-da88ed938b02', '2f95bbe7-03c0-4556-addb-e15938eeef4b']",46,,Left Foot,"[111.9, 30.9]",,"[{'location': [112.2, 31.0], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.3, 18.4], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.5, 34.2], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.8, 32.5], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 24.4], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 15.7], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 27.7], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.3, 36.1], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 45.6], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",6d971d73-d9c2-4bc0-ab2e-2a663e0d2556,,,Blocked,0.059572488,Half Volley,Open Play,,,,Stade de Reims,156,00:42:46.312,Shot,
,,,,,,,,,,,,,,,,,0.648312,,,,,,,,,,,,,b68a58c6-0e58-4265-930e-52b74b6d3b8a,1536,,"[100.7, 23.3]",3901234,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Franck Signorino,40521.0,Left Back,86,Stade de Reims,156,['a1c83ae2-e346-4a70-92d6-f6e558484bdb'],38,,Left Foot,"[120.0, 32.6, 1.1]",True,"[{'location': [118.2, 37.2], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 25.2], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.5, 24.5], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [95.8, 29.9], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.6, 42.7], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 37.5], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 30.6], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.2, 33.2], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 30.8], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 41.4], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [109.2, 27.5], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 33.0], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.8, 39.6], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.8, 43.3], 'player': {'id': 7369, 'name': 'Aly Ndom'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.1, 34.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.9, 33.9], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.2, 41.7], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.1, 7.8], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.8, 26.1], 'player': {'id': 401775, 'name': 'Hugo Rodriguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,,Off T,0.016091244,Volley,Open Play,,,,Stade de Reims,156,00:43:38.865,Shot,
,,,,,,,,,,,,,,,,,0.627164,,,,,,,,,,,,,48aecc65-dfa2-497b-849a-c7f09b9cdae1,1651,,"[114.2, 26.7]",3901234,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Conte,131849.0,Right Center Back,95,Stade de Reims,156,"['0245dba6-50ce-4606-b96d-3e6913f8aaeb', '2382f1d0-6f4b-4d6a-b6ac-8cc5511056c5', '95cd56cc-625a-44fc-a463-ff8beacaf604', 'ec3f9fbb-5e5b-4cbc-81d5-6b2c4e214052']",13,,Right Foot,"[118.8, 38.3]",True,"[{'location': [118.8, 36.7], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 31.2], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.4, 40.3], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.2, 38.8], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 34.6], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.2, 31.6], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.9, 29.3], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 30.0], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.2, 30.7], 'player': {'id': 401775, 'name': 'Hugo Rodriguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.8, 42.9], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.7, 33.9], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.6, 33.3], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,,Blocked,0.044321984,Normal,Open Play,,,,Stade de Reims,156,00:01:13.296,Shot,True
