50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.158702,,,,,,,,,,,11ece3e0-f7ee-48ad-acb0-398a2d23f587,1364,,,"[114.0, 34.0]",19772,31,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sophie Louise Ingle,15549.0,Left Center Midfield,76,Chelsea FCW,971,"['5fcb34db-cdaa-47ad-97f3-c405f9a9075b', 'b1b79bff-19c4-4216-b50e-85b713292ee1']",4,True,Head,"[120.0, 31.5, 1.6]",,"[{'location': [100.0, 36.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.0, 39.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.0, 46.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [120.0, 48.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 43.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 44.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 36.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.0, 33.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 35.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 33.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",9092b394-6d4a-4c65-bee9-6e9cf4719919,,,Off T,0.09173782,Normal,Open Play,,,,Chelsea FCW,971,00:31:04.014,Shot,True
,,,,,,,,,,,,,0.4486,,,,,,,,,,,7e8e4d98-469c-470d-99f3-995dce0e26ce,1522,,,"[117.0, 35.0]",19772,34,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ramona Bachmann,4659.0,Right Wing,83,Chelsea FCW,971,['2bb0ba61-3932-4a59-8149-4263ab925424'],57,,Right Foot,"[119.0, 40.0]",True,"[{'location': [117.0, 42.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.0, 45.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 39.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.0, 38.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 35.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 37.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 36.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,True,Blocked,0.42817423,Volley,Open Play,,,,Chelsea FCW,971,00:34:57.423,Shot,
,,,,,,,,,,,,,1.647479,,,,,,,,,,,91850960-eb8c-4b48-be1f-8358c818666a,1529,,,"[87.0, 23.0]",19772,35,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jonna Ann-Charlotte Andersson,10222.0,Left Back,84,Chelsea FCW,971,"['82a9f75f-03dd-4a8e-922d-7ed8a0f47fd7', 'a8239f12-b2e6-43e6-b890-701c7d04264d']",36,,Left Foot,"[120.0, 46.3, 0.3]",,"[{'location': [104.0, 54.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 45.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.0, 57.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [93.0, 19.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 22.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 31.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 42.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.0, 44.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.0, 41.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 38.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 39.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.0, 25.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.0, 23.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.0, 34.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.0, 29.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,,Off T,0.0070000356,Normal,Open Play,,,,Chelsea FCW,971,00:35:36.099,Shot,True
,,,,,,,,,,,,,1.722304,,,,,,,,,,,134b444e-808f-43b6-a149-80064f669bfc,1577,,,"[100.0, 53.0]",19772,38,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,89,Reading WFC,974,['a0bf566b-0faf-4bef-a478-40a719cef222'],28,,Right Foot,"[119.0, 36.4, 3.2]",,"[{'location': [98.0, 56.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.0, 54.0], 'player': {'id': 15553, 'name': 'Karen Julia Carney'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.0, 37.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.0, 31.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 35.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.0, 39.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.0, 42.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.0, 37.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 35.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.0, 33.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 39.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 53.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 52.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 51.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.0, 40.0], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Off T,0.07477285,Normal,Free Kick,,,,Reading WFC,974,00:38:28.496,Shot,
,,,,,,,,,,,,,1.1792,,,,,,,,,,,ec2dab15-0467-4753-8af0-5357fc756dad,1784,,,"[102.0, 24.0]",19772,45,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Erin Cuthbert,4660.0,Center Forward,104,Chelsea FCW,971,['534ac229-5389-4a49-935a-7bad16a2e15d'],16,,Left Foot,"[120.0, 45.0, 1.3]",,"[{'location': [117.0, 37.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.0, 18.0], 'player': {'id': 15553, 'name': 'Karen Julia Carney'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [85.0, 39.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.0, 52.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.0, 25.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 37.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 49.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",fc6f090e-1c6c-4536-91e7-b030a40b2496,True,,Off T,0.04398075,Normal,Open Play,,,,Chelsea FCW,971,00:00:16.702,Shot,
,,,,,,,,,,,,,0.3918,,,,,,,,,,,449af508-adc2-4f1f-82f6-cc685dbad575,1838,,,"[109.0, 29.0]",19772,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,So-Yun Ji,4647.0,Center Attacking Midfield,106,Chelsea FCW,971,['4ae0f28c-a127-4f19-8739-a69001edab3b'],19,,Left Foot,"[116.0, 40.9, 1.6]",,"[{'location': [102.0, 56.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.0, 41.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 36.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 36.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 30.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 41.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 47.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.0, 48.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",51f419ae-c969-49c2-85e1-9022ca69fe24,,,Saved,0.15451998,Normal,Open Play,,,,Chelsea FCW,971,00:02:19.091,Shot,
,,,,,,,,,,,,,0.962555,,,,,,,,,,,7a84cdc3-77eb-40f2-ba3a-027f80800b02,1879,,,"[109.0, 43.0]",19772,48,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,108,Chelsea FCW,971,"['454d17b5-8110-46f1-9c38-42e8b3905ad7', '9eadc6cb-87bb-464a-84ff-f90354233519', '9f23f752-8f64-411d-96d4-75990645998a']",26,,Right Foot,"[119.0, 42.8, 0.9]",,"[{'location': [109.0, 31.0], 'player': {'id': 15553, 'name': 'Karen Julia Carney'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.0, 33.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 41.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 44.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 45.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 47.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 50.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 48.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 51.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",2d2a3285-0cf2-4cde-9342-5a8a9790d959,,,Goal,0.1383416,Normal,Open Play,,,,Chelsea FCW,971,00:03:26.533,Shot,True
,,,,,,,,,,,,,0.3709,,,,,,,,,,,d226b70b-b0bf-4d22-8b9e-0b87d5245746,2222,,,"[102.0, 28.0]",19772,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karen Julia Carney,15553.0,Left Wing,130,Chelsea FCW,971,"['5ac75bce-0642-4ebd-8caa-8a1df9135deb', 'd2a10cd0-09bf-4432-b2c7-fcefdcb35eda']",59,,Right Foot,"[108.0, 30.0]",,"[{'location': [107.0, 26.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 27.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 28.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 29.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 30.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.0, 53.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.0, 40.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 43.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 49.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 45.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 47.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.0, 48.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.0, 33.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.0, 34.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 30.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [95.0, 38.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,,Blocked,0.08321093,Normal,Free Kick,,,,Chelsea FCW,971,00:12:59.147,Shot,
,,,,,,,,,,,,,1.047924,,,,,,,,,,,1079695b-d630-4b04-946c-faca921719b4,2358,,,"[112.0, 57.0]",19772,60,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Wing,135,Chelsea FCW,971,"['bb2b9fb1-05fb-4bec-8b2b-1414c8aff248', 'eb7b50f7-6a81-4e8f-9fef-970faf7ef94c']",6,,Right Foot,"[117.0, 36.2, 1.2]",,"[{'location': [100.0, 60.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.0, 40.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 45.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 43.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 57.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 55.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",e8b61660-a24d-47c7-b6f8-7db3d6cfba8a,,,Saved,0.020897958,Normal,Open Play,,,,Chelsea FCW,971,00:15:06.112,Shot,True
,,,,,,,,,,,,,0.6544,,,,,,,,,,,9a990d20-687f-4572-882b-50226d9e698c,2474,,,"[100.0, 44.0]",19772,62,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,146,Chelsea FCW,971,['80b680b8-d33a-45af-8971-083564c08524'],49,,Right Foot,"[119.0, 57.0]",True,"[{'location': [111.0, 48.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 44.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.0, 31.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.0, 30.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.0, 36.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 34.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 43.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 46.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 52.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 40.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",9f643c20-5fb6-4232-9d0b-6ffb0c9f2aa4,,,Wayward,0.07507765,Normal,Open Play,,,,Chelsea FCW,971,00:17:49.120,Shot,
,,,,,,,,,,,,,1.953984,,,,,,,,,,,fafea0fe-997e-48da-a688-f19ea2926cc3,2616,,,"[93.0, 52.0]",19772,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Center Forward,155,Chelsea FCW,971,['720c3a71-33bb-40b9-ba68-4a8e6531e380'],7,,Right Foot,"[120.0, 33.7, 1.1]",,"[{'location': [118.0, 40.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 32.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 44.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.0, 52.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 56.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.0, 48.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.0, 57.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [79.0, 53.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",bf87989b-f75e-448a-a71a-8da9d86d7f73,,,Off T,0.03268904,Normal,Open Play,,,,Chelsea FCW,971,00:24:07.146,Shot,
,,,,,,,,,,,,,0.8416,,,,,,,,,,,a37879c6-fc00-4948-aaf9-78b197de7854,3056,,,"[102.0, 57.0]",19772,84,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany England,15550.0,Right Wing,183,Chelsea FCW,971,"['6a40cbaf-98ea-4aca-8c36-cec6a6bc8c5f', 'a14e6d42-d9b8-4fd2-bd15-b2fbcc3a09f8']",18,,Right Foot,"[118.0, 36.6, 1.4]",,"[{'location': [104.0, 54.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 42.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6d212ae6-2a8d-4444-9432-75fab7643223,,,Saved,0.033736166,Normal,Open Play,,,,Chelsea FCW,971,00:39:18.537,Shot,True
,,,,,,,,,,,,,0.1828,,,,,,,,,,,5baebd18-09a4-41ae-b3f6-531017c48ac4,3146,,,"[102.0, 45.0]",19772,86,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Drew Spence,4638.0,Right Center Midfield,187,Chelsea FCW,971,"['51c64627-99a2-445f-a1dc-f3a531664dc4', '61533cd9-a665-4798-a3f6-9d8420243bec', '6ba96a58-d7dc-4e54-9bf8-8330e7c1e316']",53,,Right Foot,"[106.0, 45.0]",,"[{'location': [106.0, 47.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 55.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.0, 41.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6a604329-cedc-4fdc-bd6c-5e28165949d9,,,Blocked,0.1205265,Normal,Open Play,,,,Chelsea FCW,971,00:41:53.921,Shot,True
