50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.066507,,,,,,,,,,,,,,e839fb83-4ae1-428a-98f1-6ec076f3286c,1514,,,"[93.1, 33.0]",2275091,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kate Natkiel,16399.0,Left Midfield,103,Brighton & Hove Albion WFC,965,"['7a2046f4-0693-42a2-9b4a-32c8eca8ef7e', 'ec0957a2-59f5-46aa-aa65-9f74063beafb']",3,,Right Foot,"[94.2, 33.4]",,"[{'location': [96.7, 42.9], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.6, 38.8], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.5, 28.2], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.8, 53.1], 'player': {'id': 31529, 'name': 'Léa Le Garrec'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.4, 33.4], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 39.4], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.5, 35.4], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 40.6], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 30.3], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.3, 56.3], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.5, 38.4], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.1, 40.1], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,,0.010390672,Half Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:38:03.098,Shot,
,,,,,,,,,,,,,,,,,,1.579177,,,,,,,,,,,,,,8a9637de-8a1e-4c52-ae3d-14ca2e8127ff,1720,,,"[82.5, 36.7]",2275091,44,,,,,,,,,,,,,,,,,,,,,,,1,Other,Léa Le Garrec,31529.0,Right Center Forward,120,Brighton & Hove Albion WFC,965,['a07e9118-796b-4515-bdb2-730247ab1341'],57,,Right Foot,"[117.9, 42.3, 0.9]",,"[{'location': [77.4, 33.9], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.0, 29.4], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [80.3, 60.3], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [73.4, 29.1], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [80.1, 37.0], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.1, 25.0], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.5, 31.9], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.8, 38.8], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.2, 50.4], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 40.3], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Saved,,0.007552382,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:44:57.477,Shot,
,,,,,,,,,,,,,,,,,,0.879969,,,,,,,,,,,,,,fdb87427-13d4-4038-b6f5-6fa84dadacfa,1735,,,"[91.3, 60.3]",2275091,45,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kayleigh Green,16400.0,Right Midfield,122,Brighton & Hove Albion WFC,965,"['96376741-e42c-4113-8a8b-e23a7b74d1c0', 'b01b495f-0bed-4527-902e-be2f31957cef']",28,,Right Foot,"[107.5, 48.2]",,"[{'location': [98.0, 33.8], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.8, 28.3], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [87.1, 50.6], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.5, 42.4], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.7, 60.7], 'player': {'id': 31529, 'name': 'Léa Le Garrec'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.5, 54.4], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 56.1], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.6, 59.5], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 48.2], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 39.8], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 33.8], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 41.1], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ca7f2bc7-d475-4796-b016-0d96e8008df0,Blocked,,0.007398737,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:45:28.172,Shot,
,,,,,,,,,,,,,,,,,,0.203521,,,,,,,,,,,,,,8b3c1677-f9cb-45ef-8bf5-acc273fd9ee7,1744,,,"[99.5, 39.2]",2275091,45,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kate Natkiel,16399.0,Left Midfield,122,Brighton & Hove Albion WFC,965,"['37dfcdb7-3aab-4df2-afe8-9cfd7ed464b3', '5432c90b-32cf-472a-bced-dd4187edd966', 'f562fcbd-5e5a-499c-8d3c-82f98b4777a6']",34,,Right Foot,"[100.9, 39.4]",,"[{'location': [104.1, 29.3], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [89.1, 31.3], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.0, 39.4], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 34.3], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.0, 22.3], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.1, 42.7], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 60.3], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 42.6], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 40.6], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",adbc50af-947c-41a0-8385-e560f4b9a8ff,Blocked,,0.042202927,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:45:34.647,Shot,True
,,,,,,,,,,,,,,,,,,1.550485,,,,,,,,,,,,,,a1d2d1ed-2b05-4168-b0a4-a2786450a1eb,1971,,,"[88.8, 40.7]",2275091,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léa Le Garrec,31529.0,Right Center Forward,134,Brighton & Hove Albion WFC,965,['f8e50f63-12bc-4128-92eb-bb43f70167a1'],44,,Right Foot,"[118.0, 44.8, 2.1]",,"[{'location': [92.4, 52.8], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.8, 27.2], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.5, 17.4], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.5, 26.8], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 36.9], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 44.3], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 50.2], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [81.5, 52.2], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [91.6, 40.1], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.1, 34.6], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 40.1], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",fa08dd02-5058-467a-890e-c688d9f47321,Saved Off Target,True,0.018403085,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:03:44.796,Shot,
,,,,,,,,,,,,,,,,,,0.325622,,,,,,,,,,,,,,b82d66eb-89f1-487c-ac35-2a9a3dcdb00b,2027,,,"[111.9, 30.4]",2275091,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rianna Dean,31702.0,Center Forward,135,Tottenham Hotspur Women,749,"['129af866-e7d9-4c36-83e3-2371c0bdd68d', '2ee9d276-c9d6-4d60-854e-bb10d27e4a15']",43,,Right Foot,"[112.5, 31.3]",,"[{'location': [107.3, 41.8], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.1, 35.8], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 31.1], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.4, 31.7], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 40.8], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,Blocked,,0.064674325,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:04:43.227,Shot,
,,,,,,,,,,,,,,,,,,1.398212,,,,,,,,,,,,,,3edd0dae-2fc4-4fec-8d88-71b96af3e72f,2034,,,"[115.0, 41.6]",2275091,51,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hannah Godfrey,31552.0,Right Center Back,136,Tottenham Hotspur Women,749,"['4cd6bd86-e7b5-4a92-baf9-90cc8bfa9125', 'a26a148a-c43e-4fbc-919f-4f1e56160d68']",29,True,Head,"[120.0, 51.8, 0.2]",,"[{'location': [110.8, 41.3], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.4, 23.4], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.5, 44.3], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.8, 38.3], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.2, 40.1], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [115.6, 44.3], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.4, 39.9], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 25.0], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.1, 42.3], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.2, 40.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.2, 38.1], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.1, 36.3], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.4, 37.7], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.6, 45.9], 'player': {'id': 31529, 'name': 'Léa Le Garrec'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.2, 47.7], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.1, 41.9], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",1a4a4873-e2e1-4cac-a231-b9817d6d9eb8,Off T,,0.1380091,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:06:29.323,Shot,True
,,,,,,,,,,,,,,,,,,0.459883,,,,,,,,,,,,,,bbd2773b-39f3-46ac-9b6c-60d34459525d,2262,,,"[114.0, 44.3]",2275091,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashleigh Neville,4848.0,Right Back,146,Tottenham Hotspur Women,749,"['41773826-ee52-44a9-b322-be828a89ae4e', '905861db-c7ae-46fa-bb70-3ea4167591c7']",54,,Right Foot,"[117.6, 41.5]",,"[{'location': [101.3, 25.0], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.0, 36.1], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.9, 43.9], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.5, 43.5], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 40.8], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.6, 32.0], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 39.9], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 27.9], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.5, 16.7], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.8, 45.6], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.2, 41.8], 'player': {'id': 21023, 'name': 'Amanda Nildén'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",d63b2edd-c83b-47bd-9f2a-53884bdbf9c1,Blocked,,0.25117728,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:11:54.451,Shot,
,,,,,,,,,,,,,,,,,,0.791389,,,,,,,,,,,,,,bf311728-4e99-4c4c-8593-159f2b12a3b0,2266,,,"[114.8, 42.6]",2275091,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashleigh Neville,4848.0,Right Back,146,Tottenham Hotspur Women,749,"['09230b6b-3c2b-46b2-9c33-976717458dce', 'cac6129d-8044-49a6-9ea2-17950c1f6298']",55,,Left Foot,"[119.1, 41.9]",True,"[{'location': [101.6, 27.5], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.8, 43.2], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.0, 36.0], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.5, 44.8], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.3, 43.4], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.1, 41.9], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 37.5], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 33.3], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.5, 41.0], 'player': {'id': 21023, 'name': 'Amanda Nildén'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.1, 43.7], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.8, 18.7], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,Blocked,,0.44241846,Volley,Open Play,,,,Tottenham Hotspur Women,749,00:11:55.861,Shot,
,,,,,,,,,,,,,,,,,,0.961992,,,,,,,,,,,,,,7bd1d4bb-fbca-4a0b-aa94-a2aadaa4824c,2629,,,"[97.6, 41.7]",2275091,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Furness,15706.0,Right Wing,167,Tottenham Hotspur Women,749,['b03104a4-ccf0-4aa8-b2ac-22a3a8025a38'],49,,Left Foot,"[117.3, 38.7, 0.2]",,"[{'location': [86.1, 31.9], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.7, 32.4], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.5, 40.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 35.6], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.4, 28.8], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 40.9], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 43.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",1f235443-58f0-4216-8d96-72c17051ad62,Saved,,0.05532117,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:22:49.962,Shot,
,,,,,,,,,,,,,,,,,,0.071378,,,,,,,,,,,,,,c1a3a77f-6014-4d30-8ed6-8ba2a787aba5,2633,,,"[115.7, 37.4]",2275091,67,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rianna Dean,31702.0,Center Forward,167,Tottenham Hotspur Women,749,['26a990ba-61f0-4463-acbc-5ae6a72b7b41'],52,,Right Foot,"[116.7, 37.9, 0.3]",True,"[{'location': [116.8, 38.2], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 32.3], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.6, 34.7], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 43.4], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,Saved,,0.59622943,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:22:52.140,Shot,
