50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.517924,,,,,,,,,,,,,494730fb-a02a-4bc6-997e-dd38574e26bb,204,,"[113.5, 41.2]",3893805,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mina Tanaka,85500.0,Center Forward,16,Japan Women's,1210,['1a8e9c9d-b136-4ae9-9bb5-68d38eee6886'],25,,Head,,"[120.0, 45.6, 1.1]",,"[{'location': [118.1, 43.0], 'player': {'id': 294448, 'name': 'María Paula Elizondo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 39.4], 'player': {'id': 30958, 'name': 'Melissa Herrera Monge'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.0, 62.0], 'player': {'id': 34485, 'name': 'Gabriela Guillén Alvarez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.3, 52.6], 'player': {'id': 34483, 'name': 'Priscila Chinchilla'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.9, 34.1], 'player': {'id': 34477, 'name': 'Mariana De Los Angeles Benavidez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 37.5], 'player': {'id': 401803, 'name': 'María Paula Coto González'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.4, 38.1], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [111.8, 38.8], 'player': {'id': 34478, 'name': 'María Paula Salas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.4, 42.4], 'player': {'id': 401804, 'name': 'Cristín Yorleny Granados Gómez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 42.1], 'player': {'id': 401808, 'name': 'Fabiola Villalobos Morales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.9, 42.8], 'player': {'id': 34480, 'name': 'Katherine Maria Alvarado Aguilar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.4, 41.1], 'player': {'id': 401802, 'name': 'Daniela Solera Vega'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 32.3], 'player': {'id': 25638, 'name': 'Moeka Minami'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.0, 36.7], 'player': {'id': 401929, 'name': 'Hikaru Naomoto'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [109.8, 42.6], 'player': {'id': 131814, 'name': 'Shiori Miyake'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.1, 57.8], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",ff3a68f6-188f-43a8-9a9c-ca3f904b2468,,Off T,,0.17135546,Normal,Open Play,,,,Japan Women's,1210,00:06:25.427,Shot,
,,,,,,,,,,,,,,,,,,0.383085,,,,,,,,,,,,,a2c249e0-191d-42d2-be1e-77e31e60b517,373,,"[110.8, 39.6]",3893805,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Saki Kumagai,15257.0,Center Back,24,Japan Women's,1210,['0280ef80-3168-45a2-b1c9-d1cfd40503ab'],10,,Head,,"[118.3, 40.2, 1.2]",,"[{'location': [113.1, 33.8], 'player': {'id': 34477, 'name': 'Mariana De Los Angeles Benavidez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 30.1], 'player': {'id': 34478, 'name': 'María Paula Salas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.2, 37.4], 'player': {'id': 401803, 'name': 'María Paula Coto González'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 40.9], 'player': {'id': 401808, 'name': 'Fabiola Villalobos Morales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 42.7], 'player': {'id': 294448, 'name': 'María Paula Elizondo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.3, 44.9], 'player': {'id': 34480, 'name': 'Katherine Maria Alvarado Aguilar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 47.3], 'player': {'id': 401804, 'name': 'Cristín Yorleny Granados Gómez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 62.2], 'player': {'id': 34485, 'name': 'Gabriela Guillén Alvarez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.7, 57.6], 'player': {'id': 34483, 'name': 'Priscila Chinchilla'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.9, 39.1], 'player': {'id': 30958, 'name': 'Melissa Herrera Monge'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.6, 39.7], 'player': {'id': 401802, 'name': 'Daniela Solera Vega'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.7, 34.4], 'player': {'id': 25638, 'name': 'Moeka Minami'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.3, 30.5], 'player': {'id': 401929, 'name': 'Hikaru Naomoto'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [114.0, 44.1], 'player': {'id': 85500, 'name': 'Mina Tanaka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 48.1], 'player': {'id': 131814, 'name': 'Shiori Miyake'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.2, 60.4], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.5, 46.4], 'player': {'id': 131653, 'name': 'Honoka Hayashi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",4d4ea8d7-0537-4216-b3a2-fbcf505f185c,,Saved,,0.09602547,Normal,Open Play,,,,Japan Women's,1210,00:11:10.130,Shot,
,,,,,,,,,,,,,,,,,,0.507735,,,,,,,,,,,,,4e586667-bc69-4af8-ab4b-465fc36ba4f6,533,,"[107.8, 28.1]",3893805,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hikaru Naomoto,401929.0,Left Attacking Midfield,32,Japan Women's,1210,['e9c8ffb8-4303-4136-903e-5df3b0bfe32d'],53,,Left Foot,,"[116.9, 36.8, 0.5]",,"[{'location': [107.2, 29.1], 'player': {'id': 401803, 'name': 'María Paula Coto González'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.4, 35.5], 'player': {'id': 401808, 'name': 'Fabiola Villalobos Morales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 35.9], 'player': {'id': 401804, 'name': 'Cristín Yorleny Granados Gómez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 40.3], 'player': {'id': 294448, 'name': 'María Paula Elizondo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 42.4], 'player': {'id': 34477, 'name': 'Mariana De Los Angeles Benavidez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 43.4], 'player': {'id': 34480, 'name': 'Katherine Maria Alvarado Aguilar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.8, 56.4], 'player': {'id': 34485, 'name': 'Gabriela Guillén Alvarez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.2, 36.7], 'player': {'id': 401802, 'name': 'Daniela Solera Vega'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.9, 37.7], 'player': {'id': 85500, 'name': 'Mina Tanaka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.1, 39.7], 'player': {'id': 131653, 'name': 'Honoka Hayashi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.5, 53.7], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [105.6, 41.9], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",e5a97a87-0c15-4289-9ad2-701a4744d938,True,Saved,,0.11688215,Normal,Open Play,,,,Japan Women's,1210,00:14:53.900,Shot,
,,,,,,,,,,,,,,,,,,0.29393,,,,,,,,,,,,,317d441f-d792-468f-9c0a-ed0ed68aa869,536,,"[115.3, 46.5]",3893805,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoba Fujino,401925.0,Right Attacking Midfield,32,Japan Women's,1210,['bdb31b65-8e97-4aad-b9de-48b9fd9c1bb5'],55,,Right Foot,,"[120.0, 45.9, 0.0]",True,"[{'location': [117.2, 36.5], 'player': {'id': 401802, 'name': 'Daniela Solera Vega'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 42.1], 'player': {'id': 294448, 'name': 'María Paula Elizondo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 42.8], 'player': {'id': 34480, 'name': 'Katherine Maria Alvarado Aguilar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 36.6], 'player': {'id': 401808, 'name': 'Fabiola Villalobos Morales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 40.5], 'player': {'id': 34477, 'name': 'Mariana De Los Angeles Benavidez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 29.5], 'player': {'id': 401803, 'name': 'María Paula Coto González'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.6, 52.8], 'player': {'id': 34485, 'name': 'Gabriela Guillén Alvarez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.3, 37.9], 'player': {'id': 131653, 'name': 'Honoka Hayashi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.1, 26.3], 'player': {'id': 401929, 'name': 'Hikaru Naomoto'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [115.1, 48.2], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",,,Off T,,0.6344406,Normal,Open Play,,,,Japan Women's,1210,00:14:55.585,Shot,
,,,,,,,,,,,,,,,,,,1.821429,,,,,,,,,,,,,b6ca5b21-c777-47a8-804c-2a3838b643ca,619,,"[89.9, 28.5]",3893805,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriela Guillén Alvarez,34485.0,Left Midfield,36,Costa Rica Women's,1832,['1fdcf404-992c-43a8-96f0-8c44f8411777'],11,,Right Foot,,"[118.0, 34.6, 1.7]",,"[{'location': [118.6, 38.2], 'player': {'id': 25627, 'name': 'Ayaka Yamashita'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.1, 39.2], 'player': {'id': 401929, 'name': 'Hikaru Naomoto'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [100.7, 49.8], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.1, 32.9], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 28.8], 'player': {'id': 131653, 'name': 'Honoka Hayashi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 22.4], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [103.5, 37.0], 'player': {'id': 25638, 'name': 'Moeka Minami'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 32.4], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.1, 29.0], 'player': {'id': 131814, 'name': 'Shiori Miyake'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 16.5], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [87.9, 55.3], 'player': {'id': 30958, 'name': 'Melissa Herrera Monge'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [83.8, 30.8], 'player': {'id': 401804, 'name': 'Cristín Yorleny Granados Gómez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.7, 34.4], 'player': {'id': 34478, 'name': 'María Paula Salas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.5, 21.3], 'player': {'id': 34483, 'name': 'Priscila Chinchilla'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved Off Target,True,0.016949853,Normal,Open Play,,,,Costa Rica Women's,1832,00:17:11.680,Shot,
,,,,,,,,,,,,,,,,,,0.146776,,,,,,,,,,,,,6ffa3eb0-93e0-48e1-a0b0-1c90b94cd41c,770,,"[98.3, 30.3]",3893805,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Honoka Hayashi,131653.0,Left Defensive Midfield,43,Japan Women's,1210,"['e1bd1b9e-7fb5-4df5-a9f0-d71f3d967531', 'fa346e0f-d8cc-460b-9f08-9101be5feb41']",0,,Left Foot,,"[101.8, 31.5]",True,"[{'location': [102.1, 31.7], 'player': {'id': 401803, 'name': 'María Paula Coto González'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.7, 39.9], 'player': {'id': 401802, 'name': 'Daniela Solera Vega'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 42.6], 'player': {'id': 30958, 'name': 'Melissa Herrera Monge'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.8, 41.9], 'player': {'id': 34480, 'name': 'Katherine Maria Alvarado Aguilar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 37.0], 'player': {'id': 401808, 'name': 'Fabiola Villalobos Morales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 37.9], 'player': {'id': 401804, 'name': 'Cristín Yorleny Granados Gómez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 49.5], 'player': {'id': 294448, 'name': 'María Paula Elizondo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.3, 44.5], 'player': {'id': 34477, 'name': 'Mariana De Los Angeles Benavidez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.8, 56.0], 'player': {'id': 34485, 'name': 'Gabriela Guillén Alvarez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [93.2, 24.8], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.1, 25.8], 'player': {'id': 401929, 'name': 'Hikaru Naomoto'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [101.1, 41.6], 'player': {'id': 85500, 'name': 'Mina Tanaka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.8, 59.6], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [106.2, 46.7], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [93.3, 44.8], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,,0.047683768,Normal,Open Play,,,,Japan Women's,1210,00:20:00.525,Shot,
,,,,,,,,,,,,,,,,,,0.911908,,,,,,,,,,,,,941cba3d-ef11-4a4a-8800-886856cd65fb,902,,"[108.6, 26.7]",3893805,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hikaru Naomoto,401929.0,Left Attacking Midfield,48,Japan Women's,1210,['5f0b65a3-fc9e-4a6b-bcdf-e23348799bb7'],12,,Left Foot,,"[120.0, 42.6, 0.5]",,"[{'location': [103.6, 28.7], 'player': {'id': 401803, 'name': 'María Paula Coto González'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 54.0], 'player': {'id': 294448, 'name': 'María Paula Elizondo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 43.3], 'player': {'id': 34477, 'name': 'Mariana De Los Angeles Benavidez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 29.5], 'player': {'id': 401808, 'name': 'Fabiola Villalobos Morales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 34.2], 'player': {'id': 401804, 'name': 'Cristín Yorleny Granados Gómez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 48.3], 'player': {'id': 34480, 'name': 'Katherine Maria Alvarado Aguilar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 35.8], 'player': {'id': 401802, 'name': 'Daniela Solera Vega'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.5, 60.2], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [98.0, 38.5], 'player': {'id': 85500, 'name': 'Mina Tanaka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.6, 47.1], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",befc4ed5-e789-4529-990e-27478faf8a3e,,Goal,,0.104515344,Normal,Open Play,,,,Japan Women's,1210,00:24:12.273,Shot,
,,,,,,,,,,,,,,,,,,0.703203,,,,,,,,,,,,,e7d1e085-391e-47f2-8886-ca1fd13e3ffd,980,,"[111.9, 35.5]",3893805,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mina Tanaka,85500.0,Center Forward,50,Japan Women's,1210,['d0a3be07-0107-43a6-9e06-e40120514a38'],27,,Head,,"[113.8, 62.4]",,"[{'location': [118.5, 37.5], 'player': {'id': 401802, 'name': 'Daniela Solera Vega'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 46.5], 'player': {'id': 294448, 'name': 'María Paula Elizondo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 40.2], 'player': {'id': 34477, 'name': 'Mariana De Los Angeles Benavidez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 34.6], 'player': {'id': 401808, 'name': 'Fabiola Villalobos Morales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 40.9], 'player': {'id': 34485, 'name': 'Gabriela Guillén Alvarez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.4, 30.9], 'player': {'id': 401804, 'name': 'Cristín Yorleny Granados Gómez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 18.4], 'player': {'id': 401803, 'name': 'María Paula Coto González'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 17.2], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [109.2, 38.1], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.4, 47.5], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.7, 43.2], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",e6ed3063-cab7-49f9-ae3e-ce99cfa0e62b,,Wayward,,0.13163243,Normal,Open Play,,,,Japan Women's,1210,00:26:27.861,Shot,
,,,,,,,,,,,,,,,,,,0.556208,,,,,,,,,,,,,8029aef4-dc40-49a4-a1f6-20f865290ec4,986,,"[116.3, 54.3]",3893805,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoba Fujino,401925.0,Right Attacking Midfield,50,Japan Women's,1210,"['a43cd9b2-d070-4793-9dad-eb18614fc263', 'c30672ad-80d4-4574-8b75-66975a5bc69d']",37,,Right Foot,,"[120.0, 42.9, 0.9]",,"[{'location': [112.6, 36.1], 'player': {'id': 401803, 'name': 'María Paula Coto González'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 30.3], 'player': {'id': 30958, 'name': 'Melissa Herrera Monge'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.7, 43.3], 'player': {'id': 401808, 'name': 'Fabiola Villalobos Morales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 41.4], 'player': {'id': 401804, 'name': 'Cristín Yorleny Granados Gómez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 48.7], 'player': {'id': 34480, 'name': 'Katherine Maria Alvarado Aguilar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 49.1], 'player': {'id': 34478, 'name': 'María Paula Salas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.3, 53.0], 'player': {'id': 34477, 'name': 'Mariana De Los Angeles Benavidez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 62.9], 'player': {'id': 294448, 'name': 'María Paula Elizondo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 56.8], 'player': {'id': 34485, 'name': 'Gabriela Guillén Alvarez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.5, 43.7], 'player': {'id': 401802, 'name': 'Daniela Solera Vega'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 30.4], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.4, 36.0], 'player': {'id': 131653, 'name': 'Honoka Hayashi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.8, 40.1], 'player': {'id': 85500, 'name': 'Mina Tanaka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.2, 50.5], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.6, 63.7], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",,True,Goal,,0.015805176,Normal,Open Play,,,,Japan Women's,1210,00:26:37.827,Shot,True
