bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.518567,,,,,,,,,,,6917984f-473c-4527-a230-a0f7153eac12,1454,,,"[109.1, 38.9]",3775594,43,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leah Galton,31539.0,Left Wing,79,Manchester United,1475,['beaeb08e-0af9-4a61-8a9c-9ed7f5d67f02'],22,,Left Foot,"[116.6, 38.7, 1.4]",True,"[{'location': [100.4, 54.2], 'player': {'id': 31531, 'name': 'Lauren James'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 47.8], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.8, 40.0], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.1, 45.8], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.8, 37.8], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.8, 36.9], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.3, 52.7], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.0, 48.4], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 53.7], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 39.3], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",b0bd706c-7592-4d75-8514-e019e016e174,,,Saved,0.38865784,Normal,Open Play,,,,Manchester United,1475,00:43:22.066,Shot,
,,,,,,,,,,,,,,0.999754,,,,,,,,,,,ed39415a-014f-4af7-b87f-46a7fbb8ae99,1465,,,"[116.1, 35.6]",3775594,44,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lauren James,31531.0,Center Forward,80,Manchester United,1475,"['64b2d1f0-5c6f-43ec-867b-58481f5a9b6a', 'b222d0a7-bc7a-4663-ad4e-3d66bca741f7']",5,True,Head,"[120.0, 34.9, 5.1]",,"[{'location': [118.5, 34.1], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [110.0, 24.6], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.4, 33.7], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.0, 31.4], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.5, 35.6], 'player': {'id': 33090, 'name': 'Emily Murphy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.8, 41.1], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.7, 35.7], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.4, 40.6], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.6, 39.3], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 38.0], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.4, 41.1], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.3, 44.4], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.6, 42.3], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.0, 40.2], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.9, 29.7], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.4, 44.8], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",671b9d5f-9ac3-4e59-875e-e5af13e7333b,,,Off T,0.20206203,Normal,Open Play,,,,Manchester United,1475,00:44:05.156,Shot,True
,,,,,,,,,,,,,,0.367072,,,,,,,,,,,e2ded593-df4f-47f4-bf89-cff53af445d3,1603,,,"[116.7, 38.2]",3775594,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Wing,89,Manchester United,1475,['77fb4ec1-bfa5-4510-a709-8fd8ca814206'],39,,Left Foot,"[120.0, 38.2, 2.4]",True,"[{'location': [117.7, 39.7], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 41.9], 'player': {'id': 31531, 'name': 'Lauren James'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.4, 47.1], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.1, 36.2], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.6, 35.8], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 38.5], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.3, 42.6], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 39.0], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [114.2, 51.6], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",4d57b067-cc0f-4fee-af99-7f6881478a2e,,True,Goal,0.4895932,Half Volley,Open Play,,,,Manchester United,1475,00:00:39.120,Shot,
,,,,,,,,,,,,,,0.834641,,,,,,,,,,,1e9af323-eaa0-4748-a7c8-34612a6d1e2e,1882,,,"[102.3, 49.4]",3775594,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Smith,10196.0,Right Back,102,Manchester United,1475,['54828321-8035-475d-8a4b-3ff4ba5a5514'],55,,Left Foot,"[116.9, 40.4, 0.7]",,"[{'location': [117.7, 41.1], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 56.4], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.2, 43.4], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.3, 28.9], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.4, 35.7], 'player': {'id': 31531, 'name': 'Lauren James'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.8, 31.4], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.7, 48.0], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.3, 43.0], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [107.5, 36.5], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 41.8], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 46.1], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 50.0], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",32642104-c194-476c-a8ca-aa5853d691d1,,,Saved,0.088569745,Normal,Open Play,,,,Manchester United,1475,00:07:55.367,Shot,
,,,,,,,,,,,,,,0.509101,,,,,,,,,,,479fb400-6dcd-47bd-b273-b86e6ac153f5,1894,,,"[110.7, 34.7]",3775594,54,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hayley Ladd,19501.0,Left Defensive Midfield,104,Manchester United,1475,['c12f0a47-878d-433d-b3b5-015e496a29e5'],12,,Right Foot,"[120.0, 32.5, 0.7]",True,"[{'location': [101.0, 16.5], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.8, 40.1], 'player': {'id': 31531, 'name': 'Lauren James'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.3, 42.7], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.5, 47.4], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.2, 36.7], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [117.3, 38.8], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 15.7], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.9, 34.5], 'player': {'id': 33090, 'name': 'Emily Murphy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.3, 34.0], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.6, 37.9], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.0, 43.5], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 44.8], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 48.1], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 41.9], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,Off T,0.17275722,Volley,Open Play,,,,Manchester United,1475,00:09:12.241,Shot,
,,,,,,,,,,,,,,0.493718,,,,,,,,,,,d2d465de-2132-46a4-a55c-6118b3d9718a,2116,,,"[116.3, 34.7]",3775594,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie Zelem,31540.0,Center Attacking Midfield,111,Manchester United,1475,"['696d2724-2782-41ed-ad8c-efeb65e75139', 'b89f2121-1540-478c-b0b7-3377b171af17']",34,True,Head,"[120.0, 34.6, 3.5]",,"[{'location': [111.5, 46.2], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 42.8], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 41.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.8, 39.1], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [101.6, 31.3], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.9, 39.2], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.3, 33.4], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.1, 45.0], 'player': {'id': 31531, 'name': 'Lauren James'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.5, 29.4], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",fc9eba83-ef7f-44e1-bb8f-3aaaf0b09663,,True,Off T,0.35938692,Normal,Open Play,,,,Manchester United,1475,00:13:34.118,Shot,True
,,,,,,,,,,,,,,0.073126,,,,,,,,,,,714725d8-68df-4c68-b937-28411a9e07d5,2245,,,"[115.2, 38.9]",3775594,63,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Millie Turner,31536.0,Left Center Back,122,Manchester United,1475,"['289fec4a-a0d2-406e-9aed-4365b30fd9ad', '9bda6c6d-b008-4283-8399-da5e4182c194', 'd905e623-e2f1-47f1-abb9-0323d009ba40']",43,True,Head,"[116.2, 38.6]",,"[{'location': [118.0, 42.8], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.4, 41.6], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.3, 31.8], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.3, 28.8], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.5, 34.4], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.6, 43.3], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.9, 36.9], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.3, 31.6], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.4, 38.4], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.6, 36.3], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 36.6], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 43.4], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.4, 40.0], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 40.4], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [114.7, 40.9], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",416f7198-5293-4731-ace2-dc0899a3878d,,,Blocked,0.15443854,Normal,Open Play,,,,Manchester United,1475,00:18:43.485,Shot,True
,,,,,,,,,,,,,,1.374085,,,,,,,,,,,68d0cb50-ec4c-479a-b278-fcd7309d3715,2400,,,"[98.8, 43.2]",3775594,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Wing,132,Manchester United,1475,['a3df84ba-76c7-4f35-aed4-1b9798e1e27b'],24,,Left Foot,"[120.0, 39.8, 4.1]",,"[{'location': [118.1, 39.7], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 47.7], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.5, 43.1], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 38.5], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 37.9], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 31.0], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.1, 31.1], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.5, 41.5], 'player': {'id': 61029, 'name': 'Ivana Fuso'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.9, 56.4], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",c6d44c55-add7-472d-8f11-d0c652872fd9,,,Off T,0.074449606,Normal,Open Play,,,,Manchester United,1475,00:24:24.364,Shot,
,,,,,,,,,,,,,,0.639406,,,,,,,,,,,56cc9ae5-a180-4166-b684-0b135e2785f0,2540,,,"[102.8, 36.3]",3775594,75,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Wing,143,Manchester United,1475,['93deb31f-cb7c-4a5c-a1d0-8c9758595c1b'],29,,Right Foot,"[115.9, 39.6, 0.8]",,"[{'location': [100.0, 32.3], 'player': {'id': 61029, 'name': 'Ivana Fuso'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.1, 28.0], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 47.6], 'player': {'id': 31532, 'name': 'Kirsty Hanson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.3, 31.9], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.8, 34.9], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.9, 35.0], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [101.4, 33.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 37.3], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.3, 43.5], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.8, 39.5], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f66ecd06-b154-4810-9695-33c9d763479a,,,Saved,0.085509054,Normal,Open Play,,,,Manchester United,1475,00:30:29.498,Shot,
,,,,,,,,,,,,,,1.050999,,,,,,,,,,,a36aa333-9647-4344-abb0-95fb4ed7d41b,2551,,,"[100.7, 37.3]",3775594,75,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ivana Fuso,61029.0,Center Forward,145,Manchester United,1475,"['bad53653-74e1-46c4-bafa-f3e96f6b55f0', 'cafc24f1-c88a-4721-8ae3-a1a9dfef2512']",51,,Right Foot,"[120.0, 37.7, 4.2]",,"[{'location': [88.7, 20.3], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.7, 26.9], 'player': {'id': 31532, 'name': 'Kirsty Hanson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.0, 27.2], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [95.2, 27.4], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 35.9], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 36.3], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.9, 39.1], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 34.4], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 37.5], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 24.5], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",62d5108b-e2ea-4584-9c1e-b65619b87d11,,,Off T,0.10200888,Normal,Open Play,,,,Manchester United,1475,00:30:51.499,Shot,True
,,,,,,,,,,,,,,0.910132,,,,,,,,,,,248bced8-17d4-4b71-8408-bcd6c1d95f88,2673,,,"[100.7, 55.8]",3775594,79,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Center Attacking Midfield,153,Manchester United,1475,['711d5f52-cf40-4d40-9229-b4ca0fbe0f6b'],10,,Left Foot,"[120.0, 45.4, 0.5]",,"[{'location': [118.8, 39.6], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 51.1], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 55.4], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 41.2], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [108.0, 45.5], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 41.8], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 39.4], 'player': {'id': 61029, 'name': 'Ivana Fuso'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.4, 34.5], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.4, 42.4], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.8, 45.7], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.1, 34.2], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",19a51c0b-1c8c-40c7-95a2-0614332f8dea,,,Off T,0.032937165,Normal,Open Play,,,,Manchester United,1475,00:34:10.924,Shot,
