50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.724332,,,,,,,,,,,,,,,4fe602b2-a356-4f0e-a45c-e6a8b5927c10,61,,,"[107.7, 51.2]",3906389,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Stina Blackstenius,10229.0,Center Forward,4,Sweden Women's,858,['22057f3b-c26e-4f6d-a5a2-2ebd92416330'],55,,Right Foot,"[116.9, 43.0, 0.2]",,"[{'location': [104.2, 38.9], 'player': {'id': 62710, 'name': 'Johanna Rytting-Kaneryd'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 49.8], 'player': {'id': 401635, 'name': 'Clare Hunt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 31.1], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.1, 38.1], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 46.4], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 41.3], 'player': {'id': 8382, 'name': 'Clare Elizabeth Polkinghorne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 32.4], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.2, 44.7], 'player': {'id': 131586, 'name': 'Kyra Lillee Cooney-Cross'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 39.4], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [84.5, 62.2], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.5, 43.5], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",65eb6302-eeda-498b-8e3c-84dfc46f3b5f,,Saved,0.1349016,Normal,Open Play,,,,Sweden Women's,858,00:00:55.470,Shot,
,,,,,,,,,,,,,,,,,0.108321,,,,,,,,,,,,,,,35d45877-5f14-4cc1-aa63-e5604f59400d,654,,,"[100.1, 53.6]",3906389,16,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hayley Emma Raso,6818.0,Right Wing,31,Australia Women's,1205,"['1da6f951-e257-4fa6-afcf-62b01eadc62e', '7b8b6c79-9568-4357-8aed-b9b67b352304']",42,,Right Foot,"[101.8, 52.3]",,"[{'location': [118.6, 41.2], 'player': {'id': 62713, 'name': 'Zecira Musovic'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.6, 55.7], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.7, 49.1], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 52.9], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.7, 51.8], 'player': {'id': 26092, 'name': 'Amanda Ilestedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 40.0], 'player': {'id': 26093, 'name': 'Gun Nathalie Björn'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.7, 36.5], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.3, 61.2], 'player': {'id': 35693, 'name': 'Mary Boio Fowler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,0.026914483,Half Volley,Open Play,,,,Australia Women's,1205,00:16:42.809,Shot,
,,,,,,,,,,,,,,,,,4.665839,,,,,,,,,,,,,,,e6f1ed72-7be5-4223-915d-b576e4ede137,715,,,"[110.8, 39.9]",3906389,18,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Clare Elizabeth Polkinghorne,8382.0,Left Center Back,32,Australia Women's,1205,"['6c92d2e2-e088-4b3c-88e6-546d4f31dbf6', 'bc93c254-41a4-4839-a115-c9a1f4c08284']",20,True,Head,"[120.0, 10.8]",,"[{'location': [113.1, 39.9], 'player': {'id': 26093, 'name': 'Gun Nathalie Björn'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 42.3], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 35.2], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 43.3], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.2, 47.7], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.0, 50.1], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.5, 41.7], 'player': {'id': 26092, 'name': 'Amanda Ilestedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 39.2], 'player': {'id': 62710, 'name': 'Johanna Rytting-Kaneryd'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.6, 37.2], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 43.4], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 75.5], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.9, 40.0], 'player': {'id': 62713, 'name': 'Zecira Musovic'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.5, 41.4], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.1, 34.4], 'player': {'id': 401635, 'name': 'Clare Hunt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.7, 48.8], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.9, 42.2], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.4, 39.2], 'player': {'id': 35693, 'name': 'Mary Boio Fowler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",f787f3d5-5880-4de1-9728-3f1726a73c81,,Wayward,0.06426211,Normal,Open Play,,,,Australia Women's,1205,00:18:20.540,Shot,True
,,,,,,,,,,,,,,,,,0.554617,,,,,,,,,,,,,,,422917f2-0896-4472-9ad9-7dc8c944f8b8,912,,,"[112.3, 25.6]",3906389,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Wing,41,Australia Women's,1205,['af167f65-a54c-4d37-8d30-3f53e4a08db0'],54,,Right Foot,"[119.1, 35.9, 2.0]",,"[{'location': [114.5, 41.7], 'player': {'id': 26092, 'name': 'Amanda Ilestedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 37.0], 'player': {'id': 62713, 'name': 'Zecira Musovic'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 44.1], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 47.6], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 30.7], 'player': {'id': 62710, 'name': 'Johanna Rytting-Kaneryd'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.6, 40.3], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 37.0], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 27.2], 'player': {'id': 26093, 'name': 'Gun Nathalie Björn'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.3, 56.0], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.9, 57.5], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.3, 27.2], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.0, 49.6], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.0, 36.7], 'player': {'id': 35693, 'name': 'Mary Boio Fowler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",63d10407-71a5-4aea-b97c-8213efa86695,,Saved,0.049475115,Normal,Open Play,,,,Australia Women's,1205,00:22:54.131,Shot,
,,,,,,,,,,,,,,,,,0.632654,,,,,,,,,,,,,,,b1f619b0-3176-4ff7-af12-43f39e01321f,990,,,"[108.0, 40.0]",3906389,29,,,,,,,,,,,,,,,,,,,,,,,1,Other,Fridolina Rolfö,10215.0,Left Wing,47,Sweden Women's,858,['9e46866d-915c-4cd2-8150-e43660a15df4'],10,,Left Foot,"[120.0, 43.5, 0.3]",,,,,Goal,0.7835,Normal,Penalty,,,,Sweden Women's,858,00:29:10.378,Shot,
,,,,,,,,,,,,,,,,,1.195508,,,,,,,,,,,,,,,6a3fe1ef-7f45-4159-b8da-1389ff9b9518,1067,,,"[107.8, 50.2]",3906389,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samantha May Kerr,4961.0,Center Forward,51,Australia Women's,1205,"['697494b4-443e-4688-9cd9-6f01091bfcb4', 'd80d2a7e-252d-4713-ac2b-c02300792416']",2,,Right Foot,"[114.6, 40.7]",,"[{'location': [83.9, 33.2], 'player': {'id': 62710, 'name': 'Johanna Rytting-Kaneryd'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.2, 59.3], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 51.2], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 47.6], 'player': {'id': 26092, 'name': 'Amanda Ilestedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 36.7], 'player': {'id': 26093, 'name': 'Gun Nathalie Björn'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 42.4], 'player': {'id': 62713, 'name': 'Zecira Musovic'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.3, 55.3], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.3, 26.0], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",30cdf79d-ea09-4db4-94f3-6dc4e51964fe,True,Wayward,0.14230745,Half Volley,Open Play,,,,Australia Women's,1205,00:32:02.442,Shot,True
,,,,,,,,,,,,,,,,,1.029614,,,,,,,,,,,,,,,4bc91b47-98af-4993-8843-c1c101cc6c0d,1095,,,"[104.5, 44.4]",3906389,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katrina Gorry,4979.0,Right Defensive Midfield,54,Australia Women's,1205,['c8678377-b5a3-45f8-94ed-7af2ea1388c5'],54,,Head,"[120.0, 44.1, 5.3]",,"[{'location': [118.3, 40.6], 'player': {'id': 62713, 'name': 'Zecira Musovic'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.1, 35.1], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 50.7], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 41.9], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 46.5], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 21.1], 'player': {'id': 62710, 'name': 'Johanna Rytting-Kaneryd'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.3, 31.3], 'player': {'id': 26093, 'name': 'Gun Nathalie Björn'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 37.9], 'player': {'id': 26092, 'name': 'Amanda Ilestedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 46.0], 'player': {'id': 35693, 'name': 'Mary Boio Fowler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.7, 58.4], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.6, 35.8], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.7, 47.6], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.7, 18.2], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",01e7a345-038a-4831-bedf-ec1dfb251645,,Off T,0.077598356,Normal,Open Play,,,,Australia Women's,1205,00:32:54.933,Shot,
,,,,,,,,,,,,,,,,,0.082008,,,,,,,,,,,,,,,b7ca1df6-17e6-4d6e-93cc-bde156b64939,1167,,,"[94.8, 42.4]",3906389,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,57,Sweden Women's,858,"['070ff5d7-25a2-49d8-83ba-3807ddb38e91', '2c972b3c-09ba-4792-9d8f-ca6df4fd718a']",38,,Right Foot,"[98.1, 41.8]",,"[{'location': [83.7, 46.5], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.0, 26.2], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.1, 17.4], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.0, 47.6], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 32.4], 'player': {'id': 401635, 'name': 'Clare Hunt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 41.1], 'player': {'id': 8382, 'name': 'Clare Elizabeth Polkinghorne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 28.5], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.3, 40.3], 'player': {'id': 131586, 'name': 'Kyra Lillee Cooney-Cross'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.1, 17.5], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.5, 40.4], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 52.7], 'player': {'id': 62710, 'name': 'Johanna Rytting-Kaneryd'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.4, 30.1], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",84105f48-4c36-49b2-91ad-177c711c809f,,Blocked,0.03989564,Normal,Open Play,,,,Sweden Women's,858,00:34:38.114,Shot,
,,,,,,,,,,,,,,,,,0.81487,,,,,,,,,,,,,,,624a38ce-3db6-4ac9-8774-c3c47d236ac2,1360,,,"[107.2, 36.5]",3906389,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,64,Sweden Women's,858,['38c54276-d738-43bf-8bbb-9a124f991b4e'],44,,Right Foot,"[118.8, 37.8, 2.0]",True,"[{'location': [96.3, 47.1], 'player': {'id': 26093, 'name': 'Gun Nathalie Björn'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.1, 41.4], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.6, 9.2], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.4, 44.7], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.5, 37.8], 'player': {'id': 8382, 'name': 'Clare Elizabeth Polkinghorne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 34.6], 'player': {'id': 401635, 'name': 'Clare Hunt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 38.3], 'player': {'id': 131586, 'name': 'Kyra Lillee Cooney-Cross'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 47.4], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.1, 25.2], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 26.7], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 15.5], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.8, 38.9], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 52.8], 'player': {'id': 62710, 'name': 'Johanna Rytting-Kaneryd'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.3, 35.7], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",3f1736ab-018d-4169-8c6b-c631f106012d,,Saved,0.07065704,Volley,Open Play,,,,Sweden Women's,858,00:39:44.433,Shot,
,,,,,,,,,,,,,,,,,0.874401,,,,,,,,,,,,,,,73290c73-c25f-40c3-8e2c-e5a735d1ab79,1395,,,"[98.9, 59.9]",3906389,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,66,Sweden Women's,858,['58b5056b-1850-41ef-8285-ce6dc5b1a702'],30,,Right Foot,"[120.0, 36.6, 4.2]",,"[{'location': [106.7, 34.7], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 43.0], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.8, 61.8], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 57.9], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 56.3], 'player': {'id': 131586, 'name': 'Kyra Lillee Cooney-Cross'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 45.7], 'player': {'id': 8382, 'name': 'Clare Elizabeth Polkinghorne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.9, 63.5], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.9, 40.6], 'player': {'id': 401635, 'name': 'Clare Hunt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 37.2], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.8, 35.2], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.8, 41.2], 'player': {'id': 35693, 'name': 'Mary Boio Fowler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.0, 42.5], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 64.4], 'player': {'id': 62710, 'name': 'Johanna Rytting-Kaneryd'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.5, 59.6], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",9c5e65ed-91d4-4433-8d59-fac669d5400c,,Off T,0.009699568,Normal,Open Play,,,,Sweden Women's,858,00:40:30.576,Shot,
