ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.048282,,,,,,,,,,,,,bbe8e96b-d4cd-480e-b2ef-252235093ebf,192,,,"[94.9, 17.5]",2275122,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fara Williams,10251.0,Center Forward,10,Reading WFC,974,['14728396-024b-481b-9621-8e8bdb950c9f'],27,,Right Foot,"[120.0, 46.5, 6.4]",True,"[{'location': [118.8, 38.3], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.2, 2.1], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.8, 18.8], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.3, 20.3], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 27.8], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.4, 20.6], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.1, 38.7], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.5, 19.2], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.8, 25.5], 'player': {'id': 31714, 'name': 'Georgia Wilson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.7, 13.1], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.6, 22.2], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 25.3], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 34.2], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.7, 43.7], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",0fa1bf35-7e00-4dc3-910d-8fa83145f164,,,Off T,0.007038519,Normal,Open Play,,,,Reading WFC,974,00:04:27.754,Shot,
,,,,,,,,,,,,,,,,,1.458749,,,,,,,,,,,,,72abc456-1201-4531-9395-c6db5281f452,333,,,"[86.3, 37.8]",2275122,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fara Williams,10251.0,Center Forward,19,Reading WFC,974,['1df64ef4-9ce9-4a81-aa81-18f3d1158169'],0,,Right Foot,"[120.0, 39.5, 4.7]",,"[{'location': [96.5, 21.7], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.8, 35.6], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 34.3], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.3, 40.0], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.7, 53.1], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.9, 40.1], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.7, 8.9], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.1, 21.5], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.9, 18.7], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.9, 1.6], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",f6325b18-7b5b-4c4c-a9d2-8dc7c3c65376,,,Off T,0.022712544,Normal,Open Play,,,,Reading WFC,974,00:08:00.186,Shot,
,,,,,,,,,,,,,,,,,0.891906,,,,,,,,,,,,,fa165f51-58e3-48aa-bc78-5d84d61b0df8,381,,,"[113.4, 44.0]",2275122,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fara Williams,10251.0,Center Forward,23,Reading WFC,974,['4c0e8357-692a-4691-95de-420f41dfd011'],16,,Right Foot,"[120.0, 30.4, 0.5]",,"[{'location': [112.2, 40.1], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 44.3], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.8, 42.7], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 35.5], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,True,,Off T,0.508965,Normal,Open Play,,,,Reading WFC,974,00:09:16.931,Shot,
,,,,,,,,,,,,,,,,,1.759137,,,,,,,,,,,,,886df747-4d7d-4f4a-81b4-75df17348cbe,414,,,"[93.6, 25.2]",2275122,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abigail Harrison,23412.0,Center Forward,24,Bristol City WFC,973,['c0922c01-2b8c-434d-80db-4432cc241891'],12,,Right Foot,"[120.0, 50.8, 3.2]",,"[{'location': [101.3, 52.2], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.4, 37.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.4, 39.6], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.3, 38.1], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 46.6], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 35.3], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.5, 27.8], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [85.8, 23.8], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.0, 30.6], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",a2320460-0c2c-459f-ab3c-522f4784f598,,,Off T,0.029114457,Normal,Open Play,,,,Bristol City WFC,973,00:10:12.082,Shot,
,,,,,,,,,,,,,,,,,1.112686,,,,,,,,,,,,,0eb19f97-0cc2-480c-a7f2-82d77d788b8b,596,,,"[107.3, 51.4]",2275122,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Rowe,19780.0,Right Back,34,Reading WFC,974,['969bf492-acee-4ba1-a965-20436298c796'],24,,Left Foot,"[119.0, 39.3, 0.7]",True,"[{'location': [115.1, 58.3], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.5, 41.0], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 45.6], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 47.8], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 47.9], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.3, 59.9], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.2, 39.1], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 27.0], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.0, 57.6], 'player': {'id': 31714, 'name': 'Georgia Wilson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.6, 41.8], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.9, 39.3], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.1, 63.1], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.2, 57.2], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.7, 40.3], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.6, 47.7], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.3, 48.2], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",d841c5df-4500-4b0c-b109-0571db539086,,,Saved,0.049878795,Half Volley,Open Play,,,,Reading WFC,974,00:15:24.576,Shot,
,,,,,,,,,,,,,,,,,1.054463,,,,,,,,,,,,,4317a782-a47b-4108-aa1e-a007b9168fbf,636,,,"[107.3, 43.4]",2275122,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Remi Allen,18149.0,Left Center Midfield,35,Reading WFC,974,"['1b0df232-92ee-44d5-914e-fe3ed06d1b82', 'c470d52a-5ab9-4aab-a712-9eea008967a5']",24,,Right Foot,"[120.0, 43.1, 0.1]",,"[{'location': [109.0, 36.8], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.7, 41.3], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.6, 45.1], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 54.7], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 43.7], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 42.4], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Goal,0.44236127,Normal,Open Play,,,,Reading WFC,974,00:16:24.740,Shot,True
,,,,,,,,,,,,,,,,,1.174579,,,,,,,,,,,,,445e7975-de21-461e-adc4-bbe497713363,661,,,"[110.1, 49.8]",2275122,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brooke Chaplen,15723.0,Right Wing,37,Reading WFC,974,['555efda4-6f10-4623-8764-3f32fc9a535f'],41,,Right Foot,"[120.0, 37.2, 0.3]",,"[{'location': [116.7, 40.5], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.3, 52.6], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.6, 46.5], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 35.2], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 42.8], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b443a23e-6753-440c-972d-454abd866f32,,,Goal,0.38499048,Normal,Open Play,,,,Reading WFC,974,00:17:41.543,Shot,
,,,,,,,,,,,,,,,,,1.149259,,,,,,,,,,,,,c6c32a51-e010-4406-8553-caa5c2f3b7a0,693,,,"[98.3, 28.7]",2275122,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Remi Allen,18149.0,Left Center Midfield,40,Reading WFC,974,['adcb11bb-9b77-42c6-bd87-634dc130886b'],7,,Right Foot,"[118.8, 36.6, 1.5]",,"[{'location': [119.2, 37.2], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 24.6], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.6, 14.5], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.0, 51.8], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.7, 39.0], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 31.5], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 24.2], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 28.7], 'player': {'id': 31714, 'name': 'Georgia Wilson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.9, 29.7], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 38.9], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.4, 25.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.6, 14.8], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Saved,0.035972036,Normal,Open Play,,,,Reading WFC,974,00:19:07.667,Shot,
,,,,,,,,,,,,,,,,,1.059873,,,,,,,,,,,,,918b1ca8-2525-4aac-8f45-0050ac09068a,741,,,"[98.1, 46.9]",2275122,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carla Humphrey,16384.0,Right Center Midfield,41,Bristol City WFC,973,['a6eafb28-9045-4741-af82-cda4879d5085'],4,,Left Foot,"[120.0, 39.4, 3.8]",,"[{'location': [118.9, 40.1], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 45.1], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 37.6], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 40.8], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 53.6], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.6, 49.5], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 50.3], 'player': {'id': 31714, 'name': 'Georgia Wilson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.3, 57.3], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.9, 34.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",1a12e265-e29f-4bfe-982c-99e27e3a5ca8,,,Off T,0.057639908,Normal,Open Play,,,,Bristol City WFC,973,00:20:04.331,Shot,
,,,,,,,,,,,,,,,,,1.244408,,,,,,,,,,,,,f9fb932e-436a-4cee-87f1-7727aa7ea22f,1148,,,"[110.0, 30.2]",2275122,31,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Left Midfield,61,Bristol City WFC,973,['d86bd9b1-95a2-494c-a99e-4ac040dfc61a'],6,,Left Foot,"[120.0, 18.6]",True,"[{'location': [110.7, 40.4], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 47.5], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.7, 39.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.2, 61.4], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 30.7], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.5, 46.1], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",042719a5-fb03-47c6-96b4-b49dc724924a,,,Wayward,0.13570605,Half Volley,Open Play,,,,Bristol City WFC,973,00:31:06.048,Shot,
