50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.484767,,,,,,,,,,,,,,9ac33687-e0ce-4f00-af60-e151cbcf0dd9,310,,,"[95.1, 41.3]",69137,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marta Vieira da Silva,5082.0,Right Center Forward,23,Brazil Women's,1203,['1c2a7d29-adde-41c0-82ee-1810e7929b70'],45,,Left Foot,"[120.0, 47.2, 0.2]",,"[{'location': [95.6, 59.7], 'player': {'id': 25542, 'name': 'Ludmila da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [81.3, 44.2], 'player': {'id': 15291, 'name': 'Miraildes Maciel Mota'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [78.0, 36.2], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.1, 39.0], 'player': {'id': 15293, 'name': 'Cristiane Rozeira de Souza Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.0, 35.9], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.0, 34.7], 'player': {'id': 25446, 'name': 'Marion Torrent'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.3, 40.0], 'player': {'id': 10271, 'name': 'Griedge Mbock Bathy Nka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 43.2], 'player': {'id': 10125, 'name': 'Wendie Renard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 55.8], 'player': {'id': 15249, 'name': 'Amel Majri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.6, 41.8], 'player': {'id': 10114, 'name': 'Elise Bussaglia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.7, 44.7], 'player': {'id': 10121, 'name': 'Eugénie Le Sommer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [89.4, 38.0], 'player': {'id': 10123, 'name': 'Amandine Henry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.7, 24.1], 'player': {'id': 25834, 'name': 'Viviane Asseyi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.9, 39.7], 'player': {'id': 10129, 'name': 'Sarah Bouhaddi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,,,0.04894781,Normal,Open Play,,,,Brazil Women's,1203,00:08:45.124,Shot,
,,,,,,,,,,,,,,,,,,1.175041,,,,,,,,,,,,,,2be1ecc3-8ecb-414a-b227-893086aab90d,343,,,"[86.2, 40.8]",69137,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amandine Henry,10123.0,Right Center Midfield,27,France Women's,861,['cbb80b7f-bd18-4505-8372-8fdb8ee28e8b'],45,,Right Foot,"[120.0, 41.5, 4.6]",,"[{'location': [102.6, 54.3], 'player': {'id': 10137, 'name': 'Kadidiatou Diani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.1, 34.9], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.3, 51.3], 'player': {'id': 25559, 'name': 'Tamires Cássia Dias de Britto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 40.6], 'player': {'id': 15291, 'name': 'Miraildes Maciel Mota'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.7, 27.7], 'player': {'id': 25542, 'name': 'Ludmila da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.5, 40.7], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [93.4, 41.5], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.3, 27.4], 'player': {'id': 25560, 'name': 'Letícia Santos de Oliveira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.3, 40.0], 'player': {'id': 25555, 'name': 'Bárbara Micheline do Monte Barbosa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 21.5], 'player': {'id': 5071, 'name': 'Monica Hickmann Alves'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 24.9], 'player': {'id': 25556, 'name': 'Kathellen Sousa Feitoza'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 20.0], 'player': {'id': 15293, 'name': 'Cristiane Rozeira de Souza Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.0, 18.5], 'player': {'id': 10125, 'name': 'Wendie Renard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [85.2, 39.5], 'player': {'id': 15249, 'name': 'Amel Majri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.9, 21.3], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.2, 22.5], 'player': {'id': 10114, 'name': 'Elise Bussaglia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.5, 26.5], 'player': {'id': 10121, 'name': 'Eugénie Le Sommer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",fa8180a8-1838-45d6-a4fb-b27ea9be9b2b,Off T,,,0.017695067,Normal,Open Play,,,,France Women's,861,00:10:45.625,Shot,
,,,,,,,,,,,,,,,,,,0.2144,,,,,,,,,,,,,,1f306050-107d-4a82-a18c-8cc438aecb95,491,,,"[98.3, 32.6]",69137,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Débora Cristiane de Oliveira,5044.0,Left Midfield,34,Brazil Women's,1203,"['0e0201d8-59d0-42cc-be38-3942a501b15b', '1e612353-87e2-468f-93bc-ad824f11c22f']",23,,Right Foot,"[103.0, 34.9]",,"[{'location': [103.0, 34.7], 'player': {'id': 10125, 'name': 'Wendie Renard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.1, 31.9], 'player': {'id': 10271, 'name': 'Griedge Mbock Bathy Nka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.2, 30.4], 'player': {'id': 10114, 'name': 'Elise Bussaglia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.2, 24.0], 'player': {'id': 25834, 'name': 'Viviane Asseyi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.3, 19.7], 'player': {'id': 25446, 'name': 'Marion Torrent'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.5, 24.7], 'player': {'id': 15293, 'name': 'Cristiane Rozeira de Souza Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 30.8], 'player': {'id': 25542, 'name': 'Ludmila da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.9, 39.5], 'player': {'id': 15249, 'name': 'Amel Majri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 39.8], 'player': {'id': 10129, 'name': 'Sarah Bouhaddi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",8e291565-6955-4fb5-baa6-48ca379a22e1,Blocked,,,0.04739453,Normal,Open Play,,,,Brazil Women's,1203,00:14:23.174,Shot,
,,,,,,,,,,,,,,,,,,1.026226,,,,,,,,,,,,,,e41260b8-47ba-4b37-93b5-07a88278a9f7,910,,,"[111.9, 35.2]",69137,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cristiane Rozeira de Souza Silva,15293.0,Left Center Forward,69,Brazil Women's,1203,"['5f81c03a-ffb8-4743-a71e-289cd8141fb8', 'dcb231b3-541e-4876-914b-69c76661dd82']",21,True,Head,"[118.5, 41.1, 1.3]",,"[{'location': [113.0, 35.8], 'player': {'id': 10137, 'name': 'Kadidiatou Diani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.8, 39.1], 'player': {'id': 10125, 'name': 'Wendie Renard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.6, 39.5], 'player': {'id': 10129, 'name': 'Sarah Bouhaddi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 32.5], 'player': {'id': 25834, 'name': 'Viviane Asseyi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.2, 43.1], 'player': {'id': 15291, 'name': 'Miraildes Maciel Mota'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.3, 36.5], 'player': {'id': 5071, 'name': 'Monica Hickmann Alves'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 37.3], 'player': {'id': 25542, 'name': 'Ludmila da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.4, 44.6], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.8, 46.4], 'player': {'id': 25556, 'name': 'Kathellen Sousa Feitoza'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.9, 30.3], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.6, 45.7], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.3, 37.6], 'player': {'id': 15249, 'name': 'Amel Majri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.5, 44.0], 'player': {'id': 10123, 'name': 'Amandine Henry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.6, 36.9], 'player': {'id': 25446, 'name': 'Marion Torrent'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 38.5], 'player': {'id': 10121, 'name': 'Eugénie Le Sommer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.8, 42.5], 'player': {'id': 10114, 'name': 'Elise Bussaglia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",8a41aee7-c964-4b59-bd9b-b6786a28b6f3,Saved,,,0.072495505,Normal,Open Play,,,,Brazil Women's,1203,00:37:21.608,Shot,True
,,,,,,,,,,,,,,,,,,0.8919,,,,,,,,,,,,,,99b58593-eec4-43b8-9eb9-90e053042e22,947,,,"[109.8, 44.3]",69137,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Viviane Asseyi,25834.0,Right Midfield,73,France Women's,861,['9434a7b2-37fc-4b6f-ac40-0addfead0598'],15,,Left Foot,"[115.0, 38.5]",True,"[{'location': [105.4, 42.1], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.1, 40.1], 'player': {'id': 25555, 'name': 'Bárbara Micheline do Monte Barbosa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 37.4], 'player': {'id': 15291, 'name': 'Miraildes Maciel Mota'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 42.9], 'player': {'id': 25559, 'name': 'Tamires Cássia Dias de Britto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.3, 45.4], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.7, 53.1], 'player': {'id': 25542, 'name': 'Ludmila da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.2, 37.9], 'player': {'id': 5071, 'name': 'Monica Hickmann Alves'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 37.3], 'player': {'id': 10137, 'name': 'Kadidiatou Diani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.5, 31.4], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.0, 19.3], 'player': {'id': 25560, 'name': 'Letícia Santos de Oliveira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 19.5], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.7, 34.2], 'player': {'id': 25556, 'name': 'Kathellen Sousa Feitoza'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.8, 43.5], 'player': {'id': 10123, 'name': 'Amandine Henry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.9, 12.0], 'player': {'id': 15249, 'name': 'Amel Majri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.8, 21.1], 'player': {'id': 10121, 'name': 'Eugénie Le Sommer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",dcf5e566-8d75-4d4e-911c-15e0cb2fdcd2,Wayward,,,0.10911962,Normal,Open Play,,,,France Women's,861,00:38:15.563,Shot,
,,,,,,,,,,,,,,,,,,0.5932,,,,,,,,,,,,,,a0e5d198-39ab-4e9a-a924-1cfd60d0d577,1097,,,"[114.4, 24.3]",69137,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiane Rozeira de Souza Silva,15293.0,Left Center Forward,84,Brazil Women's,1203,['8b84a5fa-6c33-4635-9235-d3a5dfb23dfd'],9,,Left Foot,"[118.4, 36.6, 0.2]",,"[{'location': [114.4, 37.7], 'player': {'id': 25542, 'name': 'Ludmila da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.1, 18.7], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.8, 25.4], 'player': {'id': 10271, 'name': 'Griedge Mbock Bathy Nka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.6, 14.4], 'player': {'id': 25834, 'name': 'Viviane Asseyi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.1, 19.9], 'player': {'id': 10123, 'name': 'Amandine Henry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.7, 31.3], 'player': {'id': 10114, 'name': 'Elise Bussaglia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.2, 25.7], 'player': {'id': 25446, 'name': 'Marion Torrent'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 33.4], 'player': {'id': 10125, 'name': 'Wendie Renard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 36.9], 'player': {'id': 10129, 'name': 'Sarah Bouhaddi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 38.3], 'player': {'id': 15249, 'name': 'Amel Majri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,Saved,,,0.016194133,Normal,Open Play,,,,Brazil Women's,1203,00:43:09.822,Shot,
,,,,,,,,,,,,,,,,,,0.7729,,,,,,,,,,,,,,4b04f704-707d-4efb-8886-ae49d1590a3c,1228,,,"[105.4, 29.1]",69137,47,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amel Majri,15249.0,Left Back,96,France Women's,861,['7ba1cd8e-c7a8-4d85-a84c-c5efd0035b5f'],41,,Left Foot,"[120.0, 35.8, 4.6]",,"[{'location': [89.4, 58.2], 'player': {'id': 10123, 'name': 'Amandine Henry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.4, 36.5], 'player': {'id': 25555, 'name': 'Bárbara Micheline do Monte Barbosa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 43.4], 'player': {'id': 5071, 'name': 'Monica Hickmann Alves'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 46.1], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.3, 53.6], 'player': {'id': 25559, 'name': 'Tamires Cássia Dias de Britto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 56.8], 'player': {'id': 10137, 'name': 'Kadidiatou Diani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.0, 61.5], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.8, 44.4], 'player': {'id': 15291, 'name': 'Miraildes Maciel Mota'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 40.7], 'player': {'id': 25560, 'name': 'Letícia Santos de Oliveira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.4, 50.4], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.6, 30.9], 'player': {'id': 25542, 'name': 'Ludmila da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.9, 32.8], 'player': {'id': 25556, 'name': 'Kathellen Sousa Feitoza'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 39.8], 'player': {'id': 10121, 'name': 'Eugénie Le Sommer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [88.3, 54.4], 'player': {'id': 15293, 'name': 'Cristiane Rozeira de Souza Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",de1a1540-78a8-44d0-99a9-0bc9f704641e,Off T,,,0.06608622,Normal,Open Play,,,,France Women's,861,00:47:41.121,Shot,
,,,,,,,,,,,,,,,,,,0.88979,,,,,,,,,,,,,,136f1961-89d1-4ca0-8805-6e41e40da65c,1259,,,"[72.7, 46.2]",69137,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marta Vieira da Silva,5082.0,Right Center Forward,99,Brazil Women's,1203,['d9859506-aeb0-40b7-8c93-4894e55c5422'],36,,Left Foot,"[113.5, 30.5]",True,"[{'location': [88.1, 48.1], 'player': {'id': 15293, 'name': 'Cristiane Rozeira de Souza Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [88.3, 73.6], 'player': {'id': 25542, 'name': 'Ludmila da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [88.9, 39.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [91.9, 47.6], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.5, 44.9], 'player': {'id': 10125, 'name': 'Wendie Renard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.0, 60.8], 'player': {'id': 15249, 'name': 'Amel Majri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [80.3, 50.1], 'player': {'id': 10114, 'name': 'Elise Bussaglia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [80.3, 45.1], 'player': {'id': 10123, 'name': 'Amandine Henry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [78.8, 32.3], 'player': {'id': 25834, 'name': 'Viviane Asseyi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.5, 36.9], 'player': {'id': 25446, 'name': 'Marion Torrent'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.6, 42.5], 'player': {'id': 10271, 'name': 'Griedge Mbock Bathy Nka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 40.5], 'player': {'id': 10129, 'name': 'Sarah Bouhaddi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Wayward,,,0.0048467205,Normal,Open Play,,,,Brazil Women's,1203,00:48:36.913,Shot,
,,,,,,,,,,,,,,,,,,0.634986,,,,,,,,,,,,,,a5a1ef68-ca00-45b1-9bd3-cb3b7958d9c4,1566,,,"[116.7, 41.3]",69137,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Valérie Gauvin,25442.0,Left Center Forward,117,France Women's,861,['685a9b50-49de-4ab5-a6af-3231b8f0f4f4'],30,,Right Foot,"[120.0, 38.8, 1.6]",True,"[{'location': [113.8, 39.3], 'player': {'id': 10121, 'name': 'Eugénie Le Sommer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [120.0, 54.0], 'player': {'id': 10137, 'name': 'Kadidiatou Diani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.1, 42.9], 'player': {'id': 25834, 'name': 'Viviane Asseyi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.8, 35.4], 'player': {'id': 10123, 'name': 'Amandine Henry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.8, 25.4], 'player': {'id': 15249, 'name': 'Amel Majri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.3, 42.4], 'player': {'id': 25555, 'name': 'Bárbara Micheline do Monte Barbosa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.8, 52.7], 'player': {'id': 25559, 'name': 'Tamires Cássia Dias de Britto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.1, 50.6], 'player': {'id': 5071, 'name': 'Monica Hickmann Alves'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.2, 43.8], 'player': {'id': 25556, 'name': 'Kathellen Sousa Feitoza'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.2, 39.7], 'player': {'id': 25560, 'name': 'Letícia Santos de Oliveira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 42.7], 'player': {'id': 15291, 'name': 'Miraildes Maciel Mota'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 28.8], 'player': {'id': 25542, 'name': 'Ludmila da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.7, 37.6], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",3f6e29d3-f56d-4173-aa5c-46e6e1d64cce,Goal,,,0.6790545,Normal,Open Play,,,,France Women's,861,00:06:30.177,Shot,
