50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.619649,,,,,,,,,,,,,,a8493eb5-a6af-43e6-9457-b77b6e3ab82f,95,,,"[104.5, 44.5]",3857300,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,3,Argentina,779,['8eb1c259-fa49-49d2-a65e-3ebef6d53953'],34,,Left Foot,"[117.6, 40.3, 0.2]",True,"[{'location': [106.7, 61.9], 'player': {'id': 5187, 'name': 'Salem Mohammed Al Dawsari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.2, 53.5], 'player': {'id': 5183, 'name': 'Yasir Gharsan Al Shahrani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.6, 46.7], 'player': {'id': 5715, 'name': 'Ali Albulayhi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 45.3], 'player': {'id': 56755, 'name': 'Abdulelah Saad Hameed Al-Malki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 38.8], 'player': {'id': 51710, 'name': 'Saud Abdullah Abdul Hamid'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 47.9], 'player': {'id': 5713, 'name': 'Mohammed Kanoo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.8, 43.1], 'player': {'id': 5178, 'name': 'Salman Mohammed Al Faraj'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.4, 33.2], 'player': {'id': 51099, 'name': 'Firas Tariq Nasser Al Albirakan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.8, 46.4], 'player': {'id': 51546, 'name': 'Hassan Mohammed Al-Tambakti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.1, 41.4], 'player': {'id': 5714, 'name': 'Mohammed Khalil Al Owais'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.7, 61.8], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.5, 30.6], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.9, 37.9], 'player': {'id': 7006, 'name': 'Alejandro Darío Gómez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.2, 52.8], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.2, 47.4], 'player': {'id': 11456, 'name': 'Lautaro Javier Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.6, 57.6], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Saved,0.15308252,Normal,Open Play,,,,Argentina,779,00:01:34.952,Shot,
,,,,,,,,,,,,,,,,,,0.567491,,,,,,,,,,,,,,55236c4a-e3f0-4c56-ba72-e9c1ac227df2,212,,,"[108.0, 40.0]",3857300,9,,,,,,,,,,,,,,,,,,,,,,,1,Other,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,10,Argentina,779,['99606a9c-391b-4ba0-a099-edddcc5fa405'],15,,Left Foot,"[120.0, 38.7, 0.2]",,,,,Goal,0.7835,Normal,Penalty,,,,Argentina,779,00:09:15.590,Shot,
,,,,,,,,,,,,,,,,,,0.948489,,,,,,,,,,,,,,3cf170da-b2ce-4cac-84e0-b7bc2ffb238f,631,,,"[98.4, 20.2]",3857300,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Darío Gómez,7006.0,Left Midfield,29,Argentina,779,['ada66d58-7d35-4b5b-a81d-d1f30b8547f1'],0,,Right Foot,"[120.0, 41.1, 6.0]",,"[{'location': [88.4, 35.3], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.4, 54.8], 'player': {'id': 5187, 'name': 'Salem Mohammed Al Dawsari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.9, 45.4], 'player': {'id': 5183, 'name': 'Yasir Gharsan Al Shahrani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 39.0], 'player': {'id': 5715, 'name': 'Ali Albulayhi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 29.3], 'player': {'id': 51099, 'name': 'Firas Tariq Nasser Al Albirakan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.9, 30.8], 'player': {'id': 51546, 'name': 'Hassan Mohammed Al-Tambakti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 35.9], 'player': {'id': 56755, 'name': 'Abdulelah Saad Hameed Al-Malki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.6, 36.4], 'player': {'id': 5713, 'name': 'Mohammed Kanoo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.1, 49.9], 'player': {'id': 5178, 'name': 'Salman Mohammed Al Faraj'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.1, 20.5], 'player': {'id': 51710, 'name': 'Saud Abdullah Abdul Hamid'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 37.1], 'player': {'id': 5714, 'name': 'Mohammed Khalil Al Owais'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 50.4], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.8, 41.5], 'player': {'id': 11456, 'name': 'Lautaro Javier Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.0, 35.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.6, 23.2], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.1, 53.7], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.0, 40.9], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",d39b2fa6-53bd-4bba-9d48-18a7a38cb2f6,,Off T,0.011924569,Normal,Open Play,,,,Argentina,779,00:20:00.702,Shot,
,,,,,,,,,,,,,,,,,,0.169894,,,,,,,,,,,,,,183273de-a7b0-404c-a671-175034820b4d,1265,,,"[113.2, 33.8]",3857300,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lautaro Javier Martínez,11456.0,Left Center Forward,61,Argentina,779,"['2b2f397c-76ca-44be-8c0b-9456cf230fc9', 'dc47a0a2-091e-4d6d-89ec-96e189c37943']",54,,Head,"[114.4, 35.5]",,"[{'location': [112.9, 51.3], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.5, 45.0], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.4, 41.0], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.8, 42.7], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.1, 14.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.8, 38.1], 'player': {'id': 5714, 'name': 'Mohammed Khalil Al Owais'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.5, 45.5], 'player': {'id': 5715, 'name': 'Ali Albulayhi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 51.1], 'player': {'id': 5187, 'name': 'Salem Mohammed Al Dawsari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.4, 42.2], 'player': {'id': 51710, 'name': 'Saud Abdullah Abdul Hamid'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.6, 40.0], 'player': {'id': 5713, 'name': 'Mohammed Kanoo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.3, 35.7], 'player': {'id': 51099, 'name': 'Firas Tariq Nasser Al Albirakan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.2, 37.2], 'player': {'id': 51546, 'name': 'Hassan Mohammed Al-Tambakti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 21.4], 'player': {'id': 56755, 'name': 'Abdulelah Saad Hameed Al-Malki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 34.2], 'player': {'id': 5178, 'name': 'Salman Mohammed Al Faraj'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.9, 20.7], 'player': {'id': 5183, 'name': 'Yasir Gharsan Al Shahrani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 32.8], 'player': {'id': 51469, 'name': 'Saleh Khalid Al Shehri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.2, 35.7], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.0, 34.8], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",e382ac46-2d2a-436f-88e2-3db6760dcf26,,Blocked,0.0877444,Normal,Open Play,,,,Argentina,779,00:41:54.016,Shot,
,,,,,,,,,,,,,,,,,,0.751256,,,,,,,,,,,,,,3d10b199-c0e5-431b-a44e-1a1a258250aa,1269,,,"[101.1, 41.8]",3857300,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,61,Argentina,779,['ef25c61e-f379-435b-a132-81d647375e35'],56,,Right Foot,"[120.0, 34.9, 6.5]",True,"[{'location': [119.3, 39.9], 'player': {'id': 5714, 'name': 'Mohammed Khalil Al Owais'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.2, 41.4], 'player': {'id': 5715, 'name': 'Ali Albulayhi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 39.2], 'player': {'id': 51546, 'name': 'Hassan Mohammed Al-Tambakti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.6, 38.6], 'player': {'id': 51099, 'name': 'Firas Tariq Nasser Al Albirakan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.7, 48.8], 'player': {'id': 5187, 'name': 'Salem Mohammed Al Dawsari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.4, 41.9], 'player': {'id': 5713, 'name': 'Mohammed Kanoo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.7, 37.3], 'player': {'id': 5178, 'name': 'Salman Mohammed Al Faraj'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.7, 15.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.4, 21.8], 'player': {'id': 5183, 'name': 'Yasir Gharsan Al Shahrani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 23.0], 'player': {'id': 56755, 'name': 'Abdulelah Saad Hameed Al-Malki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 50.2], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.3, 43.6], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.6, 41.4], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.0, 42.7], 'player': {'id': 51710, 'name': 'Saud Abdullah Abdul Hamid'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 31.2], 'player': {'id': 51469, 'name': 'Saleh Khalid Al Shehri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.4, 32.5], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 35.9], 'player': {'id': 11456, 'name': 'Lautaro Javier Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.1, 32.3], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Off T,0.050540753,Half Volley,Open Play,,,,Argentina,779,00:41:56.324,Shot,
,,,,,,,,,,,,,,,,,,1.125889,,,,,,,,,,,,,,3d0bfe31-7f21-4257-9b23-c5533d190898,1803,,,"[108.0, 29.6]",3857300,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saleh Khalid Al Shehri,51469.0,Center Forward,78,Saudi Arabia,799,['b769a5ed-48f6-46e1-adb5-73611c7d44e2'],40,,Left Foot,"[120.0, 43.2, 0.1]",,"[{'location': [103.5, 24.9], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 30.5], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 41.0], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 38.3], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.7, 37.2], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 38.8], 'player': {'id': 51099, 'name': 'Firas Tariq Nasser Al Albirakan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",87640299-6d15-46b0-97bf-d1d4e0cf82d7,,Goal,0.080592275,Normal,Open Play,,,,Saudi Arabia,799,00:02:40.060,Shot,
,,,,,,,,,,,,,,,,,,0.429016,,,,,,,,,,,,,,cb3d6d66-9f37-4a42-bcb8-e7f3d4a882a9,1945,,,"[104.9, 54.1]",3857300,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nawaf Shaker Al Abid,54144.0,Center Attacking Midfield,88,Saudi Arabia,799,"['bbc9af57-b73f-43e8-8e5a-d33fcf2ace3f', 'daba3cfc-7a7c-4a02-a8c5-0d2b7b942ca8']",36,,Left Foot,"[113.3, 44.9]",,"[{'location': [92.0, 59.1], 'player': {'id': 5713, 'name': 'Mohammed Kanoo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.8, 35.0], 'player': {'id': 5187, 'name': 'Salem Mohammed Al Dawsari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.4, 42.9], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 52.3], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 64.8], 'player': {'id': 7006, 'name': 'Alejandro Darío Gómez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.4, 44.7], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 50.6], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 46.4], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 36.2], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.8, 43.5], 'player': {'id': 51099, 'name': 'Firas Tariq Nasser Al Albirakan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.5, 45.7], 'player': {'id': 51469, 'name': 'Saleh Khalid Al Shehri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,0.040064447,Normal,Open Play,,,,Saudi Arabia,799,00:07:36.104,Shot,
,,,,,,,,,,,,,,,,,,0.789755,,,,,,,,,,,,,,ee9900a5-1345-47ab-89d5-115349107678,1958,,,"[102.4, 25.3]",3857300,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,88,Saudi Arabia,799,['e6b7378d-cdda-4062-b57a-7879c2e540b7'],44,,Right Foot,"[120.0, 43.4, 2.0]",,"[{'location': [107.6, 45.1], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 37.7], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 55.6], 'player': {'id': 7006, 'name': 'Alejandro Darío Gómez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.3, 29.9], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 21.3], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 25.1], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 26.7], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 17.8], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.2, 37.7], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.6, 35.0], 'player': {'id': 5713, 'name': 'Mohammed Kanoo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.4, 18.2], 'player': {'id': 5183, 'name': 'Yasir Gharsan Al Shahrani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.8, 37.2], 'player': {'id': 51469, 'name': 'Saleh Khalid Al Shehri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.1, 28.4], 'player': {'id': 51099, 'name': 'Firas Tariq Nasser Al Albirakan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [93.1, 57.9], 'player': {'id': 51710, 'name': 'Saud Abdullah Abdul Hamid'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.9, 35.8], 'player': {'id': 54144, 'name': 'Nawaf Shaker Al Abid'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Goal,0.03280492,Normal,Open Play,,,,Saudi Arabia,799,00:07:44.366,Shot,
,,,,,,,,,,,,,,,,,,0.306362,,,,,,,,,,,,,,b7605623-fd95-4d3a-b758-544ee52f0e40,2286,,,"[111.1, 39.9]",3857300,62,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lisandro Martínez,27768.0,Left Center Back,105,Argentina,779,"['53591634-4285-48a7-b09d-72803be9b1af', 'f90d1632-09f6-4afd-9bf8-95178ba1ea87']",47,,Right Foot,"[115.1, 38.3]",True,"[{'location': [118.9, 41.4], 'player': {'id': 5714, 'name': 'Mohammed Khalil Al Owais'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.3, 40.9], 'player': {'id': 56755, 'name': 'Abdulelah Saad Hameed Al-Malki'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 36.8], 'player': {'id': 51099, 'name': 'Firas Tariq Nasser Al Albirakan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.4, 26.7], 'player': {'id': 51469, 'name': 'Saleh Khalid Al Shehri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.6, 60.8], 'player': {'id': 5183, 'name': 'Yasir Gharsan Al Shahrani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.4, 45.2], 'player': {'id': 51710, 'name': 'Saud Abdullah Abdul Hamid'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 32.6], 'player': {'id': 5713, 'name': 'Mohammed Kanoo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.1, 45.2], 'player': {'id': 5715, 'name': 'Ali Albulayhi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 40.2], 'player': {'id': 51546, 'name': 'Hassan Mohammed Al-Tambakti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.7, 32.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.8, 31.8], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.1, 59.1], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.7, 47.5], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.1, 43.7], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.6, 35.3], 'player': {'id': 11456, 'name': 'Lautaro Javier Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.1, 38.3], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",0dc33512-3cce-4970-8ef8-edcf69a8b0c7,,Blocked,0.33156127,Normal,Open Play,,,,Argentina,779,00:17:47.471,Shot,
