50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.656756,,,,,,,,,,,,,e4e6ebe3-dc6a-4c41-8f54-30ff950f5259,946,,,"[91.6, 37.0]",3878597,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mário Rui Silva Duarte,7151.0,Left Back,54,Empoli,290,"['86279057-673d-4ec9-a950-57d85e0c4e41', 'f0c452a3-daa6-4ae8-9301-1798e5016168']",55,Left Foot,"[108.0, 41.8]",True,"[{'location': [104.6, 39.5], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 42.0], 'player': {'id': 7027, 'name': 'Christian Maggio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.3, 33.5], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.1, 40.4], 'player': {'id': 10736, 'name': 'Vlad Iulian Chiricheș'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 37.0], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 44.4], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 42.9], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.4, 46.4], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [103.1, 58.9], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.3, 50.1], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.1, 40.5], 'player': {'id': 17520, 'name': 'Federico Barba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.3, 29.6], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.9, 67.7], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.1, 39.2], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.7, 48.8], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.8, 44.9], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.0, 44.7], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [88.4, 48.3], 'player': {'id': 3412, 'name': 'Assane Dioussé El Hadji'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",4bade691-8ec3-41f8-a4b5-e06a192bfc24,,Blocked,0.017363718,Volley,Open Play,,,,Empoli,290,00:24:55.045,Shot,
,,,,,,,,,,,,,,,,,0.420276,,,,,,,,,,,,,cce04acf-a5cc-4bb8-81f3-108142337d22,978,,,"[114.4, 30.9]",3878597,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Pucciarelli,7054.0,Right Center Forward,55,Empoli,290,"['e45b9dc9-f1e7-42b6-bd70-d4a24d23a3fc', 'ff914755-5932-4b4e-a1d1-5cd394674aa8']",38,Right Foot,"[120.0, 33.9, 0.2]",True,"[{'location': [119.8, 13.4], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.3, 41.3], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 32.2], 'player': {'id': 10736, 'name': 'Vlad Iulian Chiricheș'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 20.2], 'player': {'id': 7027, 'name': 'Christian Maggio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 17.2], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 34.2], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.2, 20.6], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 16.1], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.8, 37.1], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a0b91b63-f4ea-47a1-9d6c-5150931e1a62,,Off T,0.14710273,Normal,Open Play,,,,Empoli,290,00:25:38.412,Shot,True
,,,,,,,,,,,,,,,,,0.133849,,,,,,,,,,,,,6a05cb0f-2456-470f-ac2e-1298b6ae73a6,1209,,,"[113.1, 27.7]",3878597,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,66,Napoli,227,"['c27904d2-ada1-46e1-9683-ff8ed10c3420', 'e8dedaf6-6d5d-4e70-9444-796761bd7439']",48,Left Foot,"[114.2, 29.6]",,"[{'location': [107.0, 42.8], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 24.1], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.5, 34.8], 'player': {'id': 17520, 'name': 'Federico Barba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 29.5], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.9, 35.6], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.7, 42.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.9, 39.8], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",3fe1f8f9-8f7d-45e4-a767-ae426872eefd,True,Blocked,0.10373778,Normal,Open Play,,,,Napoli,227,00:29:48.920,Shot,
,,,,,,,,,,,,,,,,,0.258167,,,,,,,,,,,,,1d0cb179-d532-4686-8aa9-ca0ba7e59254,1261,,,"[116.2, 28.8]",3878597,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Center Attacking Midfield,69,Napoli,227,['50255f49-c69e-4aaa-b268-c4966263c854'],1,Right Foot,"[119.1, 35.6, 0.4]",,"[{'location': [117.4, 42.4], 'player': {'id': 17520, 'name': 'Federico Barba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 40.9], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.8, 39.3], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 33.1], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.9, 36.0], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 46.0], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.3, 40.5], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Saved,0.06872479,Half Volley,Open Play,,,,Napoli,227,00:31:01.656,Shot,
,,,,,,,,,,,,,,,,,0.657133,,,,,,,,,,,,,c62fa5a5-97d8-48d0-b8a4-51abc8f99e4a,1271,,,"[89.7, 45.8]",3878597,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Christian Maggio,7027.0,Right Back,71,Napoli,227,['bcd86320-519b-46f4-976c-af3ab384ae48'],54,Right Foot,"[120.0, 52.1, 1.4]",True,"[{'location': [104.0, 3.1], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.6, 4.6], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [105.0, 48.3], 'player': {'id': 10736, 'name': 'Vlad Iulian Chiricheș'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.8, 45.5], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.5, 40.3], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.5, 36.3], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.4, 24.6], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.4, 25.4], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.2, 40.6], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 44.7], 'player': {'id': 17520, 'name': 'Federico Barba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 40.2], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 32.0], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 34.4], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.2, 46.4], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 43.5], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.7, 27.8], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.8, 23.6], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [96.7, 32.8], 'player': {'id': 3412, 'name': 'Assane Dioussé El Hadji'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.7, 23.3], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",1acab45b-8287-4689-9550-7cd3cc65b847,,Off T,0.019018253,Normal,Open Play,,,,Napoli,227,00:31:54.024,Shot,
,,,,,,,,,,,,,,,,,1.416227,,,,,,,,,,,,,202e623a-d9b8-4bd0-a95e-d08fd0fb69a1,1321,,,"[87.7, 27.4]",3878597,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,74,Empoli,290,"['8333dd52-7971-41b2-882f-4e0d03dc4aca', 'eb88f46d-25aa-400e-8444-065a02cc63a9']",0,Right Foot,"[120.0, 33.0, 0.5]",,"[{'location': [118.0, 39.1], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.9, 10.0], 'player': {'id': 7027, 'name': 'Christian Maggio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [81.8, 12.0], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.4, 39.7], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.4, 33.0], 'player': {'id': 10736, 'name': 'Vlad Iulian Chiricheș'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.5, 29.0], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.6, 29.9], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.7, 24.9], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [76.3, 36.3], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [80.3, 2.5], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.3, 7.4], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [81.4, 40.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [81.9, 25.0], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",81ea545f-8a5c-4284-ac1a-2cd11f223c99,,Off T,0.0058724214,Normal,Open Play,,,,Empoli,290,00:33:00.534,Shot,True
,,,,,,,,,,,,,,,,,0.724523,,,,,,,,,,,,,67e1994e-ed17-43b2-a74d-9595b4a72ca1,1471,,,"[84.6, 47.3]",3878597,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manolo Gabbiadini,3949.0,Right Center Forward,82,Napoli,227,['e564edc0-454f-449e-955e-1c55349767ed'],6,Left Foot,"[120.0, 46.4, 0.6]",,"[{'location': [118.6, 40.5], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.2, 56.7], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [81.9, 35.6], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [84.4, 45.2], 'player': {'id': 3412, 'name': 'Assane Dioussé El Hadji'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 54.0], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.6, 46.8], 'player': {'id': 17520, 'name': 'Federico Barba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.5, 41.2], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.1, 36.8], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.3, 73.3], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.6, 42.9], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [85.5, 31.5], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",b29352ee-fb6a-46b2-b140-ad7581cbb4ea,,Off T,0.0062176585,Normal,Open Play,,,,Napoli,227,00:36:06.308,Shot,
,,,,,,,,,,,,,,,,,0.467411,,,,,,,,,,,,,922d76ae-31dd-4798-ab1d-75a164b19ee6,1559,,,"[89.8, 47.9]",3878597,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manolo Gabbiadini,3949.0,Right Center Forward,90,Napoli,227,['360a4fd1-64e6-4565-951b-e4edb58a4103'],5,Left Foot,"[120.0, 33.5, 2.6]",,"[{'location': [99.6, 45.3], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 49.3], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [99.8, 46.6], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.7, 46.0], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.3, 39.4], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.6, 43.2], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.5, 44.5], 'player': {'id': 17520, 'name': 'Federico Barba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 41.6], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.7, 40.0], 'player': {'id': 3412, 'name': 'Assane Dioussé El Hadji'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 38.1], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 34.4], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 51.2], 'player': {'id': 10736, 'name': 'Vlad Iulian Chiricheș'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.5, 46.2], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.3, 44.3], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.3, 41.8], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [80.7, 37.2], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.6, 47.5], 'player': {'id': 7027, 'name': 'Christian Maggio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [88.3, 37.1], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [85.6, 22.6], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Off T,0.037934545,Normal,Free Kick,,,,Napoli,227,00:39:05.533,Shot,
,,,,,,,,,,,,,,,,,2.952783,,,,,,,,,,,,,b2ba9925-60af-413b-9aeb-0e048a3696f2,1586,,,"[56.2, 61.2]",3878597,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,93,Napoli,227,"['16e85a7a-ef31-4126-b5ba-5cabe4659584', 'f2e341e6-2496-417f-a49a-1fe9573866b9']",24,Right Foot,"[120.0, 29.7, 1.0]",,"[{'location': [68.6, 67.2], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.1, 38.1], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [51.2, 74.5], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [57.5, 46.4], 'player': {'id': 17520, 'name': 'Federico Barba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [59.8, 59.1], 'player': {'id': 3412, 'name': 'Assane Dioussé El Hadji'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [70.9, 58.9], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [72.3, 49.0], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [67.8, 35.5], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [55.0, 60.4], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [43.1, 60.3], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [46.8, 53.7], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [48.9, 35.8], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [68.0, 64.6], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [62.8, 51.0], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",c60b5523-e0a3-4100-83a9-84a6cd66f014,,Off T,0.0025854867,Lob,Open Play,,,,Napoli,227,00:40:24.674,Shot,True
,,,,,,,,,,,,,,,,,0.097847,,,,,,,,,,,,,e14fbbe5-96e5-4c4c-adf9-1b268b16a242,1698,,,"[103.5, 58.4]",3878597,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,98,Napoli,227,"['49fe597a-0c05-4a95-9d28-975daf3b3a8c', '4d16322e-ab57-4842-b0aa-be5be9ae52c3']",33,Right Foot,"[106.0, 55.0]",,"[{'location': [92.0, 41.6], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.4, 50.9], 'player': {'id': 3412, 'name': 'Assane Dioussé El Hadji'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 54.6], 'player': {'id': 17520, 'name': 'Federico Barba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 54.9], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 47.9], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 38.7], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 42.7], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 41.5], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.3, 30.9], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",0b5f3d25-9245-4d66-bc60-486e3ced13f6,,Blocked,0.015931305,Normal,Open Play,,,,Napoli,227,00:42:33.438,Shot,
