ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.490732,,,,,,,,,,,993d6173-0711-4284-bb6c-0996cbe42d55,372,,,"[114.1, 40.9]",22956,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Shanshan Wang,25485.0,Right Center Forward,23,China PR Women's,1207,"['2e69332d-6bf5-4bfc-9e33-5e160b09d53e', 'abf3baa9-f734-4ee4-b1b7-c8e0fc4704e5']",13,True,Head,"[120.0, 27.6, 5.8]",,"[{'location': [113.6, 46.1], 'player': {'id': 25516, 'name': 'Refiloe Jane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.8, 39.8], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 40.9], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.8, 43.8], 'player': {'id': 25745, 'name': 'Sibulele Cecilia Holweni'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.7, 36.4], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.6, 39.5], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 31.5], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.7, 60.8], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.9, 40.1], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 40.5], 'player': {'id': 25487, 'name': 'Yuping Lin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.3, 78.0], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.9, 39.5], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.8, 47.1], 'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.0, 30.8], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",3bdecb46-bdac-4051-a9f5-1396fc3d415d,,Off T,0.1230204,Normal,Open Play,,,,China PR Women's,1207,00:09:13.916,Shot,True
,,,,,,,,,,,,,,,,,0.836936,,,,,,,,,,,89d8e9de-80fa-409c-9eea-94d0a512b315,742,,,"[110.7, 41.1]",22956,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ying Li,25749.0,Left Center Forward,55,China PR Women's,1207,"['2d771943-cf0b-4042-abce-47f1d2653948', 'd3a03134-9ce0-4cf7-8506-03fb57a0ef0c']",21,True,Head,"[120.0, 50.2, 1.3]",,"[{'location': [111.3, 41.3], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 35.6], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 38.7], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 45.8], 'player': {'id': 25745, 'name': 'Sibulele Cecilia Holweni'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 16.6], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 15.7], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 40.7], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 29.7], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.3, 47.5], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.1, 35.4], 'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.2, 18.8], 'player': {'id': 25490, 'name': 'Rui Zhang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",a7bf50f0-6584-4e9c-9aa6-4923605a53dc,,Off T,0.08812186,Normal,Open Play,,,,China PR Women's,1207,00:20:21.747,Shot,True
,,,,,,,,,,,,,,,,,0.9148,,,,,,,,,,,644b135d-40d7-4ddb-93b7-edd3871ed87d,1221,,,"[101.9, 57.5]",22956,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Peng Han,25481.0,Right Back,76,China PR Women's,1207,['149713fb-c03a-47a6-a5cd-563cbc139072'],32,,Left Foot,"[120.0, 41.7, 5.9]",True,"[{'location': [103.6, 27.1], 'player': {'id': 25519, 'name': 'Ode Fulutudilu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.1, 44.3], 'player': {'id': 25745, 'name': 'Sibulele Cecilia Holweni'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.1, 60.5], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.0, 36.5], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.6, 33.2], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 42.1], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.6, 39.6], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 39.9], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 50.4], 'player': {'id': 25516, 'name': 'Refiloe Jane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.3, 40.6], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 62.6], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.3, 43.1], 'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.8, 40.8], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.2, 38.2], 'player': {'id': 25487, 'name': 'Yuping Lin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.3, 32.9], 'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.9, 26.9], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",d2a5bff7-5b2a-4eb5-bada-2080c4285d62,,Off T,0.027328484,Normal,Open Play,,,,China PR Women's,1207,00:29:32.323,Shot,
,,,,,,,,,,,,,,,,,0.887948,,,,,,,,,,,d1f33be2-469a-460b-9e71-639c9e881ef2,1230,,,"[113.4, 25.3]",22956,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thembi Kgatlana,5052.0,Right Wing,77,South Africa Women's,1216,"['44df4301-d759-424b-9278-3877cffd64c1', '7726287b-d754-4fa1-8477-bd8c041324e5']",5,,Right Foot,"[120.0, 33.3, 0.6]",,"[{'location': [88.9, 52.4], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.9, 35.7], 'player': {'id': 25483, 'name': 'Shimeng Peng'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 30.2], 'player': {'id': 25480, 'name': 'Haiyan Wu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 26.1], 'player': {'id': 25487, 'name': 'Yuping Lin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 46.0], 'player': {'id': 25486, 'name': 'Shanshan Liu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.8, 36.5], 'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [89.1, 41.9], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.3, 54.9], 'player': {'id': 25519, 'name': 'Ode Fulutudilu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",51f157db-09df-4ca3-85f8-d222e7d17cce,True,Off T,0.019988658,Normal,Open Play,,,,South Africa Women's,1216,00:30:05.860,Shot,True
,,,,,,,,,,,,,,,,,0.1568,,,,,,,,,,,f602d779-cfc8-4cbd-8329-a8a1e23639e6,1305,,,"[96.5, 36.5]",22956,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shuang Wang,24461.0,Right Midfield,85,China PR Women's,1207,['9ebefadd-7572-46a8-8b7b-56aa2e56ff70'],12,,Left Foot,"[120.0, 31.2, 6.7]",,"[{'location': [89.2, 36.9], 'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.4, 43.0], 'player': {'id': 25490, 'name': 'Rui Zhang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.8, 23.7], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.4, 58.0], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.3, 40.5], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 26.7], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.1, 34.3], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.9, 36.7], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 42.6], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.0, 37.6], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.3, 45.3], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",78c2c403-df67-4adb-a8b6-a9cf268e1883,,Off T,0.043629657,Normal,Open Play,,,,China PR Women's,1207,00:32:12.342,Shot,
,,,,,,,,,,,,,,,,,0.391597,,,,,,,,,,,ecf0deb4-d522-4ed5-8ea4-2962742b6973,1319,,,"[108.8, 27.4]",22956,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yasha Gu,25488.0,Left Midfield,87,China PR Women's,1207,['5e23a0dc-8130-4c28-a898-291e92097ca1'],56,,Right Foot,"[120.0, 49.7, 2.4]",,"[{'location': [111.1, 47.3], 'player': {'id': 25745, 'name': 'Sibulele Cecilia Holweni'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 38.3], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 33.4], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.9, 30.5], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.6, 25.8], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.7, 27.2], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.6, 36.6], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 39.6], 'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.2, 53.3], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.2, 27.4], 'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.9, 31.5], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",b8242abc-bc28-46fa-b054-4770a0c5bc75,,Off T,0.107461706,Normal,Open Play,,,,China PR Women's,1207,00:32:56.806,Shot,
,,,,,,,,,,,,,,,,,0.0236,,,,,,,,,,,238ec81f-b466-4d75-9493-250e84b0ca46,1380,,,"[112.0, 28.9]",22956,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shanshan Wang,25485.0,Right Center Forward,91,China PR Women's,1207,"['2167b725-1623-4e0e-b481-5d455b06a3a5', '387c892b-f8cf-4079-b026-7c1607771477']",23,,Left Foot,"[113.0, 29.9]",,"[{'location': [103.4, 26.1], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 23.6], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 19.4], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.4, 22.3], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 9.8], 'player': {'id': 25519, 'name': 'Ode Fulutudilu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.3, 36.5], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 40.4], 'player': {'id': 25745, 'name': 'Sibulele Cecilia Holweni'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 41.5], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.6, 22.2], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.0, 18.9], 'player': {'id': 25490, 'name': 'Rui Zhang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.4, 7.7], 'player': {'id': 25486, 'name': 'Shanshan Liu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.9, 19.2], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.5, 30.4], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",bd822bef-6291-4065-8d85-58bf43798429,,Blocked,0.055810086,Half Volley,Open Play,,,,China PR Women's,1207,00:34:23.678,Shot,
,,,,,,,,,,,,,,,,,0.563453,,,,,,,,,,,526cbb61-1205-4450-b309-0168e80343b4,1585,,,"[109.2, 41.8]",22956,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ying Li,25749.0,Left Center Forward,101,China PR Women's,1207,['15382a02-c6cd-4147-846f-0f2513d94dd3'],21,,Left Foot,"[120.0, 41.3, 0.5]",True,"[{'location': [104.2, 47.3], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.8, 37.6], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.3, 32.8], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.6, 56.5], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 41.2], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 29.3], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 57.7], 'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.1, 40.3], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 33.4], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.2, 19.0], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",1407aa76-ccde-4b35-99a7-99a4eb0e2fda,,Goal,0.13267203,Volley,Open Play,,,,China PR Women's,1207,00:39:21.313,Shot,
,,,,,,,,,,,,,,,,,0.1162,,,,,,,,,,,8a3158dc-7a3c-4e5c-8a10-5bf6da3ddb9b,1619,,,"[105.2, 59.3]",22956,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ying Li,25749.0,Left Center Forward,105,China PR Women's,1207,"['90848e86-6818-4845-9ae6-29d7aa438248', '95304c66-44fe-4186-95c0-3d132c114ea9']",4,,Right Foot,"[106.3, 58.3]",,"[{'location': [102.1, 60.6], 'player': {'id': 25745, 'name': 'Sibulele Cecilia Holweni'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 44.3], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 46.6], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.8, 40.1], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.0, 38.0], 'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.5, 47.3], 'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.9, 34.0], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 26.0], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.3, 43.8], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 57.9], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",eabf8b52-8265-4db2-80bb-6deb5d097a5e,,Blocked,0.0098395,Normal,Open Play,,,,China PR Women's,1207,00:41:04.750,Shot,
,,,,,,,,,,,,,,,,,0.549303,,,,,,,,,,,e70efd9a-5293-4e0a-b19e-94c5ea0059fc,1625,,,"[115.2, 43.9]",22956,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Shanshan Wang,25485.0,Right Center Forward,106,China PR Women's,1207,"['1b954123-9a1a-4d0f-990d-ff5c6b7fe923', '631b8231-5a6f-4eeb-9001-34e3ebfd1929']",52,True,Head,"[120.0, 43.8, 2.8]",,"[{'location': [115.2, 43.6], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 63.2], 'player': {'id': 25519, 'name': 'Ode Fulutudilu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.8, 36.8], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.9, 38.4], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.9, 40.4], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 42.4], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.8, 40.3], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.7, 43.7], 'player': {'id': 25745, 'name': 'Sibulele Cecilia Holweni'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.6, 36.6], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.9, 31.0], 'player': {'id': 25486, 'name': 'Shanshan Liu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.0, 40.5], 'player': {'id': 25487, 'name': 'Yuping Lin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.6, 37.9], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.0, 29.2], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.5, 42.4], 'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.4, 77.2], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",9fd0fbb4-928b-47df-9144-2a59f0b582de,,Post,0.13196145,Normal,Open Play,,,,China PR Women's,1207,00:41:52.494,Shot,True
