50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.361459,,,,,,,,,,,,,7f0eae56-c598-4614-9aec-22a200b4bcac,94,,"[106.1, 38.1]",3754134,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Lanzini,3595.0,Right Midfield,5,West Ham United,40,['7f6e7e22-dfe6-40c0-8757-2a7217084d08'],43,,Right Foot,,"[120.0, 32.3, 7.0]",True,"[{'location': [107.0, 50.1], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 39.4], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.1, 42.2], 'player': {'id': 4271, 'name': 'Andy Carroll'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.7, 37.1], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.1, 25.9], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.8, 33.8], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.0, 32.8], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.9, 40.2], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 39.1], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.7, 43.1], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 45.0], 'player': {'id': 3602, 'name': 'Faustino Marcos Alberto Rojo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 48.3], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 39.4], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.2, 41.0], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,,Off T,0.055114437,Overhead Kick,Open Play,,,,West Ham United,40,00:01:43.853,Shot,
,,,,,,,,,,,,,,,,,,,0.109018,,,,,,,,,,,,,7e37300e-65de-42f8-b109-5169ec017428,392,,"[104.5, 37.5]",3754134,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diafra Sakho,3962.0,Right Center Forward,21,West Ham United,40,"['2d8a1a8e-a2de-4f99-b372-27adf99eace0', '990d40a2-8ab1-46fa-a4ef-2143a62b238b', 'f0833ed8-9132-4c7d-bddc-c623e64ad621']",20,,Left Foot,True,"[120.0, 36.8, 0.0]",True,"[{'location': [108.4, 51.8], 'player': {'id': 4271, 'name': 'Andy Carroll'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.2, 38.5], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [91.9, 10.2], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.6, 36.9], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 45.9], 'player': {'id': 3602, 'name': 'Faustino Marcos Alberto Rojo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.4, 18.7], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.2, 36.5], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.0, 39.4], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.4, 32.5], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 15.0], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 27.3], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.7, 29.7], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",5b0dbd57-b533-430e-a33a-966ffbc32315,,,Goal,0.13659026,Normal,Open Play,,,,West Ham United,40,00:09:20.386,Shot,True
,,,,,,,,,,,,,,,,,,,0.563219,,,,,,,,,,,,,1bce3a47-af9c-4d85-ba3e-38e9a0efbcde,541,,"[92.0, 42.2]",3754134,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mark Noble,3874.0,Left Defensive Midfield,28,West Ham United,40,"['1c09d8b0-2770-4337-864c-123ff8fd6496', '1cc60557-8a96-4b15-b07d-f5c6d8f60b44']",24,,Right Foot,,"[109.8, 43.3]",True,"[{'location': [103.5, 21.0], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.1, 40.7], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 42.6], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.2, 43.6], 'player': {'id': 3602, 'name': 'Faustino Marcos Alberto Rojo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.1, 41.3], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.6, 33.6], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.1, 37.6], 'player': {'id': 3318, 'name': 'Marcus Rashford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.6, 36.7], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 32.8], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 42.4], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.9, 35.7], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 31.9], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.4, 33.8], 'player': {'id': 4271, 'name': 'Andy Carroll'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.4, 35.6], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.1, 31.5], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.0, 42.1], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.2, 44.4], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.1, 42.8], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",74ee9202-76c0-46d2-b226-2ef3bd95fc1c,,,Blocked,0.017526792,Volley,Open Play,,,,West Ham United,40,00:13:24.360,Shot,
,,,,,,,,,,,,,,,,,,,0.565127,,,,,,,,,,,,,61ec5f49-803d-4888-9475-87191603a533,546,,"[104.5, 43.5]",3754134,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Angelo Obinze Ogbonna,3843.0,Left Center Back,28,West Ham United,40,['44467f97-7658-45f2-9515-c00901a1c823'],25,,Left Foot,,"[120.0, 45.3, 5.2]",True,"[{'location': [109.2, 47.2], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.9, 47.6], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.6, 38.0], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.3, 34.9], 'player': {'id': 4271, 'name': 'Andy Carroll'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.8, 33.6], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.8, 39.2], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.5, 43.4], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.5, 35.4], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 35.6], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 42.3], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.2, 24.7], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.0, 40.7], 'player': {'id': 3318, 'name': 'Marcus Rashford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.7, 34.9], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 44.4], 'player': {'id': 3602, 'name': 'Faustino Marcos Alberto Rojo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 50.0], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.3, 39.5], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,Off T,0.06261862,Volley,Open Play,,,,West Ham United,40,00:13:25.990,Shot,
,,,,,,,,,,,,,,,,,,,0.672073,,,,,,,,,,,,,bf37e0c9-0555-4d5b-b02c-f82f20df4a26,717,,"[100.4, 39.3]",3754134,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dimitri Payet,3491.0,Left Midfield,34,West Ham United,40,['6339bc44-a2fc-42f1-a74b-3799ba12d9df'],58,,Right Foot,,"[118.1, 39.9, 0.5]",True,"[{'location': [90.2, 27.0], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.9, 40.0], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 31.3], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 35.1], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.5, 38.6], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 37.1], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 45.9], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 38.8], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 52.9], 'player': {'id': 3602, 'name': 'Faustino Marcos Alberto Rojo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 59.9], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.5, 24.9], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.8, 37.6], 'player': {'id': 4271, 'name': 'Andy Carroll'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.8, 48.9], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",7b10f852-bf7a-4152-8ecc-40f8b2b1ab9e,,,Saved,0.075563535,Half Volley,Open Play,,,,West Ham United,40,00:17:58.447,Shot,
,,,,,,,,,,,,,,,,,,,0.27214,,,,,,,,,,,,,d6540a39-100b-478d-87b3-a4c13dac42d0,775,,"[100.6, 33.9]",3754134,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Carroll,4271.0,Left Center Forward,45,West Ham United,40,['a0db1b17-5905-47e0-9d57-5c9921bb439d'],2,,Left Foot,,"[107.4, 35.5, 0.0]",,"[{'location': [108.4, 35.7], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 46.2], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",dd83525c-3de0-40e0-8032-a5e6a84ea967,,,Saved,0.38670978,Normal,Open Play,,,,West Ham United,40,00:19:02.160,Shot,
,,,,,,,,,,,,,,,,,,,1.098348,,,,,,,,,,,,,deb571c6-6a3a-49fe-bc7d-c689d32b72bd,866,,"[96.4, 24.5]",3754134,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Mark Rooney,3538.0,Left Center Midfield,49,Manchester United,39,['c85b2ce2-3e70-41de-a6c7-ecd371821d0a'],24,,Right Foot,,"[120.0, 49.7, 7.5]",,"[{'location': [95.9, 30.6], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.6, 18.7], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.3, 1.8], 'player': {'id': 3602, 'name': 'Faustino Marcos Alberto Rojo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.8, 20.1], 'player': {'id': 3318, 'name': 'Marcus Rashford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.1, 30.9], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [80.4, 59.3], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.4, 17.5], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 14.1], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.6, 8.0], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.5, 26.6], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.1, 30.8], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [92.8, 53.1], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.0, 28.3], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 33.1], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 43.5], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 37.3], 'player': {'id': 20066, 'name': 'Darren Randolph'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a00602be-c6da-41b1-9a97-51f79cfe0e89,,,Off T,0.021704258,Normal,Open Play,,,,Manchester United,39,00:22:24.053,Shot,
,,,,,,,,,,,,,,,,,,,0.406849,,,,,,,,,,,,,95d8cf2a-2813-4091-894a-77213ff4488c,1012,,"[95.1, 44.0]",3754134,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Lanzini,3595.0,Right Midfield,53,West Ham United,40,['539f6ae0-ea4c-474b-b35b-599d77cd1927'],13,,Right Foot,,"[120.0, 34.7, 0.0]",,"[{'location': [118.2, 40.5], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.9, 58.2], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.2, 53.5], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 44.8], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.5, 50.6], 'player': {'id': 3602, 'name': 'Faustino Marcos Alberto Rojo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 46.1], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 39.8], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 27.2], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.1, 35.3], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.4, 25.3], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.2, 49.3], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.0, 55.0], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.7, 32.1], 'player': {'id': 4271, 'name': 'Andy Carroll'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",d12e45e3-bac4-4a24-be65-05417b02ac31,,,Off T,0.0464686,Normal,Open Play,,,,West Ham United,40,00:26:13.159,Shot,
,,,,,,,,,,,,,,,,,,,0.199778,,,,,,,,,,,,,70bcaeac-adf6-4be3-a440-1f9f486b59eb,1194,,"[105.3, 34.3]",3754134,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Dimitri Payet,3491.0,Left Midfield,63,West Ham United,40,['1ae915ed-6247-4ec7-9c70-d59fe21b40df'],0,,Right Foot,,"[120.0, 51.6, 5.3]",,"[{'location': [102.8, 35.6], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.4, 53.5], 'player': {'id': 4271, 'name': 'Andy Carroll'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.6, 39.1], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 34.6], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 39.7], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.3, 25.7], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 39.9], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.9, 42.9], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",fe6f1d91-e2fe-48dd-9f2a-c4cffe947b11,,,Off T,0.11105878,Normal,Open Play,,,,West Ham United,40,00:31:00.394,Shot,
,,,,,,,,,,,,,,,,,,,0.107091,,,,,,,,,,,,,0baa6b15-8ce5-4449-a884-1a49f46de368,1607,,"[94.4, 42.9]",3754134,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michail Antonio,3349.0,Right Back,81,West Ham United,40,"['5d897c4e-5a32-4b3e-b158-1fa915bf66b2', 'd6320604-832e-40e3-85fe-44d5a244874a']",9,,Right Foot,,"[99.8, 41.6]",,"[{'location': [97.3, 50.0], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.4, 51.9], 'player': {'id': 4271, 'name': 'Andy Carroll'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.3, 29.4], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.6, 13.1], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.0, 28.6], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.8, 16.3], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 27.4], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.9, 35.1], 'player': {'id': 3602, 'name': 'Faustino Marcos Alberto Rojo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 29.4], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 50.3], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.5, 33.1], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 51.2], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [79.1, 20.0], 'player': {'id': 3318, 'name': 'Marcus Rashford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.9, 38.1], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.6, 41.7], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.7, 41.4], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ada0d12a-4038-4d45-b513-8b1d2c0e71e4,,,Blocked,0.044865523,Normal,Open Play,,,,West Ham United,40,00:42:09.427,Shot,
