bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.843574,,,,,,,,,,,,,,,43766d79-c53b-472f-b85f-4f34ca37d472,549,,"[107.8, 53.4]",3754023,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie Vardy,10960.0,Center Forward,35,Leicester City,22,['22d4a19c-91b3-48ea-8e92-b08e49f4f09f'],50,Left Foot,"[120.0, 37.9, 3.6]",,"[{'location': [104.0, 53.8], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.7, 65.0], 'player': {'id': 28782, 'name': 'Ritchie De Laet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.0, 45.2], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.4, 42.5], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 48.9], 'player': {'id': 4738, 'name': 'Lee Tomlin'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.6, 38.5], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.9, 37.0], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.2, 42.7], 'player': {'id': 9626, 'name': 'Tommy Elphick'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 47.1], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.3, 46.6], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.1, 52.5], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 57.9], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 27.4], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",06130bcc-4868-434e-b72b-4bd556b95e31,Off T,0.034317747,Normal,Open Play,,,,Leicester City,22,00:15:50.755,Shot,
,,,,,,,,,,,,,,,,0.058645,,,,,,,,,,,,,,,0e728ac8-c230-4ce6-b547-3fcfdd78a5bf,760,,"[100.3, 21.7]",3754023,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,49,AFC Bournemouth,28,"['199fcbe2-3d1f-409c-aea8-81a9a58a415e', '3b703cfb-17fa-419d-bafc-9429bfbdcfa6', 'a8e31d0a-f35c-4d24-bc50-5338dc49cd46']",31,Right Foot,"[101.8, 23.4]",,"[{'location': [117.7, 37.9], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 35.4], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 47.7], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 41.6], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 33.5], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 24.2], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.1, 24.5], 'player': {'id': 28782, 'name': 'Ritchie De Laet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 48.7], 'player': {'id': 3616, 'name': 'Callum Wilson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.3, 36.6], 'player': {'id': 4738, 'name': 'Lee Tomlin'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [90.7, 22.0], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",f0924d75-b4fc-4420-989c-2089a3b05d9f,Blocked,0.014490744,Normal,Open Play,,,,AFC Bournemouth,28,00:20:31.186,Shot,True
,,,,,,,,,,,,,,,,0.488565,,,,,,,,,,,,,,,075dd9c9-ef15-44eb-8225-8c38da7a4c24,890,,"[113.4, 37.2]",3754023,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Callum Wilson,3616.0,Center Forward,58,AFC Bournemouth,28,"['9edb3a80-0102-4380-8ada-5f7d8e8a80f3', 'a4f018d1-f84f-4485-8901-de46ef90df39']",28,Right Foot,"[120.0, 37.4, 2.0]",,"[{'location': [106.4, 44.3], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.7, 38.9], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 43.1], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.9, 41.8], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.9, 38.0], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 32.4], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 28.3], 'player': {'id': 28782, 'name': 'Ritchie De Laet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.8, 42.9], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.5, 32.7], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.5, 19.3], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.7, 42.3], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.3, 43.1], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [88.3, 20.7], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.6, 32.3], 'player': {'id': 4738, 'name': 'Lee Tomlin'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,Goal,0.2088226,Volley,Open Play,,,,AFC Bournemouth,28,00:23:28.908,Shot,True
,,,,,,,,,,,,,,,,0.964333,,,,,,,,,,,,,,,22fc9ed1-ffdd-4358-b9f9-dabaf3047b69,1139,,"[101.6, 24.6]",3754023,33,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max-Alain Gradel,4416.0,Left Midfield,78,AFC Bournemouth,28,['a10346cb-f874-41fe-8584-39a7ca4b0140'],57,Right Foot,"[118.8, 38.9, 2.1]",,"[{'location': [95.4, 24.6], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.0, 32.5], 'player': {'id': 9626, 'name': 'Tommy Elphick'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.9, 35.0], 'player': {'id': 4738, 'name': 'Lee Tomlin'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.5, 37.3], 'player': {'id': 3616, 'name': 'Callum Wilson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.3, 42.2], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.6, 44.3], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.5, 38.1], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.4, 41.0], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.8, 40.8], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 42.3], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 39.0], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 36.7], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 33.9], 'player': {'id': 28782, 'name': 'Ritchie De Laet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.7, 29.1], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.4, 29.9], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.0, 30.6], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.5, 31.2], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 32.0], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,Saved,0.058417544,Normal,Free Kick,,,,AFC Bournemouth,28,00:33:57.457,Shot,
,,,,,,,,,,,,,,,,1.207261,,,,,,,,,,,,,,,aeb9e09e-b8ef-443e-a9c7-fd4dcf1dbf5d,2750,,"[109.8, 21.8]",3754023,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeffrey Schlupp,3520.0,Left Back,163,Leicester City,22,['b02f23ee-481d-4745-bb6d-0868e4c003a6'],57,Left Foot,"[120.0, 45.6, 1.7]",,"[{'location': [97.7, 21.1], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.3, 18.9], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 24.7], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.3, 24.9], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.6, 36.5], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.5, 25.2], 'player': {'id': 9626, 'name': 'Tommy Elphick'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 43.1], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 34.1], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.2, 35.8], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 35.6], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5ce47f2f-4c67-4f12-8fed-114ca56ccf54,Off T,0.010910316,Normal,Open Play,,,,Leicester City,22,00:37:57.871,Shot,
,,,,,,,,,,,,,,,,0.549616,,,,,,,,,,,,,,,7cca5992-108c-4faf-8cef-198535adacb4,2791,,"[108.1, 40.1]",3754023,85,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jamie Vardy,10960.0,Center Forward,168,Leicester City,22,['673b6707-9ae7-473f-98f9-379d8bc0d15c'],45,Right Foot,"[120.0, 42.5, 2.0]",,,,Goal,0.7835,Normal,Penalty,,,,Leicester City,22,00:40:45.917,Shot,
,,,,,,,,,,,,,,,,0.005011,,,,,,,,,,,,,,,911626aa-8d8d-45db-bc33-c27e95863284,3063,,"[95.5, 29.1]",3754023,95,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Francis,3608.0,Right Back,185,AFC Bournemouth,28,"['bbbc5af0-edda-4340-a014-135116a67725', 'ca831656-54b5-4134-b134-85e08fbb9ee0', 'd3cf9ed1-6f91-4ffa-bb11-8a61ada4ac15']",18,Right Foot,"[97.2, 29.7]",True,"[{'location': [105.1, 30.6], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 29.6], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.2, 28.8], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.2, 44.1], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.2, 23.4], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.8, 24.6], 'player': {'id': 4738, 'name': 'Lee Tomlin'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.9, 30.0], 'player': {'id': 4826, 'name': 'Yohan Benalouane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 45.1], 'player': {'id': 3616, 'name': 'Callum Wilson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 43.8], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 31.2], 'player': {'id': 6296, 'name': 'Joe Dodoo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.1, 35.7], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 39.7], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.2, 37.5], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 46.1], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [90.9, 41.1], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",9c671a72-e6f2-41af-a5a8-1fb082fb1302,Blocked,0.018714897,Normal,Open Play,,,,AFC Bournemouth,28,00:50:18.861,Shot,True
