ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.841804,,,,,,,,,,,,,16678084-2764-4e12-a741-4ab183922ed5,68,,,"[105.2, 36.4]",19758,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jade Bailey,21854.0,Right Defensive Midfield,3,Reading WFC,974,"['1d18d45a-0342-4087-ab5e-5637f1e5f3e9', '6cbec897-5630-46c2-88f2-240a46e54b99']",58,True,Head,"[120.0, 30.8, 1.8]",,"[{'location': [100.3, 19.8], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [81.8, 22.5], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [103.0, 16.7], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 18.4], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 30.3], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.8, 40.6], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.2, 35.7], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 25.7], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.0, 31.1], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 38.5], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.3, 37.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 21.8], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.1, 14.5], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.6, 28.7], 'player': {'id': 13834, 'name': 'Rakel Hönnudóttir'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [80.0, 0.7], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [81.1, 23.1], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",33c1b53f-c98c-42ab-9e3a-3b96c4de9cd1,,Off T,0.07478802,Normal,Open Play,,,,Reading WFC,974,00:00:58.163,Shot,True
,,,,,,,,,,,,,,,,0.0882,,,,,,,,,,,,,1c7a92ac-0743-4115-98ee-a54cf9986187,120,,,"[111.2, 42.8]",19758,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,5,Reading WFC,974,"['25e6da5e-0d25-4a35-9b5c-f4c96f70be47', 'cd03fabf-c346-4154-a52c-80710b465d4a']",6,,Right Foot,"[112.5, 42.3]",True,"[{'location': [98.1, 23.1], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.9, 53.3], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 41.5], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.8, 52.7], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [82.3, 57.4], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.1, 42.2], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.5, 41.2], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 54.0], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.8, 44.4], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.9, 27.5], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 40.9], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 49.9], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 37.8], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 47.5], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.7, 16.0], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",107f04aa-5973-47bd-99c7-1a6a429b7d0c,,Blocked,0.15489623,Normal,Open Play,,,,Reading WFC,974,00:02:06.211,Shot,
,,,,,,,,,,,,,,,,1.1076,,,,,,,,,,,,,32ad69cb-4957-4637-9ba8-8780307917b9,145,,,"[107.7, 24.3]",19758,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Syme,15716.0,Right Midfield,6,Yeovil Town LFC,970,['7197916a-8dd0-4fe1-9618-084893ebf3a8'],31,,Left Foot,"[118.3, 41.0, 0.3]",,"[{'location': [105.1, 42.8], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.3, 37.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.8, 49.1], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.6, 32.7], 'player': {'id': 13834, 'name': 'Rakel Hönnudóttir'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.4, 26.8], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.0, 24.8], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 26.9], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [80.6, 10.1], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 5.6], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.2, 28.2], 'player': {'id': 15718, 'name': 'Olivia Fergusson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [91.1, 17.1], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [80.1, 9.6], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [68.8, 23.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [83.4, 38.4], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [85.1, 51.2], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Saved,0.040121492,Normal,Open Play,,,,Yeovil Town LFC,970,00:02:31.582,Shot,
,,,,,,,,,,,,,,,,0.3367,,,,,,,,,,,,,b35d7819-ae7d-4200-a20d-491411412723,150,,,"[114.3, 39.5]",19758,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Anne-Marie Heatherson,15714.0,Left Center Forward,7,Yeovil Town LFC,970,"['76fa373a-001f-4151-84d4-6b8ed0ce0d29', 'f239e138-5791-4824-b499-49d9558b5f98']",22,True,Head,"[120.0, 35.4, 5.1]",,"[{'location': [114.6, 36.0], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 47.4], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.5, 48.5], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.9, 43.0], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.5, 42.0], 'player': {'id': 13834, 'name': 'Rakel Hönnudóttir'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.3, 38.5], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.9, 38.8], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.3, 39.0], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 38.2], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 43.4], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.8, 31.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.3, 33.2], 'player': {'id': 15718, 'name': 'Olivia Fergusson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [85.3, 40.7], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.1, 40.5], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.0, 46.6], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.5, 47.6], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",e582e64e-0758-48b1-b8ca-8e6f91c9b714,,Off T,0.15445346,Normal,Open Play,,,,Yeovil Town LFC,970,00:03:22.276,Shot,True
,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,3d209d58-c3b4-40cc-81f7-528378978de4,188,,,"[109.4, 32.1]",19758,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jade Bailey,21854.0,Right Defensive Midfield,8,Reading WFC,974,"['abce1d9d-475a-4e4b-bf89-e89ef3f92a0f', 'ad607085-f04a-413c-bd1b-de2427587965']",20,,Right Foot,"[110.5, 33.2]",,"[{'location': [98.3, 44.8], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.8, 33.5], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 32.2], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 46.1], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.3, 34.4], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 25.3], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [91.8, 34.2], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [81.0, 39.8], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",9d963783-5314-42ff-addf-5d96558401fd,,Blocked,0.075139016,Normal,Open Play,,,,Reading WFC,974,00:04:20.047,Shot,
,,,,,,,,,,,,,,,,1.644495,,,,,,,,,,,,,9e655f5e-d119-4745-9579-7ef363692e64,398,,,"[88.7, 38.6]",19758,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,19,Reading WFC,974,['7e20fd4d-6def-4e23-804d-f9747f47a92d'],8,,Left Foot,"[119.2, 36.7, 2.3]",,"[{'location': [95.3, 23.2], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.8, 48.3], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.4, 57.7], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.1, 66.7], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [65.8, 51.1], 'player': {'id': 13834, 'name': 'Rakel Hönnudóttir'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [70.5, 72.7], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [119.8, 38.5], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.7, 39.6], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.2, 32.1], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.8, 40.7], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.9, 50.2], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.9, 56.4], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.4, 50.5], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [87.2, 30.7], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [81.7, 42.3], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [70.1, 56.9], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",fc21e957-610f-42ac-9f25-2d571617890e,,Saved,0.023617558,Normal,Open Play,,,,Reading WFC,974,00:09:08.796,Shot,
,,,,,,,,,,,,,,,,0.2123,,,,,,,,,,,,,17536d0c-6894-4484-b80a-052d25ce5adc,412,,,"[109.5, 31.6]",19758,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Olivia Fergusson,15718.0,Right Center Forward,20,Yeovil Town LFC,970,['4301a0bf-ec08-416d-8e42-92c738f21c42'],33,,Left Foot,"[111.6, 33.3, 0.5]",True,"[{'location': [79.2, 67.7], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [85.8, 42.0], 'player': {'id': 13834, 'name': 'Rakel Hönnudóttir'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [80.7, 34.2], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 53.1], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.5, 37.7], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 39.1], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 36.7], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.8, 33.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.4, 39.5], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [90.9, 33.4], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [75.8, 37.5], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [80.1, 66.6], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",b07de06d-6cfc-4a49-a0fa-dc14653fe07f,,Saved,0.27618375,Normal,Open Play,,,,Yeovil Town LFC,970,00:09:33.548,Shot,
,,,,,,,,,,,,,,,,1.336792,,,,,,,,,,,,,5a4ee2f2-9286-4477-8c8f-ac6b5b3e5622,927,,,"[113.9, 34.1]",19758,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jade Moore,10190.0,Left Defensive Midfield,53,Reading WFC,974,['cbd864bc-7a88-478c-adc8-81d7e74fe68e'],57,,Head,"[119.3, 73.9]",,"[{'location': [93.9, 3.5], 'player': {'id': 13834, 'name': 'Rakel Hönnudóttir'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.3, 0.8], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.8, 17.9], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.6, 7.7], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.6, 31.7], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.8, 32.1], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.5, 37.3], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.8, 37.7], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 32.6], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 30.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.0, 8.2], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.6, 10.5], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.2, 32.3], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 33.4], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 12.7], 'player': {'id': 15718, 'name': 'Olivia Fergusson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.1, 29.3], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",dafa6318-4862-4ffd-ad01-a20478fd3343,,Wayward,0.13997595,Normal,Open Play,,,,Reading WFC,974,00:26:57.742,Shot,
,,,,,,,,,,,,,,,,1.397146,,,,,,,,,,,,,464ba1b6-ab1b-4338-bc2c-e8320e1b0658,982,,,"[102.6, 33.3]",19758,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jade Bailey,21854.0,Right Defensive Midfield,56,Reading WFC,974,['86047a34-0914-4bf9-b8c3-f6a61207eab4'],31,,Head,"[118.2, 52.5]",,"[{'location': [102.3, 16.1], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.1, 37.8], 'player': {'id': 13834, 'name': 'Rakel Hönnudóttir'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.8, 52.5], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [78.9, 40.6], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.9, 37.5], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 47.0], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 52.0], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [83.3, 48.7], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.6, 37.4], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.1, 35.5], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [79.7, 41.5], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 34.5], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 18.1], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [90.4, 4.0], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",6ef6fde2-0445-4be7-a9d2-d517e146851b,,Wayward,0.08568876,Normal,Open Play,,,,Reading WFC,974,00:28:31.249,Shot,
