bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.106188,,,,,,,,,,,,69e9d396-640b-4bc3-9926-9592e3553fa9,90,,,"[94.5, 22.7]",3754100,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wahbi Khazri,3196.0,Left Midfield,8,Sunderland,41,"['0e0243d8-56e6-4218-b3af-93c0ba802958', '56235a1d-4f74-4e01-8b0f-5d09852c51e3']",18,,Right Foot,,"[98.9, 25.1]",,"[{'location': [104.2, 27.6], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.1, 43.2], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [82.1, 44.0], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.6, 10.4], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.1, 14.2], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [88.7, 31.4], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 19.4], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 25.0], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.3, 29.6], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 39.1], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [77.8, 33.2], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [85.6, 14.3], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.0, 1.7], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [117.8, 37.8], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",911bcece-3d4e-45e3-9da8-c70723f23d2a,Blocked,,0.0080411825,Half Volley,Open Play,,,,Sunderland,41,00:02:18.284,Shot,
,,,,,,,,,,,,,,,,,0.884719,,,,,,,,,,,,a94cf163-e2ec-438b-88d1-6e54c46a2149,107,,,"[108.9, 38.5]",3754100,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jermain Defoe,3337.0,Center Forward,8,Sunderland,41,['4c50e34a-ccb4-439c-93e2-ea25ba51c303'],29,,Right Foot,,"[120.0, 41.8, 5.3]",,"[{'location': [94.0, 48.3], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.1, 35.6], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.9, 43.7], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.4, 56.4], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.6, 30.9], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 26.2], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 49.4], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.4, 38.7], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 40.3], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 42.8], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 42.2], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 39.3], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f3de18dc-ee5f-40cf-88e9-a6c2c65b6d93,Off T,,0.06242784,Half Volley,Open Play,,,,Sunderland,41,00:02:29.093,Shot,
,,,,,,,,,,,,,,,,,0.536108,,,,,,,,,,,,6ed0db59-1c7c-40f4-a0e2-e27c40da23d7,283,,,"[111.0, 42.4]",3754100,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Mitrović,4269.0,Center Forward,17,Newcastle United,37,"['4e98e21f-2ae2-4e43-b48c-fdab86d9e067', '5db95fde-3afe-4853-b733-4b7173804f25']",15,,Right Foot,,"[120.0, 41.5, 6.2]",True,"[{'location': [107.3, 32.7], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.6, 63.0], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.4, 69.7], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [119.2, 42.5], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.5, 35.7], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.5, 41.2], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 39.4], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.7, 48.5], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 59.9], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.1, 58.1], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.9, 45.2], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",25afae52-7f79-4add-9f46-4a935efc558f,Off T,,0.23483832,Volley,Open Play,,,,Newcastle United,37,00:07:15.712,Shot,True
,,,,,,,,,,,,,,,,,0.727106,,,,,,,,,,,,f7123f78-14f3-44b4-bd2f-f0809bfa051e,306,,,"[112.1, 37.3]",3754100,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jack Rodwell,18751.0,Left Center Midfield,19,Sunderland,41,"['75bc4f6f-3dd0-43af-8e0d-2d6110c2766f', 'd8f27712-c4b9-42f3-9092-b9aff3b5626a']",54,True,Head,,"[118.0, 38.5, 2.4]",,"[{'location': [111.5, 44.9], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.1, 49.6], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.7, 70.8], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.5, 64.1], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.1, 26.6], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.6, 49.1], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.5, 47.2], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 38.3], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.5, 31.9], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 36.1], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.6, 41.4], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.3, 40.5], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 47.8], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 39.8], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 40.7], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.5, 38.3], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 41.5], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.9, 36.4], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.8, 38.4], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",6b62c282-84aa-4c56-b953-6894919fea67,Saved,,0.08327385,Normal,Open Play,,,,Sunderland,41,00:08:54.601,Shot,True
,,,,,,,,,,,,,,,,,1.627609,,,,,,,,,,,,9aed4bb2-1789-4e42-b932-b48c8f11c93d,310,,,"[107.4, 40.5]",3754100,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lamine Koné,13286.0,Right Center Back,20,Sunderland,41,['2e0bc885-af77-4dc6-a389-2ba62f29a1a1'],28,,Head,,"[120.0, 49.3, 2.2]",,"[{'location': [112.7, 41.3], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.4, 46.0], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 43.1], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.2, 35.5], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 42.8], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 40.2], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 36.0], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 43.1], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.7, 40.5], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 36.8], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.2, 36.0], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.9, 42.3], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.3, 43.6], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",bfa26a00-6c3b-4723-8bf0-09139077d08c,Off T,,0.030241445,Normal,Open Play,,,,Sunderland,41,00:09:28.371,Shot,
,,,,,,,,,,,,,,,,,1.553336,,,,,,,,,,,,d8775e3c-e457-4f78-be00-9b576586f82d,431,,,"[117.4, 34.2]",3754100,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Left Wing,26,Newcastle United,37,['9bc000e1-1de7-4d13-b69e-2bf9e2057226'],40,,Left Foot,,"[111.0, 62.7]",True,"[{'location': [102.4, 58.1], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.9, 35.9], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.3, 46.9], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.3, 60.2], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.2, 58.6], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 51.1], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 47.3], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.9, 45.4], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 37.8], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.1, 34.2], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.9, 36.1], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.5, 38.0], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.8, 35.1], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.8, 34.9], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",ad35f1f2-be15-4792-b102-ea92acd99708,Wayward,,0.2077493,Half Volley,Open Play,,,,Newcastle United,37,00:12:40.507,Shot,
,,,,,,,,,,,,,,,,,1.26951,,,,,,,,,,,,a9f408f3-09d4-45e6-b060-41701197f925,437,,,"[94.6, 42.1]",3754100,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,26,Newcastle United,37,['62db10fc-a1cb-4779-ac8b-0a6868ac6202'],47,,Left Foot,,"[120.0, 27.9, 4.2]",,"[{'location': [96.5, 35.5], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.6, 51.9], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.1, 62.5], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.6, 31.9], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.7, 38.1], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 35.8], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.3, 33.6], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.1, 38.6], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 41.2], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 58.2], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 43.5], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.1, 54.4], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.6, 42.3], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [83.8, 26.6], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.1, 32.3], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.8, 40.8], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,,0.02615481,Half Volley,Open Play,,,,Newcastle United,37,00:12:47.904,Shot,
,,,,,,,,,,,,,,,,,0.402299,,,,,,,,,,,,1146597f-131a-4dac-9998-4771d27260fc,571,,,"[110.5, 45.2]",3754100,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jermain Defoe,3337.0,Center Forward,34,Sunderland,41,['c03d446b-2146-422c-81d2-5addc252f381'],17,,Right Foot,,"[120.0, 44.5, 1.3]",True,"[{'location': [99.6, 63.6], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.9, 59.5], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.6, 45.9], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [87.2, 61.6], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.5, 35.5], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 46.6], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 44.9], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 55.0], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 58.9], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.4, 55.8], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.9, 42.7], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1da49932-0222-4885-b627-2f4b69ffd6fb,Off T,,0.088924214,Normal,Open Play,,,,Sunderland,41,00:18:17.740,Shot,
,,,,,,,,,,,,,,,,,0.772308,,,,,,,,,,,,d9438b3e-c63f-49a8-88b8-c73704a99b8d,595,,,"[96.6, 45.6]",3754100,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andros Townsend,3297.0,Right Wing,36,Newcastle United,37,['1859ae0f-6967-437d-a30f-53016762b3db'],28,,Left Foot,,"[118.5, 41.2, 0.7]",,"[{'location': [95.7, 40.6], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.5, 41.2], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.6, 20.2], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.6, 50.2], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.4, 63.2], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.8, 48.4], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.7, 51.8], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.1, 42.7], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 46.7], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 32.2], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 50.8], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.3, 49.5], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.4, 70.8], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,Saved,,0.056886513,Normal,Open Play,,,,Newcastle United,37,00:19:28.017,Shot,
