bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.239799,,,,,,,,,,,f191cda9-5640-4d03-8228-71696414cba4,1421,,"[104.3, 35.3]",3901261,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Zlatan Ibrahimović,3672.0,,Center Forward,65,Paris Saint-Germain,131,['751770f9-0dfb-4642-8cf9-b7fe35911253'],30,,Right Foot,,"[109.8, 37.9, 0.4]",,"[{'location': [78.5, 24.5], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [80.7, 32.9], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.0, 61.5], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.9, 45.4], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.7, 41.1], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 37.0], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 37.0], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.9, 42.4], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.1, 57.6], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [86.0, 32.0], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",bb1cff3a-569c-4d5e-af17-f6a1d84da4c1,True,,Saved,0.3910862,Half Volley,Open Play,,,,Paris Saint-Germain,131,00:29:30.246,Shot,
,,,,,,,,,,,,,,,,,,1.10779,,,,,,,,,,,21aa9ce3-5aea-46d2-b586-0c07f663ce9f,1638,,"[100.8, 55.1]",3901261,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emiliano Sala,3114.0,,Center Forward,75,Nantes,144,['f7d09494-e30e-48df-a300-1e87546de97d'],7,,Right Foot,,"[120.0, 41.5, 5.1]",,"[{'location': [107.4, 41.7], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.2, 38.9], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.3, 42.8], 'player': {'id': 7269, 'name': 'Nicolas Douchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 58.0], 'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 58.9], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 52.3], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 44.1], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 51.4], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.6, 38.5], 'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 67.5], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",72c8b429-409d-48a2-9720-23661e6bd596,,,Off T,0.028857527,Normal,Open Play,,,,Nantes,144,00:35:07.651,Shot,
,,,,,,,,,,,,,,,,,,0.597772,,,,,,,,,,,1a8e1974-b62f-4433-ab7c-fd19344ae41b,1947,,"[110.5, 34.4]",3901261,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,,Left Wing,87,Paris Saint-Germain,131,['1c394554-cad4-45ea-bda3-b804dbf6ca2d'],42,,Right Foot,,"[120.0, 42.8, 0.1]",,"[{'location': [113.4, 36.5], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.6, 21.2], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.4, 42.4], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 37.0], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 37.6], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 39.8], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 32.6], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 37.8], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 40.2], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.8, 51.0], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.0, 31.1], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",05294c5c-949d-416b-8eec-53acfd1611cc,True,,Goal,0.5019223,Normal,Open Play,,,,Paris Saint-Germain,131,00:42:42.357,Shot,
,,,,,,,,,,,,,,,,,,0.418896,,,,,,,,,,,f8ef72df-3fed-4849-b166-e819163966d2,1997,,"[108.5, 27.9]",3901261,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Rodrigues Moura da Silva,3745.0,,Left Wing,89,Paris Saint-Germain,131,['7e469620-5595-4703-b10f-f8730690f78e'],48,,Left Foot,,"[120.0, 49.4, 0.3]",True,"[{'location': [89.5, 41.0], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 26.2], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.9, 39.4], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 37.0], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 31.6], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 36.2], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.8, 18.5], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.7, 39.0], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.2, 38.3], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",cbd22e26-1034-4fbe-b98d-add3263dd1d9,,,Off T,0.099712126,Half Volley,Open Play,,,,Paris Saint-Germain,131,00:44:48.935,Shot,
,,,,,,,,,,,,,,,,,,0.648175,,,,,,,,,,,ee93fcf5-c691-45bd-bc4c-be27c26d1486,2204,,"[98.2, 41.0]",3901261,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,,Center Forward,96,Paris Saint-Germain,131,['34f2810a-6af6-4595-894d-c227f54637d5'],16,,Right Foot,,"[111.1, 41.5, 1.3]",True,"[{'location': [111.1, 40.2], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 50.6], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.1, 34.6], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.5, 39.6], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 37.0], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.5, 47.4], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.5, 37.7], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.2, 41.5], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",5c06797d-488d-422a-85ea-2fcbdd245e81,,,Saved,0.13972482,Normal,Open Play,,,,Paris Saint-Germain,131,00:02:16.473,Shot,
,,,,,,,,,,,,,,,,,,0.861979,,,,,,,,,,,564f1df0-3e2f-4db2-b4d5-3c499c345094,2232,,"[108.5, 42.5]",3901261,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Sala,3114.0,,Center Forward,97,Nantes,144,"['145bea14-9854-473c-a3ec-07e4bd490bb2', '5f48845a-5674-488c-858c-fb2dc9ae5fda']",5,True,Head,,"[109.7, 48.4]",,"[{'location': [118.8, 40.1], 'player': {'id': 7269, 'name': 'Nicolas Douchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 33.4], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.4, 43.8], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.4, 42.6], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 26.3], 'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 35.4], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 16.6], 'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 44.8], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.8, 30.6], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.7, 35.3], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",ef56535f-fc70-45c9-a0f1-d66547eabef5,,,Wayward,0.041728932,Normal,Open Play,,,,Nantes,144,00:03:05.140,Shot,True
,,,,,,,,,,,,,,,,,,0.112454,,,,,,,,,,,48306479-2409-4f04-b413-31153c248257,2327,,"[94.1, 47.8]",3901261,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,,Right Wing,100,Nantes,144,"['3aeb478c-8322-4252-9c2f-f7af9b4ce9f7', '9909d2c8-ffd1-4c38-bc4e-4e1086c43235']",41,,Right Foot,,"[97.1, 47.3]",,"[{'location': [98.4, 41.3], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.2, 32.6], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.8, 10.9], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [88.2, 25.9], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.1, 40.7], 'player': {'id': 7269, 'name': 'Nicolas Douchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.9, 47.9], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.5, 33.3], 'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 47.6], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.3, 42.7], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 54.1], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.7, 39.7], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.7, 18.5], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.5, 30.4], 'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.2, 36.0], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.0, 73.5], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",35d61adb-27e7-466e-abe8-a3825a97483a,,,Blocked,0.028778356,Normal,Open Play,,,,Nantes,144,00:04:41.940,Shot,
,,,,,,,,,,,,,,,,,,0.563831,,,,,,,,,,,5be35896-3e07-423f-a017-e5772852478b,2342,,"[100.2, 31.5]",3901261,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,,Center Forward,102,Paris Saint-Germain,131,['d9223dd3-8e86-4568-be2d-b7f7886a93a3'],42,,Right Foot,,"[118.3, 40.0, 0.4]",,"[{'location': [109.4, 33.4], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 35.0], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.7, 32.5], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.8, 35.2], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.8, 41.2], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.7, 47.0], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.4, 43.2], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 41.2], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.5, 48.7], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.1, 43.4], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.1, 36.1], 'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.2, 43.0], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.4, 36.3], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [89.2, 51.9], 'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.3, 36.8], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 35.2], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 34.2], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 36.0], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,,Saved,0.08632032,Normal,Free Kick,,,,Paris Saint-Germain,131,00:06:42.488,Shot,
,,,,,,,,,,,,,,,,,,0.408744,,,,,,,,,,,bff24537-9798-4a78-9deb-96c84510fd9c,2345,,"[115.9, 38.4]",3901261,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,,Right Center Back,102,Paris Saint-Germain,131,['72726b6c-6c0c-46e3-ae27-7163b4cf32b6'],44,,Left Foot,,"[120.0, 38.8, 1.9]",True,"[{'location': [113.1, 36.3], 'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.4, 33.9], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 36.0], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 35.1], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 34.6], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.6, 38.7], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.9, 36.4], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.2, 40.9], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 42.4], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 45.2], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.9, 37.8], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 36.0], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 47.6], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.6, 39.9], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,True,Goal,0.72680956,Volley,Open Play,,,,Paris Saint-Germain,131,00:06:44.139,Shot,
,,,,,,,,,,,,,,,,,,0.165552,,,,,,,,,,,43b935d6-1d46-41ca-9948-c9ca63c8fcf2,2684,,"[103.7, 46.2]",3901261,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,,Center Forward,118,Paris Saint-Germain,131,"['2d410d56-1ed1-4919-9f25-a9b48c12fee9', '3394f1a0-6230-4991-8839-1cb5c16bdac6']",19,,Left Foot,,"[104.6, 45.7]",,"[{'location': [92.2, 60.2], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.7, 41.7], 'player': {'id': 4377, 'name': 'Maxime Dupé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 33.3], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.4, 38.6], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.7, 31.0], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.3, 52.2], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.1, 36.5], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.4, 49.2], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 46.4], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 47.2], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.3, 45.5], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 44.6], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",4a4aaaa7-408b-402b-97e1-ab2810454e46,,,Blocked,0.060187485,Normal,Open Play,,,,Paris Saint-Germain,131,00:15:19.677,Shot,
