50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.319147,,,,,,,,,,,,,,,2c5bf216-351e-411d-81c1-22ffac6bf96e,1138,,"[112.5, 25.7]",3879871,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,62,Udinese,230,"['2cde9824-c228-4df9-aa53-791b01c9e4a0', '924e3b1e-a436-40ca-8330-a3a7f043d1eb', '97573b91-7b95-4e73-ba85-5d101e80e39f']",51,,Right Foot,"[113.2, 26.9]",,"[{'location': [105.9, 40.5], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 48.6], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.8, 41.2], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 36.1], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 32.8], 'player': {'id': 45508, 'name': 'Emanuele Suagher'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.2, 28.0], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.4, 24.0], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.9, 35.8], 'player': {'id': 34315, 'name': 'Simone Colombi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.2, 48.0], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.8, 43.0], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.4, 31.3], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Blocked,0.05144225,Normal,Open Play,,,,Udinese,230,00:29:51.580,Shot,True
,,,,,,,,,,,,,,,,,,0.497026,,,,,,,,,,,,,,,a105ec6f-8ca3-4726-8109-aca8e0a27b0f,1185,,"[93.1, 28.4]",3879871,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Left Center Forward,64,Udinese,230,"['0bd51cfe-031e-4293-a17d-730c8bfe80c2', 'a64af202-0ad5-4c52-9c3c-297e87d29d12']",7,,Right Foot,"[103.3, 34.1]",,"[{'location': [116.7, 38.6], 'player': {'id': 34315, 'name': 'Simone Colombi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.3, 35.1], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.0, 29.1], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.8, 45.5], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.4, 37.4], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 34.3], 'player': {'id': 45508, 'name': 'Emanuele Suagher'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.2, 29.7], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 22.5], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [87.9, 34.9], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.3, 42.4], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 36.4], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.8, 28.0], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.4, 8.0], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",1503b943-c921-47ca-8dd6-0dc999487927,,Blocked,0.023242185,Normal,Open Play,,,,Udinese,230,00:31:07.109,Shot,
,,,,,,,,,,,,,,,,,,1.273767,,,,,,,,,,,,,,,7b44ea6c-86d4-403f-8bc7-27a7d1239ce4,1191,,"[83.2, 38.6]",3879871,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iván Rodrigo Piris Leguizamón,46670.0,Right Center Back,65,Udinese,230,['d04f4d45-d18f-4a46-8c44-bab88eb161fb'],37,,Right Foot,"[120.0, 46.8, 5.3]",True,"[{'location': [119.1, 39.8], 'player': {'id': 34315, 'name': 'Simone Colombi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 35.2], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 45.1], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.0, 38.2], 'player': {'id': 45508, 'name': 'Emanuele Suagher'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.8, 36.7], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.9, 44.0], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.3, 34.9], 'player': {'id': 7170, 'name': 'Simone Verdi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.2, 61.1], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.7, 49.0], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.3, 46.5], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.3, 42.5], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.8, 36.7], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [92.7, 26.6], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 56.5], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [111.2, 30.8], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.6, 77.2], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.1, 39.4], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.1, 29.6], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [115.3, 39.4], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [86.7, 56.2], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Off T,0.006613168,Normal,Open Play,,,,Udinese,230,00:31:37.227,Shot,
,,,,,,,,,,,,,,,,,,0.093349,,,,,,,,,,,,,,,3d467c34-7869-4941-ba64-c474cfcc41ec,1277,,"[102.4, 35.1]",3879871,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Center Defensive Midfield,70,Carpi,1683,"['11d1d21c-6598-493d-94fe-442a2560b638', '8070d636-0322-4030-a012-c3976273c268']",38,,Left Foot,"[104.9, 35.8]",True,"[{'location': [104.2, 23.1], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.3, 28.9], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 28.5], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.0, 35.5], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 35.1], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 42.9], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.6, 37.7], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 30.3], 'player': {'id': 7170, 'name': 'Simone Verdi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.2, 25.0], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.5, 33.4], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.2, 50.6], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",c81c0368-376f-4cd6-bef1-3b8e47c7cfcc,,Blocked,0.06527321,Normal,Open Play,,,,Carpi,1683,00:33:38.765,Shot,
,,,,,,,,,,,,,,,,,,0.758672,,,,,,,,,,,,,,,cfe7dc39-2322-4991-b008-abfaa168262c,1335,,"[108.0, 40.0]",3879871,35,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Simone Verdi,7170.0,Center Attacking Midfield,74,Carpi,1683,['0a40642b-0c4a-489b-8bd5-8d4366cd8c9e'],39,,Right Foot,"[120.0, 43.3, 0.3]",,,,,Goal,0.7835,Normal,Penalty,,,,Carpi,1683,00:35:39.448,Shot,
,,,,,,,,,,,,,,,,,,0.594575,,,,,,,,,,,,,,,0ac149a3-7b73-49ff-b98b-0b578e22f4b4,1363,,"[114.5, 48.2]",3879871,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Verdi,7170.0,Center Attacking Midfield,76,Carpi,1683,['533625fe-1873-4300-9553-712e30009679'],20,,Left Foot,"[120.0, 39.0, 1.6]",,"[{'location': [115.8, 47.5], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.0, 43.6], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.9, 43.4], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 41.2], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.7, 45.1], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.9, 48.8], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 37.6], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.3, 51.3], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",1d11d18c-b47b-47b6-94ff-b7acb81acb01,,Goal,0.114311956,Normal,Open Play,,,,Carpi,1683,00:37:20.757,Shot,
,,,,,,,,,,,,,,,,,,0.44196,,,,,,,,,,,,,,,d3453ff8-3b67-4909-a266-088d4e852ca8,1435,,"[117.9, 55.3]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Zaccardo,387300.0,Right Center Back,78,Carpi,1683,['19b5d19d-58c0-48db-9e9f-db89fe79aabf'],26,,Left Foot,"[119.3, 43.1, 0.5]",True,"[{'location': [117.0, 49.8], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 43.1], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.9, 46.3], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.9, 38.2], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 51.3], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.0, 36.8], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.5, 43.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.8, 67.0], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.5, 43.3], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.6, 39.3], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [94.5, 61.1], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",,,Saved,0.012104889,Normal,Open Play,,,,Carpi,1683,00:39:26.162,Shot,
,,,,,,,,,,,,,,,,,,0.476283,,,,,,,,,,,,,,,787f0ad8-5ffa-466a-830b-c7f00791ad0a,1516,,"[90.6, 39.4]",3879871,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,80,Udinese,230,"['44cae93d-bbbc-4b69-b694-0caf41e57fae', '529af76a-1fc6-43bd-bcdf-0ce0290efa4f']",0,,Left Foot,"[103.2, 38.5]",,"[{'location': [100.5, 50.0], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.0, 41.1], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 48.2], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.3, 44.9], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.8, 40.0], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.8, 39.1], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.8, 37.6], 'player': {'id': 45508, 'name': 'Emanuele Suagher'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.8, 38.4], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 34.2], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 32.6], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.0, 40.5], 'player': {'id': 34315, 'name': 'Simone Colombi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 41.0], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [105.1, 40.3], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 28.3], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [95.0, 32.1], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.4, 36.7], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Blocked,0.039532848,Normal,Free Kick,,,,Udinese,230,00:42:00.060,Shot,
,,,,,,,,,,,,,,,,,,0.860132,,,,,,,,,,,,,,,cee6ed03-13f1-435a-b008-f276a39e6819,1774,,"[105.8, 25.7]",3879871,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Verdi,7170.0,Center Attacking Midfield,93,Carpi,1683,"['c8feb4e9-9885-4ec4-85e5-f58e68745bcd', 'f2b392bd-44a7-4caa-8a0b-ce01b21fab91']",56,,Left Foot,"[120.0, 37.7, 4.0]",,"[{'location': [117.7, 36.5], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 36.1], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 26.9], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 29.2], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 22.1], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 18.2], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",a1daadd1-a8dd-4628-93fb-7e97ba448a4a,,Off T,0.051706817,Normal,Open Play,,,,Carpi,1683,00:02:56.239,Shot,True
,,,,,,,,,,,,,,,,,,1.073091,,,,,,,,,,,,,,,b98c1733-9bcc-4f2b-8c7f-f0d84d13dabd,1932,,"[96.8, 45.2]",3879871,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Duván Esteban Zapata Banguera,7017.0,Center Forward,103,Udinese,230,"['22dd6ee8-7902-4b76-b965-2440790a72e0', '2429b8c0-ae44-40e5-9f6f-1a0bafa5fdff']",11,,Right Foot,"[120.0, 43.1, 4.2]",True,"[{'location': [118.3, 40.8], 'player': {'id': 34315, 'name': 'Simone Colombi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.9, 64.7], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.6, 42.9], 'player': {'id': 45508, 'name': 'Emanuele Suagher'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.1, 46.7], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 48.4], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.1, 35.4], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.3, 43.6], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.2, 44.5], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 27.4], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [88.4, 52.0], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.0, 34.0], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [95.4, 38.0], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.7, 45.8], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Off T,0.034560744,Half Volley,Open Play,,,,Udinese,230,00:07:11.850,Shot,True
,,,,,,,,,,,,,,,,,,0.691294,,,,,,,,,,,,,,,c4639192-4a3f-47eb-9661-5e515143ebfb,2434,,"[109.1, 35.7]",3879871,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danilo Larangeira,7799.0,Left Center Back,123,Udinese,230,['ac3e62c2-6a0a-4f18-ba00-bc2d0a7a09ae'],19,,Head,"[118.5, 39.4, 1.4]",,"[{'location': [107.1, 33.9], 'player': {'id': 387832, 'name': 'Filippo Porcari'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 36.8], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.0, 42.7], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 48.0], 'player': {'id': 45508, 'name': 'Emanuele Suagher'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.4, 41.9], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.9, 46.2], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.7, 41.6], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 47.1], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.3, 39.3], 'player': {'id': 34315, 'name': 'Simone Colombi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 33.5], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.7, 38.6], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.2, 42.9], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.3, 48.7], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",be18da61-eef7-4c1e-b638-04debe913c0b,,Saved,0.0551315,Normal,Open Play,,,,Udinese,230,00:19:19.061,Shot,
