ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.243606,,,,,,,,,,2e409202-ea0a-421e-8366-0f74d6392c9d,135,,"[98.7, 39.6]",3893817,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Left Wing,4,Switzerland Women's,860,"['6a826bf0-54f6-4959-a15f-58c4f33ff291', 'b332d3e3-27c7-4ad8-8d81-ec23185717dd']",2,Right Foot,"[102.2, 39.4]",,"[{'location': [119.3, 39.4], 'player': {'id': 214481, 'name': 'Victoria Esson'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 36.4], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 38.4], 'player': {'id': 25660, 'name': 'Annalie Longo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.9, 24.7], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.5, 40.6], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.7, 51.7], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.9, 47.4], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.4, 33.2], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.1, 39.7], 'player': {'id': 401642, 'name': 'Malia Grace Steinmetz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 23.8], 'player': {'id': 276579, 'name': 'Nadine Riesen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.2, 30.7], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.0, 50.7], 'player': {'id': 32105, 'name': 'Seraina Piubel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.1, 40.8], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",7a61ddc2-a4af-44bc-9584-4573d2c9c7f2,Blocked,0.04662991,Normal,Open Play,,,,Switzerland Women's,860,00:02:02.140,Shot,
,,,,,,,,,,,,,,,,,,0.578698,,,,,,,,,,e9e2eceb-452a-49d5-8ba7-ee448a5f08b2,493,,"[106.8, 22.7]",3893817,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rebekah Ashley Stott,4989.0,Right Center Back,26,New Zealand Women's,1215,"['5ee8996d-a440-472d-99be-989090d0d222', 'b4e3afc4-168d-4fec-b6e2-95d5a6abafb7']",54,Left Foot,"[114.1, 32.6]",True,"[{'location': [103.1, 35.4], 'player': {'id': 32105, 'name': 'Seraina Piubel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.0, 47.4], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.8, 43.1], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.2, 42.7], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.9, 40.2], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 38.0], 'player': {'id': 32101, 'name': 'Julia Stierli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.1, 31.6], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.7, 33.7], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.0, 23.5], 'player': {'id': 276579, 'name': 'Nadine Riesen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.9, 38.8], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 43.6], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.4, 46.3], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.5, 40.6], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.1, 37.8], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.9, 27.1], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Blocked,0.024794063,Half Volley,Open Play,,,,New Zealand Women's,1215,00:10:54.624,Shot,
,,,,,,,,,,,,,,,,,,0.009683,,,,,,,,,,c3f59d0f-a1a7-42bd-8ad3-b9b0d9b730b0,499,,"[109.7, 35.7]",3893817,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Catherine Joan Bott,25662.0,Right Back,26,New Zealand Women's,1215,"['94594a09-0d2e-43b4-80af-c88c166ca6f8', 'a01ac496-54c3-41ca-bd4d-440e2eb9a305']",57,Right Foot,"[111.5, 36.5]",,"[{'location': [111.4, 36.4], 'player': {'id': 32101, 'name': 'Julia Stierli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 45.4], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 33.6], 'player': {'id': 32105, 'name': 'Seraina Piubel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.3, 44.9], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.1, 41.7], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 38.8], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 32.8], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.7, 35.6], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.6, 22.3], 'player': {'id': 276579, 'name': 'Nadine Riesen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.6, 39.4], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 56.7], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.5, 38.6], 'player': {'id': 25660, 'name': 'Annalie Longo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.6, 41.1], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.4, 39.8], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.4, 45.3], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.6, 25.7], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.6, 34.6], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Blocked,0.082663596,Normal,Open Play,,,,New Zealand Women's,1215,00:10:57.961,Shot,
,,,,,,,,,,,,,,,,,,0.964852,,,,,,,,,,0792110f-7d19-42db-8cc0-bcab832012f8,611,,"[102.4, 45.2]",3893817,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Annalie Longo,25660.0,Right Center Midfield,34,New Zealand Women's,1215,"['042a63de-8616-4857-ac21-595207a5b6a6', '75beaa8a-aed5-42f5-b4d0-e3e15dc750c5']",52,Right Foot,"[120.0, 50.0, 0.4]",True,"[{'location': [102.8, 46.9], 'player': {'id': 32105, 'name': 'Seraina Piubel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.1, 41.5], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.1, 42.3], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [78.8, 20.9], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.7, 35.4], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 40.8], 'player': {'id': 32101, 'name': 'Julia Stierli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 36.7], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 21.4], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.8, 39.2], 'player': {'id': 276579, 'name': 'Nadine Riesen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.1, 8.2], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.8, 22.3], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.7, 27.2], 'player': {'id': 401642, 'name': 'Malia Grace Steinmetz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.4, 37.9], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.6, 38.7], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.0, 16.6], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Off T,0.08153911,Volley,Open Play,,,,New Zealand Women's,1215,00:13:52.290,Shot,True
,,,,,,,,,,,,,,,,,,0.433744,,,,,,,,,,6e9dd9c2-3407-45e7-9d05-c190b67ba129,766,,"[91.7, 34.4]",3893817,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katie Bowen,5028.0,Left Center Back,42,New Zealand Women's,1215,"['0346f101-2960-4d44-aaea-ff2fcc885705', 'dbe9006d-6fad-496b-9605-f919714564cd']",2,Right Foot,"[105.2, 36.1]",,"[{'location': [105.5, 48.9], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 45.8], 'player': {'id': 276579, 'name': 'Nadine Riesen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 44.0], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.1, 42.8], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.3, 36.9], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 36.2], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.2, 35.6], 'player': {'id': 32101, 'name': 'Julia Stierli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 34.8], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 27.0], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.8, 40.8], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 48.9], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.5, 46.6], 'player': {'id': 401642, 'name': 'Malia Grace Steinmetz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.5, 44.2], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.8, 42.3], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 42.8], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.3, 35.3], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.0, 22.3], 'player': {'id': 25660, 'name': 'Annalie Longo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Blocked,0.048746824,Normal,Free Kick,,,,New Zealand Women's,1215,00:18:02.892,Shot,
,,,,,,,,,,,,,,,,,,0.082182,,,,,,,,,,f5f51ae8-6cdc-4fe7-8cc0-e0bc5d8b335c,777,,"[110.2, 41.5]",3893817,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Annalie Longo,25660.0,Right Center Midfield,42,New Zealand Women's,1215,"['78600214-5157-4dcc-b748-fa6c2acb02cd', 'a5bde412-3b95-4bc7-ae67-97974cc7216f', 'ba6cf341-3898-40ea-a9e7-986e0fe7d6ce']",9,Right Foot,"[110.9, 41.4]",,"[{'location': [98.9, 42.5], 'player': {'id': 32105, 'name': 'Seraina Piubel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.7, 43.7], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.8, 39.9], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 40.2], 'player': {'id': 32101, 'name': 'Julia Stierli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 46.6], 'player': {'id': 276579, 'name': 'Nadine Riesen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 41.8], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 37.7], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 30.7], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.7, 40.8], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.7, 40.8], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.6, 30.4], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.4, 40.4], 'player': {'id': 401642, 'name': 'Malia Grace Steinmetz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.6, 42.4], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.7, 46.2], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.3, 40.2], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",64118585-1538-4d36-aa41-f497eff72673,Blocked,0.1344218,Normal,Open Play,,,,New Zealand Women's,1215,00:18:09.242,Shot,True
,,,,,,,,,,,,,,,,,,0.623377,,,,,,,,,,d3e409e1-cdf1-4474-978e-cfe4426bf01a,987,,"[112.4, 26.8]",3893817,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacqueline Anne Hand,392266.0,Right Wing,54,New Zealand Women's,1215,['18a9df45-068e-44b2-b593-4314a28981a5'],59,Left Foot,"[120.0, 44.2, 1.9]",True,"[{'location': [96.7, 42.8], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.5, 11.8], 'player': {'id': 32105, 'name': 'Seraina Piubel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.1, 24.7], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.4, 31.6], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 35.7], 'player': {'id': 276579, 'name': 'Nadine Riesen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 21.8], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 25.5], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.1, 28.8], 'player': {'id': 32101, 'name': 'Julia Stierli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.2, 35.9], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.7, 22.9], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [81.2, 12.5], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.1, 22.1], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.1, 27.7], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",cee70aa4-ff8c-445a-90a1-271a167d4cdd,Post,0.05321965,Half Volley,Open Play,,,,New Zealand Women's,1215,00:22:59.032,Shot,
,,,,,,,,,,,,,,,,,,0.132218,,,,,,,,,,3d027e80-3eef-456d-a61c-0983acbd347c,1057,,"[105.4, 38.3]",3893817,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katie Bowen,5028.0,Left Center Back,59,New Zealand Women's,1215,"['67f4d3b1-940d-462c-9ff0-80e8e381de3c', 'f1168557-e6fd-4587-b416-6409a5038c46']",1,Right Foot,"[109.1, 38.9]",True,"[{'location': [109.1, 5.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.9, 37.0], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.6, 41.7], 'player': {'id': 32101, 'name': 'Julia Stierli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 44.7], 'player': {'id': 276579, 'name': 'Nadine Riesen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.2, 38.8], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.6, 34.6], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.2, 38.0], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.8, 23.7], 'player': {'id': 32105, 'name': 'Seraina Piubel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.1, 38.5], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 33.2], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.2, 25.1], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.2, 39.3], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 53.7], 'player': {'id': 401642, 'name': 'Malia Grace Steinmetz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.9, 45.0], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.5, 34.2], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.3, 36.0], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.8, 39.2], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.3, 32.3], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.2, 31.8], 'player': {'id': 25660, 'name': 'Annalie Longo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Blocked,0.06879957,Volley,Open Play,,,,New Zealand Women's,1215,00:26:01.402,Shot,
