50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.491172,,,,,,,,,,,,f3e4493d-b8a8-48c7-bf7a-e04be358abec,64,,,"[112.0, 54.4]",3764440,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,3,Barcelona,217,['786ea6c1-96dd-4b2c-8d57-c787297aaa38'],8,,Left Foot,"[117.3, 43.2, 0.1]",,"[{'location': [111.3, 43.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.4, 54.5], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.2, 40.6], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.3, 64.0], 'player': {'id': 43728, 'name': 'Óscar Mingueza García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.2, 57.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.8, 56.5], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.4, 48.7], 'player': {'id': 24169, 'name': 'Gonzalo Cacicedo Verdú'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.7, 42.9], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 55.5], 'player': {'id': 18783, 'name': 'Omenuke Mfulu'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.1, 49.7], 'player': {'id': 9857, 'name': 'José Manuel Sánchez Guillén'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 47.3], 'player': {'id': 24517, 'name': 'José Raúl Gutiérrez Parejo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.6, 59.0], 'player': {'id': 12072, 'name': 'Pere Milla Peña'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.6, 34.9], 'player': {'id': 7897, 'name': 'Miguel Ángel Garrido Cifuentes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [89.1, 64.4], 'player': {'id': 15880, 'name': 'Emiliano Ariel Rigoni'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [86.4, 55.8], 'player': {'id': 7064, 'name': 'Lucas Ariel Boyé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.7, 43.9], 'player': {'id': 24165, 'name': 'Edgar Badía Guardiola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",44624288-c019-4b2d-980a-1b4d62bd7c8f,,Saved,0.06967228,Normal,Open Play,,,,Barcelona,217,00:01:08.829,Shot,
,,,,,,,,,,,,,,0.864618,,,,,,,,,,,,847da96f-9f68-41db-9072-08b596ade6af,181,,,"[109.3, 44.3]",3764440,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Ariel Boyé,7064.0,Center Forward,7,Elche,1042,['d71b6d82-48bd-48c2-8998-724737586a8d'],26,,Left Foot,"[120.0, 37.9, 3.5]",,"[{'location': [99.4, 59.4], 'player': {'id': 7897, 'name': 'Miguel Ángel Garrido Cifuentes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.5, 38.3], 'player': {'id': 24517, 'name': 'José Raúl Gutiérrez Parejo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.0, 15.7], 'player': {'id': 15880, 'name': 'Emiliano Ariel Rigoni'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.6, 43.8], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.8, 32.6], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.8, 38.4], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 44.4], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 39.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 36.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 18.3], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.4, 27.6], 'player': {'id': 43728, 'name': 'Óscar Mingueza García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 41.1], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 44.1], 'player': {'id': 12072, 'name': 'Pere Milla Peña'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.9, 18.8], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",df0dc513-48d5-494d-8bc0-0fffdac70fe7,,Off T,0.298439,Normal,Open Play,,,,Elche,1042,00:04:26.771,Shot,
,,,,,,,,,,,,,,0.313909,,,,,,,,,,,,27cac0e8-16f6-478a-84ae-f8e5b2e820ef,939,,,"[110.9, 45.2]",3764440,19,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,32,Barcelona,217,['d0c429eb-3ff0-4713-8f04-17a277a4ff20'],25,,Left Foot,"[116.6, 41.5, 1.0]",,"[{'location': [107.6, 47.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.4, 38.3], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.7, 36.9], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.4, 51.4], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.9, 46.6], 'player': {'id': 9857, 'name': 'José Manuel Sánchez Guillén'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.2, 51.4], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.8, 49.2], 'player': {'id': 7897, 'name': 'Miguel Ángel Garrido Cifuentes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.3, 46.0], 'player': {'id': 24517, 'name': 'José Raúl Gutiérrez Parejo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.4, 38.7], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 41.6], 'player': {'id': 18783, 'name': 'Omenuke Mfulu'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.8, 42.5], 'player': {'id': 24165, 'name': 'Edgar Badía Guardiola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 48.9], 'player': {'id': 24169, 'name': 'Gonzalo Cacicedo Verdú'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",478b32fb-4cda-45c9-be63-01a6a9ec5c74,,Saved,0.50473726,Normal,Open Play,,,,Barcelona,217,00:19:25.733,Shot,
,,,,,,,,,,,,,,1.2904,,,,,,,,,,,,d891f364-e62a-431c-a0a3-b054cacddb4a,1480,,,"[92.9, 23.2]",3764440,32,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Raúl Gutiérrez Parejo,24517.0,Right Center Midfield,52,Elche,1042,['a6d33fcd-1bb6-4369-be7c-51fd20f18f94'],51,,Right Foot,"[120.0, 45.7, 4.1]",,"[{'location': [101.9, 47.9], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.1, 26.2], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 28.6], 'player': {'id': 7064, 'name': 'Lucas Ariel Boyé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.4, 36.2], 'player': {'id': 24169, 'name': 'Gonzalo Cacicedo Verdú'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [99.4, 19.8], 'player': {'id': 9857, 'name': 'José Manuel Sánchez Guillén'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.0, 10.0], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [92.6, 9.5], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.6, 35.3], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 26.5], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 33.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.8, 19.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 15.6], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 40.1], 'player': {'id': 43728, 'name': 'Óscar Mingueza García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 38.4], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 56.3], 'player': {'id': 15880, 'name': 'Emiliano Ariel Rigoni'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.1, 43.2], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.1, 43.7], 'player': {'id': 12072, 'name': 'Pere Milla Peña'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",7354a76b-5982-43da-8c68-36cb4525704c,,Off T,0.007819599,Half Volley,Open Play,,,,Elche,1042,00:32:51.780,Shot,
,,,,,,,,,,,,,,0.665133,,,,,,,,,,,,78676bc7-85b0-49cc-a169-b8e7b79b5800,1874,,,"[98.5, 36.0]",3764440,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pere Milla Peña,12072.0,Right Wing,64,Barcelona,217,['1fd58ae3-76b7-41b9-8390-c246b3a078e9'],2,,Left Foot,"[117.1, 39.1, 2.0]",,"[{'location': [86.1, 45.5], 'player': {'id': 7897, 'name': 'Miguel Ángel Garrido Cifuentes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [85.4, 41.8], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.3, 29.9], 'player': {'id': 7064, 'name': 'Lucas Ariel Boyé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.0, 39.4], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.8, 24.3], 'player': {'id': 43728, 'name': 'Óscar Mingueza García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.6, 39.1], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.1, 29.9], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.2, 37.7], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 33.7], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Saved,0.07418988,Normal,Open Play,,,,Elche,1042,00:43:02.399,Shot,
,,,,,,,,,,,,,,1.46977,,,,,,,,,,,,3d5476f3-928b-4d33-b366-451c688b19a3,2147,,,"[110.8, 42.0]",3764440,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,70,Barcelona,217,"['80a5fcba-5294-48b8-a601-bc2e78d58eb1', 'fa3ff24f-0ff1-41ef-8a97-cdb7aea1dbe6']",5,,Left Foot,"[120.0, 42.4, 0.2]",,"[{'location': [105.9, 46.6], 'player': {'id': 9857, 'name': 'José Manuel Sánchez Guillén'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.2, 42.9], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.0, 21.2], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.1, 46.5], 'player': {'id': 12072, 'name': 'Pere Milla Peña'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.2, 35.2], 'player': {'id': 7064, 'name': 'Lucas Ariel Boyé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.7, 48.1], 'player': {'id': 18783, 'name': 'Omenuke Mfulu'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.4, 43.6], 'player': {'id': 24169, 'name': 'Gonzalo Cacicedo Verdú'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.3, 42.0], 'player': {'id': 24517, 'name': 'José Raúl Gutiérrez Parejo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.8, 35.8], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 28.5], 'player': {'id': 7897, 'name': 'Miguel Ángel Garrido Cifuentes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.9, 40.6], 'player': {'id': 24165, 'name': 'Edgar Badía Guardiola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.4, 22.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.2, 38.8], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.3, 44.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.6, 51.6], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",82fdd0b9-33c4-4af9-82c8-ef018290be02,,Goal,0.3347203,Normal,Open Play,,,,Barcelona,217,00:02:05.910,Shot,True
,,,,,,,,,,,,,,0.823202,,,,,,,,,,,,12b18927-521f-4150-a91c-a62c19c0e5bc,2230,,,"[106.2, 33.5]",3764440,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Ariel Boyé,7064.0,Center Forward,73,Elche,1042,['dd9aac8c-6386-4379-878f-aa37f4ea3118'],24,,Right Foot,"[120.0, 34.2, 0.0]",True,"[{'location': [111.3, 35.9], 'player': {'id': 15880, 'name': 'Emiliano Ariel Rigoni'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.6, 43.7], 'player': {'id': 7897, 'name': 'Miguel Ángel Garrido Cifuentes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.7, 43.3], 'player': {'id': 12072, 'name': 'Pere Milla Peña'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.6, 34.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [84.9, 47.4], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.1, 16.9], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.0, 33.8], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.1, 32.9], 'player': {'id': 43728, 'name': 'Óscar Mingueza García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.8, 59.7], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.5, 38.1], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.4, 32.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 37.3], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 42.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.2, 39.0], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.5, 38.5], 'player': {'id': 24517, 'name': 'José Raúl Gutiérrez Parejo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.0, 33.2], 'player': {'id': 18783, 'name': 'Omenuke Mfulu'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.4, 15.5], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [91.5, 60.3], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Off T,0.095620655,Normal,Open Play,,,,Elche,1042,00:04:24.651,Shot,
,,,,,,,,,,,,,,0.26157,,,,,,,,,,,,db443e24-c725-4200-ae22-d28ec9e6a924,2292,,,"[99.0, 41.6]",3764440,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,74,Barcelona,217,"['04926ae7-820c-4904-aa2a-1659e6698476', '2025e13f-cc36-413f-980b-97e3c518b143']",28,,Left Foot,"[104.0, 42.1]",True,"[{'location': [106.6, 54.9], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.3, 46.9], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.7, 25.1], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.4, 39.4], 'player': {'id': 24165, 'name': 'Edgar Badía Guardiola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.7, 68.2], 'player': {'id': 15880, 'name': 'Emiliano Ariel Rigoni'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.6, 51.9], 'player': {'id': 18783, 'name': 'Omenuke Mfulu'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 45.1], 'player': {'id': 24517, 'name': 'José Raúl Gutiérrez Parejo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.2, 50.3], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.9, 46.5], 'player': {'id': 9857, 'name': 'José Manuel Sánchez Guillén'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 42.4], 'player': {'id': 24169, 'name': 'Gonzalo Cacicedo Verdú'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.3, 31.7], 'player': {'id': 7897, 'name': 'Miguel Ángel Garrido Cifuentes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.5, 32.9], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.1, 39.7], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [80.9, 18.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.3, 61.8], 'player': {'id': 43728, 'name': 'Óscar Mingueza García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",7e5429b8-c010-45d2-8dea-e13a84f44e0a,,Blocked,0.07844107,Normal,Open Play,,,,Barcelona,217,00:05:28.842,Shot,
,,,,,,,,,,,,,,0.174257,,,,,,,,,,,,057f2d0b-968a-4847-bc95-eadda0c74253,2929,,,"[99.9, 32.4]",3764440,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Left Wing,90,Barcelona,217,"['a59937ca-76ff-4384-ac8c-5a6ba462e772', 'ea484a1e-1bdc-400f-ae22-f239dbd50c98']",34,,Right Foot,"[102.6, 33.6]",,"[{'location': [98.8, 38.0], 'player': {'id': 23825, 'name': 'Fidel Chaves de la Torre'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.9, 32.4], 'player': {'id': 12072, 'name': 'Pere Milla Peña'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.6, 47.2], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.4, 41.0], 'player': {'id': 9857, 'name': 'José Manuel Sánchez Guillén'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 31.9], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 33.6], 'player': {'id': 24169, 'name': 'Gonzalo Cacicedo Verdú'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.1, 27.6], 'player': {'id': 24517, 'name': 'José Raúl Gutiérrez Parejo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.2, 31.6], 'player': {'id': 18783, 'name': 'Omenuke Mfulu'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.7, 20.7], 'player': {'id': 24251, 'name': 'José Antonio Morente Oliva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.5, 39.6], 'player': {'id': 24165, 'name': 'Edgar Badía Guardiola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.5, 30.3], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.6, 29.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.6, 43.9], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.9, 20.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.1, 51.2], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",99902212-6857-46bd-8d10-7de5189a6bf5,,Blocked,0.04752228,Normal,Open Play,,,,Barcelona,217,00:18:34.589,Shot,
