50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.001477,,,,,,,,,,,,,28f37cb3-9d41-43f7-a550-0cd9f42cd708,78,,,"[113.0, 25.6]",3901152,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yoann Gourcuff,4602.0,Left Center Midfield,4,Rennes,134,['bab6ad1a-08e7-480e-8b30-9a49426b08c1'],12,,Left Foot,"[118.2, 53.5]",,"[{'location': [90.5, 35.8], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.2, 39.2], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.3, 39.8], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 33.1], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 35.6], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 28.0], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 24.6], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [90.3, 15.8], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.6, 13.2], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.1, 14.7], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 4.6], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.9, 7.3], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.7, 25.2], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.2, 42.4], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",bae7f40e-c9f8-47c2-bf40-2eea10bf45fd,Wayward,0.058262676,Normal,Open Play,,,,Rennes,134,00:01:12.393,Shot,
,,,,,,,,,,,,,,,,,0.970953,,,,,,,,,,,,,585f088c-59dd-4ca4-9526-30d091028b81,414,,,"[95.1, 26.3]",3901152,9,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hervé Bazile,2991.0,Left Midfield,19,Caen,140,['418e87fe-120a-42b0-9022-842bc61ba3f6'],50,,Left Foot,"[117.3, 38.0, 0.8]",True,"[{'location': [118.1, 37.3], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.8, 36.8], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.6, 31.5], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [72.3, 64.4], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [76.5, 45.7], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [73.4, 25.4], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.3, 53.6], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 44.7], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.4, 31.7], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.2, 27.6], 'player': {'id': 3195, 'name': 'Mehdi Zeffane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [63.2, 22.4], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [71.0, 44.0], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [68.4, 64.8], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [74.5, 29.9], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [91.8, 20.3], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [89.9, 53.0], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.5, 42.1], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",69b8703b-bf36-49ab-bc47-aaf2fc268243,Saved,0.018890807,Half Volley,Open Play,,,,Caen,140,00:09:50.787,Shot,
,,,,,,,,,,,,,,,,,1.027465,,,,,,,,,,,,,936fc506-a570-457c-9d13-bf575af8f26e,502,,,"[95.3, 55.5]",3901152,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mehdi Zeffane,3195.0,Right Back,24,Rennes,134,['87fa2348-fb77-47e4-893a-79480c516905'],43,,Left Foot,"[117.2, 43.6, 0.5]",,"[{'location': [99.9, 57.6], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.8, 65.1], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.9, 52.7], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.9, 59.8], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 61.6], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 51.9], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.0, 38.5], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.0, 35.8], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 43.6], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 57.7], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.0, 47.5], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.2, 66.7], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.8, 55.3], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 25.8], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,Saved,0.019662786,Normal,Open Play,,,,Rennes,134,00:11:43.068,Shot,
,,,,,,,,,,,,,,,,,2.083442,,,,,,,,,,,,,e6a002d5-75d7-48b8-adda-2e86805583ad,1398,,,"[113.2, 37.1]",3901152,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saïdi Ntibazonkiza,106683.0,Left Midfield,62,Caen,140,['de81f285-a05f-4a3d-8dee-85794f737325'],10,,Head,"[120.0, 39.1, 5.3]",,"[{'location': [113.0, 38.8], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 35.9], 'player': {'id': 3195, 'name': 'Mehdi Zeffane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 67.4], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 65.9], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.3, 47.0], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 42.1], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 43.5], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [84.8, 52.2], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.4, 37.5], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.9, 38.2], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [87.9, 52.2], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.8, 31.3], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.8, 72.6], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.6, 73.0], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",e3212929-a551-4cdb-97b0-118348544481,Off T,0.17769125,Normal,Open Play,,,,Caen,140,00:30:10.996,Shot,
,,,,,,,,,,,,,,,,,0.811968,,,,,,,,,,,,,20cbee86-9439-4b21-a3a6-a8b5e6f82016,1579,,,"[89.6, 57.9]",3901152,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hervé Bazile,2991.0,Right Midfield,77,Caen,140,"['49369e02-f126-4a36-bb9c-8e4eb8832445', 'd5f20373-edee-40a6-a4a6-a5a4bcb4fce1']",14,,Left Foot,"[102.9, 48.9]",,"[{'location': [103.5, 74.1], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.4, 43.4], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.2, 66.9], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.2, 57.2], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 48.8], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 42.6], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.4, 57.4], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 35.5], 'player': {'id': 3195, 'name': 'Mehdi Zeffane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.6, 44.1], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [80.7, 60.5], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.0, 40.2], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.4, 43.3], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.4, 34.6], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.2, 41.4], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.2, 56.1], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.7, 75.6], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [94.0, 70.3], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [79.7, 62.7], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",98e2ccb6-8f90-4105-90ec-6e4d46ab8f0a,Blocked,0.006498122,Normal,Open Play,,,,Caen,140,00:38:14.907,Shot,
,,,,,,,,,,,,,,,,,1.008836,,,,,,,,,,,,,4cee84db-10a5-49b8-af2a-69a8a99cd313,1692,,,"[113.1, 50.6]",3901152,41,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Henrique Konzen Medina da Silva,16503.0,Center Forward,84,Rennes,134,"['9840e3d6-be2a-4ffc-bedb-fcbab6e50196', 'fa2fde2d-797b-4567-854d-d97ec831eee1']",12,,Head,"[120.0, 43.4, 6.5]",,"[{'location': [112.8, 47.7], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.6, 41.5], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 49.9], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 43.9], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 44.4], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 46.6], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.0, 38.3], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.4, 42.6], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.9, 41.2], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.3, 43.5], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.6, 41.1], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.5, 41.2], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.6, 44.4], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.1, 41.6], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.8, 77.7], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.3, 37.7], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",050e7083-a4f4-4789-84e9-2292520215c5,Off T,0.036056157,Normal,Open Play,,,,Rennes,134,00:41:12.536,Shot,True
,,,,,,,,,,,,,,,,,1.363138,,,,,,,,,,,,,02dcae69-29de-4a2b-9a80-643d52a8830d,1870,,,"[90.2, 32.2]",3901152,46,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Center Forward,95,Rennes,134,['e00eb683-89e8-4340-9756-4bb4224a2bd9'],6,,Right Foot,"[120.0, 32.4, 0.1]",,"[{'location': [77.2, 15.0], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [88.8, 35.5], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 46.6], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.9, 32.7], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 26.7], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 24.1], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.1, 35.5], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.3, 52.6], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.3, 25.4], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.0, 13.1], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.1, 38.7], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [71.1, 18.7], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",ab4d8f77-3282-479f-9c9c-c72b2b4200e4,Off T,0.031196514,Normal,Open Play,,,,Rennes,134,00:46:06.158,Shot,
,,,,,,,,,,,,,,,,,1.301961,,,,,,,,,,,,,63890463-265d-4478-bd9d-ecef76526914,1957,,,"[107.3, 16.5]",3901152,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paul-Georges Ntep de Madiba,4900.0,Left Midfield,103,Rennes,134,['0fc045de-45a1-4a7c-b18d-3bc39bcd0143'],20,,Right Foot,"[120.0, 50.8, 5.5]",,"[{'location': [114.4, 41.9], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.8, 40.6], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.8, 26.5], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 38.2], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 35.7], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 37.3], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 36.2], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.5, 42.1], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 25.3], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.0, 25.6], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [119.2, 38.6], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 25.8], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [94.1, 41.6], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.2, 36.5], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.2, 37.1], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.5, 35.0], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.2, 38.3], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.8, 43.1], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,Off T,0.008245981,Normal,Free Kick,,,,Rennes,134,00:02:20.514,Shot,
,,,,,,,,,,,,,,,,,1.904611,,,,,,,,,,,,,600ec2d3-7be9-44f0-a77b-0f1dd95c0ffd,2067,,,"[86.6, 47.4]",3901152,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronny Rodelin,2955.0,Left Center Forward,108,Caen,140,['9a355050-2143-431e-b042-fe4f1e0d2c1b'],3,,Right Foot,"[120.0, 28.6, 0.2]",,"[{'location': [77.3, 46.5], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.6, 41.1], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.7, 41.4], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.6, 52.9], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.2, 46.3], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.9, 27.1], 'player': {'id': 3195, 'name': 'Mehdi Zeffane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.6, 38.3], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.9, 53.4], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [84.6, 27.4], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",e62d7e2d-c049-4dad-922a-01dc28b73f39,Off T,0.017586412,Normal,Open Play,,,,Caen,140,00:04:03.424,Shot,
