ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.005011,,,,,,,,,,,25f7ef81-2a1c-4c58-95af-294cffbe739c,146,,"[87.6, 26.1]",3890304,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,10,Ingolstadt,189,['a57e1b1b-98e6-414a-90f3-4c09006df458'],10,,Right Foot,,"[120.0, 38.4, 4.4]",,"[{'location': [107.5, 36.8], 'player': {'id': 9106, 'name': 'Marvin Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.9, 30.2], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.5, 41.5], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.3, 44.2], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.8, 23.4], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.8, 8.6], 'player': {'id': 3221, 'name': 'Markus Suttner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.0, 3.8], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.6, 23.1], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 44.1], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.3, 37.6], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.1, 35.5], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 40.2], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 26.4], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.6, 14.3], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.8, 41.1], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 38.5], 'player': {'id': 23499, 'name': 'Jaroslav Drobný'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.9, 28.7], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.7, 21.6], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",22fb59f6-6b82-4d95-a6e4-1cb375456b04,,Off T,0.007111294,Normal,Open Play,,,,Ingolstadt,189,00:03:10.508,Shot,
,,,,,,,,,,,,,,,,0.609577,,,,,,,,,,,82afc3a9-84e9-4430-9aab-e71f7a109b96,218,,"[113.1, 44.4]",3890304,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mathew Leckie,5481.0,Left Wing,15,Ingolstadt,189,"['8600e2d0-f6fc-4fd8-88f8-d18ec1ff392d', 'e1a94dca-d96d-44c4-8a81-6c2b2dd6b611']",29,True,Head,,"[120.0, 48.9, 1.3]",,"[{'location': [112.7, 32.2], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.5, 45.0], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 42.8], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 43.6], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 44.8], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 42.4], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.9, 36.9], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 33.4], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 21.0], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.4, 37.5], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.9, 39.8], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.3, 41.7], 'player': {'id': 23499, 'name': 'Jaroslav Drobný'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 45.0], 'player': {'id': 9106, 'name': 'Marvin Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.6, 40.8], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.1, 42.9], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.0, 19.5], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",b3788a2a-7953-4e27-88bc-85c355a324ed,,Off T,0.081880316,Normal,Open Play,,,,Ingolstadt,189,00:05:29.440,Shot,True
,,,,,,,,,,,,,,,,0.12847,,,,,,,,,,,73f838c9-8c06-413c-885d-8f499485dc77,442,,"[98.1, 48.8]",3890304,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mathew Leckie,5481.0,Left Wing,26,Ingolstadt,189,"['5b31f5b9-5446-4872-86f1-5cb58d0f2e43', '705ac45e-4902-42a8-9b91-8efdc310a5bb']",52,,Right Foot,,"[101.0, 47.8]",True,"[{'location': [83.2, 41.6], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 43.6], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.8, 35.0], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 47.7], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.1, 42.9], 'player': {'id': 23499, 'name': 'Jaroslav Drobný'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.8, 24.6], 'player': {'id': 3097, 'name': 'Pascal Groß'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.2, 48.7], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.5, 35.4], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",1a0b4aa3-ea25-4e10-8f81-b35786939506,,Blocked,0.045441777,Normal,Open Play,,,,Ingolstadt,189,00:10:52.732,Shot,
,,,,,,,,,,,,,,,,0.223054,,,,,,,,,,,ae9ce365-bfdf-43e2-bf6a-e1f1036e9bd7,587,,"[117.4, 50.8]",3890304,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Center Forward,32,Ingolstadt,189,['a2fe3245-a8a1-4ed3-980f-40f84b94b50b'],45,,Right Foot,,"[119.4, 44.8, 1.3]",True,"[{'location': [115.4, 56.6], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.8, 24.9], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.3, 44.1], 'player': {'id': 23499, 'name': 'Jaroslav Drobný'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.7, 31.4], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.8, 50.9], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 46.5], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 30.6], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Saved,0.03134084,Normal,Open Play,,,,Ingolstadt,189,00:13:45.081,Shot,
,,,,,,,,,,,,,,,,0.080681,,,,,,,,,,,e613851b-84cb-44dd-b593-e0eb77578041,592,,"[99.5, 28.2]",3890304,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Markus Suttner,3221.0,Left Back,33,Ingolstadt,189,['cf325ac1-40ab-4809-96e7-e6b79576db99'],19,,Left Foot,,"[107.8, 36.4]",True,"[{'location': [118.5, 38.1], 'player': {'id': 23499, 'name': 'Jaroslav Drobný'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 44.1], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.8, 46.5], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 46.8], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.9, 48.3], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 42.2], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 38.5], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 35.1], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.7, 40.6], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 35.2], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.2, 42.0], 'player': {'id': 9106, 'name': 'Marvin Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.4, 54.5], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.1, 47.9], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.4, 43.2], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.4, 40.6], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.7, 30.4], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Wayward,0.029789345,Half Volley,Open Play,,,,Ingolstadt,189,00:14:19.816,Shot,
,,,,,,,,,,,,,,,,0.179455,,,,,,,,,,,683360c7-ce51-4456-895a-0a243b938d29,652,,"[107.2, 33.1]",3890304,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolai Müller,8302.0,Right Wing,34,Hamburger SV,171,['3d649b56-058c-4bb2-b7c4-4e79b9ae2e20'],17,,Left Foot,,"[108.1, 33.7, 0.2]",,"[{'location': [108.2, 34.4], 'player': {'id': 12319, 'name': 'Ramazan Özcan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 40.4], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 46.6], 'player': {'id': 3221, 'name': 'Markus Suttner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 31.0], 'player': {'id': 40460, 'name': 'Tobias Levels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.4, 54.0], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",afb89583-aefa-4574-8bee-b86499438d80,True,Saved,0.5025061,Normal,Open Play,,,,Hamburger SV,171,00:15:17.203,Shot,
,,,,,,,,,,,,,,,,0.656509,,,,,,,,,,,90c6c5dc-ab17-4f12-83a0-14a8b072884a,701,,"[102.8, 53.7]",3890304,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Left Wing,37,Ingolstadt,189,['186c92af-5d17-4209-9e85-fc77b85da469'],33,,Right Foot,,"[120.0, 34.7, 0.2]",,"[{'location': [118.5, 40.9], 'player': {'id': 23499, 'name': 'Jaroslav Drobný'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.1, 25.4], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.7, 48.2], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 51.8], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 48.8], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 41.9], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.1, 36.6], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.4, 51.0], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.1, 43.4], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",53e5eb95-6206-449a-8e51-c2275e232f8f,,Off T,0.052880514,Normal,Open Play,,,,Ingolstadt,189,00:16:33.566,Shot,
,,,,,,,,,,,,,,,,1.233646,,,,,,,,,,,45693c97-0cf5-491c-806c-062a7e49f9d8,901,,"[87.0, 44.5]",3890304,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,50,Hamburger SV,171,['cecbda16-5391-4ed1-8fe8-63288b6362d2'],28,,Right Foot,,"[120.0, 50.9, 5.6]",,"[{'location': [77.8, 41.2], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [78.0, 22.5], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [92.6, 52.9], 'player': {'id': 3221, 'name': 'Markus Suttner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.0, 43.8], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.6, 37.9], 'player': {'id': 9106, 'name': 'Marvin Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.5, 41.0], 'player': {'id': 40459, 'name': 'Roger de Oliveira Bernardo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.9, 25.2], 'player': {'id': 40460, 'name': 'Tobias Levels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.1, 41.2], 'player': {'id': 12319, 'name': 'Ramazan Özcan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.5, 32.4], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.9, 4.6], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [89.4, 40.5], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [77.7, 68.7], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,0.022294682,Normal,Open Play,,,,Hamburger SV,171,00:21:28.095,Shot,
,,,,,,,,,,,,,,,,0.237624,,,,,,,,,,,b73eb0c0-20aa-4684-a629-6b3d2fa65d50,1048,,"[93.2, 41.3]",3890304,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pascal Groß,3097.0,Right Center Midfield,59,Ingolstadt,189,['4873dad1-165a-470e-b239-aea7a08577a2'],58,,Right Foot,,"[120.0, 35.7, 5.5]",True,"[{'location': [109.5, 45.8], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.8, 39.6], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 40.7], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 42.9], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.8, 34.7], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.8, 36.9], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 33.5], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 32.5], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.8, 39.1], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 25.8], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.4, 11.9], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.8, 47.3], 'player': {'id': 40459, 'name': 'Roger de Oliveira Bernardo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [105.4, 19.9], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 34.9], 'player': {'id': 9106, 'name': 'Marvin Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.1, 37.3], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.5, 34.2], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.5, 32.8], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.0, 39.8], 'player': {'id': 23499, 'name': 'Jaroslav Drobný'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.7, 29.6], 'player': {'id': 3221, 'name': 'Markus Suttner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",a21c929d-72fd-491c-b7e4-3954399fa753,,Off T,0.018041437,Volley,Open Play,,,,Ingolstadt,189,00:26:58.193,Shot,
,,,,,,,,,,,,,,,,0.196393,,,,,,,,,,,196509bb-fc93-491c-bd8f-e144d423b3f3,1148,,"[106.5, 49.6]",3890304,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lukas Hinterseer,9103.0,Center Forward,69,Ingolstadt,189,"['301204f0-c931-42a3-80c4-306f053f8064', '4167ea00-6880-466a-92bc-33f718e48e33']",19,,Right Foot,,"[108.1, 48.5]",True,"[{'location': [113.3, 48.7], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 47.2], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.5, 45.4], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 45.6], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 42.4], 'player': {'id': 23499, 'name': 'Jaroslav Drobný'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 50.8], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.5, 48.1], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 36.9], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.3, 44.2], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 40.1], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.0, 40.8], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.6, 78.7], 'player': {'id': 3097, 'name': 'Pascal Groß'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.7, 46.1], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.3, 48.1], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.0, 44.6], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.6, 41.6], 'player': {'id': 9106, 'name': 'Marvin Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.7, 33.4], 'player': {'id': 40459, 'name': 'Roger de Oliveira Bernardo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [93.9, 36.5], 'player': {'id': 3221, 'name': 'Markus Suttner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",740ccf25-61d0-4118-b24d-fad5b758419d,,Blocked,0.050305076,Normal,Open Play,,,,Ingolstadt,189,00:30:19.992,Shot,
