50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.207072,,,,,,,,,,,,46577c45-6df2-48fb-95a9-825740995141,523,,"[101.1, 50.8]",3754246,8,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,10,Manchester City,36,"['0617bb93-0b44-49db-b7f9-074b78da9002', '0930c3ee-58eb-41a2-9bcd-8daef7575a6b']",46,Right Foot,"[102.9, 50.0]",,"[{'location': [101.0, 33.2], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.1, 43.0], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 50.0], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.3, 51.7], 'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 35.0], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.4, 42.7], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",18d4e16b-1361-467b-8587-f093665aecac,Blocked,0.052965134,Normal,Open Play,,,,Manchester City,36,00:08:46.712,Shot,
,,,,,,,,,,,,,,,,0.181217,,,,,,,,,,,,496515fc-0b85-44b6-8ac6-217ffeb3959c,762,,"[113.4, 33.7]",3754246,13,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Craig Cathcart,3263.0,Left Center Back,19,Watford,23,"['33bb7345-73cf-4f90-b74b-fb4893b17c14', 'fbd3c61d-8720-4a7c-8a43-6d23309c2058']",53,Right Foot,"[114.6, 35.6]",True,"[{'location': [114.5, 35.1], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [116.0, 45.1], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.3, 38.9], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.5, 29.8], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.8, 34.2], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.4, 32.5], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.8, 35.5], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.8, 31.4], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.8, 39.6], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 42.2], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 27.6], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.5, 38.3], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 27.5], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,Blocked,0.093780704,Volley,Open Play,,,,Watford,23,00:13:53.507,Shot,
,,,,,,,,,,,,,,,,0.017578,,,,,,,,,,,,ff0a192e-6c91-4bc0-a397-d0e1496f4f40,766,,"[111.1, 32.8]",3754246,13,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sebastian Prödl,3309.0,Right Center Back,19,Watford,23,"['626ba52f-f184-446a-8908-9ba03d3b6847', 'e3a28484-130e-4d5a-b1a2-327dd9c39e34']",54,Right Foot,"[111.7, 33.2]",True,"[{'location': [114.5, 35.1], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.6, 32.4], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 37.0], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 46.0], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.6, 32.3], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.6, 25.9], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.7, 31.3], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.3, 36.3], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.9, 40.7], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.3, 42.1], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 27.8], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.9, 33.4], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.3, 38.9], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,Blocked,0.10334277,Normal,Open Play,,,,Watford,23,00:13:54.823,Shot,
,,,,,,,,,,,,,,,,0.973259,,,,,,,,,,,,fed61991-85de-4eb4-9215-f8d2a2203d7d,954,,"[93.4, 59.7]",3754246,20,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,31,Manchester City,36,['212a8393-f667-4945-87e4-c74d455db594'],21,Left Foot,"[120.0, 44.7, 4.2]",,"[{'location': [103.2, 53.2], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 39.3], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.1, 52.6], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 53.9], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.3, 54.7], 'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 40.6], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 39.3], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 42.1], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 48.4], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.2, 60.8], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.9, 51.1], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.0, 52.0], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.6, 46.5], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.6, 43.6], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.6, 39.7], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.8, 62.6], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.6, 38.7], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.9, 39.2], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Off T,0.009757994,Normal,Free Kick,,,,Manchester City,36,00:20:21.504,Shot,
,,,,,,,,,,,,,,,,0.093688,,,,,,,,,,,,4db05ba2-fbae-4f75-bbcb-26adf355c34f,1107,,"[107.9, 30.0]",3754246,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,36,Manchester City,36,"['b86d81aa-b443-48f7-987e-6522798b5d57', 'bca7ae03-86ac-4365-b7dc-55e42baa0465']",28,Left Foot,"[110.0, 31.6]",,"[{'location': [104.0, 40.9], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.7, 38.6], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.8, 40.5], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.5, 36.4], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.5, 47.7], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.2, 32.2], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 31.6], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 45.3], 'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.6, 48.3], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.7, 36.5], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",59358823-3649-4dd9-8d45-3408c356afd0,Blocked,0.1051181,Normal,Open Play,,,,Manchester City,36,00:23:28.021,Shot,
,,,,,,,,,,,,,,,,0.48962,,,,,,,,,,,,3b03d260-2df0-4e04-bb4f-acc093fdf447,1202,,"[112.3, 54.7]",3754246,26,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bacary Sagna,7110.0,Right Back,40,Manchester City,36,['702b3973-115b-4b00-86e8-7ef70eb261f3'],33,Right Foot,"[118.4, 44.1, 0.2]",True,"[{'location': [96.3, 54.4], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.3, 42.8], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 68.0], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 39.1], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.1, 45.7], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 40.9], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.3, 47.6], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.9, 39.1], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 50.8], 'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.8, 47.0], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 48.9], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.9, 49.3], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.7, 41.7], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.9, 35.3], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 48.9], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.1, 50.9], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",d0e3365d-e744-43d2-863a-289c81e18b22,Saved,0.04181936,Normal,Open Play,,,,Manchester City,36,00:26:33.426,Shot,
,,,,,,,,,,,,,,,,0.335759,,,,,,,,,,,,c63a2ed6-bc72-4701-9a59-efef798ba4c8,1215,,"[108.6, 28.7]",3754246,26,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,42,Manchester City,36,['41ef048e-2ea1-436c-9d19-bb02086308d8'],54,Left Foot,"[115.8, 35.0, 0.0]",,"[{'location': [99.3, 39.8], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 31.1], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 29.8], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.9, 57.8], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.5, 31.9], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 37.4], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 47.2], 'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.7, 22.4], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.9, 45.8], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [89.5, 59.8], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.1, 37.6], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.2, 52.7], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.9, 34.5], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",28aa2c7b-bb0b-42d5-ae8d-9e6eed206d20,Saved,0.0944797,Normal,Open Play,,,,Manchester City,36,00:26:54.833,Shot,
,,,,,,,,,,,,,,,,0.149116,,,,,,,,,,,,c2e9f28a-0840-408e-82bf-eb6daf6fc0e4,1579,,"[105.2, 55.2]",3754246,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,57,Manchester City,36,"['98fe9a36-9653-47a8-afb6-2cfd513b68b1', 'b0b786fe-7e10-4ef0-a41b-709064755651']",54,Right Foot,"[106.9, 53.8]",,"[{'location': [103.1, 52.2], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.4, 38.4], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.0, 40.5], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.5, 63.5], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.0, 44.5], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 53.0], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 41.2], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 44.8], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.7, 61.7], 'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",751cec2e-f9be-4671-8b73-76065185bb0a,Blocked,0.033407867,Normal,Open Play,,,,Manchester City,36,00:33:54.318,Shot,
,,,,,,,,,,,,,,,,0.727389,,,,,,,,,,,,fdcafc3f-69d5-4c25-ab94-8e6654a07cba,1824,,"[100.3, 42.1]",3754246,38,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,63,Manchester City,36,['88a4f4b7-631e-4355-b0d2-ea24d9255ef0'],32,Right Foot,"[120.0, 45.0, 0.6]",,"[{'location': [106.1, 36.4], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.5, 27.0], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.6, 51.8], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.7, 29.5], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 35.3], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 35.2], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 42.0], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 49.6], 'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.9, 38.7], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 40.8], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",d9609091-0f6e-456c-b93f-88e91fd11026,Off T,0.050184216,Normal,Open Play,,,,Manchester City,36,00:38:32.592,Shot,
,,,,,,,,,,,,,,,,2.051476,,,,,,,,,,,,59b0bf01-e746-417d-bf91-b726288327ae,1976,,"[105.7, 58.6]",3754246,43,,,True,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Navas González,6821.0,Right Wing,71,Manchester City,36,['16ea9783-8467-42eb-b8ec-bd93bbca75db'],23,Left Foot,"[109.0, 0.1]",,"[{'location': [104.2, 69.7], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.4, 43.2], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 45.5], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.8, 34.9], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 42.7], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 52.4], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.6, 48.0], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.7, 31.4], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.2, 42.8], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.0, 43.4], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.8, 41.2], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 46.8], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 45.2], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 59.5], 'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.1, 64.7], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.2, 29.3], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",a20e6303-eef0-4b91-86c3-586d83ec8d15,Wayward,0.012546604,Normal,Open Play,,,,Manchester City,36,00:43:23.320,Shot,
