50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.881382,,,,,,,,,,,,,155bb0b6-10d3-490f-998e-edd8b9fff864,53,,,"[90.2, 21.1]",3817890,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hernán Daniel Santana Trujillo,15805.0,Right Defensive Midfield,5,NorthEast United,7285,['c0e12fd4-d036-4c72-8268-a7512425a957'],57,,Right Foot,,"[120.0, 36.4, 1.6]",,"[{'location': [87.7, 23.5], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.0, 41.0], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 44.3], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 44.6], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 25.0], 'player': {'id': 159777, 'name': ""Leander D''Cunha""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.7, 25.9], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 26.8], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.2, 35.5], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.7, 47.3], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.8, 43.5], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 52.8], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.8, 51.5], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.1, 48.4], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.0, 51.1], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 46.5], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.3, 53.6], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.0, 44.8], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",,,Goal,0.0075449734,Normal,Free Kick,,,,NorthEast United,7285,00:01:57.998,Shot,
,,,,,,,,,,,,,,,,,0.541315,,,,,,,,,,,,,0240e9df-8a05-4754-8452-d6d874c85ef5,259,,,"[90.4, 32.3]",3817890,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Princeton Rebello,159781.0,Right Defensive Midfield,16,Goa,7288,"['60d80d8a-33c6-482a-ba12-113f732ba37b', 'e0055fe8-5b79-4140-a923-dd23409ac562']",14,,Right Foot,,"[105.2, 36.1]",,"[{'location': [108.1, 56.4], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.2, 53.5], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.4, 36.5], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.2, 38.9], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 51.9], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 35.5], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 34.1], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 38.4], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 46.8], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 39.1], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 36.0], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.5, 40.3], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.8, 35.0], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.2, 44.5], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.3, 37.4], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [107.2, 24.2], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [90.3, 43.6], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.017627181,Normal,Open Play,,,,Goa,7288,00:07:14.102,Shot,
,,,,,,,,,,,,,,,,,0.080945,,,,,,,,,,,,,71417cd4-e0b0-4e5c-a6da-6bd007331a98,334,,,"[108.5, 43.9]",3817890,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Romario Jesuraj,159782.0,Right Wing Back,21,Goa,7288,"['6292ad70-5bd8-4adf-8366-6a1569fb1a0b', 'bdcccbd6-8723-4171-a4a7-1816c036a969']",9,,Right Foot,,"[110.3, 43.3]",True,"[{'location': [110.6, 42.8], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 37.4], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 32.7], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 38.0], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.6, 22.5], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.9, 21.8], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.6, 26.6], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.9, 19.5], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.1, 35.4], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.6, 38.9], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",68754d02-d182-422d-8e34-2905879a459f,,Blocked,0.19573703,Normal,Open Play,,,,Goa,7288,00:09:09.793,Shot,
,,,,,,,,,,,,,,,,,0.837773,,,,,,,,,,,,,10daf7cd-efb5-4946-a9fd-f274ed4bdfad,439,,,"[103.4, 42.2]",3817890,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Noguera Ripoll,26571.0,Center Attacking Midfield,28,Goa,7288,['3dbe0e34-a256-4d02-b1d9-f2b41e8a1e3f'],54,,Right Foot,,"[120.0, 44.8, 0.7]",True,"[{'location': [101.6, 48.1], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.2, 55.4], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.9, 60.0], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [118.0, 41.8], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 46.0], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.7, 39.4], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 42.9], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 56.4], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.9, 48.5], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 55.5], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 56.3], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.3, 32.8], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,Off T,0.1341453,Normal,Open Play,,,,Goa,7288,00:11:54.373,Shot,
,,,,,,,,,,,,,,,,,0.732348,,,,,,,,,,,,,033d1e2a-0821-4083-a694-da7f8f6e2a00,548,,,"[103.9, 33.1]",3817890,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Deshorn Brown,34146.0,Center Forward,33,NorthEast United,7285,['06f05167-3a81-42b3-9064-ae9a5a0948e9'],58,,Left Foot,,"[120.0, 39.3, 4.1]",,"[{'location': [101.9, 48.7], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.4, 25.8], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.4, 37.7], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 35.7], 'player': {'id': 159777, 'name': ""Leander D''Cunha""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 41.4], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.3, 34.6], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",8fea9349-036a-4460-8439-c0e43e65c56f,,Off T,0.15542574,Normal,Open Play,,,,NorthEast United,7285,00:14:58.894,Shot,
,,,,,,,,,,,,,,,,,1.124483,,,,,,,,,,,,,19ee1416-a86e-4a64-bfff-7ffca53549d8,671,,,"[101.4, 22.8]",3817890,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Ortiz Mendoza,159764.0,Left Center Forward,40,Goa,7288,['59fbe5ec-8f65-485d-97f4-8c307dffe318'],44,,Right Foot,,"[118.1, 38.7, 0.8]",,"[{'location': [100.3, 34.8], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.2, 58.2], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.5, 45.4], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [85.5, 52.3], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.7, 38.4], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 23.4], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 44.7], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 20.8], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 32.3], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 38.3], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.2, 37.9], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",fb3b9c0c-f25e-40cd-9148-4e4aba76453f,,Saved,0.03912839,Normal,Open Play,,,,Goa,7288,00:18:44.796,Shot,
,,,,,,,,,,,,,,,,,0.199849,,,,,,,,,,,,,32350421-9f0d-424c-ab5e-eb74b72000b7,860,,,"[116.4, 51.4]",3817890,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deshorn Brown,34146.0,Center Forward,48,NorthEast United,7285,"['06a35dc7-21b7-4758-9af2-96e7e651deb0', '433dcab8-01e9-487d-8b7d-eae885b3a4c5', '5bb0694d-3aca-49ad-9a06-0018967b2ab5']",30,,Right Foot,,"[117.3, 49.5]",True,"[{'location': [100.7, 25.4], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.2, 53.1], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.4, 45.1], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 29.0], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.1, 44.9], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 49.3], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.3, 51.3], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.9, 45.5], 'player': {'id': 159777, 'name': ""Leander D''Cunha""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 47.1], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 44.1], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.8, 36.6], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,0.03235076,Normal,Open Play,,,,NorthEast United,7285,00:22:30.989,Shot,True
,,,,,,,,,,,,,,,,,0.14993,,,,,,,,,,,,,ae75648d-05ab-4ae9-9986-d65d469d4c44,865,,,"[114.8, 45.2]",3817890,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Patrick Flottmann,34164.0,Left Center Back,49,NorthEast United,7285,"['08bc6b5b-0ef0-4de1-8a7c-a9ec362eaeea', 'd1d7ee31-3a44-4eb6-a2c1-4c0c2a0a6401']",15,,Right Foot,,"[116.3, 43.5]",True,"[{'location': [114.7, 49.7], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.6, 42.1], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.5, 37.8], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 38.8], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 44.4], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 43.5], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.1, 35.9], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.0, 78.7], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.8, 42.6], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.9, 37.0], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.2, 37.8], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.4, 50.2], 'player': {'id': 159777, 'name': ""Leander D''Cunha""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.6, 33.6], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.6, 39.0], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.9, 42.9], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.9, 46.2], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",32523d29-b231-403e-9c0b-3f2ffd9dd91d,,Blocked,0.1222292,Half Volley,Open Play,,,,NorthEast United,7285,00:23:15.841,Shot,
,,,,,,,,,,,,,,,,,0.614759,,,,,,,,,,,,,2a903447-7c73-4481-abe6-bd7473186f94,1056,,,"[105.7, 46.9]",3817890,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Romario Jesuraj,159782.0,Right Wing Back,61,Goa,7288,['7b6df69a-74c2-4b42-96b5-085dd777ad8c'],57,,Left Foot,,"[118.4, 39.0, 1.7]",True,"[{'location': [112.2, 29.1], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.6, 32.0], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.6, 38.3], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.1, 36.7], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 36.3], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 31.7], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.9, 37.8], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 39.5], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 46.8], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.5, 39.9], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ef269ccf-90ec-4366-a5c4-86d1d0a84053,,Saved,0.22813056,Normal,Open Play,,,,Goa,7288,00:28:57.298,Shot,
,,,,,,,,,,,,,,,,,0.716601,,,,,,,,,,,,,319b203f-e644-40d9-8856-69d766da233b,1059,,,"[114.6, 30.9]",3817890,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Ortiz Mendoza,159764.0,Left Center Forward,61,Goa,7288,['b4662767-84b9-460e-9d69-646d9a5e3e19'],59,,Right Foot,,"[120.0, 37.8, 4.2]",True,"[{'location': [104.6, 47.1], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [114.6, 32.9], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.2, 37.9], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.7, 36.3], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.1, 31.9], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.3, 45.6], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.1, 41.2], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.3, 43.0], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.5, 45.0], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.8, 49.2], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 40.7], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,Off T,0.24501747,Half Volley,Open Play,,,,Goa,7288,00:28:59.223,Shot,
