ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.443873,,,,,,,,,,,,,,dd62c1c2-00a9-4b33-a516-6094ca80e218,189,,,"[106.8, 44.2]",3869486,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Félix Sequeira,12041.0,Left Wing,7,Portugal,780,['1021ce87-8eaf-4abe-89bf-55c914da25d5'],59,,Head,"[118.1, 42.9, 1.1]",,"[{'location': [104.0, 45.9], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.7, 50.8], 'player': {'id': 31295, 'name': 'Yahia Attiyat allah'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.6, 40.0], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.5, 36.1], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.5, 43.8], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.5, 40.3], 'player': {'id': 7459, 'name': 'Jawad El Yamiq'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 37.6], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 34.6], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.4, 41.1], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 42.8], 'player': {'id': 38803, 'name': 'Gonçalo Matias Ramos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.3, 36.9], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.0, 38.9], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.2, 35.9], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.3, 26.5], 'player': {'id': 9927, 'name': 'Rúben Diogo Da Silva Neves'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",e0cf5d6b-dc3f-46db-9013-bcadd11e0869,,Saved,0.0989785,Diving Header,Open Play,,,,Portugal,780,00:03:59.509,Shot,
,,,,,,,,,,,,,,,,0.828557,,,,,,,,,,,,,,9f344f5d-4d72-4cf2-8eac-ed7c83a87f65,222,,,"[112.7, 39.4]",3869486,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Youssef En-Nesyri,6301.0,Center Forward,11,Morocco,788,['fac97214-01bf-4955-b6dc-f77ae980f5a6'],56,,Head,"[120.0, 38.1, 4.4]",,"[{'location': [109.8, 33.0], 'player': {'id': 12041, 'name': 'João Félix Sequeira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.1, 31.0], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.1, 34.2], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.6, 32.6], 'player': {'id': 9927, 'name': 'Rúben Diogo Da Silva Neves'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 34.4], 'player': {'id': 38803, 'name': 'Gonçalo Matias Ramos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.0, 37.3], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 38.4], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 42.0], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.3, 42.9], 'player': {'id': 11184, 'name': 'Otávio Edmilson da Silva Monteiro'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.8, 46.2], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 40.1], 'player': {'id': 32975, 'name': 'Diogo Meireles Costa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 35.9], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.4, 45.2], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.9, 1.4], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.7, 25.1], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.4, 33.7], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.8, 34.1], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.5, 36.9], 'player': {'id': 7459, 'name': 'Jawad El Yamiq'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",8709a54e-44b2-4bca-912c-0eb0725a37fc,,Off T,0.117904566,Normal,Open Play,,,,Morocco,788,00:05:56.389,Shot,
,,,,,,,,,,,,,,,,0.535739,,,,,,,,,,,,,,acc5950a-c4d0-4ca7-8f0d-61a7de6ac0e8,520,,,"[105.6, 23.6]",3869486,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,19,Portugal,780,"['d37da7cb-9f8d-4daa-9562-52e57296b0fa', 'd6fba9d3-4e94-4a92-bf84-8f969702376c']",26,,Left Foot,"[114.0, 34.9]",True,"[{'location': [114.2, 42.2], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.3, 48.8], 'player': {'id': 31295, 'name': 'Yahia Attiyat allah'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 38.5], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.1, 36.6], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 35.3], 'player': {'id': 7459, 'name': 'Jawad El Yamiq'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 31.3], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 20.7], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 26.8], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.5, 37.4], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.8, 47.4], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.6, 41.0], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.8, 47.9], 'player': {'id': 12041, 'name': 'João Félix Sequeira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.2, 34.9], 'player': {'id': 38803, 'name': 'Gonçalo Matias Ramos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.8, 32.7], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.3, 21.2], 'player': {'id': 9927, 'name': 'Rúben Diogo Da Silva Neves'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.019215545,Volley,Open Play,,,,Portugal,780,00:12:26.687,Shot,
,,,,,,,,,,,,,,,,1.039925,,,,,,,,,,,,,,9cf778f8-eb3d-4bc5-ab35-0f3a147db977,740,,,"[96.1, 60.9]",3869486,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,29,Morocco,788,['18b9bd80-8655-4822-982a-6955798218c5'],49,,Left Foot,"[120.0, 47.8, 0.2]",,"[{'location': [89.6, 54.9], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.2, 26.6], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.0, 35.9], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 42.8], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 53.1], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 55.3], 'player': {'id': 9927, 'name': 'Rúben Diogo Da Silva Neves'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 58.7], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.7, 61.5], 'player': {'id': 11184, 'name': 'Otávio Edmilson da Silva Monteiro'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.8, 42.7], 'player': {'id': 32975, 'name': 'Diogo Meireles Costa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.3, 19.0], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.0, 33.3], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.4, 40.8], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.5, 61.5], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.7, 57.5], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",4b01d552-e0c3-4340-9d51-ed4495cf67c2,,Off T,0.008206696,Normal,Open Play,,,,Morocco,788,00:17:49.502,Shot,
,,,,,,,,,,,,,,,,1.096902,,,,,,,,,,,,,,9e674fd1-9541-42e1-921f-a8ccbed1d7c6,961,,,"[106.7, 39.8]",3869486,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssef En-Nesyri,6301.0,Center Forward,42,Morocco,788,['e5f5653f-5ddc-4367-bdd1-13f7aa316064'],21,,Head,"[120.0, 48.7, 2.2]",,"[{'location': [101.4, 25.6], 'player': {'id': 38803, 'name': 'Gonçalo Matias Ramos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [97.5, 32.0], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.8, 47.9], 'player': {'id': 12041, 'name': 'João Félix Sequeira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.3, 27.6], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.9, 32.3], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 37.0], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 38.4], 'player': {'id': 9927, 'name': 'Rúben Diogo Da Silva Neves'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 42.2], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.6, 44.7], 'player': {'id': 11184, 'name': 'Otávio Edmilson da Silva Monteiro'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 51.5], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 40.4], 'player': {'id': 32975, 'name': 'Diogo Meireles Costa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 11.2], 'player': {'id': 31295, 'name': 'Yahia Attiyat allah'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [90.8, 35.5], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.6, 26.9], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.0, 32.8], 'player': {'id': 7459, 'name': 'Jawad El Yamiq'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.7, 41.3], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.6, 52.0], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",6e5c5b88-e712-4436-94f3-9f96489078de,,Off T,0.043849364,Normal,Open Play,,,,Morocco,788,00:25:21.480,Shot,
,,,,,,,,,,,,,,,,0.18265,,,,,,,,,,,,,,646d8725-6259-4863-92b3-0ea602d4bdd4,1156,,,"[100.9, 27.7]",3869486,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Félix Sequeira,12041.0,Left Wing,49,Portugal,780,"['46b7e0bd-898a-40bb-afa8-9345dd3cde1e', 'b7a5ef42-79e1-4bfb-81c8-710c5050092c']",9,,Right Foot,"[104.5, 29.9]",,"[{'location': [79.3, 63.3], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [81.4, 46.8], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [80.2, 35.9], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.4, 48.3], 'player': {'id': 31295, 'name': 'Yahia Attiyat allah'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.8, 32.4], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.8, 31.5], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 35.4], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 30.3], 'player': {'id': 7459, 'name': 'Jawad El Yamiq'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 28.1], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.9, 18.5], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.7, 37.9], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 34.8], 'player': {'id': 11184, 'name': 'Otávio Edmilson da Silva Monteiro'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.8, 30.3], 'player': {'id': 38803, 'name': 'Gonçalo Matias Ramos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [80.3, 62.1], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.6, 50.9], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.7, 38.3], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.4, 14.2], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,0.027014187,Half Volley,Open Play,,,,Portugal,780,00:30:09.748,Shot,
,,,,,,,,,,,,,,,,0.69424,,,,,,,,,,,,,,971e3e9c-a536-4987-be86-fed114271c3e,1265,,,"[108.7, 31.3]",3869486,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Selim Amallah,23774.0,Left Center Midfield,56,Morocco,788,['b54b2ac8-4926-404c-b78d-219fc70b434f'],2,,Left Foot,"[120.0, 37.0, 6.4]",True,"[{'location': [101.6, 32.2], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.3, 24.2], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.9, 30.5], 'player': {'id': 11184, 'name': 'Otávio Edmilson da Silva Monteiro'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.7, 53.6], 'player': {'id': 12041, 'name': 'João Félix Sequeira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.7, 24.2], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.8, 29.5], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 32.7], 'player': {'id': 9927, 'name': 'Rúben Diogo Da Silva Neves'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 37.3], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 42.8], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.7, 36.3], 'player': {'id': 32975, 'name': 'Diogo Meireles Costa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 18.6], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.1, 16.7], 'player': {'id': 31295, 'name': 'Yahia Attiyat allah'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.7, 39.1], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.2, 41.0], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.1, 43.5], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.3, 52.4], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",70a7b7ae-c12c-4362-9858-8dea820f4b6d,,Off T,0.06053267,Half Volley,Open Play,,,,Morocco,788,00:34:02.700,Shot,
,,,,,,,,,,,,,,,,1.012198,,,,,,,,,,,,,,9000f0f2-73ed-4a71-917d-2d525af7ba80,1284,,,"[97.0, 27.8]",3869486,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Midfield,58,Morocco,788,['022a7469-44ce-4106-862a-ea1047f32439'],56,,Right Foot,"[117.3, 38.6, 0.5]",,"[{'location': [103.0, 25.9], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 27.0], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [92.7, 33.2], 'player': {'id': 38803, 'name': 'Gonçalo Matias Ramos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.9, 32.1], 'player': {'id': 9927, 'name': 'Rúben Diogo Da Silva Neves'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.4, 40.7], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.9, 35.8], 'player': {'id': 11184, 'name': 'Otávio Edmilson da Silva Monteiro'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.4, 32.5], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 38.7], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.2, 38.2], 'player': {'id': 32975, 'name': 'Diogo Meireles Costa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 46.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.2, 51.2], 'player': {'id': 12041, 'name': 'João Félix Sequeira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.6, 12.8], 'player': {'id': 31295, 'name': 'Yahia Attiyat allah'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [87.2, 35.3], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 34.7], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.8, 42.4], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.5, 36.5], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.7, 45.9], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",3195a3ba-cf7f-46d2-935d-f7f165c24410,,Saved,0.03503226,Normal,Open Play,,,,Morocco,788,00:34:56.095,Shot,
