bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.091926,,,,,,,,,,,,ca7495b9-ee22-45f5-91a3-d131b28a9cb5,74,,"[93.7, 41.2]",3813288,1,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexandre Monteiro de Lima,161116.0,Left Defensive Midfield,3,Jamshedpur,2021,"['a82ba840-fc84-4a47-a470-9a4b69b0d691', 'ab51318d-0cbe-4032-be7a-ab8df3ded9e7']",42,,Left Foot,"[96.6, 41.3]",,"[{'location': [118.2, 40.9], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.9, 29.7], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.0, 53.2], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [90.7, 31.6], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.0, 41.4], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 35.3], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.2, 40.7], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 47.2], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.5, 60.3], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [82.0, 65.9], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.8, 54.5], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.1, 56.8], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [89.9, 49.5], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.02967154,Normal,Open Play,,,,Jamshedpur,2021,00:01:42.931,Shot,
,,,,,,,,,,,,,,,,,,0.185541,,,,,,,,,,,,dfe6ba79-fdd8-4b30-904a-e8ce50760911,242,,"[104.1, 55.6]",3813288,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laldinliana Renthlei,161100.0,Right Back,11,Jamshedpur,2021,"['4333bf6a-13d8-40bf-a6a8-fd284d0a74ca', '4944c9b2-50bb-4de3-bd00-ae84af7a7ef7']",56,,Right Foot,"[108.7, 49.2]",,"[{'location': [102.8, 44.2], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.6, 55.9], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.8, 27.5], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 44.3], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 48.5], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.6, 51.9], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 49.2], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 43.5], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b22475c0-ebac-446a-a98f-5151f02ed3f9,,Blocked,0.040135715,Normal,Open Play,,,,Jamshedpur,2021,00:04:56.694,Shot,
,,,,,,,,,,,,,,,,,,0.459149,,,,,,,,,,,,e2c68fad-2c21-4c70-ad68-6c34186ace87,328,,"[114.6, 42.1]",3813288,12,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Antonio González Fernández,164483.0,Left Center Back,19,Hyderabad,7289,['ef632d4a-e054-4437-ab32-ce8affd7fb7b'],46,,Head,"[120.0, 34.1, 1.2]",,"[{'location': [120.0, 77.4], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.5, 41.6], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.1, 39.1], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.3, 38.2], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.1, 48.4], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.0, 40.3], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.2, 40.3], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.7, 37.7], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.8, 46.8], 'player': {'id': 161116, 'name': 'Alexandre Monteiro de Lima'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 47.1], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.6, 41.3], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.2, 43.2], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.9, 39.4], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 37.9], 'player': {'id': 124777, 'name': 'Narender Gahlot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 37.5], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.5, 47.0], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [116.7, 43.3], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",efd3cbf8-f984-427c-aaf7-7c9dffa1d3ef,,Off T,0.13785821,Normal,Open Play,,,,Hyderabad,7289,00:12:46.353,Shot,
,,,,,,,,,,,,,,,,,,0.73744,,,,,,,,,,,,88760f97-c597-4dbe-b653-0d7bfe3b9a86,567,,"[105.9, 41.1]",3813288,19,,,True,,,,,,,,,,,,,,,,,,,1,From Throw In,Greg Stewart,13322.0,Right Center Forward,34,Hyderabad,7289,['d2d64e69-c832-4910-addf-098738c11cf3'],43,,Left Foot,"[120.0, 43.9, 0.2]",,"[{'location': [106.9, 34.3], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.4, 41.0], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 49.8], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 41.2], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 46.0], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 37.7], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Post,0.11813433,Normal,Open Play,,,,Jamshedpur,2021,00:19:43.613,Shot,
,,,,,,,,,,,,,,,,,,1.582833,,,,,,,,,,,,3029d5d5-4236-4ab1-b2f4-666c83d8021c,690,,"[115.9, 41.0]",3813288,24,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Seminlen Doungel,127057.0,Right Midfield,44,Jamshedpur,2021,"['2d68b6f8-04e1-4bc6-aac6-63519fe4c1af', '8074a979-9d09-4fe2-a15e-16b8807009c9']",59,True,Head,"[120.0, 32.2, 0.8]",,"[{'location': [100.5, 55.0], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.4, 56.1], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.3, 42.0], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.3, 40.4], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.1, 37.4], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 37.7], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.0, 46.3], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.2, 57.9], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.5, 39.2], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 38.4], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 39.4], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.9, 37.9], 'player': {'id': 124777, 'name': 'Narender Gahlot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.6, 34.5], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.1, 40.1], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.5, 40.5], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",858f81df-6c38-4460-986a-cd3f03828a22,,Off T,0.2540961,Normal,Open Play,,,,Jamshedpur,2021,00:24:59.105,Shot,True
,,,,,,,,,,,,,,,,,,1.072684,,,,,,,,,,,,4b989fcb-f0d0-4147-ada7-bd576b30f61d,721,,"[100.7, 43.3]",3813288,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nerijus Valskis,73486.0,Left Center Forward,46,Jamshedpur,2021,['16d40ffd-99d3-4500-9072-260eae18b49a'],29,,Left Foot,"[120.0, 44.6, 0.2]",,"[{'location': [118.2, 39.7], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 37.0], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.1, 44.7], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 48.4], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 54.0], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 55.1], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 56.6], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 57.9], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.8, 35.8], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.4, 47.8], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",0301bcf3-de21-4320-9c14-f31b247e6d1e,,Off T,0.12312915,Normal,Open Play,,,,Jamshedpur,2021,00:26:29.308,Shot,
,,,,,,,,,,,,,,,,,,2.26675,,,,,,,,,,,,3c51f2cd-74c9-4778-bb8a-46b1582660e8,754,,"[96.0, 36.5]",3813288,28,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jitendra Singh,161104.0,Right Defensive Midfield,50,Jamshedpur,2021,['d18c872c-11e2-4319-8c39-463f81ce8587'],39,,Right Foot,"[116.0, 51.1]",True,"[{'location': [100.4, 21.3], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.1, 23.0], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.0, 37.6], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.3, 39.7], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 32.8], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.5, 38.4], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 40.2], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 38.4], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.6, 42.6], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 48.4], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 48.4], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 39.8], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.5, 34.2], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.2, 36.8], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.2, 13.6], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.8, 41.9], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.7, 49.7], 'player': {'id': 161116, 'name': 'Alexandre Monteiro de Lima'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.0, 43.2], 'player': {'id': 124777, 'name': 'Narender Gahlot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [84.6, 46.2], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Wayward,0.028837817,Half Volley,Open Play,,,,Jamshedpur,2021,00:28:39.940,Shot,
,,,,,,,,,,,,,,,,,,0.594412,,,,,,,,,,,,c8439fd9-2bb0-4387-9a01-2ed8d71ecd97,864,,"[96.1, 41.8]",3813288,35,,,True,,,,,,,,,,,,,,,,,,,1,Regular Play,João Victor de Albuquerque Bruno,26675.0,Left Defensive Midfield,61,Hyderabad,7289,['a391e262-a1d4-4d34-85cd-27a2d546d3e8'],59,,Right Foot,"[120.0, 20.1]",True,"[{'location': [118.9, 39.7], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 67.7], 'player': {'id': 161116, 'name': 'Alexandre Monteiro de Lima'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 56.2], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.3, 39.2], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.7, 41.1], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.3, 59.7], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.4, 47.7], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 41.4], 'player': {'id': 124777, 'name': 'Narender Gahlot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 38.0], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 31.0], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.6, 69.5], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.7, 39.2], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.0, 46.6], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Wayward,0.033133768,Half Volley,Open Play,,,,Hyderabad,7289,00:35:59.439,Shot,
,,,,,,,,,,,,,,,,,,0.833739,,,,,,,,,,,,1e77b6c7-f3ef-4005-93dc-df5c8b2fc9cc,929,,"[107.6, 27.3]",3813288,40,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Greg Stewart,13322.0,Right Center Forward,69,Jamshedpur,2021,['79046fb9-ea7f-4bc8-96c4-3b47a4cf67a8'],6,,Right Foot,"[120.0, 43.3, 2.0]",,"[{'location': [106.5, 41.4], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.3, 36.1], 'player': {'id': 161116, 'name': 'Alexandre Monteiro de Lima'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [88.7, 48.3], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.9, 28.2], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.6, 18.5], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.5, 5.9], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.7, 42.5], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 37.5], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 31.8], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 34.3], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 19.2], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.8, 23.9], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.2, 18.2], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 22.2], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 8.9], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.5, 35.2], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': True}]",892b3de2-0123-408c-a1fc-dc52a12f71df,,Goal,0.15375204,Normal,Open Play,,,,Jamshedpur,2021,00:40:06.037,Shot,
,,,,,,,,,,,,,,,,,,0.358261,,,,,,,,,,,,3625ccbd-bf50-42af-a479-a77b432629ce,1262,,"[111.6, 32.4]",3813288,47,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bartholomew Owogbalor Ogbeche,26186.0,Center Forward,86,Hyderabad,7289,"['4edbb951-bbf5-4ded-9fe2-ebdf1666e002', 'b3da39c8-9c21-4aaa-82ae-9ba29c908110']",54,True,Head,"[120.0, 37.4, 5.1]",,"[{'location': [104.6, 34.9], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.3, 47.3], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.1, 53.0], 'player': {'id': 164491, 'name': 'Rohit Danu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.4, 68.4], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [94.4, 49.9], 'player': {'id': 161116, 'name': 'Alexandre Monteiro de Lima'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 39.5], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 35.5], 'player': {'id': 124777, 'name': 'Narender Gahlot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 44.8], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 50.6], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.7, 60.8], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.3, 37.3], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.9, 31.7], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 28.1], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",03ebfdd8-e0af-4860-951d-eb073add99aa,,Off T,0.069804505,Normal,Open Play,,,,Hyderabad,7289,00:02:54.451,Shot,True
