ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.133279,,,,,,,,,,,6a92756d-72dd-4c0c-af2d-2f2bfda5784c,1605,,,"[95.6, 31.9]",3775540,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ebony Salmon,31527.0,Left Center Forward,115,Bristol City WFC,973,"['6c02b0ee-fa2e-4574-a80a-8ea1b14a5e9e', 'b70ba3c9-fc15-404e-a6c1-f0b8db8098fd']",56,,Right Foot,"[98.9, 33.4]",,"[{'location': [98.3, 38.3], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 33.3], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 30.7], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.7, 22.8], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 38.2], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.6, 41.6], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [78.5, 23.7], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",7ed75602-ab3a-4b19-b970-088673d3d111,,Blocked,0.029848255,Normal,Open Play,,,,Bristol City WFC,973,00:46:56.899,Shot,
,,,,,,,,,,,,,,,1.385031,,,,,,,,,,,550ee3f4-a573-45d7-a4aa-3d1476aa0bea,1615,,,"[106.3, 38.3]",3775540,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ebony Salmon,31527.0,Left Center Forward,115,Bristol City WFC,973,['647ee526-c5d8-4f82-9271-1a21009a14bd'],5,,Head,"[118.8, 40.0, 2.2]",,"[{'location': [119.0, 39.9], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.3, 29.1], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [100.2, 50.0], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 43.8], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 37.7], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 36.4], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 30.1], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.8, 33.3], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.4, 51.8], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [84.5, 21.5], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",b2b1e660-de6f-494d-8f1a-58d6458d3706,,Saved,0.07613449,Normal,Open Play,,,,Bristol City WFC,973,00:47:05.924,Shot,
,,,,,,,,,,,,,,,0.968284,,,,,,,,,,,89787c3e-d4ba-4141-8cee-755310a5ba5f,1667,,,"[108.1, 31.0]",3775540,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Shania Hayles,19499.0,Left Center Forward,118,Aston Villa,2647,['529d8aef-c4f0-4cf5-88e8-8e92f5a50f79'],37,,Left Foot,"[120.0, 48.8, 0.9]",,"[{'location': [107.9, 37.5], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 33.1], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.7, 34.6], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.6, 32.8], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [80.2, 18.9], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.2, 36.3], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [78.7, 20.9], 'player': {'id': 33010, 'name': 'Freya Gregory'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.6, 40.8], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.2, 27.8], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Off T,0.13775967,Normal,Open Play,,,,Aston Villa,2647,00:00:37.424,Shot,
,,,,,,,,,,,,,,,0.605807,,,,,,,,,,,e333706b-ad23-4e53-9cca-00262196fcc3,1720,,,"[101.8, 22.5]",3775540,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Freya Gregory,33010.0,Left Midfield,123,Aston Villa,2647,['030f1dca-c472-4a39-93b2-5c758ad56949'],47,,Left Foot,"[118.5, 36.4, 1.3]",True,"[{'location': [101.6, 38.2], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.9, 41.3], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.8, 46.6], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.2, 51.0], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.5, 30.5], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.0, 37.3], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 29.0], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 34.8], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 42.1], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 38.6], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 29.2], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.4, 51.3], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",8922e00a-2c19-4352-ab83-9c50ded91c92,,Saved,0.02464852,Normal,Open Play,,,,Aston Villa,2647,00:01:47.492,Shot,
,,,,,,,,,,,,,,,0.176716,,,,,,,,,,,17a144a8-cb0a-4400-b7d9-5bf705821dfa,1726,,,"[112.0, 44.6]",3775540,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stine Larsen,10102.0,Right Center Forward,124,Aston Villa,2647,"['5d5ff7b2-1081-42f4-9631-5a3a0fe5c67f', 'bb3d1b37-c305-4aff-a104-81dd9e6862c9']",18,True,Head,"[112.1, 72.0]",,"[{'location': [83.5, 25.1], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.9, 43.4], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.3, 28.2], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.2, 36.7], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.7, 44.1], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.2, 35.9], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.1, 39.2], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [119.2, 40.4], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.9, 41.5], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 18.3], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.2, 38.7], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.1, 43.1], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.2, 41.2], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.9, 23.5], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 37.5], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.4, 36.3], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.5, 44.7], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",484938e8-12a1-46e9-b966-a6889397edba,,Wayward,0.057371184,Normal,Open Play,,,,Aston Villa,2647,00:02:18.654,Shot,True
,,,,,,,,,,,,,,,0.688898,,,,,,,,,,,f8c8c4ba-a0a5-4942-a2df-b5e8d133596b,1773,,,"[113.3, 35.0]",3775540,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Charlie Wellings,15563.0,Right Midfield,129,Bristol City WFC,973,"['ed2fe787-447c-433e-a9cc-aea3abf51494', 'ee4fa4e0-a74d-4d54-9549-55e46ec8fed0']",13,True,Head,"[118.3, 40.7, 0.5]",,"[{'location': [118.9, 35.9], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 37.1], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.4, 39.3], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.9, 36.7], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 42.7], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 39.3], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 13.7], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.4, 45.4], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.5, 38.6], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.1, 43.1], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.6, 39.7], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.7, 35.5], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Saved,0.079379775,Normal,Open Play,,,,Bristol City WFC,973,00:04:13.893,Shot,True
,,,,,,,,,,,,,,,1.042375,,,,,,,,,,,6062d85c-8732-4807-92ea-1088e50680f8,1911,,,"[90.0, 43.1]",3775540,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Molly Pike,31564.0,Left Center Forward,138,Bristol City WFC,973,"['162bf7f9-2670-4229-9011-dc65e6052fa0', '711247bd-1463-4bb9-a66c-7212d5b9b9cc']",30,,Right Foot,"[116.6, 40.0, 0.5]",,"[{'location': [101.0, 41.1], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.6, 36.7], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [83.0, 39.6], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.5, 19.5], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.1, 40.7], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 43.6], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 41.4], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 47.0], 'player': {'id': 33010, 'name': 'Freya Gregory'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.8, 30.3], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.7, 22.3], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.0, 32.4], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [90.8, 41.9], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",bbaa17e6-0595-47b0-a6cc-40cb5c1071fa,,Saved,0.02168218,Normal,Open Play,,,,Bristol City WFC,973,00:07:30.050,Shot,True
,,,,,,,,,,,,,,,1.160899,,,,,,,,,,,09684d82-9c62-48d2-aef2-962149f2646a,1946,,,"[91.4, 41.1]",3775540,53,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Arthur,10193.0,Left Defensive Midfield,142,Aston Villa,2647,['92f7db3a-c738-43b2-8adb-09c604b960f6'],31,,Right Foot,"[120.0, 37.9, 2.8]",,"[{'location': [117.8, 39.6], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.7, 29.7], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 43.6], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.7, 32.1], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.4, 32.2], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [88.9, 18.4], 'player': {'id': 33010, 'name': 'Freya Gregory'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [85.9, 33.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.7, 37.6], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [99.5, 45.0], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.5, 35.4], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 40.6], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 32.8], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.1, 28.5], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",61ea5167-2fed-4368-88e7-57344345be16,,Post,0.03170992,Normal,Open Play,,,,Aston Villa,2647,00:08:31.318,Shot,
,,,,,,,,,,,,,,,0.012428,,,,,,,,,,,5d6a5f09-ab35-4231-8df9-ce14dd808d26,2168,,,"[114.6, 35.4]",3775540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Shania Hayles,19499.0,Left Center Forward,158,Aston Villa,2647,['0e218811-9758-4349-9fb4-5ee25468cf7f'],59,,Left Foot,"[116.2, 35.9, 0.2]",,"[{'location': [113.8, 35.4], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.6, 36.9], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.4, 39.7], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.4, 56.2], 'player': {'id': 33010, 'name': 'Freya Gregory'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.4, 37.5], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.2, 35.7], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.9, 37.5], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.6, 39.9], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 39.9], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 43.3], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.1, 37.5], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 37.6], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.5, 39.9], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 49.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.7, 52.3], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",,,Saved,0.15986054,Half Volley,Open Play,,,,Aston Villa,2647,00:16:59.045,Shot,
,,,,,,,,,,,,,,,1.026758,,,,,,,,,,,f0d48714-f0d9-4c90-b238-f259a14b90c7,2172,,,"[113.8, 38.5]",3775540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stine Larsen,10102.0,Right Center Forward,159,Aston Villa,2647,['5fe428e9-ba28-4b68-b1f4-285ff1a11e44'],32,,Head,"[120.0, 39.3, 5.5]",,"[{'location': [117.5, 35.6], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.0, 41.7], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.6, 38.8], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.6, 41.3], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 43.4], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.6, 20.4], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.4, 20.5], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [80.8, 24.6], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.5, 34.2], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.2, 30.9], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.6, 43.6], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.7, 44.6], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.1, 34.6], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.5, 34.9], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.2, 35.2], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 38.2], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.5, 37.5], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d8fba553-3c3c-43b4-86f1-91359e4efca4,,Off T,0.103451915,Normal,Open Play,,,,Aston Villa,2647,00:17:32.716,Shot,
