50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.19273,,,,,,,,,,,,fb8887a7-f5db-4d21-9997-e9ee9fa826c8,1092,,"[108.3, 46.0]",19818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nikita Parris,4654.0,Right Center Forward,50,Manchester City WFC,746,"['3e59569c-9045-4e57-980a-234bc5cccb1f', 'f337eef6-3aff-404e-8d0c-60e9938bddf8']",56,,Right Foot,"[110.4, 45.4]",,"[{'location': [110.3, 44.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 40.3], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.4, 45.4], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 42.2], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.5, 51.6], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.4, 57.4], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 47.6], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.2, 42.6], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 40.4], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.8, 62.0], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.2, 51.3], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",fdeb2f79-94f6-4d48-9ce7-bc3c9d047b10,,,Blocked,0.075266294,Normal,Open Play,,,,Manchester City WFC,746,00:26:56.437,Shot,
,,,,,,,,,,,,,,,,,0.640051,,,,,,,,,,,,2a6f19e4-9fd6-49c2-aa15-e7fa1251199a,1187,,"[108.3, 40.1]",19818,29,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Nikita Parris,4654.0,Right Center Forward,59,Manchester City WFC,746,['663e8806-6d3a-4a27-bb1e-22480e5a7ff9'],34,,Right Foot,"[120.0, 37.1, 1.8]",,,,,,Goal,0.7835,Normal,Penalty,,,,Manchester City WFC,746,00:29:34.467,Shot,
,,,,,,,,,,,,,,,,,1.451372,,,,,,,,,,,,ec047750-19bf-43c9-bee2-c95f1b3a8fe7,1409,,"[88.8, 50.1]",19818,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,64,Manchester City WFC,746,['96d790d6-10bd-48a8-b8cd-536b904258d7'],31,,Right Foot,"[120.0, 42.2, 3.5]",True,"[{'location': [118.8, 40.8], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 28.2], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.4, 49.9], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 55.2], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 45.5], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 33.7], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.1, 45.8], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.3, 26.1], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.3, 26.6], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.9, 23.9], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.0, 45.9], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.2, 59.7], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.4, 46.8], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.8, 33.9], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",3b342c3a-09e7-4f89-a1f4-b98a0571a0fe,,,Off T,0.017195331,Normal,Open Play,,,,Manchester City WFC,746,00:34:31.370,Shot,
,,,,,,,,,,,,,,,,,1.13197,,,,,,,,,,,,b2458d97-9aab-4bbf-805e-0991f8dea01a,1530,,"[100.8, 55.8]",19818,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claire Emslie,4646.0,Right Midfield,70,Manchester City WFC,746,['f34b8a23-287c-459b-9ca8-23d7bfcbdd79'],19,,Left Foot,"[119.0, 40.2, 0.6]",,"[{'location': [96.9, 58.2], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.9, 34.4], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.9, 50.0], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.7, 33.7], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 29.4], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.8, 40.8], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 47.3], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 55.4], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.9, 40.5], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.6, 32.1], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [80.1, 31.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.1, 40.3], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.4, 46.8], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",f0ba8500-2e1d-4125-a378-84ee7c9a8133,,,Saved,0.03242009,Normal,Open Play,,,,Manchester City WFC,746,00:37:19.972,Shot,
,,,,,,,,,,,,,,,,,0.1049,,,,,,,,,,,,50504b93-cd7a-45c4-bdb5-f47fd3543667,1562,,"[115.6, 43.3]",19818,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pauline Bremer,20725.0,Left Center Forward,72,Manchester City WFC,746,['7a6c8437-2f3a-4925-8ca7-cfdc7f47cf6a'],13,,Right Foot,"[116.4, 35.3]",True,"[{'location': [102.3, 25.0], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.0, 45.2], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 57.1], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 44.6], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.3, 34.6], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.4, 42.3], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.6, 43.3], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 62.1], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.0, 40.3], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.8, 34.2], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",3323824f-3e1b-427f-b9b5-2d0de800d017,,,Wayward,0.493861,Normal,Open Play,,,,Manchester City WFC,746,00:38:13.256,Shot,
,,,,,,,,,,,,,,,,,0.8053,,,,,,,,,,,,4bdd2c06-69a9-4a57-a6eb-5f1a8bfa6de9,1565,,"[116.2, 34.2]",19818,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Midfield,72,Manchester City WFC,746,['97da47ee-7243-4271-84a2-318fe07b0420'],13,,Left Foot,"[119.0, 37.5, 2.0]",True,"[{'location': [104.1, 24.4], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.3, 43.6], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.2, 59.0], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 44.2], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.7, 39.3], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.9, 40.6], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 33.8], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.5, 39.9], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.2, 41.1], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,True,Saved,0.4847135,Normal,Open Play,,,,Manchester City WFC,746,00:38:13.809,Shot,
,,,,,,,,,,,,,,,,,0.425792,,,,,,,,,,,,fb55ab0b-9d0c-4faf-8afe-12f9df3149b1,1623,,"[99.2, 28.1]",19818,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikita Parris,4654.0,Right Center Forward,76,Manchester City WFC,746,"['1f2c4256-4c6a-4972-b187-041054d25969', 'cd287114-15a0-4962-abfa-09df60ca8f3f']",12,,Right Foot,"[100.5, 29.2]",,"[{'location': [118.4, 39.3], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 51.1], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.5, 36.4], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.9, 31.3], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 33.1], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 25.2], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.4, 29.1], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.3, 21.7], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [92.4, 36.3], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.2, 31.2], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.0, 20.4], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.2, 43.7], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 43.4], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",5fbe5da8-61ed-4aff-a37f-bf1d31d14e93,,,Blocked,0.03193849,Normal,Open Play,,,,Manchester City WFC,746,00:40:12.592,Shot,
,,,,,,,,,,,,,,,,,1.247433,,,,,,,,,,,,9b3457ae-d850-4379-bd4e-8628d08f0fa5,1650,,"[100.4, 56.3]",19818,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pauline Bremer,20725.0,Left Center Forward,78,Manchester City WFC,746,['f7c11da5-a116-4e18-8a1a-2fa71ef053ee'],55,,Left Foot,"[119.0, 42.8, 0.2]",,"[{'location': [106.9, 60.1], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.2, 66.4], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.3, 39.8], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 54.7], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.9, 48.7], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.6, 68.1], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 51.6], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.9, 39.8], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.1, 38.1], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.8, 56.5], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.8, 36.0], 'player': {'id': 23465, 'name': 'Megan Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.7, 78.0], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [91.9, 49.5], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.1, 42.8], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a239bd60-5a0a-4be2-9e83-1ac5387ac8df,,,Saved,0.026631376,Normal,Open Play,,,,Manchester City WFC,746,00:40:55.154,Shot,
,,,,,,,,,,,,,,,,,0.628173,,,,,,,,,,,,80af712e-4b8f-4cd0-99d2-b2b88ba18cca,1750,,"[114.5, 44.2]",19818,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gemma Bonner,15554.0,Left Center Back,82,Manchester City WFC,746,"['175c8fb1-cd5b-480a-801e-811dadddad8e', 'd5c6f526-515b-4424-94d6-d096f8372924']",40,True,Head,"[119.1, 40.6, 2.3]",,"[{'location': [113.2, 47.4], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.2, 36.4], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.3, 43.8], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 40.4], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.8, 43.2], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.0, 38.0], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.7, 39.0], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.1, 39.2], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.6, 37.7], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 40.6], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 50.0], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.2, 42.9], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.3, 35.5], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.3, 38.5], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.2, 37.2], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",7a2688d3-31f3-41f0-a800-ce97bab96232,,,Saved,0.11136601,Normal,Open Play,,,,Manchester City WFC,746,00:43:40.819,Shot,True
,,,,,,,,,,,,,,,,,0.6116,,,,,,,,,,,,e735e19f-6dc1-4bb7-aa79-9b74570e99af,1809,,"[114.2, 25.5]",19818,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Syme,15716.0,Center Attacking Midfield,85,Yeovil Town LFC,970,['2a8e395b-f27b-4c6d-821d-5a79d7046265'],14,,Right Foot,"[118.9, 35.8, 0.3]",,"[{'location': [98.3, 39.9], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.3, 35.5], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.9, 36.2], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.9, 20.8], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.1, 19.4], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 41.4], 'player': {'id': 23465, 'name': 'Megan Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 31.7], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.1, 30.4], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 36.6], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",113e1e77-db48-4b76-bb12-e92706e112a9,,,Saved,0.016600579,Normal,Open Play,,,,Yeovil Town LFC,970,00:45:14.547,Shot,
,,,,,,,,,,,,,,,,,1.344106,,,,,,,,,,,,b3cdba10-1cbf-4cb0-ad70-48fd63a5c073,1881,,"[114.2, 38.5]",19818,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nikita Parris,4654.0,Right Center Forward,90,Manchester City WFC,746,"['28193cd5-6c37-4d91-97d4-ac97603322cb', '803b24ec-a319-4aea-a88a-b28d05d5e299']",0,True,Head,"[120.0, 48.8, 0.8]",,"[{'location': [114.9, 39.1], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 2.8], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.8, 33.6], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.0, 38.2], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 43.4], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 47.5], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.3, 42.7], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 37.5], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.7, 44.5], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 32.7], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.9, 40.1], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.8, 31.8], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.2, 33.1], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.1, 42.6], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.9, 44.8], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.6, 47.5], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.9, 43.7], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",1bacaf8d-4368-42b6-86d3-62483bbbb6e6,,,Off T,0.14302026,Normal,Open Play,,,,Manchester City WFC,746,00:01:00.084,Shot,True
