50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.464286,,,,,,,,,,,,,,a43c1d43-9595-47dc-bd30-8fc19cd7360a,28,,,"[82.8, 31.7]",3901160,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adryan Oliveira Tavares,31687.0,Left Midfield,3,AS Monaco,129,['97a0e62f-b8fa-4563-802c-1778aedce5a9'],17,,Right Foot,"[120.0, 42.8, 4.1]",,"[{'location': [71.0, 44.4], 'player': {'id': 3168, 'name': 'João Filipe Iria Santos Moutinho'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [78.6, 44.1], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [81.1, 27.0], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [90.5, 58.1], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.4, 45.0], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.9, 33.6], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.2, 28.6], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 39.7], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.6, 48.3], 'player': {'id': 6284, 'name': 'Kolbeinn Sigþórsson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [71.9, 25.9], 'player': {'id': 4249, 'name': 'Wilfried Moimbé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.2, 41.6], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Off T,0.007164053,Normal,Open Play,,,,Nantes,144,00:00:17.035,Shot,
,,,,,,,,,,,,,,,,,0.427578,,,,,,,,,,,,,,fc783b46-f1ba-4f3e-b574-7b00378e5691,201,,,"[113.9, 55.0]",3901160,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,12,Nantes,144,"['8bb06587-9c22-4a50-93ff-324cb9424973', 'e19bfe7a-0380-42d8-9b0e-bab79cd2fcdd']",15,,Right Foot,"[119.0, 45.0, 1.3]",,"[{'location': [113.2, 54.4], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 51.8], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 45.3], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 44.7], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 29.8], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.5, 46.2], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,True,Saved,0.015219429,Normal,Open Play,,,,Nantes,144,00:04:15.552,Shot,True
,,,,,,,,,,,,,,,,,1.169321,,,,,,,,,,,,,,4c9996cf-ff57-4013-af5c-adbf3d13e4af,213,,,"[106.9, 36.2]",3901160,4,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,13,Nantes,144,['d50e06bb-24ed-4e55-a151-186dbf307b59'],52,,Head,"[119.4, 43.8, 1.0]",,"[{'location': [110.1, 40.1], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 50.3], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 46.9], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 43.1], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 35.2], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.5, 63.8], 'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.5, 60.3], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.7, 49.7], 'player': {'id': 3168, 'name': 'João Filipe Iria Santos Moutinho'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.7, 38.8], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 41.4], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 36.2], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 38.1], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.7, 29.7], 'player': {'id': 10936, 'name': 'Lorik Agim Cana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.3, 56.3], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.5, 36.2], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",554a0048-bbf4-4ad9-b81c-006ea5e06748,,Saved,0.05657569,Normal,Open Play,,,,Nantes,144,00:04:52.081,Shot,
,,,,,,,,,,,,,,,,,1.36819,,,,,,,,,,,,,,ea3ce8b3-4109-42dc-a3e0-a5b123d04944,288,,,"[105.0, 27.9]",3901160,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Sala,3114.0,Left Center Forward,20,Nantes,144,['58aa0d6c-c8ab-4348-bced-0a576c5d4c7b'],12,,Right Foot,"[120.0, 51.0, 0.4]",True,"[{'location': [82.4, 19.6], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 33.6], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 36.5], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 30.1], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 32.2], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 24.3], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.6, 37.1], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.4, 28.9], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.3, 33.9], 'player': {'id': 6284, 'name': 'Kolbeinn Sigþórsson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [88.4, 20.4], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Off T,0.07838194,Half Volley,Open Play,,,,Nantes,144,00:07:12.037,Shot,
,,,,,,,,,,,,,,,,,0.215885,,,,,,,,,,,,,,6b69b31c-ba49-410a-bc00-26959c3f45c5,330,,,"[107.9, 25.5]",3901160,8,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolbeinn Sigþórsson,6284.0,Right Center Forward,25,Nantes,144,['10d11ca6-e28b-464d-b230-035b31d5559a'],54,,Right Foot,"[111.6, 30.5, 0.2]",,"[{'location': [93.0, 27.1], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 40.4], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 31.4], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 25.9], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 30.5], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.6, 34.0], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [89.8, 28.0], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.8, 39.2], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",e3f58973-5fe0-4de5-851f-2940ea7912e6,True,Saved,0.13981959,Normal,Open Play,,,,Nantes,144,00:08:54.433,Shot,
,,,,,,,,,,,,,,,,,0.199732,,,,,,,,,,,,,,9bf3d3a0-32a7-4f44-bcbe-dffa7d46f6a5,449,,,"[105.8, 40.0]",3901160,11,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rémi Gomis,401478.0,Left Defensive Midfield,31,Nantes,144,"['2a482b34-f33c-4137-ba13-37fdc29ce757', '4368b3da-1ce8-4208-92f0-e26eee1ce3f6']",31,,Head,"[108.2, 40.4]",,"[{'location': [110.7, 63.2], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 42.9], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 48.9], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 40.3], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 37.5], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 40.8], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.9, 27.3], 'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.2, 68.8], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.6, 44.5], 'player': {'id': 6284, 'name': 'Kolbeinn Sigþórsson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.6, 51.5], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.4, 34.5], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",a4364818-67d1-4a7f-9ca5-d235d3d46ef3,,Blocked,0.038958266,Normal,Open Play,,,,Nantes,144,00:11:31.553,Shot,
,,,,,,,,,,,,,,,,,0.591482,,,,,,,,,,,,,,4ecc7464-a074-4d6a-8364-cc4b455a2389,597,,,"[103.7, 45.9]",3901160,15,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolbeinn Sigþórsson,6284.0,Right Center Forward,41,Nantes,144,['74628ed2-4e79-4fa8-8158-4ee6a4d054dc'],34,,Right Foot,"[118.7, 43.7, 1.4]",True,"[{'location': [97.6, 53.9], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 55.4], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 52.4], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 48.2], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 42.7], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 42.3], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 57.5], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.0, 30.5], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",c6429d2e-b1c2-426c-847d-291e5f5a8c8f,,Saved,0.12823065,Normal,Open Play,,,,Nantes,144,00:15:34.682,Shot,
,,,,,,,,,,,,,,,,,1.082331,,,,,,,,,,,,,,fd2541f2-bb60-4115-95b0-ef77dc4e621c,607,,,"[96.1, 40.1]",3901160,16,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lorik Agim Cana,10936.0,Left Center Back,42,Nantes,144,['825b9fc7-47c5-4466-b90a-78da54ffbed7'],5,,Left Foot,"[120.0, 44.9, 2.9]",,"[{'location': [104.4, 39.8], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 33.7], 'player': {'id': 3168, 'name': 'João Filipe Iria Santos Moutinho'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.2, 42.8], 'player': {'id': 3246, 'name': 'Guido Marcelo Carrillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.1, 44.4], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 53.6], 'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.4, 50.8], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.2, 37.9], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 33.9], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.4, 41.6], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 40.0], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.6, 40.8], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 73.4], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.9, 41.1], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 35.6], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.4, 46.0], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [87.4, 21.5], 'player': {'id': 4249, 'name': 'Wilfried Moimbé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.6, 48.4], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.9, 37.0], 'player': {'id': 6284, 'name': 'Kolbeinn Sigþórsson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.4, 28.4], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",f876f188-5465-4230-adfe-4af462b4c76c,,Off T,0.031092878,Half Volley,Open Play,,,,Nantes,144,00:16:05.628,Shot,
,,,,,,,,,,,,,,,,,0.130209,,,,,,,,,,,,,,ea9c5c5b-99c8-4647-bf08-6046a619e818,827,,,"[95.0, 50.8]",3901160,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,51,AS Monaco,129,"['1d92d1a2-cc8b-43b2-8994-30577774ced3', '53dc7c7d-5ff1-495b-8383-cf672d6cb51a']",34,,Right Foot,"[97.0, 50.1]",,"[{'location': [97.1, 50.5], 'player': {'id': 10936, 'name': 'Lorik Agim Cana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.3, 45.6], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.8, 53.0], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.9, 40.0], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.2, 43.5], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.9, 48.1], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 42.9], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.3, 56.8], 'player': {'id': 3246, 'name': 'Guido Marcelo Carrillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,0.042232223,Normal,Open Play,,,,AS Monaco,129,00:20:34.359,Shot,
,,,,,,,,,,,,,,,,,0.874775,,,,,,,,,,,,,,81bdd865-d4ea-44c8-9d61-4c7bd1935535,988,,,"[94.5, 41.0]",3901160,25,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Sala,3114.0,Left Center Forward,61,Nantes,144,['e78a7f78-9df6-4b9b-a4a7-be1024edcb6c'],10,,Right Foot,"[115.5, 38.4, 0.4]",True,"[{'location': [115.5, 40.3], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.8, 46.4], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 57.9], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.5, 47.4], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 40.1], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.2, 23.4], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.8, 54.8], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [80.2, 25.7], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [91.9, 45.8], 'player': {'id': 6284, 'name': 'Kolbeinn Sigþórsson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",c5232114-412a-4b39-b890-df5d834b23d3,,Saved,0.03648788,Volley,Open Play,,,,Nantes,144,00:25:10.292,Shot,
