bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.843216,,,,,,,,,,,,,,,4ade6c91-08c8-41f9-bdaf-e6dc5287a2a8,307,,,"[99.6, 53.3]",3825660,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,15,Barcelona,217,['ec5b72dd-d8dc-4bbe-8614-9d55465688d4'],36,,Right Foot,"[120.0, 30.7, 0.2]",True,"[{'location': [94.7, 68.7], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.3, 60.3], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 54.3], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 47.8], 'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.6, 53.9], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.3, 72.0], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.5, 38.4], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.2, 41.8], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [82.0, 69.5], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.3, 43.0], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 38.8], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.1, 60.6], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",4e8aec82-ec7c-45e5-9eda-3fd6555bd5b9,,Off T,0.042415757,Half Volley,Open Play,,,,Barcelona,217,00:06:36.134,Shot,
,,,,,,,,,,,,,,,2.005123,,,,,,,,,,,,,,,61e1070a-d214-4411-83c7-d50275d14d5a,360,,,"[104.1, 30.9]",3825660,7,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,19,Barcelona,217,['af5f7779-332e-4651-8303-bebd46657f7b'],58,,Left Foot,"[120.0, 61.8]",,"[{'location': [108.0, 24.5], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.0, 44.3], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.4, 38.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [90.4, 44.3], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.2, 37.9], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 44.6], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 35.5], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 32.0], 'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 26.9], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 27.3], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.2, 30.8], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.4, 43.6], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.9, 26.3], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [86.2, 54.6], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",de6bd253-117d-44a5-9d54-66365447a881,,Wayward,0.04698264,Half Volley,Open Play,,,,Barcelona,217,00:07:58.135,Shot,
,,,,,,,,,,,,,,,0.390406,,,,,,,,,,,,,,,8657b856-7061-4cea-912e-36670704f22c,750,,,"[95.7, 44.3]",3825660,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,45,Barcelona,217,"['00510c75-59c3-4a05-a942-98234863c031', '9df30b2c-9687-4fe1-a26b-2bb1131e9f21']",10,,Right Foot,"[107.2, 42.5]",True,"[{'location': [117.5, 39.5], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 30.2], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 39.8], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 30.0], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 35.5], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.2, 16.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.4, 38.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.2, 43.3], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.9, 44.1], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.4, 20.5], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.1, 24.3], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.8, 31.6], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.8, 46.9], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.8, 37.5], 'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 47.8], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 41.9], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,,Blocked,0.0336604,Volley,Open Play,,,,Barcelona,217,00:18:10.272,Shot,
,,,,,,,,,,,,,,,2.618159,,,,,,,,,,,,,,,7e075db9-7f56-440d-87b6-02a01cf92881,890,,,"[109.9, 35.9]",3825660,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jérémy Mathieu,10609.0,Left Center Back,50,Barcelona,217,"['1150e84c-789d-4e25-bf27-8818d9746c31', '542df7fe-276d-4f92-a961-902e25034228']",52,True,Head,"[119.5, 39.5, 2.1]",,"[{'location': [110.7, 34.9], 'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 36.7], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 31.8], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.7, 42.0], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 61.2], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.1, 61.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.7, 46.0], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.4, 39.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.1, 24.6], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.5, 34.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [97.6, 49.3], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.5, 59.1], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.2, 56.4], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.9, 51.2], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 48.6], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.1, 58.9], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.3, 39.6], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b4da8e78-db34-4f2e-a576-895e2911f6a6,,Saved,0.062639214,Normal,Open Play,,,,Barcelona,217,00:21:52.413,Shot,True
,,,,,,,,,,,,,,,0.108549,,,,,,,,,,,,,,,def121ed-b09c-4e8b-a1a5-51882665a6fc,965,,,"[114.9, 27.9]",3825660,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,54,Barcelona,217,"['1d550d35-ea66-4df3-aed8-082defdd41ed', '9f8e78ff-f035-496d-b9c9-bf0aae44d706']",58,,Left Foot,"[115.7, 29.5]",,"[{'location': [113.2, 40.7], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.6, 40.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.1, 46.8], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.0, 50.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.7, 34.3], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.1, 28.3], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.9, 41.9], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 45.7], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.7, 39.0], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 35.1], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 30.1], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.3, 32.0], 'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 30.5], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.2, 54.4], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.6, 36.7], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",53478b3e-54b8-4a84-a536-55dc05a5824b,True,Blocked,0.08203911,Normal,Open Play,,,,Barcelona,217,00:23:58.109,Shot,
,,,,,,,,,,,,,,,0.571736,,,,,,,,,,,,,,,6e27ce04-0551-4025-8e11-cf9a2b7b1861,975,,,"[118.3, 25.3]",3825660,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,55,Barcelona,217,"['988cfd62-5952-40d2-ae22-60d925ac9f74', '9f0672f9-e998-46af-892a-9f48c29e9b04']",12,,Left Foot,"[119.7, 35.7, 1.2]",,"[{'location': [113.2, 42.4], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 42.6], 'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 35.5], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.8, 44.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.3, 42.8], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.6, 32.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [119.2, 36.3], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 20.9], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 37.5], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.6, 35.2], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.1, 24.2], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.3, 33.2], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 39.4], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.4, 27.4], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 36.1], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",5316debf-7762-4cca-9f98-5096c0d34376,True,Saved,0.009678668,Normal,Open Play,,,,Barcelona,217,00:24:12.873,Shot,True
,,,,,,,,,,,,,,,2.102246,,,,,,,,,,,,,,,716d9e0e-bc98-4759-9505-c22bb66a950c,982,,,"[103.5, 25.2]",3825660,24,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,57,Barcelona,217,['942c4a04-7b02-4096-ba5f-ff000600cd60'],43,,Right Foot,"[120.0, 59.4]",,"[{'location': [93.6, 21.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.0, 28.8], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.1, 37.5], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 46.9], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 32.5], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 47.8], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.4, 26.2], 'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.3, 24.2], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.1, 37.7], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.5, 27.6], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 47.2], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.7, 50.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.8, 33.9], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.5, 44.7], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",021eb1fe-954f-4381-8fff-fb769e05f4e5,,Wayward,0.029134916,Normal,Open Play,,,,Barcelona,217,00:24:43.975,Shot,
,,,,,,,,,,,,,,,0.374569,,,,,,,,,,,,,,,2128b832-4fa2-4186-82bc-a7cc2a353543,1012,,,"[107.0, 27.1]",3825660,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,60,Barcelona,217,['7353f822-179a-4070-83b0-ba4aa2bc6240'],7,,Left Foot,"[115.9, 34.8, 0.4]",True,"[{'location': [94.7, 32.6], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 45.9], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.9, 38.4], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 33.2], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.6, 39.6], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.2, 42.6], 'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.2, 35.5], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 33.3], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.8, 35.1], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.7, 52.1], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.1, 41.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",b597107a-8986-4b10-8614-8eff8e248194,,Saved,0.1127601,Normal,Open Play,,,,Barcelona,217,00:26:07.746,Shot,
,,,,,,,,,,,,,,,0.959647,,,,,,,,,,,,,,,2b198a24-f70d-4eee-b252-c409248ec3ff,1065,,,"[108.6, 41.8]",3825660,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Left Midfield,63,Villarreal,222,['222eacaf-a174-44b0-b681-32538d8d2430'],46,,Head,"[120.0, 43.8, 3.8]",,"[{'location': [108.8, 63.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 39.8], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.7, 41.2], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.6, 52.9], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.4, 40.6], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.7, 67.8], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.6, 40.8], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.5, 25.9], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.3, 41.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.2, 43.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 43.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 55.0], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 49.6], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.0, 25.8], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.3, 40.9], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f809b1a2-0e9f-4ffa-9906-ef6c558f0843,,Off T,0.04885125,Normal,Open Play,,,,Villarreal,222,00:27:46.524,Shot,
