50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.408982,,,,,,,,,,,,,b137b0da-dbde-471b-80d3-b56e196d9d53,82,,,"[85.5, 56.2]",3813289,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Javier Hernández González,8150.0,Center Attacking Midfield,5,Odisha,7291,['0195bb0d-9e49-4901-8735-96d9667a0777'],34,,Left Foot,"[120.0, 40.0, 0.7]",True,"[{'location': [92.1, 31.3], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [77.3, 45.2], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.9, 62.2], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 47.6], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.4, 52.7], 'player': {'id': 31039, 'name': 'Yroundu Musavu-King'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.6, 51.8], 'player': {'id': 124758, 'name': 'Gurpreet Singh Sandhu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.3, 23.3], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.7, 51.7], 'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.3, 61.5], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Goal,0.016881144,Lob,Open Play,,,,Odisha,7291,00:02:34.759,Shot,
,,,,,,,,,,,,,,,,,,0.506034,,,,,,,,,,,,,2c94a27e-aa58-4f8b-a182-2339518e1583,450,,,"[108.2, 30.8]",3813289,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Nandhakumar Sekar,162215.0,Left Wing,27,Odisha,7291,['dd77641d-5dbb-41af-8c1e-1eebfa1aba3d'],27,,Right Foot,"[116.2, 37.4, 0.2]",,"[{'location': [104.2, 40.9], 'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 48.5], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.7, 35.6], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.3, 30.8], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 41.6], 'player': {'id': 31039, 'name': 'Yroundu Musavu-King'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 34.1], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.4, 37.1], 'player': {'id': 124758, 'name': 'Gurpreet Singh Sandhu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a7857bdc-ec62-4a11-a13b-833d8a6a74db,Saved,0.099975705,Normal,Open Play,,,,Odisha,7291,00:11:27.981,Shot,
,,,,,,,,,,,,,,,,,,0.494054,,,,,,,,,,,,,5776742d-a0b8-419f-b335-b71b49ff3453,672,,,"[108.7, 22.5]",3813289,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Prince Vinny Ibara Doniama,83332.0,Center Forward,46,Bengaluru,7284,['1428ce30-0f0c-4102-9980-1c35e3f98699'],37,,Left Foot,"[117.3, 36.9, 0.7]",True,"[{'location': [108.3, 27.4], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 35.6], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 45.6], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.9, 34.7], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 40.7], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 36.0], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",cef852e1-650f-45cf-8086-bdc351259299,Saved,0.016915634,Half Volley,Open Play,,,,Bengaluru,7284,00:18:37.128,Shot,
,,,,,,,,,,,,,,,,,,1.078935,,,,,,,,,,,,,83670ad5-f7fe-4be5-a449-34eb823a7204,685,,,"[112.2, 51.9]",3813289,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno Edgar Silva Almeida,26565.0,Center Defensive Midfield,47,Bengaluru,7284,"['2496596c-43d0-4bdf-8732-21fefc5768c8', '7d66d676-acec-46ed-b8bc-e39c552ea80c']",31,,Right Foot,"[119.1, 43.6]",True,"[{'location': [119.0, 43.3], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 50.1], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.1, 28.7], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.8, 40.5], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.4, 47.8], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 35.5], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.7, 38.5], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.7, 37.4], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 28.6], 'player': {'id': 162212, 'name': 'Lalruatthara Lalruatthara'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.5, 20.5], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.7, 29.5], 'player': {'id': 162207, 'name': 'Jayesh Dilip Rane'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.8, 44.0], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.8, 47.6], 'player': {'id': 31039, 'name': 'Yroundu Musavu-King'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.5, 28.2], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.9, 42.4], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.4, 45.5], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,0.050199106,Lob,Open Play,,,,Bengaluru,7284,00:19:31.465,Shot,
,,,,,,,,,,,,,,,,,,0.633209,,,,,,,,,,,,,1e1e80cd-a0af-4313-908b-b25b71e21f40,691,,,"[114.4, 37.7]",3813289,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alan Henrique Costa,27116.0,Right Center Back,48,Bengaluru,7284,"['cf43cf51-4160-4695-bf4c-6122c254d443', 'df3e87e3-eabd-44c4-af15-5fc79dea390a']",14,True,Head,"[120.0, 42.4, 1.3]",,"[{'location': [114.4, 33.3], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.0, 35.9], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.2, 43.4], 'player': {'id': 162207, 'name': 'Jayesh Dilip Rane'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.9, 42.6], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.4, 48.5], 'player': {'id': 31039, 'name': 'Yroundu Musavu-King'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.3, 77.5], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.9, 43.1], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.5, 33.1], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [119.3, 39.3], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 40.7], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.5, 49.2], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 46.3], 'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.2, 39.0], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 47.8], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.8, 46.4], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.0, 40.4], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.4, 35.0], 'player': {'id': 162212, 'name': 'Lalruatthara Lalruatthara'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.3, 38.2], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.2, 34.8], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",7be15f89-0546-484f-8096-521d4cec5e47,Goal,0.15712868,Normal,Open Play,,,,Bengaluru,7284,00:20:14.863,Shot,True
,,,,,,,,,,,,,,,,,,0.967644,,,,,,,,,,,,,63d61f12-bbbb-4d96-9511-281b76840049,728,,,"[113.1, 38.6]",3813289,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Prince Vinny Ibara Doniama,83332.0,Center Forward,50,Bengaluru,7284,"['c70fa35a-b98a-4ed4-860d-9f5b13bb1426', 'd5d82220-a0b9-4de1-944f-0d6d486cb4e0']",30,True,Head,"[110.9, 27.6]",,"[{'location': [118.0, 40.4], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.4, 31.3], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 27.2], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.8, 41.2], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.9, 62.8], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.2, 48.2], 'player': {'id': 162207, 'name': 'Jayesh Dilip Rane'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [85.9, 23.2], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.1, 39.3], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.3, 44.1], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 41.7], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 58.5], 'player': {'id': 162212, 'name': 'Lalruatthara Lalruatthara'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 50.1], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",50e36d80-3070-49f4-9e88-73a1af873a06,Wayward,0.22473072,Normal,Open Play,,,,Bengaluru,7284,00:21:30.007,Shot,True
,,,,,,,,,,,,,,,,,,0.060012,,,,,,,,,,,,,6fd7369c-ee09-4823-8300-de5a292a1c92,860,,,"[86.1, 37.0]",3813289,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Prince Vinny Ibara Doniama,83332.0,Center Forward,53,Bengaluru,7284,"['940bc36c-0ade-4187-8d21-d626c9862491', 'c64eeb92-d031-4e3b-803d-3347eb3737a6', 'f56062b1-7a20-4bdb-a377-0204067ec569']",49,,Right Foot,"[87.2, 37.1]",,"[{'location': [75.9, 19.3], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.9, 34.5], 'player': {'id': 162207, 'name': 'Jayesh Dilip Rane'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.6, 12.2], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.7, 45.0], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.3, 62.1], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [88.0, 24.5], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.3, 39.5], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.3, 34.2], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.6, 29.5], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.3, 40.2], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.0, 36.1], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.4, 49.4], 'player': {'id': 162212, 'name': 'Lalruatthara Lalruatthara'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [76.1, 39.0], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [87.2, 37.5], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [79.7, 54.8], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,Blocked,0.017773205,Normal,Open Play,,,,Bengaluru,7284,00:23:49.819,Shot,True
,,,,,,,,,,,,,,,,,,0.051811,,,,,,,,,,,,,cc119406-609a-415d-8fb5-81202e06941b,991,,,"[94.9, 42.4]",3813289,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Muhammad Ashique Kuruniyan,124745.0,Left Back,60,Bengaluru,7284,"['3296f07f-0e03-4fc4-bfb9-f8ab8ab33813', '6c72d1e9-6e0c-4d27-a62e-5a690b63913d']",58,,Left Foot,"[97.3, 41.9]",,"[{'location': [115.8, 40.5], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 46.9], 'player': {'id': 162212, 'name': 'Lalruatthara Lalruatthara'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.4, 41.9], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.7, 38.9], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 38.7], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 33.3], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.9, 29.1], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [78.0, 37.0], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.3, 59.3], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.4, 32.8], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [77.6, 23.1], 'player': {'id': 162207, 'name': 'Jayesh Dilip Rane'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [79.7, 14.4], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",df583178-a56c-4757-90f9-90588a743532,Blocked,0.036861356,Normal,Open Play,,,,Bengaluru,7284,00:25:58.807,Shot,
,,,,,,,,,,,,,,,,,,1.517394,,,,,,,,,,,,,08ad0384-2596-448b-9cca-670a5c94c760,1124,,,"[103.6, 27.5]",3813289,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jayesh Dilip Rane,162207.0,Left Center Midfield,74,Bengaluru,7284,['8c54fc3c-66bf-4344-9abb-5a7c3fc1d194'],41,,Left Foot,"[120.0, 48.6, 0.2]",,"[{'location': [98.9, 16.6], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 23.2], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.8, 39.7], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.0, 35.3], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.4, 37.7], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 27.0], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.7, 29.0], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 30.7], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 26.4], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 35.9], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 39.3], 'player': {'id': 162212, 'name': 'Lalruatthara Lalruatthara'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",9b9f8e37-6453-4b47-9ac9-5de90ba173e8,Off T,0.05642143,Normal,Open Play,,,,Bengaluru,7284,00:34:41.144,Shot,
,,,,,,,,,,,,,,,,,,0.976012,,,,,,,,,,,,,f04adcad-5b96-47b7-aaa4-ad2bf1e282ba,1617,,,"[114.3, 45.5]",3813289,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yroundu Musavu-King,31039.0,Left Center Back,104,Bengaluru,7284,"['72bf7de9-2544-4f79-9e70-0c903656305c', 'a6b001d8-637b-42a3-82d7-631cccb36852']",44,True,Head,"[120.0, 35.6, 4.5]",,"[{'location': [103.2, 44.1], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.6, 37.8], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.0, 39.5], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 44.8], 'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.5, 44.7], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.2, 43.6], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.3, 40.8], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.6, 41.1], 'player': {'id': 162206, 'name': 'Danish Farooq Bhat'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.0, 41.7], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 39.5], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 36.5], 'player': {'id': 162212, 'name': 'Lalruatthara Lalruatthara'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 36.0], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.1, 35.4], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.6, 37.8], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.0, 36.8], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.1, 37.1], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.5, 35.9], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",4f224859-dac4-492d-9ea2-2cbb99df58ef,Off T,0.09894553,Normal,Open Play,,,,Bengaluru,7284,00:00:44.965,Shot,True
