50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.767624,,,,,,,,,,,,,,635886ff-6b1a-4a82-b743-25296c6fd6a3,23,,"[102.6, 34.4]",3890270,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kevin Volland,8215.0,Right Center Forward,2,Bayern Munich,169,['dec1fae0-3a39-4a39-85ba-fcb2f95f6b7f'],8,,Left Foot,"[120.0, 40.7, 0.2]",True,"[{'location': [103.4, 22.1], 'player': {'id': 5244, 'name': 'Medhi Amine El Mouttaqi Benatia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [71.7, 46.6], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [80.4, 60.0], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [77.7, 30.0], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.4, 43.1], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.0, 47.2], 'player': {'id': 19836, 'name': 'Kevin Kuranyi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [77.8, 65.4], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.7, 59.1], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [80.8, 23.0], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.5, 48.3], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 39.8], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.3, 35.9], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Goal,0.4045285,Normal,Open Play,,,,Hoffenheim,175,00:00:08.254,Shot,
,,,,,,,,,,,,,,,,,,,0.361139,,,,,,,,,,,,,,b00570a6-b953-41fa-be0f-0aa36c236833,317,,"[107.6, 27.7]",3890270,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Douglas Costa de Souza,5837.0,Left Wing Back,20,Bayern Munich,169,"['11040fd7-15fc-41e5-8899-8fe9f3fd086b', '211c0309-1c8f-447a-ab97-af32c55c2840']",56,,Left Foot,"[116.6, 36.1, 0.2]",,"[{'location': [116.6, 36.3], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.5, 56.9], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [95.3, 37.7], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.1, 31.3], 'player': {'id': 8227, 'name': 'Mario Götze'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.5, 28.9], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 40.8], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.5, 32.0], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.8, 38.8], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.4, 33.2], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.1, 22.8], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",23e2626a-4a24-48f3-a940-0dca7eae18d1,True,,Saved,0.11768699,Normal,Open Play,,,,Bayern Munich,169,00:09:56.365,Shot,True
,,,,,,,,,,,,,,,,,,,0.138994,,,,,,,,,,,,,,dbce5178-78a5-490d-8453-d859a3a381e0,384,,"[99.3, 40.7]",3890270,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Wing Back,23,Bayern Munich,169,"['03d11c62-e616-4c6b-90ce-e4446783aeb3', '1eff1a60-60c7-4b75-a952-442b5a6e7bca', '5935bfe5-acae-4f72-a3d2-38bb018622d6']",4,,Left Foot,"[102.1, 40.6]",,"[{'location': [114.5, 39.9], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 45.9], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 41.1], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 41.9], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.4, 50.9], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.2, 33.5], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.6, 39.6], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 46.6], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.5, 32.7], 'player': {'id': 8227, 'name': 'Mario Götze'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.0, 15.4], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",202bc021-2257-4bf6-be3c-573c88ccbd1b,,,Blocked,0.06322155,Normal,Open Play,,,,Bayern Munich,169,00:11:04.482,Shot,True
,,,,,,,,,,,,,,,,,,,0.519012,,,,,,,,,,,,,,ce2d9cd8-1313-4b29-b41e-baf0543ba381,436,,"[113.8, 23.3]",3890270,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Douglas Costa de Souza,5837.0,Left Wing Back,27,Bayern Munich,169,['593f5385-f3a2-48c9-89b6-03450c239a67'],33,,Left Foot,"[120.0, 35.3, 2.5]",,"[{'location': [117.2, 35.9], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 47.3], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 38.3], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 32.7], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 40.7], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.6, 27.9], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.1, 36.8], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 30.0], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.5, 57.3], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [113.7, 37.6], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.3, 40.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.0, 47.7], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.4, 32.4], 'player': {'id': 8227, 'name': 'Mario Götze'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",d9f698f1-2a94-4a2b-9546-595df1c32401,,,Off T,0.015116935,Normal,Open Play,,,,Bayern Munich,169,00:12:33.222,Shot,
,,,,,,,,,,,,,,,,,,,0.38783,,,,,,,,,,,,,,987e498c-77bb-47ec-ab02-3f9559782e02,487,,"[117.1, 32.4]",3890270,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabian Lukas Schär,5537.0,Right Center Back,31,Hoffenheim,175,['29d45344-d4e9-4a23-ab3b-e757a0acaff4'],27,,Head,"[120.0, 36.8, 4.2]",,"[{'location': [110.4, 39.2], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.4, 37.9], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.5, 40.5], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.8, 45.5], 'player': {'id': 8227, 'name': 'Mario Götze'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.7, 43.1], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.7, 38.6], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.4, 34.4], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.7, 27.8], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [116.2, 35.7], 'player': {'id': 5244, 'name': 'Medhi Amine El Mouttaqi Benatia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.7, 29.9], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.4, 33.7], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [83.7, 31.6], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [117.1, 37.8], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.2, 42.2], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.0, 47.3], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.6, 39.1], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.2, 29.0], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [116.1, 34.5], 'player': {'id': 19836, 'name': 'Kevin Kuranyi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",fddab8b2-cdc7-4005-99cb-d67cb6b7bcb7,True,,Off T,0.118606545,Normal,Open Play,,,,Hoffenheim,175,00:14:27.694,Shot,
,,,,,,,,,,,,,,,,,,,0.826959,,,,,,,,,,,,,,dd8ebb83-52a7-4d59-9282-1cb555d0fa3b,1184,,"[105.7, 41.4]",3890270,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Center Forward,63,Bayern Munich,169,"['b0d6bc4f-bc1e-4b29-be34-ce72b2850e2a', 'c6028d0d-8f7d-4e93-b31e-39da72bc8629']",25,True,Head,"[118.0, 38.8, 2.3]",,"[{'location': [117.8, 41.2], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.5, 66.6], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 48.8], 'player': {'id': 8227, 'name': 'Mario Götze'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.9, 56.8], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.7, 31.3], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.3, 61.5], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 53.0], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 47.2], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.3, 63.3], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.1, 49.2], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 41.4], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.2, 36.0], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",be65c050-cce1-4956-adb7-64807659ccda,,,Saved,0.029893197,Normal,Open Play,,,,Bayern Munich,169,00:32:25.137,Shot,True
,,,,,,,,,,,,,,,,,,,0.607302,,,,,,,,,,,,,,43623079-b8a0-4ba9-beb0-8c8357c455d0,1224,,"[116.1, 61.1]",3890270,33,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thomas Müller,5562.0,Center Forward,64,Bayern Munich,169,['76b1cf54-8699-4e04-af82-72dc06e02ef1'],57,,Right Foot,"[120.0, 44.1, 2.4]",,"[{'location': [103.1, 59.8], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.8, 42.5], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.4, 38.7], 'player': {'id': 8227, 'name': 'Mario Götze'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.8, 28.8], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [88.8, 54.8], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.4, 43.4], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.1, 59.7], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 53.6], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.3, 45.8], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 55.0], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.3, 41.5], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 48.1], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 34.8], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,True,,Post,0.01134418,Normal,Open Play,,,,Bayern Munich,169,00:33:57.705,Shot,
,,,,,,,,,,,,,,,,,,,0.03201,,,,,,,,,,,,,,b5e36d84-af0e-4391-96f6-2c8d879d1268,1383,,"[102.0, 40.8]",3890270,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Wing Back,72,Bayern Munich,169,"['7e6bf8e9-69d5-4d51-b9b8-f6d8380c08b6', 'da109aea-6209-4bee-9195-c2919026d44a', 'fa892413-235b-44e5-8fab-f6b2a42c6e64']",29,,Left Foot,"[102.8, 40.6]",True,"[{'location': [112.8, 39.2], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.8, 69.1], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [100.8, 53.3], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.7, 34.9], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.2, 35.4], 'player': {'id': 8227, 'name': 'Mario Götze'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.7, 24.7], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.1, 54.3], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 40.7], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 37.1], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 34.9], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.3, 38.4], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.6, 43.8], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.9, 39.1], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.9, 57.8], 'player': {'id': 19836, 'name': 'Kevin Kuranyi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",eb1799e4-645d-4775-857a-6a961d9e0646,,,Blocked,0.07577597,Normal,Open Play,,,,Bayern Munich,169,00:39:29.271,Shot,True
,,,,,,,,,,,,,,,,,,,0.621877,,,,,,,,,,,,,,b716c397-6fa5-466b-823b-9e21f7ae1f16,1418,,"[106.8, 23.3]",3890270,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Wing Back,73,Bayern Munich,169,['311790ee-c79a-45a0-ae39-d1c5f9a883e1'],11,,Left Foot,"[115.9, 37.2, 0.2]",,"[{'location': [116.5, 36.4], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 55.6], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [107.7, 41.4], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.8, 32.8], 'player': {'id': 8227, 'name': 'Mario Götze'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.7, 31.1], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.4, 49.2], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 40.4], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 30.4], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 31.5], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 41.7], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.8, 24.4], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 25.4], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",701859a7-a9bf-44ee-9292-d85a46b22905,,,Saved,0.04373874,Normal,Open Play,,,,Bayern Munich,169,00:40:11.118,Shot,
,,,,,,,,,,,,,,,,,,,0.586459,,,,,,,,,,,,,,e73237ca-97b7-40ff-96aa-af4e09f7dcda,1422,,"[114.0, 41.9]",3890270,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Center Forward,73,Bayern Munich,169,['63a1a5f5-f4bd-42ac-bb79-efdfe5010a32'],12,,Other,"[120.0, 41.9, 0.5]",,"[{'location': [111.2, 35.4], 'player': {'id': 8227, 'name': 'Mario Götze'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.1, 23.1], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.7, 34.7], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.5, 48.0], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.9, 40.9], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 31.9], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 34.7], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 26.2], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 39.6], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.4, 27.0], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.2, 36.9], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.4, 52.5], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",,True,True,Goal,0.57754916,Normal,Open Play,,,,Bayern Munich,169,00:40:12.506,Shot,
