ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.943953,,,,,,,,,,,,,2fba73ef-d0bd-49fb-be0f-da32dc92f5d3,72,,,"[104.2, 47.5]",3788757,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Yussuf Yurary Poulsen,5536.0,Center Forward,8,Denmark,776,['6f8275d9-9c89-4df1-90dd-2fa882572be9'],39,,Right Foot,"[120.0, 36.4, 0.4]",,"[{'location': [100.0, 57.2], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [96.9, 39.6], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.4, 33.3], 'player': {'id': 24443, 'name': 'Mikkel Damsgaard'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [105.5, 45.5], 'player': {'id': 13116, 'name': 'Jason Denayer'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [97.3, 41.1], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 44.3], 'player': {'id': 6331, 'name': 'Leander Dendoncker'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 41.4], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 51.7], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.3, 42.3], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",dc890e13-7075-4a34-b776-dc96c9d843c2,,Goal,0.15874258,Normal,Open Play,,,,Denmark,776,00:01:39.893,Shot,
,,,,,,,,,,,,,,,,0.468611,,,,,,,,,,,,,ccc77c39-cb4b-47ca-8d6b-063bda42674d,99,,,"[112.5, 33.6]",3788757,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dries Mertens,5630.0,Right Attacking Midfield,9,Belgium,782,['67659d24-c33e-488a-a069-e186d080b3dc'],7,,Head,"[119.4, 37.6, 0.3]",,"[{'location': [99.5, 2.7], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [106.4, 23.6], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [95.4, 19.7], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 41.7], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.4, 16.9], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.5, 51.6], 'player': {'id': 3176, 'name': 'Thomas Meunier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [100.0, 44.3], 'player': {'id': 24443, 'name': 'Mikkel Damsgaard'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [119.1, 38.0], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 31.5], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 35.4], 'player': {'id': 5534, 'name': 'Simon Thorup Kjær'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.8, 47.1], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.2, 42.4], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 34.4], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 25.2], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 21.7], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}]",b15dd971-cb17-4f5b-8cd7-6dfa0ce4854e,True,Saved,0.13883904,Normal,Open Play,,,,Belgium,782,00:03:07.814,Shot,
,,,,,,,,,,,,,,,,0.162837,,,,,,,,,,,,,1c16f5a4-9c44-45f1-b97b-315e99023245,173,,,"[113.2, 33.3]",3788757,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,17,Denmark,776,"['6607ef9d-a2ec-4e7e-a846-b2a8a5202925', 'd5f0d216-9202-4884-8ea4-3d514c948774']",21,,Right Foot,"[114.6, 34.9, 0.5]",,"[{'location': [112.1, 36.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [96.9, 58.6], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.9, 51.7], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.5, 40.9], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.3, 36.4], 'player': {'id': 13116, 'name': 'Jason Denayer'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.5, 32.3], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 39.0], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 33.8], 'player': {'id': 6331, 'name': 'Leander Dendoncker'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 24.6], 'player': {'id': 3176, 'name': 'Thomas Meunier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [90.2, 49.7], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [98.1, 32.6], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [115.1, 35.3], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 35.3], 'player': {'id': 24443, 'name': 'Mikkel Damsgaard'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [88.9, 52.8], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [115.2, 37.7], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.17323029,Normal,Open Play,,,,Denmark,776,00:04:21.621,Shot,True
,,,,,,,,,,,,,,,,0.148091,,,,,,,,,,,,,1b1aec66-4a5b-43e3-a3b0-ffb5dba22c71,186,,,"[115.2, 46.0]",3788757,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,17,Denmark,776,"['5a304b56-9469-47aa-ad83-8906574d1e85', 'df6b433e-45d6-4dad-a541-1b036c791b0c']",34,,Right Foot,"[115.7, 45.5]",True,"[{'location': [114.7, 60.8], 'player': {'id': 24443, 'name': 'Mikkel Damsgaard'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [118.1, 42.9], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.0, 56.7], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [110.4, 34.7], 'player': {'id': 3176, 'name': 'Thomas Meunier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.7, 47.9], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 41.3], 'player': {'id': 6331, 'name': 'Leander Dendoncker'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 45.1], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 44.7], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 58.2], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [110.0, 61.3], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.2, 60.5], 'player': {'id': 13116, 'name': 'Jason Denayer'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [91.1, 63.5], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [105.1, 49.3], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.3, 35.5], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [89.5, 53.9], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",9fa3f6af-1978-4191-857f-f210f7169b90,,Blocked,0.09466783,Backheel,Open Play,,,,Denmark,776,00:04:34.290,Shot,
,,,,,,,,,,,,,,,,0.888241,,,,,,,,,,,,,b2912dc4-9ae8-43c0-b9d1-278f2eb35a47,236,,,"[114.2, 48.5]",3788757,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Wing Back,19,Denmark,776,['7661d262-7055-428e-9da2-dbf8a61af815'],29,,Head,"[119.0, 40.4, 1.6]",,"[{'location': [104.7, 39.2], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 35.0], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 41.5], 'player': {'id': 13116, 'name': 'Jason Denayer'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.1, 46.4], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.4, 47.2], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [119.3, 41.4], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 31.9], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [111.9, 47.3], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",3df8b22f-ccf7-4b5b-a8f8-4d1ba4a9b14b,True,Saved,0.10674689,Normal,Open Play,,,,Denmark,776,00:05:29.677,Shot,
,,,,,,,,,,,,,,,,2.497357,,,,,,,,,,,,,9074de0f-06db-4b30-890e-7e85967b0086,571,,,"[107.7, 38.5]",3788757,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mikkel Damsgaard,24443.0,Left Attacking Midfield,32,Denmark,776,['f08b3073-ee36-4cff-883e-89e3eabb2860'],36,,Right Foot,"[120.0, 61.7, 0.4]",True,"[{'location': [106.9, 54.3], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [90.7, 59.6], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.8, 37.6], 'player': {'id': 3176, 'name': 'Thomas Meunier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.3, 41.5], 'player': {'id': 6331, 'name': 'Leander Dendoncker'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.7, 54.4], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.4, 56.4], 'player': {'id': 13116, 'name': 'Jason Denayer'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.7, 52.6], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.6, 62.2], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.8, 46.6], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.2, 39.2], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",97aa3c90-1b36-4330-ac20-7e1bb7be831d,,Off T,0.14043365,Half Volley,Open Play,,,,Denmark,776,00:12:36.416,Shot,
,,,,,,,,,,,,,,,,0.732678,,,,,,,,,,,,,8bc259c6-4952-4b91-8feb-73bc4a78d8c2,716,,,"[115.0, 32.7]",3788757,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,41,Denmark,776,"['cb32c118-b44b-4f02-9c36-30c63670d6b2', 'd1580638-b2fd-4a46-b0cf-fbc386d61c4f']",53,True,Head,"[120.0, 31.3, 2.5]",,"[{'location': [119.5, 19.5], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [97.8, 44.3], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.7, 24.5], 'player': {'id': 24443, 'name': 'Mikkel Damsgaard'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [112.9, 42.6], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 49.3], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.6, 33.2], 'player': {'id': 13116, 'name': 'Jason Denayer'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.1, 37.7], 'player': {'id': 6331, 'name': 'Leander Dendoncker'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 21.4], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 20.6], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [105.3, 25.6], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 36.8], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [118.8, 36.1], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.6, 40.9], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",f40e26e9-a8df-4f55-8ced-bd887ede4295,,Off T,0.07664495,Normal,Open Play,,,,Denmark,776,00:15:53.964,Shot,True
,,,,,,,,,,,,,,,,1.262475,,,,,,,,,,,,,e61f308e-4a02-4ec3-959b-eeb021e83892,1252,,,"[87.3, 39.0]",3788757,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Wing Back,58,Denmark,776,['40574e69-7af3-405b-87e7-ab64d497717f'],47,,Right Foot,"[120.0, 43.0, 4.3]",,"[{'location': [92.9, 29.9], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [94.3, 22.4], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [82.8, 28.4], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.1, 56.4], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.0, 39.6], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.7, 35.0], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [97.3, 27.8], 'player': {'id': 3176, 'name': 'Thomas Meunier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [92.9, 25.4], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.6, 35.9], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.6, 34.4], 'player': {'id': 13116, 'name': 'Jason Denayer'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [89.6, 24.7], 'player': {'id': 6331, 'name': 'Leander Dendoncker'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 41.9], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.8, 51.6], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",26c81b87-ced5-4bf5-8b18-5eab58ce1948,,Off T,0.027167682,Normal,Open Play,,,,Denmark,776,00:25:47.372,Shot,
,,,,,,,,,,,,,,,,1.374226,,,,,,,,,,,,,8b1cf1bb-d342-46cb-af85-a6d870414b1d,1520,,,"[105.9, 48.4]",3788757,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Left Attacking Midfield,78,Denmark,776,"['519eac5b-4c7c-401b-89ae-cf96a396fac1', '57c8280c-5463-44d9-b92e-09838fcd5992', 'cb9ed2da-b94b-486a-bd00-565c7bafcaa8']",14,,Left Foot,"[120.0, 34.6, 0.5]",,"[{'location': [104.5, 33.1], 'player': {'id': 3176, 'name': 'Thomas Meunier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.2, 46.8], 'player': {'id': 6331, 'name': 'Leander Dendoncker'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 40.3], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 47.8], 'player': {'id': 13116, 'name': 'Jason Denayer'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.2, 52.9], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 51.9], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.1, 42.4], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 31.7], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [90.1, 49.4], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [91.0, 61.5], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.3, 38.7], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.7, 43.1], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",,,Off T,0.101621434,Normal,Open Play,,,,Denmark,776,00:34:14.713,Shot,True
,,,,,,,,,,,,,,,,0.268348,,,,,,,,,,,,,cc61753e-87e6-4563-bb80-de300e0215f9,1968,,,"[103.1, 54.3]",3788757,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,97,Denmark,776,"['37f2bc87-1f5e-4300-8bb3-b20f55d6bb9e', 'd825543d-0a5a-4e6f-b363-cffc18390d85']",5,,Left Foot,"[105.8, 49.6]",,"[{'location': [109.6, 41.7], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.9, 65.0], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [88.8, 64.5], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [101.2, 42.8], 'player': {'id': 3176, 'name': 'Thomas Meunier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.5, 54.4], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 49.2], 'player': {'id': 13116, 'name': 'Jason Denayer'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.0, 53.3], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.6, 45.3], 'player': {'id': 6331, 'name': 'Leander Dendoncker'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 42.5], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 26.5], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [96.5, 43.7], 'player': {'id': 24443, 'name': 'Mikkel Damsgaard'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [109.0, 41.9], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5e7f7b6d-6374-48f4-b10b-3d16a23673a5,,Blocked,0.04937832,Normal,Open Play,,,,Denmark,776,00:45:05.912,Shot,
