50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.819164,,,,,,,,,,,,,,6911de38-7e1f-4770-ae5b-8ab546beac58,2555,,"[94.4, 33.5]",3879855,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Left Wing,130,Napoli,227,['111af777-461e-44a0-8633-0fc35c0a34cb'],45,,Right Foot,,"[118.8, 36.4, 0.4]",,"[{'location': [118.3, 38.9], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.4, 26.4], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.9, 18.8], 'player': {'id': 8184, 'name': ""Marco D''Alessandro""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.2, 44.7], 'player': {'id': 11722, 'name': 'Boukary Dramé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 36.7], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 30.3], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.5, 25.4], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.5, 39.9], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.2, 13.2], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.9, 28.3], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",1c6c478e-59ed-4d39-979d-20afca8130a0,Saved,0.043496136,Normal,Open Play,,,,Napoli,227,00:06:45.710,Shot,
,,,,,,,,,,,,,,,,,0.972386,,,,,,,,,,,,,,a687fbcb-fc92-49f9-8631-450c14100fa9,2659,,"[97.3, 21.4]",3879855,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marek Hamšík,7025.0,Left Center Midfield,134,Napoli,227,['a8687e63-ed77-4840-8683-0f8577b02b99'],33,,Right Foot,,"[120.0, 35.0, 0.3]",,"[{'location': [117.8, 38.1], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.3, 43.9], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.3, 44.1], 'player': {'id': 11722, 'name': 'Boukary Dramé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 32.0], 'player': {'id': 8420, 'name': 'Luca Cigarini'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.1, 23.1], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.2, 38.8], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 32.3], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.6, 19.4], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 23.2], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.8, 12.8], 'player': {'id': 8184, 'name': ""Marco D''Alessandro""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.6, 51.1], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.9, 15.3], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.2, 35.0], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.1, 8.8], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",767f4753-c33d-4030-b1a8-00f27434f5a9,Off T,0.010291501,Normal,Open Play,,,,Napoli,227,00:09:33.339,Shot,
,,,,,,,,,,,,,,,,,0.615737,,,,,,,,,,,,,,6806a59f-308b-416d-ba93-41f92c30d369,2724,,"[107.9, 26.6]",3879855,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,140,Napoli,227,['8af31cc0-67c8-4306-8416-357df14ecaf0'],37,,Right Foot,,"[120.0, 37.3, 2.8]",,"[{'location': [102.9, 43.2], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.6, 34.7], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 21.1], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.7, 13.2], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.2, 23.8], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 41.0], 'player': {'id': 11722, 'name': 'Boukary Dramé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 38.2], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 30.8], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 20.9], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.4, 34.8], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Post,0.13850239,Normal,Open Play,,,,Napoli,227,00:11:37.028,Shot,
,,,,,,,,,,,,,,,,,1.186733,,,,,,,,,,,,,,77fd0041-6240-4c98-86f5-60f10d7f755a,3111,,"[102.5, 25.7]",3879855,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dries Mertens,5630.0,Left Wing,152,Napoli,227,"['24160e97-f961-49de-b114-19df4dee4b52', '5470a703-35d5-4ae5-9d62-29d9d5b9caf2']",1,,Right Foot,,"[120.0, 45.7, 0.5]",,"[{'location': [104.1, 30.1], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.5, 38.0], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 45.1], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.0, 32.5], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 41.1], 'player': {'id': 11722, 'name': 'Boukary Dramé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 37.8], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 26.4], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.6, 26.0], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 35.5], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.0, 35.3], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.4, 44.4], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",20add321-8877-47f7-addb-bebdc19d185f,Off T,0.01801079,Normal,Open Play,,,,Napoli,227,00:19:01.985,Shot,True
,,,,,,,,,,,,,,,,,1.095606,,,,,,,,,,,,,,c41a8873-78a6-498d-b01b-58bad5ddb2ca,3144,,"[94.7, 32.6]",3879855,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Boukary Dramé,11722.0,Left Back,154,Atalanta,228,['373627bf-8514-4d84-af28-fbb80f01a289'],21,,Left Foot,,"[120.0, 46.0, 0.7]",,"[{'location': [107.3, 40.2], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 46.5], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.8, 41.8], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.3, 43.4], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.5, 35.4], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 33.2], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 30.5], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.4, 33.4], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 31.3], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 56.3], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.4, 39.2], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 25.4], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.8, 31.7], 'player': {'id': 8871, 'name': 'Marco Borriello'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.8, 47.1], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.1, 37.6], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.7, 59.5], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.6, 65.1], 'player': {'id': 8420, 'name': 'Luca Cigarini'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.6, 42.9], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [93.6, 52.7], 'player': {'id': 8184, 'name': ""Marco D''Alessandro""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Off T,0.025632976,Half Volley,Open Play,,,,Atalanta,228,00:20:21.549,Shot,
,,,,,,,,,,,,,,,,,1.796356,,,,,,,,,,,,,,2bbd7a4d-333c-476f-ab37-8ffa9d385cde,3213,,"[104.1, 53.6]",3879855,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José María Callejón Bueno,7029.0,Right Wing,157,Napoli,227,"['15adfd23-f8c7-4fb5-8f6f-510821944a5f', 'c7ca0d90-3da9-4a7f-9802-38ec071c6c0e']",31,,Right Foot,,"[120.0, 41.3, 3.6]",True,"[{'location': [93.1, 39.6], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.7, 43.8], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 51.6], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 53.5], 'player': {'id': 11722, 'name': 'Boukary Dramé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.1, 39.0], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 51.3], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",9b54cf67-5948-487d-bf3f-b739ffd636b8,Off T,0.061538853,Lob,Open Play,,,,Napoli,227,00:21:31.741,Shot,True
,,,,,,,,,,,,,,,,,1.157997,,,,,,,,,,,,,,6928ca9d-a7b8-4074-90f6-02811c8e3c28,3347,,"[104.0, 27.1]",3879855,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dries Mertens,5630.0,Left Wing,168,Napoli,227,"['14632ce0-5c31-45e9-82af-4f2ef025c441', 'de7fa2f7-629c-46f2-aff3-02719f44ab76']",53,,Right Foot,,"[120.0, 44.7, 0.2]",,"[{'location': [103.8, 38.4], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.7, 17.4], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.4, 42.1], 'player': {'id': 11722, 'name': 'Boukary Dramé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.5, 32.1], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 33.9], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 26.1], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.6, 36.5], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.7, 27.6], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.3, 28.2], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.2, 17.7], 'player': {'id': 31725, 'name': 'Gaetano Monachello'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",e3f0e214-bab0-4451-a71b-033484c06b94,Off T,0.09353353,Normal,Open Play,,,,Napoli,227,00:25:53.383,Shot,True
,,,,,,,,,,,,,,,,,0.854376,,,,,,,,,,,,,,500072d1-3a86-48c3-b7cd-511affcc6270,3599,,"[107.7, 42.2]",3879855,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Center Forward,182,Napoli,227,['1f2952e2-b243-46e7-97b5-31a3f61c9e0a'],17,,Head,,"[120.0, 43.2, 0.4]",,"[{'location': [103.3, 27.6], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.4, 20.8], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.0, 20.5], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.5, 32.7], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 52.7], 'player': {'id': 11722, 'name': 'Boukary Dramé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 44.2], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 39.8], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 30.2], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 40.6], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e6d4a6a1-4c0e-4b77-baba-b58bc8eec525,Goal,0.080858745,Normal,Open Play,,,,Napoli,227,00:31:17.230,Shot,
,,,,,,,,,,,,,,,,,0.138604,,,,,,,,,,,,,,8e598289-9cc4-479e-b157-39b6852b31cf,3935,,"[106.0, 42.7]",3879855,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,195,Atalanta,228,"['1b76f6e3-672c-4c90-83b6-ad3be8ece0ec', '46b11e67-ba41-4007-90e9-8c350d8504dc']",38,,Left Foot,True,"[120.0, 41.5, 1.4]",True,"[{'location': [118.4, 40.7], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 31.6], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.3, 43.9], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 40.9], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 52.4], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 55.2], 'player': {'id': 8657, 'name': 'Andrea Conti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.2, 32.0], 'player': {'id': 31725, 'name': 'Gaetano Monachello'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.1, 26.3], 'player': {'id': 8871, 'name': 'Marco Borriello'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",f9ca6803-fc53-48b9-89ea-6e92cd7e4ace,Goal,0.16877578,Normal,Open Play,,,,Atalanta,228,00:39:38.310,Shot,
,,,,,,,,,,,,,,,,,0.844486,,,,,,,,,,,,,,7a0888a4-948a-4edb-a2ad-d4481fee70a3,4038,,"[109.9, 42.5]",3879855,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marco Borriello,8871.0,Center Forward,201,Atalanta,228,"['114c9ed9-1bd0-43f6-8e91-a7c56bbe8998', 'f4f0d648-968b-4d9e-8613-9da6cd040ab1']",22,True,Head,,"[118.0, 42.2, 2.0]",,"[{'location': [118.7, 41.3], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 61.2], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 49.0], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 60.7], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.5, 43.0], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 55.0], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.5, 38.4], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.7, 68.9], 'player': {'id': 16495, 'name': 'Omar El Kaddouri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.6, 47.9], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 40.9], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 30.5], 'player': {'id': 11722, 'name': 'Boukary Dramé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.4, 44.6], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.2, 65.8], 'player': {'id': 8657, 'name': 'Andrea Conti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.1, 50.7], 'player': {'id': 31725, 'name': 'Gaetano Monachello'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.2, 63.4], 'player': {'id': 8420, 'name': 'Luca Cigarini'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [94.8, 66.3], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",0fa2e26d-1148-440a-bda8-2dafe3c730b1,Saved,0.081559286,Normal,Open Play,,,,Atalanta,228,00:42:22.204,Shot,True
,,,,,,,,,,,,,,,,,0.243331,,,,,,,,,,,,,,8d0d78b2-9827-418e-b4d6-fd0381c04007,4199,,"[108.2, 31.5]",3879855,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dries Mertens,5630.0,Left Wing,206,Napoli,227,['09798344-c570-489d-829e-f1d457b0dd47'],48,,Left Foot,,"[112.1, 34.0, 1.4]",,"[{'location': [106.5, 38.4], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.4, 54.7], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.7, 34.4], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 43.3], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 39.4], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 40.7], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",c992a3aa-068a-4217-b9cc-086cf7635ce6,Saved,0.41343835,Normal,Open Play,,,,Napoli,227,00:44:48.000,Shot,
