50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.638759,,,,,,,,,,,,,,a3641866-03fd-4d54-b187-d3698a4237b0,433,,"[56.5, 37.6]",267101,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Torres Morales,23947.0,Left Midfield,16,Barcelona,217,['644ae37b-de1c-427b-bfaf-de586c752914'],50,Right Foot,,"[107.6, 36.2, 1.3]",True,"[{'location': [52.3, 55.8], 'player': {'id': 23931, 'name': 'Francisco Mérida Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [58.0, 52.7], 'player': {'id': 23821, 'name': 'Fausto Antonio Tienza Nuñez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [63.3, 58.5], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [49.2, 42.3], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [55.7, 66.6], 'player': {'id': 23995, 'name': 'Jaime Romero Gómez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [30.9, 55.1], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [34.8, 65.1], 'player': {'id': 27563, 'name': 'Aitor Buñuel Redrado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [64.9, 41.3], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [68.2, 47.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [68.7, 58.0], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [56.4, 50.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [51.2, 41.5], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [40.3, 38.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [48.5, 54.5], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [46.4, 64.1], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [48.1, 21.3], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.2, 41.0], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved Off Target,True,0.0038471406,Normal,Open Play,,,,Osasuna,422,00:08:50.007,Shot,
,,,,,,,,,,,,,,,,,0.853461,,,,,,,,,,,,,,4ba34aef-3c15-487a-9dc2-090e82991ab3,592,,"[107.3, 45.8]",267101,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,19,Osasuna,422,['0c1a473f-f2b8-4ee9-b05c-02bba889336c'],46,Left Foot,,"[120.0, 38.3, 1.6]",,"[{'location': [104.5, 41.6], 'player': {'id': 27564, 'name': 'Jhon Stiven Mondragón Dosman'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 33.0], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.0, 44.8], 'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 41.0], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 41.6], 'player': {'id': 23821, 'name': 'Fausto Antonio Tienza Nuñez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,True,Goal,,0.3887953,Lob,Open Play,,,,Barcelona,217,00:11:46.042,Shot,
,,,,,,,,,,,,,,,,,0.2824,,,,,,,,,,,,,,817a60fa-fe30-4bc4-bb80-5edb55f4ddf1,655,,"[99.5, 25.3]",267101,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Center Back,21,Barcelona,217,"['09708974-f37d-4cfb-84a5-cd442cb8cbeb', 'e629c1d9-5b29-42fb-805b-e30b0ca1409c']",51,Left Foot,,"[108.7, 32.5]",True,"[{'location': [105.4, 29.2], 'player': {'id': 27563, 'name': 'Aitor Buñuel Redrado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 42.2], 'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.7, 39.7], 'player': {'id': 27564, 'name': 'Jhon Stiven Mondragón Dosman'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 26.1], 'player': {'id': 23821, 'name': 'Fausto Antonio Tienza Nuñez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 32.1], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.8, 32.5], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 52.4], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.4, 18.3], 'player': {'id': 23995, 'name': 'Jaime Romero Gómez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.4, 45.4], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [97.0, 34.1], 'player': {'id': 23931, 'name': 'Francisco Mérida Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.8, 38.7], 'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 31.8], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.0, 40.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.9, 55.3], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.0, 40.8], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.0, 19.4], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.1, 19.0], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [90.9, 30.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Blocked,,0.026200589,Normal,Open Play,,,,Barcelona,217,00:13:51.391,Shot,
,,,,,,,,,,,,,,,,,0.5534,,,,,,,,,,,,,,433b71d4-bdd5-4464-9131-24ada9abe6cc,1210,,"[108.8, 55.3]",267101,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,41,Barcelona,217,['d03930f0-5f10-4b0f-8b10-457de0b9b0c9'],30,Right Foot,,"[119.9, 43.1, 5.9]",True,"[{'location': [109.1, 40.0], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [120.0, 57.0], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [119.1, 43.8], 'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 60.2], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.9, 34.7], 'player': {'id': 27563, 'name': 'Aitor Buñuel Redrado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.8, 41.5], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.2, 48.7], 'player': {'id': 27564, 'name': 'Jhon Stiven Mondragón Dosman'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.2, 56.4], 'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 48.5], 'player': {'id': 23931, 'name': 'Francisco Mérida Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",b3d8a987-dd86-4b53-8532-6ab15d3765c5,,Off T,,0.041547067,Half Volley,Open Play,,,,Barcelona,217,00:25:30.290,Shot,
,,,,,,,,,,,,,,,,,0.0107,,,,,,,,,,,,,,8bb37c45-1b6d-4b0e-80cf-a8674d52631a,1404,,"[100.7, 30.2]",267101,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,49,Barcelona,217,"['0ed1cf43-aae7-4084-9375-3328e1bd3143', 'd3024cc0-f6e2-4cdb-9f36-056df219ac6c']",20,Left Foot,,"[102.3, 30.8]",,"[{'location': [92.3, 57.5], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [84.3, 45.0], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.5, 38.9], 'player': {'id': 23821, 'name': 'Fausto Antonio Tienza Nuñez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.1, 32.6], 'player': {'id': 23931, 'name': 'Francisco Mérida Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.2, 28.8], 'player': {'id': 27563, 'name': 'Aitor Buñuel Redrado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 39.3], 'player': {'id': 27564, 'name': 'Jhon Stiven Mondragón Dosman'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 48.6], 'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 23.8], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.4, 19.4], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [96.6, 43.8], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [87.0, 40.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [89.0, 51.4], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.0, 65.9], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [117.6, 39.4], 'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 30.8], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Blocked,,0.026328802,Normal,Open Play,,,,Barcelona,217,00:29:20.748,Shot,
,,,,,,,,,,,,,,,,,0.4247,,,,,,,,,,,,,,5662c333-0f92-4490-b973-6194351462c0,1422,,"[108.6, 40.5]",267101,29,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,André Filipe Tavares Gomes,10802.0,Right Wing Back,50,Barcelona,217,['45661c69-7607-4ddb-a8e5-c8e8dbf99e6d'],52,Right Foot,,"[119.9, 43.2, 1.1]",True,"[{'location': [109.3, 34.3], 'player': {'id': 27563, 'name': 'Aitor Buñuel Redrado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 40.6], 'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 40.5], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.2, 36.2], 'player': {'id': 27564, 'name': 'Jhon Stiven Mondragón Dosman'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 45.3], 'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.6, 58.6], 'player': {'id': 23821, 'name': 'Fausto Antonio Tienza Nuñez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 49.7], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.4, 47.4], 'player': {'id': 23995, 'name': 'Jaime Romero Gómez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.8, 47.9], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.2, 56.5], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.5, 54.6], 'player': {'id': 23931, 'name': 'Francisco Mérida Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.9, 37.6], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.2, 37.7], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [105.6, 34.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.4, 61.2], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.1, 46.6], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [110.6, 43.8], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.7, 56.7], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",1721cc1e-2946-4e22-bd40-cfcdb020a91a,,Goal,,0.100775,Half Volley,Open Play,,,,Barcelona,217,00:29:52.355,Shot,
,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,e9da450f-56c6-4d52-af58-2bae9a71af88,1691,,"[111.1, 38.3]",267101,36,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Left Wing Back,61,Barcelona,217,['6708a344-a94e-4ff2-b5c0-6562694967d8'],39,Head,,"[120.0, 30.5, 1.4]",,"[{'location': [85.8, 55.5], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.9, 39.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.5, 45.5], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.6, 56.9], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.5, 39.0], 'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 61.0], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.8, 55.5], 'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 47.7], 'player': {'id': 27564, 'name': 'Jhon Stiven Mondragón Dosman'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 40.6], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 30.2], 'player': {'id': 27563, 'name': 'Aitor Buñuel Redrado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.4, 20.6], 'player': {'id': 23995, 'name': 'Jaime Romero Gómez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.8, 37.5], 'player': {'id': 23931, 'name': 'Francisco Mérida Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.7, 45.2], 'player': {'id': 23821, 'name': 'Fausto Antonio Tienza Nuñez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 51.3], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.1, 20.5], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",d73307d4-44f8-4775-9e8d-4231fdb55526,True,Off T,,0.27752492,Diving Header,Open Play,,,,Barcelona,217,00:36:39.444,Shot,
,,,,,,,,,,,,,,,,,1.1651,,,,,,,,,,,,,,7d7e0dc9-e01b-44d2-a185-8f15b362ead1,1766,,"[108.6, 38.4]",267101,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Left Center Forward,64,Barcelona,217,['e114af19-2cb1-4cf3-85f5-37702805f7c8'],1,Head,,"[119.0, 43.2, 1.0]",,"[{'location': [95.9, 26.8], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.4, 22.9], 'player': {'id': 23931, 'name': 'Francisco Mérida Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.2, 44.2], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.5, 52.5], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 48.1], 'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 42.2], 'player': {'id': 27564, 'name': 'Jhon Stiven Mondragón Dosman'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 42.1], 'player': {'id': 23995, 'name': 'Jaime Romero Gómez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.6, 38.9], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.1, 37.0], 'player': {'id': 23821, 'name': 'Fausto Antonio Tienza Nuñez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 31.5], 'player': {'id': 27563, 'name': 'Aitor Buñuel Redrado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 40.0], 'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 47.9], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.1, 41.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [112.0, 53.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.5, 41.0], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.3, 29.5], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [100.4, 19.2], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.1, 44.6], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",ea342870-df73-4775-a279-f23a75a3e7c0,,Saved,,0.06417335,Normal,Open Play,,,,Barcelona,217,00:39:01.117,Shot,
,,,,,,,,,,,,,,,,,1.310504,,,,,,,,,,,,,,e701894e-6f8a-4936-9151-5b319963cf5b,2159,,"[93.3, 44.2]",267101,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Torres Morales,23947.0,Left Midfield,82,Osasuna,422,['e6699738-9562-415c-96b3-9a8dff9faf42'],7,Right Foot,,"[120.0, 37.5, 1.3]",,"[{'location': [104.1, 42.7], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.2, 43.7], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.2, 44.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.2, 45.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 32.8], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.2, 36.1], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 37.4], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.3, 40.3], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 47.4], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.1, 49.9], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.0, 34.5], 'player': {'id': 23931, 'name': 'Francisco Mérida Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.2, 40.9], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.4, 38.8], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.8, 34.3], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.3, 48.1], 'player': {'id': 23821, 'name': 'Fausto Antonio Tienza Nuñez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.2, 50.8], 'player': {'id': 23995, 'name': 'Jaime Romero Gómez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Goal,,0.06563323,Normal,Free Kick,,,,Osasuna,422,00:02:07.449,Shot,
