50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.598416,,,,,,,,,,,,,9acc5fab-5b61-48ca-9992-d049d3884306,439,,"[93.1, 51.1]",3879857,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,21,Empoli,290,"['3374c553-f586-40e1-926b-e651e3ca3ae8', '5a6d479a-5047-410c-a5c4-b38c2a120da3']",19,Right Foot,"[120.0, 30.9, 0.9]",,"[{'location': [117.5, 41.2], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.2, 67.9], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.4, 46.1], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 49.8], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 49.1], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.2, 36.8], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.0, 49.9], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 44.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 36.9], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.6, 71.5], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.4, 48.3], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.9, 47.0], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.8, 33.9], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [87.6, 34.5], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",53e7cceb-c976-4ad7-a342-41ec8c989e3c,,Off T,0.02307277,Normal,Open Play,,,,Empoli,290,00:08:19.592,Shot,True
,,,,,,,,,,,,,,,,,,,0.04901,,,,,,,,,,,,,a4306915-5fd3-4a2c-92a4-67b51f85e703,511,,"[99.6, 30.2]",3879857,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stevan Jovetić,3434.0,Center Attacking Midfield,24,Inter Milan,238,"['5ec12b6d-cf9f-4769-9c3e-ca15fe52cbb1', 'ffd7340a-a1a2-4a9a-b4a9-67bd28f388a2']",0,Right Foot,"[103.2, 32.1]",,"[{'location': [100.6, 27.9], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 16.6], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.4, 26.2], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 27.2], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.1, 34.6], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.5, 53.6], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.2, 39.8], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.1, 30.2], 'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.0, 34.8], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.5, 38.5], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 44.8], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 40.8], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.6, 36.7], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 32.3], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",8a523f90-a195-4297-a584-40339791acba,,Blocked,0.053891946,Normal,Open Play,,,,Inter Milan,238,00:10:00.794,Shot,
,,,,,,,,,,,,,,,,,,,0.427306,,,,,,,,,,,,,c6408ebc-a158-4e61-97ee-0a15ddc96434,575,,"[107.2, 37.4]",3879857,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,27,Inter Milan,238,['3627e145-a602-4ef4-8417-729194561fa3'],15,Right Foot,"[120.0, 38.0, 2.1]",True,"[{'location': [109.1, 32.2], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.3, 41.9], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.5, 39.0], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 41.3], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.0, 34.5], 'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.5, 46.5], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 26.3], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.8, 27.9], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 38.8], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",2da19cd0-6c8c-4022-876e-f0e1f6d4bcc3,,Goal,0.17671315,Normal,Open Play,,,,Inter Milan,238,00:11:15.938,Shot,
,,,,,,,,,,,,,,,,,,,0.401329,,,,,,,,,,,,,5aa9f504-329b-4381-ae2d-08076699ecad,702,,"[106.2, 27.3]",3879857,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ivan Perišić,5474.0,Left Wing,33,Inter Milan,238,['8914960f-cd56-4ceb-9db3-8640114598b0'],52,Left Foot,"[116.2, 36.2, 2.1]",,"[{'location': [116.6, 36.8], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 30.3], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 46.8], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.4, 38.2], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 29.4], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.1, 48.0], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.3, 64.6], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 36.6], 'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ad6856a4-11e6-4935-b88b-065c4f48415c,,Saved,0.06827771,Normal,Open Play,,,,Inter Milan,238,00:14:52.864,Shot,
,,,,,,,,,,,,,,,,,,,1.712783,,,,,,,,,,,,,d7a8a000-91d7-412d-be66-52d75f0a5fc7,1138,,"[83.3, 51.8]",3879857,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,55,Empoli,290,['235bfc4e-3fe2-4410-8fed-22f43affe914'],26,Right Foot,"[120.0, 46.1, 5.0]",,"[{'location': [117.9, 40.5], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.8, 59.7], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [80.8, 27.7], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.1, 74.3], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [88.5, 39.6], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.9, 42.1], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [87.5, 58.4], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [85.2, 44.2], 'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.2, 52.2], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.1, 61.8], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 52.8], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.9, 35.2], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.6, 44.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 41.1], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.9, 47.4], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 49.6], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.2, 55.0], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",73447a89-68d3-4313-b6a5-b4d974907c76,,Off T,0.0064122947,Normal,Open Play,,,,Empoli,290,00:25:26.858,Shot,
,,,,,,,,,,,,,,,,,,,0.227516,,,,,,,,,,,,,cf8e5c3e-5d16-4364-808a-fdb410672e2a,1152,,"[110.5, 28.6]",3879857,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,57,Empoli,290,"['b51710f6-8b1f-4dc9-ab46-96918c613cc1', 'cb4fbb56-fc35-419b-8f00-1608e8e12bfa', 'f3620288-dc60-4625-8447-89b499e5864a']",57,Left Foot,"[112.6, 30.4]",,"[{'location': [101.8, 47.5], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.0, 25.0], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 35.3], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 38.2], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 22.5], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.1, 31.5], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.2, 35.1], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 37.3], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.3, 42.1], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",7099b7b1-9add-4d9e-8289-19ba5fa178af,,Blocked,0.07988526,Normal,Open Play,,,,Empoli,290,00:25:57.812,Shot,True
,,,,,,,,,,,,,,,,,,,0.486349,,,,,,,,,,,,,29121fc9-a090-446d-bd6a-9424cd111245,1210,,"[106.1, 52.6]",3879857,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Massimo Maccarone,40252.0,Right Center Forward,60,Empoli,290,"['092e1e35-004e-4e08-83b3-22f5cacaeb46', '3bebc723-5552-4718-adb8-e7d714f09844', 'ad18f743-b7c9-4cf6-ae87-9783f513a02b']",36,Right Foot,"[116.5, 42.4, 0.4]",,"[{'location': [116.8, 43.2], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 45.1], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 40.1], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.6, 41.1], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.1, 43.9], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.1, 39.7], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.8, 50.1], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.4, 35.7], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.6, 54.6], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 45.2], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 51.3], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",24da7ba0-d669-481e-aa5b-813b147e8c89,,Saved,0.10376286,Normal,Open Play,,,,Empoli,290,00:27:36.071,Shot,True
,,,,,,,,,,,,,,,,,,,0.135951,,,,,,,,,,,,,ec2b44c3-83e8-4654-9529-be347cc413e9,1338,,"[98.4, 33.8]",3879857,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stevan Jovetić,3434.0,Center Attacking Midfield,66,Inter Milan,238,"['0a10a8a4-c7d1-4eec-81a6-b7a067a26db0', '9c0517de-cc6d-4698-9528-65cdb5e85170']",47,Right Foot,"[101.7, 35.2]",,"[{'location': [103.5, 22.5], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.4, 45.8], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 40.7], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 35.3], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 29.8], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.6, 36.6], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 44.8], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.4, 38.6], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.3, 58.5], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.1, 42.7], 'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.5, 37.6], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",dda44bdf-7d99-435d-b531-b4e7bc1e410f,,Blocked,0.06386701,Normal,Open Play,,,,Inter Milan,238,00:29:47.006,Shot,
,,,,,,,,,,,,,,,,,,,0.083776,,,,,,,,,,,,,3762aee7-f4de-4bf5-9aef-2967efb5baf2,1369,,"[101.6, 49.7]",3879857,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marcelo Brozović,5469.0,Right Wing,67,Inter Milan,238,"['369351b2-57af-454f-9d31-7666929dfaef', '3ad5f88c-f023-4504-a974-b4ddb2e26333', 'bf7c6970-f3e9-497b-be2c-f3c66f8ca34e']",40,Left Foot,"[102.9, 48.8]",,"[{'location': [105.9, 26.6], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.7, 39.0], 'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.7, 41.5], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 37.3], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.8, 34.1], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.1, 52.6], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.3, 43.7], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 55.0], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 53.4], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 48.9], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 56.3], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.6, 63.5], 'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",bbf46190-f46e-4c6d-8adc-2c891d18b06f,,Blocked,0.036302216,Normal,Open Play,,,,Inter Milan,238,00:30:40.515,Shot,True
,,,,,,,,,,,,,,,,,,,0.92573,,,,,,,,,,,,,6bb512c0-8423-42cd-82db-e65232502d66,1638,,"[112.9, 32.7]",3879857,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Pucciarelli,7054.0,Left Center Forward,81,Empoli,290,['94fa9c36-c72a-46e7-8cb4-594167d21581'],32,Left Foot,"[120.0, 42.8, 0.5]",,"[{'location': [108.6, 17.8], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.0, 23.1], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.5, 21.7], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 27.9], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 34.2], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 39.8], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 35.1], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 25.8], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.2, 35.8], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 38.5], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",eec1970b-f7c5-48d8-be5a-9a333db961f9,True,Goal,0.4014726,Normal,Open Play,,,,Empoli,290,00:36:32.613,Shot,
