50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.060357,,,,,,,,,,,bb44d54c-5307-4a71-842f-62c8fb0e1ccc,597,,"[101.7, 52.9]",3879751,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Center Forward,28,AS Roma,229,"['2b46254a-4d80-4ba5-a247-f0b9fd71d8e9', 'e2619c35-9630-4e4b-84fd-c6cc8327d338']",18,,Left Foot,"[120.0, 31.6, 5.7]",,"[{'location': [93.8, 46.7], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.7, 30.9], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.4, 51.6], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 44.1], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 48.6], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.7, 38.1], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 42.8], 'player': {'id': 36465, 'name': 'Fabrizio Alastra'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 33.0], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.6, 43.7], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.9, 32.4], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",04573579-7cd9-4aa8-a3de-81027343d6a9,,,Off T,0.039254937,Normal,Open Play,,,,AS Roma,229,00:11:18.812,Shot,True
,,,,,,,,,,,,,,1.16888,,,,,,,,,,,96f4e3fa-5c3f-4340-ad15-a77f07c0c2d4,1103,,"[91.9, 41.4]",3879751,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,50,AS Roma,229,"['8a6eedb2-d339-498c-9e19-894372e61475', 'e5ef54f1-c2a0-43b8-a70d-d30add0bf010']",9,,Left Foot,"[120.0, 46.9, 4.8]",,"[{'location': [102.8, 48.6], 'player': {'id': 7792, 'name': 'Giuseppe Pezzella'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.0, 46.4], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 41.3], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [96.3, 47.5], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.7, 40.2], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.2, 26.6], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.6, 35.0], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.2, 26.7], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.3, 40.6], 'player': {'id': 36465, 'name': 'Fabrizio Alastra'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 59.7], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [91.8, 13.2], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.5, 46.6], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.1, 38.7], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.8, 34.7], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.8, 29.1], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.7, 18.6], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",66b3ae04-8427-4434-8fc2-b98604390053,,,Off T,0.028816052,Normal,Open Play,,,,AS Roma,229,00:23:09.428,Shot,True
,,,,,,,,,,,,,,0.944121,,,,,,,,,,,ba4e9b1d-1822-4f73-b9ea-89c81ca864d6,1259,,"[116.1, 35.6]",3879751,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edin Džeko,6973.0,Left Center Forward,57,AS Roma,229,['8088e00d-4725-46b5-ae09-24ef6d1a1555'],9,,Left Foot,"[120.0, 47.8, 0.2]",True,"[{'location': [110.5, 60.8], 'player': {'id': 7792, 'name': 'Giuseppe Pezzella'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.8, 47.3], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 41.3], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.1, 34.0], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.4, 47.8], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.4, 51.6], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 42.5], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 43.9], 'player': {'id': 36465, 'name': 'Fabrizio Alastra'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.3, 45.9], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.5, 52.5], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",950ec7f7-6c56-42a8-9a93-587cea0d6bc1,,True,Off T,0.8217475,Normal,Open Play,,,,AS Roma,229,00:27:09.651,Shot,
,,,,,,,,,,,,,,0.454583,,,,,,,,,,,527c5de9-7c2a-4e79-9077-c89ffa7ce420,1355,,"[109.6, 34.9]",3879751,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edin Džeko,6973.0,Left Center Forward,62,AS Roma,229,['9b04ab40-b042-4e76-8e14-23e5f31862da'],21,,Left Foot,"[120.0, 38.3, 0.2]",,"[{'location': [98.6, 42.2], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.0, 47.6], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.8, 21.9], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.2, 37.1], 'player': {'id': 36465, 'name': 'Fabrizio Alastra'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.7, 45.6], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 62.6], 'player': {'id': 7792, 'name': 'Giuseppe Pezzella'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.9, 36.7], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.4, 49.3], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 42.7], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.7, 37.6], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 32.9], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",7b2c809f-b30e-4f83-929f-e93b10cfa19b,,,Goal,0.23400173,Half Volley,Open Play,,,,AS Roma,229,00:29:21.632,Shot,
,,,,,,,,,,,,,,1.055283,,,,,,,,,,,10f35930-5f1b-4e5a-9ae5-6d963e5c0eb9,1390,,"[84.7, 46.4]",3879751,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mato Jajalo,30735.0,Left Center Midfield,63,Palermo,2256,['2229f5b3-4d78-4111-a0ff-27dc4774c305'],43,,Right Foot,"[116.8, 41.3, 0.0]",,"[{'location': [91.7, 45.6], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.9, 36.9], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.3, 20.4], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.5, 53.2], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.4, 43.5], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.8, 35.4], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.8, 28.1], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 41.0], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.3, 9.9], 'player': {'id': 7792, 'name': 'Giuseppe Pezzella'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [87.2, 55.3], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [92.6, 29.9], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.3, 46.6], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.0, 60.3], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ab2c462c-957b-4671-b6ac-28392f790824,,,Saved,0.00852947,Normal,Open Play,,,,Palermo,2256,00:30:43.812,Shot,
,,,,,,,,,,,,,,0.075481,,,,,,,,,,,71312cad-bd85-4ac2-8f6e-194c36a2861a,1591,,"[92.8, 40.7]",3879751,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,74,AS Roma,229,"['36b37901-fb12-4e5b-a273-020ec50cd522', '62f1f007-7255-490f-81a1-aa1fbe0bca5b', '650f9581-cefb-4ba5-8b6b-0a42bf4658a5']",10,,Left Foot,"[93.7, 40.6]",,"[{'location': [102.6, 54.5], 'player': {'id': 7792, 'name': 'Giuseppe Pezzella'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.9, 57.6], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.6, 46.9], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.2, 41.0], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.4, 47.3], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 39.7], 'player': {'id': 36465, 'name': 'Fabrizio Alastra'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 40.6], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.0, 40.3], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 38.3], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.1, 29.9], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.3, 39.1], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.7, 24.5], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.6, 60.8], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.8, 40.9], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.1, 52.8], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.8, 51.4], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.7, 44.6], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.0, 36.7], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",b34e4d6e-d2f2-4fc1-b6d1-2e06e7851138,,,Blocked,0.028854253,Normal,Open Play,,,,AS Roma,229,00:34:10.280,Shot,True
,,,,,,,,,,,,,,0.765355,,,,,,,,,,,d06b5a22-d135-4f56-9bb3-91216b91ce36,1607,,"[100.6, 46.6]",3879751,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mohamed Salah,3531.0,Right Center Forward,75,AS Roma,229,"['79914e86-edc9-4323-9ffc-0fa27e2ed5e0', '7e7e2992-4da8-45e1-9d81-a2a131989aa8']",55,,Left Foot,"[120.0, 30.9, 6.4]",,"[{'location': [106.6, 38.9], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.8, 37.4], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 35.8], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 51.8], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.8, 47.3], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.0, 51.8], 'player': {'id': 7792, 'name': 'Giuseppe Pezzella'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.6, 45.8], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 33.2], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.6, 41.1], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.5, 44.3], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.7, 41.4], 'player': {'id': 36465, 'name': 'Fabrizio Alastra'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 45.1], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.8, 58.0], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.0, 25.8], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.1, 41.2], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.8, 34.4], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.4, 40.4], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.7, 18.3], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",4425cf3c-dcf8-4fdb-8f57-54889964e1e5,,,Off T,0.050093208,Normal,Open Play,,,,AS Roma,229,00:34:55.375,Shot,True
,,,,,,,,,,,,,,0.764378,,,,,,,,,,,783bcf0f-c173-4688-b4cf-cd7d6d627243,1704,,"[109.8, 43.2]",3879751,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Edin Džeko,6973.0,Left Center Forward,81,AS Roma,229,"['ad6ab406-0aac-4a1e-9492-76c992cd94f8', 'e8dc5b08-1f44-4238-9f2d-c72776df15ff']",40,True,Head,"[110.9, 40.2]",,"[{'location': [109.6, 44.1], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [119.5, 45.4], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.4, 41.9], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.4, 29.8], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.7, 38.6], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.7, 46.5], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.4, 40.6], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.2, 39.7], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.5, 36.2], 'player': {'id': 7792, 'name': 'Giuseppe Pezzella'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.1, 40.9], 'player': {'id': 36465, 'name': 'Fabrizio Alastra'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 38.6], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 39.4], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.2, 51.6], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.1, 32.5], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.5, 46.5], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 43.5], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.5, 76.7], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",b311ae16-0d03-49b6-81bc-f40b0cde5d21,,,Wayward,0.049762785,Normal,Open Play,,,,AS Roma,229,00:37:40.293,Shot,True
,,,,,,,,,,,,,,0.0752,,,,,,,,,,,1c029d80-11c8-4cf2-96b9-5f204b1af9ea,1772,,"[101.3, 34.0]",3879751,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Siniša Anđelković,40350.0,Left Center Back,86,Palermo,2256,"['24e2384a-afd4-4c22-b49b-2ddfc975138a', '257a269f-6079-4a58-9dbc-bf2b83ce8571']",36,,Right Foot,"[102.7, 34.7]",True,"[{'location': [109.1, 48.2], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.5, 37.2], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.4, 42.0], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 42.0], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.8, 43.9], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 36.7], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 37.9], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.6, 35.1], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.5, 34.0], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.8, 44.0], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [116.9, 39.8], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 46.0], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.2, 42.6], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [93.2, 50.0], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.9, 34.6], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.8, 40.0], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,,Blocked,0.06556701,Normal,Open Play,,,,Palermo,2256,00:40:36.767,Shot,
