bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.44,,,,,,,,,,,,,,9967af7a-c9c9-4358-a8ab-52a3c7db3608,27,,,"[114.0, 38.0]",7547,1,,,,,,,,,,,,,,,,,,1,From Corner,Thomas Delaney,5527.0,Left Defensive Midfield,4,Denmark,776,"['ba6adc7a-14e6-4992-b202-19df5aebd7a3', 'c9465499-1b68-4a6c-90b0-6a63f9a9e3c3']",41,True,Head,,"[120.0, 33.5, 0.2]",,"[{'location': [105.0, 21.0], 'player': {'id': 5482, 'name': 'Josh Risdon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 30.0], 'player': {'id': 5488, 'name': 'Mark Milligan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 34.0], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 33.0], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 30.0], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 33.0], 'player': {'id': 5534, 'name': 'Simon Thorup Kjær'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.0, 39.0], 'player': {'id': 3281, 'name': 'Aaron Mooy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 41.0], 'player': {'id': 5479, 'name': 'Aziz Eraltay Behich'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 41.0], 'player': {'id': 5478, 'name': 'Trent Sainsbury'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 43.0], 'player': {'id': 5491, 'name': 'Tom Rogić'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 3240, 'name': 'Mathew Ryan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 43.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.0, 41.0], 'player': {'id': 5522, 'name': 'Nicolai Jørgensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",895559a2-d446-40a9-8f3a-0b11c1aaa4b0,Off T,0.19775419,Normal,Open Play,,,,Denmark,776,00:01:41.200,Shot,True
,,,,,,,,,,,,0.12,,,,,,,,,,,,,,1b2c3bc1-f726-461d-9c97-de23af177e78,169,,,"[101.0, 53.0]",7547,4,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Rogić,5491.0,Secondary Striker,9,Australia,792,"['169d70f2-6306-4407-879e-e0e5e3192ca9', '87d14847-b0f2-4ca1-8ba1-30c4b866f37e', '9580f4c6-7b7a-4091-988e-a17f51992c1b']",12,,Left Foot,,"[102.0, 53.0]",,"[{'location': [86.0, 28.0], 'player': {'id': 5479, 'name': 'Aziz Eraltay Behich'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.0, 62.0], 'player': {'id': 5486, 'name': 'Andrew Nabbout'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.0, 41.0], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 52.0], 'player': {'id': 5494, 'name': 'Robbie Kruse'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.0, 53.0], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 52.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 41.0], 'player': {'id': 4763, 'name': 'Henrik Dalsgaard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 51.0], 'player': {'id': 5520, 'name': 'Lasse Schöne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 50.0], 'player': {'id': 5524, 'name': 'Jens Stryger Larsen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 54.0], 'player': {'id': 5534, 'name': 'Simon Thorup Kjær'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 31.0], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",5d858083-2a5c-4dec-81da-8cfb0d135d86,Blocked,0.024034739,Normal,Open Play,,,,Australia,792,00:04:12.200,Shot,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,7da33adc-8d46-448e-9fa7-83a25dfe4f2b,174,,,"[113.0, 42.0]",7547,4,,,,,,,,,,,,,,,,,,1,From Corner,Mathew Leckie,5481.0,Right Wing,10,Australia,792,['a0a320c4-2f76-4cce-9dbd-8de95918529c'],48,,Head,,"[120.0, 40.5, 4.3]",,"[{'location': [118.0, 80.0], 'player': {'id': 3281, 'name': 'Aaron Mooy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.0, 48.0], 'player': {'id': 4763, 'name': 'Henrik Dalsgaard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 46.0], 'player': {'id': 5488, 'name': 'Mark Milligan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.0, 47.0], 'player': {'id': 5524, 'name': 'Jens Stryger Larsen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 45.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 43.0], 'player': {'id': 5522, 'name': 'Nicolai Jørgensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.0, 42.0], 'player': {'id': 5486, 'name': 'Andrew Nabbout'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.0, 44.0], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.0, 40.0], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 5478, 'name': 'Trent Sainsbury'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [120.0, 39.0], 'player': {'id': 5520, 'name': 'Lasse Schöne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 44.0], 'player': {'id': 5534, 'name': 'Simon Thorup Kjær'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 39.0], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [120.0, 42.0], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 32.0], 'player': {'id': 5491, 'name': 'Tom Rogić'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}]",ba5111c0-c47d-4546-93c4-3932a7033b0b,Off T,0.13728113,Normal,Open Play,,,,Australia,792,00:04:48.200,Shot,
,,,,,,,,,,,,0.6,,,,,,,,,,,,,,8c96cdaa-fb3c-48f1-9e68-8f09932449fa,214,,,"[104.0, 39.0]",7547,6,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,12,Denmark,776,['a8975b02-fc9e-4106-a530-259369ca0580'],7,,Left Foot,,"[120.0, 37.8, 2.5]",True,"[{'location': [91.0, 37.0], 'player': {'id': 5520, 'name': 'Lasse Schöne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.0, 28.0], 'player': {'id': 5482, 'name': 'Josh Risdon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 36.0], 'player': {'id': 5478, 'name': 'Trent Sainsbury'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 35.0], 'player': {'id': 5488, 'name': 'Mark Milligan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 32.0], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 35.0], 'player': {'id': 3281, 'name': 'Aaron Mooy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 42.0], 'player': {'id': 5479, 'name': 'Aziz Eraltay Behich'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 3240, 'name': 'Mathew Ryan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 30.0], 'player': {'id': 5522, 'name': 'Nicolai Jørgensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.0, 46.0], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",5b1bab01-5d7b-430f-b5de-c51fcdc126fc,Goal,0.1393918,Normal,Open Play,,,,Denmark,776,00:06:07.640,Shot,
,,,,,,,,,,,,1.08,,,,,,,,,,,,,,acda7888-f235-4d93-9c43-88f1f4f2c519,819,,,"[88.0, 38.0]",7547,21,,,,,,,,,,,,,,,,,,1,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,38,Denmark,776,['225ac1c6-ef3f-4bf2-8c9d-d2b85b96b9b3'],22,,Left Foot,,"[118.0, 38.9, 1.5]",,"[{'location': [83.0, 34.0], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [78.0, 42.0], 'player': {'id': 5491, 'name': 'Tom Rogić'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': False}, {'location': [94.0, 41.0], 'player': {'id': 3281, 'name': 'Aaron Mooy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.0, 42.0], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.0, 36.0], 'player': {'id': 5482, 'name': 'Josh Risdon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 57.0], 'player': {'id': 5479, 'name': 'Aziz Eraltay Behich'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 49.0], 'player': {'id': 5488, 'name': 'Mark Milligan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 43.0], 'player': {'id': 5478, 'name': 'Trent Sainsbury'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 3240, 'name': 'Mathew Ryan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [79.0, 42.0], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [77.0, 59.0], 'player': {'id': 5520, 'name': 'Lasse Schöne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 59.0], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.0, 50.0], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.0, 46.0], 'player': {'id': 5522, 'name': 'Nicolai Jørgensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",8257f222-caa2-4523-9173-30e07e41c08a,Saved,0.026401442,Normal,Open Play,,,,Denmark,776,00:21:22.840,Shot,
,,,,,,,,,,,,1.68,,,,,,,,,,,,,,983a45da-e876-4d1c-8d4e-d2a93171f4c3,834,,,"[93.0, 33.0]",7547,22,,,,,,,,,,,,,,,,,,1,From Free Kick,Tom Rogić,5491.0,Secondary Striker,41,Australia,792,['8fc0b1a1-8676-44e8-9074-dc05b0396bb8'],26,,Left Foot,,"[120.0, 46.1, 0.2]",,"[{'location': [99.0, 37.0], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.0, 16.0], 'player': {'id': 5479, 'name': 'Aziz Eraltay Behich'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.0, 33.0], 'player': {'id': 5486, 'name': 'Andrew Nabbout'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.0, 31.0], 'player': {'id': 5494, 'name': 'Robbie Kruse'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.0, 36.0], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 31.0], 'player': {'id': 4763, 'name': 'Henrik Dalsgaard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 34.0], 'player': {'id': 5534, 'name': 'Simon Thorup Kjær'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 40.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 48.0], 'player': {'id': 5524, 'name': 'Jens Stryger Larsen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.0, 42.0], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.0, 53.0], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.0, 32.0], 'player': {'id': 5520, 'name': 'Lasse Schöne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.0, 34.0], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.0, 20.0], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [120.0, 41.0], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.029915893,Normal,Open Play,,,,Australia,792,00:22:26.880,Shot,
,,,,,,,,,,,,0.88,,,,,,,,,,,,,,678a4ccb-b5dc-41f7-93d5-91fd01c19bb3,881,,,"[113.0, 42.0]",7547,23,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicolai Jørgensen,5522.0,Center Forward,42,Denmark,776,['839a267f-d044-4687-8baa-c2597e47efd0'],37,,Head,,"[120.0, 46.1, 1.6]",,"[{'location': [109.0, 28.0], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.0, 41.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.0, 35.0], 'player': {'id': 5482, 'name': 'Josh Risdon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 56.0], 'player': {'id': 5494, 'name': 'Robbie Kruse'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.0, 47.0], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.0, 53.0], 'player': {'id': 3281, 'name': 'Aaron Mooy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 45.0], 'player': {'id': 5488, 'name': 'Mark Milligan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 41.0], 'player': {'id': 5478, 'name': 'Trent Sainsbury'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 3240, 'name': 'Mathew Ryan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 66.0], 'player': {'id': 4763, 'name': 'Henrik Dalsgaard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.0, 52.0], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",08be30d4-c889-44bf-adbb-e6178d95c35d,Off T,0.22533564,Normal,Open Play,,,,Denmark,776,00:23:37.160,Shot,
,,,,,,,,,,,,0.48,,,,,,,,,,,,,,c51f7eeb-3569-486b-b21d-7d57061831f9,1232,,,"[111.0, 44.0]",7547,29,,,,,,,,,,,,,,,,,,1,Regular Play,Robbie Kruse,5494.0,Left Wing,48,Australia,792,"['11e4dcdd-ece3-404d-84c9-e47a24ddb066', '8671863c-36be-4b49-87da-2986bc268f60']",54,,Right Foot,,"[112.0, 43.0]",,"[{'location': [117.0, 62.0], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 44.0], 'player': {'id': 5491, 'name': 'Tom Rogić'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [114.0, 43.0], 'player': {'id': 5486, 'name': 'Andrew Nabbout'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 43.0], 'player': {'id': 5520, 'name': 'Lasse Schöne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 44.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 43.0], 'player': {'id': 5534, 'name': 'Simon Thorup Kjær'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.0, 39.0], 'player': {'id': 4763, 'name': 'Henrik Dalsgaard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 53.0], 'player': {'id': 5524, 'name': 'Jens Stryger Larsen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 62.0], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.0, 44.0], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.0, 30.0], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5b6b5edc-6c49-45cc-a104-c6eed7975e06,Blocked,0.09697945,Normal,Open Play,,,,Australia,792,00:29:54.160,Shot,
,,,,,,,,,,,,0.76,,,,,,,,,,,,,,359b2925-d41c-4b9f-a0ae-dc240b2afa3d,1237,,,"[92.0, 40.0]",7547,29,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Mooy,3281.0,Right Center Midfield,48,Australia,792,"['c0b87455-45b9-4529-b575-5804c765a37a', 'c20f7477-68c7-4431-ad02-0e5426fc9abe']",56,,Left Foot,,"[100.0, 41.0]",,"[{'location': [103.0, 60.0], 'player': {'id': 5482, 'name': 'Josh Risdon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.0, 54.0], 'player': {'id': 5494, 'name': 'Robbie Kruse'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.0, 40.0], 'player': {'id': 5486, 'name': 'Andrew Nabbout'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.0, 39.0], 'player': {'id': 4763, 'name': 'Henrik Dalsgaard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 45.0], 'player': {'id': 5491, 'name': 'Tom Rogić'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [105.0, 55.0], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.0, 23.0], 'player': {'id': 5479, 'name': 'Aziz Eraltay Behich'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [120.0, 41.0], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 62.0], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 44.0], 'player': {'id': 5520, 'name': 'Lasse Schöne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 5534, 'name': 'Simon Thorup Kjær'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 50.0], 'player': {'id': 5524, 'name': 'Jens Stryger Larsen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 45.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 64.0], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 32.0], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.0, 41.0], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,Blocked,0.02370917,Volley,Open Play,,,,Australia,792,00:29:56.480,Shot,
