bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.322042,,,,,,,,,,,,,,,d8d87d38-62aa-48cc-b099-bbebc7a97209,65,,,"[92.3, 55.9]",3817898,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bipin Singh Thounajam,124902.0,Left Wing,5,Mumbai City,7287,['8a718539-53de-4d97-8d93-263015c24a9b'],32,,Right Foot,"[120.0, 56.5, 5.3]",True,"[{'location': [93.2, 46.9], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 50.2], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.1, 31.1], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.2, 37.2], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.0, 47.1], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 48.8], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [87.1, 23.5], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.2, 40.0], 'player': {'id': 165322, 'name': 'Naveen Kumar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 44.5], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 42.1], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.2, 37.2], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.9, 40.3], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 34.7], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 48.4], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.5, 48.1], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.5, 39.9], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.9, 34.1], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.9, 38.2], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 34.5], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,,0.006321801,Half Volley,Open Play,,,,Mumbai City,7287,00:01:32.654,Shot,
,,,,,,,,,,,,,,,,,,,1.343683,,,,,,,,,,,,,,,fbb72553-5437-43d3-aec0-142cb30c1295,168,,,"[110.1, 41.6]",3817898,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Romario Jesuraj,159782.0,Right Wing,12,Goa,7288,['0b10c36f-2a01-49de-9266-19c85081c4de'],28,,Head,"[120.0, 26.9, 0.3]",,"[{'location': [106.9, 22.5], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.7, 27.3], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.0, 26.8], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.5, 34.9], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.7, 44.7], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.4, 37.0], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 39.4], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 40.4], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 39.9], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 43.1], 'player': {'id': 159772, 'name': 'Vignesh Dakshinamurthy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",e421f300-c033-4f40-8cd4-5ba7cb6a1e00,True,Off T,,0.14797361,Normal,Open Play,,,,Goa,7288,00:05:28.482,Shot,
,,,,,,,,,,,,,,,,,,,0.355007,,,,,,,,,,,,,,,765bcba8-bc3c-4a81-9009-77b2f1ee4fdc,179,,,"[103.5, 48.9]",3817898,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Romario Jesuraj,159782.0,Right Wing,14,Goa,7288,"['79af2ed7-ea8b-4f78-a8b4-570ba8e587d2', 'f9a86ea1-a244-4021-acf0-bec5f8552d6f']",14,,Right Foot,"[107.7, 46.0]",,"[{'location': [101.9, 20.2], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.6, 23.5], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.1, 35.6], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 34.7], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.0, 30.3], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.6, 41.9], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 45.6], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 47.4], 'player': {'id': 159772, 'name': 'Vignesh Dakshinamurthy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",1c806a45-e95c-4aec-8f4f-84365ae2f14c,,Blocked,,0.069038264,Normal,Open Play,,,,Goa,7288,00:06:14.231,Shot,
,,,,,,,,,,,,,,,,,,,0.676761,,,,,,,,,,,,,,,c479fa94-35be-435b-99ac-ff987cdb920a,368,,,"[101.9, 32.1]",3817898,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Makan Winkle Chote,165324.0,Left Wing,28,Goa,7288,['70a72279-7ed2-4c0b-9de4-570442e79913'],37,,Right Foot,"[118.7, 38.5, 0.6]",,"[{'location': [101.9, 29.7], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.6, 31.9], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.1, 34.7], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.0, 37.3], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [84.5, 39.5], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.7, 39.5], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.9, 25.3], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.1, 27.2], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.9, 39.2], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.6, 62.9], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.6, 50.6], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.8, 46.9], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.5, 48.8], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.9, 44.5], 'player': {'id': 159772, 'name': 'Vignesh Dakshinamurthy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 36.8], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Saved,,0.089332715,Normal,Open Play,,,,Goa,7288,00:11:37.566,Shot,
,,,,,,,,,,,,,,,,,,,1.128756,,,,,,,,,,,,,,,482ff939-e2c1-4104-97e1-37c7af520054,469,,,"[107.8, 38.8]",3817898,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Igor Angulo Albóniga,8038.0,Center Forward,38,Mumbai City,7287,['aa91632c-a3b4-4898-b0a8-58cf1bc7fa70'],3,,Head,"[120.0, 42.6, 2.8]",,"[{'location': [111.8, 49.5], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.9, 59.4], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.5, 44.2], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [93.0, 42.4], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 42.6], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 44.3], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 50.4], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.7, 40.1], 'player': {'id': 165322, 'name': 'Naveen Kumar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 40.3], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 46.4], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [88.3, 28.8], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.4, 31.7], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.1, 22.3], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.9, 25.3], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.3, 32.4], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.9, 39.3], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",45e137d6-e2c3-4bca-b2da-a1612761a5a1,,Post,,0.085719146,Normal,Open Play,,,,Mumbai City,7287,00:14:03.271,Shot,
,,,,,,,,,,,,,,,,,,,0.862184,,,,,,,,,,,,,,,969eca8c-cfcd-45f1-a520-a25ab92f2def,477,,,"[111.9, 32.6]",3817898,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mehtab Singh,159768.0,Left Center Back,39,Mumbai City,7287,"['24da44a1-6437-4ee9-ab82-47cc81a287b5', '66e94d34-5f4d-4ef0-b1d2-111eacaab158']",43,True,Head,"[120.0, 29.6, 0.4]",,"[{'location': [106.9, 64.1], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.9, 65.9], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.3, 43.3], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.4, 44.2], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.5, 41.4], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.8, 45.6], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 47.2], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 43.2], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.9, 46.4], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 39.7], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.9, 41.8], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.3, 38.2], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.1, 37.8], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 38.6], 'player': {'id': 165322, 'name': 'Naveen Kumar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.8, 32.7], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.7, 35.3], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",2bf50f63-59a6-4fbd-a962-038587b0d353,,Off T,,0.044189174,Normal,Open Play,,,,Mumbai City,7287,00:14:43.222,Shot,True
,,,,,,,,,,,,,,,,,,,0.364892,,,,,,,,,,,,,,,0ed41550-f9f8-4d29-bef2-fee02a7dc700,523,,,"[108.0, 40.0]",3817898,17,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Airam López Cabrera,13607.0,Center Forward,44,Goa,7288,['3ff21562-8be7-4772-b2f2-f1fb8d2ef6e9'],29,,Left Foot,"[119.3, 38.4, 0.6]",,,,,Saved,,0.7835,Normal,Penalty,,,,Goa,7288,00:17:29.273,Shot,
,,,,,,,,,,,,,,,,,,,1.141331,,,,,,,,,,,,,,,4479402e-892f-47e2-b7d9-e32f6b22c045,634,,,"[92.2, 55.2]",3817898,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lallianzuala Chhangte,124743.0,Right Wing,47,Mumbai City,7287,['62fa89c7-7474-4aa4-8176-a111bbc72cfa'],1,,Left Foot,"[119.5, 44.9, 1.8]",,"[{'location': [88.9, 55.0], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.4, 49.6], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 50.6], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 51.5], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.8, 52.5], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 32.3], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 40.7], 'player': {'id': 165322, 'name': 'Naveen Kumar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 40.1], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.1, 27.9], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.8, 31.4], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.0, 45.6], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 47.0], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 44.0], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 43.1], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.1, 38.5], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.2, 37.5], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.9, 31.5], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 58.5], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.1, 56.6], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,Saved Off Target,True,0.014653282,Normal,Free Kick,,,,Mumbai City,7287,00:21:01.957,Shot,
,,,,,,,,,,,,,,,,,,,0.076991,,,,,,,,,,,,,,,1e7f7263-188b-4caa-8dc6-bc46f63c0165,684,,,"[98.3, 51.3]",3817898,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Princeton Rebello,159781.0,Left Defensive Midfield,51,Goa,7288,"['137a7977-d86e-451f-99df-18e07b41e166', '256973de-4596-419d-af32-a597ba04065f', '496e149d-566e-46c7-8391-4f7d25962372']",47,,Right Foot,"[99.5, 50.7]",True,"[{'location': [95.7, 53.9], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.3, 44.6], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.1, 64.9], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.7, 55.9], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.1, 40.3], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.4, 35.9], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.1, 44.7], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [88.7, 46.4], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [85.6, 47.0], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [90.3, 58.2], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.6, 37.4], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 43.0], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 48.3], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 52.2], 'player': {'id': 159772, 'name': 'Vignesh Dakshinamurthy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.6, 40.3], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.7, 50.7], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,,Blocked,,0.017126285,Normal,Open Play,,,,Goa,7288,00:22:47.549,Shot,True
,,,,,,,,,,,,,,,,,,,2.30111,,,,,,,,,,,,,,,2c557688-a560-4fd7-84c2-fdf14e0af34f,860,,,"[96.4, 13.9]",3817898,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Devendra Dhaku Murgaokar,159783.0,Center Attacking Midfield,61,Goa,7288,['6367bdb1-68d8-4161-89e5-40f89a3b873f'],29,,Right Foot,"[120.0, 57.8, 0.4]",,"[{'location': [85.4, 9.6], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.6, 18.7], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 12.4], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 20.4], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 39.0], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 35.3], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 40.4], 'player': {'id': 159772, 'name': 'Vignesh Dakshinamurthy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.6, 50.4], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.3, 21.6], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.2, 29.4], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",2fa7d105-0ba8-46e0-9616-2c496bc8e0f2,,Off T,,0.0057545174,Normal,Open Play,,,,Goa,7288,00:27:29.934,Shot,
