50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.385313,,,,,,,,,,,,,2e571682-4d39-414c-ad5d-e95a61e0fd48,2221,,"[111.6, 28.2]",3754310,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Center Midfield,123,Manchester United,39,['229c53c1-25ca-4414-bfb3-96fa3a227f36'],42,,Left Foot,"[117.5, 34.5, 1.3]",,"[{'location': [112.1, 31.0], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 23.3], 'player': {'id': 3318, 'name': 'Marcus Rashford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.8, 25.5], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.2, 35.1], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 30.1], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.6, 25.9], 'player': {'id': 3326, 'name': 'Chung-Yong Lee'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 37.6], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 40.0], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.3, 24.0], 'player': {'id': 3448, 'name': 'Martin Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.6, 15.7], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.2, 35.6], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.8, 25.9], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.3, 41.7], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.1, 36.0], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Saved,0.11642312,Normal,Open Play,,,,Manchester United,39,00:08:42.244,Shot,
,,,,,,,,,,,,,,,,,0.695526,,,,,,,,,,,,,d89bb928-c384-401e-a15b-8b7cfa87fdac,2227,,"[101.6, 41.4]",3754310,54,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matteo Darmian,4587.0,Left Back,124,Manchester United,39,['8303f523-70d8-41a6-95d8-ac0cca99caca'],33,,Left Foot,"[120.0, 36.6, 1.4]",,"[{'location': [111.9, 44.1], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 43.8], 'player': {'id': 3448, 'name': 'Martin Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 37.7], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 28.9], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.3, 44.4], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.1, 50.2], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.8, 40.6], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 26.5], 'player': {'id': 3326, 'name': 'Chung-Yong Lee'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.3, 30.8], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.3, 35.0], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.9, 35.1], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.8, 36.0], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 38.2], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.6, 40.5], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.3, 21.8], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.7, 40.6], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 43.4], 'player': {'id': 3469, 'name': 'Bakary Sako'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.7, 32.8], 'player': {'id': 3318, 'name': 'Marcus Rashford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Goal,0.047036063,Half Volley,Open Play,,,,Manchester United,39,00:09:33.348,Shot,
,,,,,,,,,,,,,,,,,1.107051,,,,,,,,,,,,,24c17f67-e207-4e5c-9d21-3e78f91a8e01,2390,,"[94.8, 46.9]",3754310,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Left Center Midfield,128,Manchester United,39,['3cd96d17-41fb-4742-94fe-b76b0bc584d3'],50,,Right Foot,"[120.0, 47.2, 4.3]",,"[{'location': [117.2, 41.1], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.2, 24.7], 'player': {'id': 3469, 'name': 'Bakary Sako'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.1, 46.7], 'player': {'id': 3326, 'name': 'Chung-Yong Lee'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.1, 40.2], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 56.0], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 38.2], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.5, 41.9], 'player': {'id': 3318, 'name': 'Marcus Rashford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.3, 25.4], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.1, 48.0], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.4, 45.6], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.0, 62.1], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.1, 41.5], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 44.1], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 49.1], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 37.8], 'player': {'id': 3448, 'name': 'Martin Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Off T,0.021051006,Half Volley,Open Play,,,,Manchester United,39,00:13:50.151,Shot,
,,,,,,,,,,,,,,,,,0.158065,,,,,,,,,,,,,af32d8f0-9390-4dbb-8f77-4d8885ef9aa5,2486,,"[108.7, 37.9]",3754310,61,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jesse Lingard,3293.0,Right Midfield,134,Manchester United,39,['3c5c330a-a57a-4e76-a27b-751c3dee4116'],4,,Right Foot,"[110.9, 38.4, 0.3]",True,"[{'location': [117.0, 37.7], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 48.0], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 28.4], 'player': {'id': 3448, 'name': 'Martin Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.4, 46.0], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 39.7], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 41.3], 'player': {'id': 3318, 'name': 'Marcus Rashford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",7d02a6ae-99e8-42fc-ad9e-f33fa0679728,,Saved,0.39888942,Normal,Open Play,,,,Manchester United,39,00:16:04.252,Shot,
,,,,,,,,,,,,,,,,,0.193393,,,,,,,,,,,,,a0189e6f-1927-43ef-b6cd-c9874823ebe7,2490,,"[107.0, 37.9]",3754310,61,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marcus Rashford,3318.0,Center Forward,134,Manchester United,39,['2ee0d25e-a105-4fd1-84a4-53ef9a0f6ec8'],5,,Left Foot,"[109.9, 37.9, 0.7]",,"[{'location': [112.2, 32.3], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.4, 37.3], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 43.2], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 28.6], 'player': {'id': 3448, 'name': 'Martin Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 40.6], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 38.2], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Saved,0.15865718,Half Volley,Open Play,,,,Manchester United,39,00:16:05.788,Shot,
,,,,,,,,,,,,,,,,,0.311978,,,,,,,,,,,,,c87477bc-609e-4d38-b752-6691a85168bf,2497,,"[86.8, 48.5]",3754310,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakary Sako,3469.0,Left Wing,136,Crystal Palace,31,"['273bab00-e164-4e84-8ec1-523ec06297e9', '841c0572-82af-44eb-8872-20147f02db3e']",24,,Left Foot,"[96.2, 46.2]",,"[{'location': [96.8, 47.1], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.9, 46.1], 'player': {'id': 3318, 'name': 'Marcus Rashford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.9, 45.4], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.1, 34.4], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.3, 37.3], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.7, 30.9], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.3, 32.1], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.8, 36.9], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.8, 38.6], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.5, 50.1], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.6, 34.6], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [98.1, 38.5], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 30.3], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 31.9], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.8, 39.1], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 36.9], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 40.0], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.9, 49.7], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Blocked,0.02002928,Normal,Free Kick,,,,Crystal Palace,31,00:17:24.636,Shot,
,,,,,,,,,,,,,,,,,1.039139,,,,,,,,,,,,,5259de8f-2d53-4072-9ea6-8baf3a469fab,2839,,"[109.9, 38.8]",3754310,71,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Chris Smalling,10958.0,Right Center Back,148,Manchester United,39,"['5b848fa2-9e9f-43da-bf4d-aed57100a172', '7b37fa3a-c394-45dd-903c-ae73edfb925d']",27,True,Head,"[120.0, 18.0, 0.3]",,"[{'location': [94.2, 28.1], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.8, 39.7], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.4, 53.2], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 38.1], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.8, 42.1], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.5, 43.6], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 48.0], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.1, 40.8], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.2, 43.9], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.7, 46.1], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.3, 58.3], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",ac53c7b1-6228-4ed6-b210-eb928207ac22,,Off T,0.09052634,Normal,Open Play,,,,Manchester United,39,00:26:27.974,Shot,True
,,,,,,,,,,,,,,,,,0.174799,,,,,,,,,,,,,235ab78a-2d2e-418d-a551-8549e3ad22ae,3140,,"[98.8, 29.0]",3754310,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Memphis Depay,2988.0,Left Midfield,161,Manchester United,39,"['14bebd47-b4cc-48b0-82fc-205ddcde2109', 'ac403394-5b78-462f-82c8-d52e83484d5c']",5,,Right Foot,"[102.7, 31.5]",,"[{'location': [106.7, 28.7], 'player': {'id': 3448, 'name': 'Martin Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 20.1], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.8, 31.2], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 32.3], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 37.3], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 43.7], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.7, 38.6], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.6, 32.7], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.4, 38.2], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 29.1], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.1, 39.3], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",5a88fe4a-4a47-45fa-8b55-e9b91f822c50,,Blocked,0.033249363,Normal,Open Play,,,,Manchester United,39,00:35:05.148,Shot,
,,,,,,,,,,,,,,,,,0.199182,,,,,,,,,,,,,9f1bd07a-6e08-474d-ad09-d1e29642cc51,3170,,"[94.6, 28.1]",3754310,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakary Sako,3469.0,Left Wing,164,Crystal Palace,31,"['49ae092e-9648-4fc6-8012-7d4cf6bce8cd', 'd19f8094-5f6b-43ef-9122-cce8d341edcb']",24,,Right Foot,"[100.2, 30.0]",,"[{'location': [118.8, 39.2], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.7, 10.7], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [83.8, 45.6], 'player': {'id': 3448, 'name': 'Martin Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.3, 13.3], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.6, 12.4], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.0, 41.4], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [85.6, 46.4], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.5, 23.7], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.8, 12.2], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.4, 18.9], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.4, 28.0], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.2, 30.0], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 39.5], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",12d1db0e-8ea5-41f4-b2a7-b91909c2e533,,Blocked,0.026160775,Normal,Open Play,,,,Crystal Palace,31,00:36:24.906,Shot,
,,,,,,,,,,,,,,,,,0.133948,,,,,,,,,,,,,077ff2c3-1a07-4c82-8af8-4014839dd573,3321,,"[88.2, 29.9]",3754310,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakary Sako,3469.0,Left Wing,167,Crystal Palace,31,"['7c21806f-0212-4b45-86ed-ae426ae9f961', 'd13c428b-ea09-4355-acee-8d9b236cf5eb']",21,,Left Foot,"[91.3, 30.8]",,"[{'location': [73.7, 56.7], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [82.1, 60.8], 'player': {'id': 3448, 'name': 'Martin Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.4, 31.6], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.0, 45.8], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [78.1, 38.3], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [84.9, 21.2], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [85.9, 41.7], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.8, 30.6], 'player': {'id': 3267, 'name': 'Luis Antonio Valencia Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.9, 61.3], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.2, 34.0], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.3, 39.6], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 45.9], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.6, 53.5], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 39.6], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1aabd4d9-68b1-4ed2-a1e8-389622a05348,,Blocked,0.014420888,Normal,Open Play,,,,Crystal Palace,31,00:39:21.097,Shot,
