50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.069137,,,,,,,,,,,,,685797d3-1f2c-475e-a880-ff04351c16cc,261,,"[96.8, 20.4]",3754079,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin De Bruyne,3089.0,Center Attacking Midfield,18,Manchester City,36,['7b648ad9-8fef-47b5-897b-8b893b4ba9d5'],7,,Right Foot,,"[118.9, 36.7, 0.2]",,"[{'location': [96.6, 39.4], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.7, 29.5], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.1, 31.3], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.6, 35.8], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.9, 29.0], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.3, 44.3], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.8, 41.7], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.8, 39.4], 'player': {'id': 9467, 'name': 'Timothy Michael Krul'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 43.9], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 26.2], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.8, 29.4], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.6, 34.3], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 35.4], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 36.4], 'player': {'id': 43757, 'name': 'Yoan Gouffran'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.3, 39.3], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.2, 37.8], 'player': {'id': 16027, 'name': 'Kevin Mbabu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.3, 25.4], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.9, 24.5], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,,Saved,0.010610781,Normal,Free Kick,,,,Manchester City,36,00:07:07.181,Shot,
,,,,,,,,,,,,,,,,0.517383,,,,,,,,,,,,,4f749bba-e565-4c08-998a-fbe7a2930d66,266,,"[115.8, 38.2]",3754079,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Francisco Reges,16003.0,Right Center Midfield,18,Manchester City,36,['98235f1d-c75b-41de-aa2f-ef19a6525929'],10,,Left Foot,,"[117.5, 37.6, 0.2]",True,"[{'location': [118.0, 36.1], 'player': {'id': 9467, 'name': 'Timothy Michael Krul'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.4, 44.1], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [120.0, 31.2], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.7, 31.4], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.3, 28.7], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.5, 35.9], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.5, 31.9], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 26.6], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.4, 25.0], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.8, 26.6], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.7, 36.9], 'player': {'id': 43757, 'name': 'Yoan Gouffran'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.5, 34.5], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 38.9], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.9, 41.0], 'player': {'id': 16027, 'name': 'Kevin Mbabu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.6, 43.1], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 31.2], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",d5c332e1-e122-4399-9e24-30195e85ae1b,,True,Saved,0.84981954,Normal,Open Play,,,,Manchester City,36,00:07:10.253,Shot,
,,,,,,,,,,,,,,,,0.150636,,,,,,,,,,,,,8d1296ac-fcaa-4112-98dd-5b63b5f8670c,269,,"[116.4, 37.7]",3754079,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Francisco Reges,16003.0,Right Center Midfield,18,Manchester City,36,['c38848fb-a3fb-4eb5-a573-eeed3936b0eb'],11,,Right Foot,,"[117.8, 37.7, 0.2]",True,"[{'location': [120.0, 32.0], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 37.3], 'player': {'id': 9467, 'name': 'Timothy Michael Krul'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 39.5], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.2, 34.9], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 37.0], 'player': {'id': 43757, 'name': 'Yoan Gouffran'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 31.5], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.7, 26.6], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.7, 23.9], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.9, 42.2], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 38.9], 'player': {'id': 16027, 'name': 'Kevin Mbabu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 37.6], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.2, 29.1], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [120.0, 31.6], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.6, 33.4], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.4, 44.0], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,Saved,0.30401102,Normal,Open Play,,,,Manchester City,36,00:07:11.249,Shot,
,,,,,,,,,,,,,,,,2.651149,,,,,,,,,,,,,628217ee-1d2c-46b6-99ec-276ee79513f5,290,,"[102.3, 49.8]",3754079,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,19,Manchester City,36,['b96de6b3-0b47-4370-b791-4d2bb66de9e6'],48,,Left Foot,,"[120.0, 39.4, 3.4]",True,"[{'location': [92.8, 61.2], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.4, 41.6], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [85.6, 51.7], 'player': {'id': 43757, 'name': 'Yoan Gouffran'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.8, 38.8], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 57.3], 'player': {'id': 16027, 'name': 'Kevin Mbabu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 47.7], 'player': {'id': 9467, 'name': 'Timothy Michael Krul'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 48.4], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,Off T,0.10046745,Volley,Open Play,,,,Manchester City,36,00:07:48.647,Shot,
,,,,,,,,,,,,,,,,0.174612,,,,,,,,,,,,,155ac20d-4ebb-487a-b8d0-de24f2c08202,417,,"[109.5, 38.0]",3754079,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,24,Manchester City,36,"['1499d4d7-2f32-46fb-8231-dcbbffd0f4e8', '7b9317fb-0cd2-4b05-801a-07ff671764d7']",3,,Head,,"[111.6, 41.9]",,"[{'location': [106.9, 28.9], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.1, 11.3], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.1, 43.2], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.0, 25.5], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.8, 42.6], 'player': {'id': 16027, 'name': 'Kevin Mbabu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.4, 39.6], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 34.5], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.6, 37.1], 'player': {'id': 9467, 'name': 'Timothy Michael Krul'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 18.3], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.4, 44.0], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.2, 33.8], 'player': {'id': 43757, 'name': 'Yoan Gouffran'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.4, 28.0], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.9, 20.8], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",0fd467e1-9611-40dd-bbb0-3eb33150d6c8,,,Blocked,0.072431915,Normal,Open Play,,,,Manchester City,36,00:11:03.492,Shot,
,,,,,,,,,,,,,,,,0.543459,,,,,,,,,,,,,5a6ff479-bc86-4561-8ba6-94d546434ede,517,,"[109.7, 37.1]",3754079,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,27,Newcastle United,37,['9c77e009-a9bf-4268-a7b5-1f895b2c12c9'],25,,Right Foot,,"[114.8, 38.5, 2.0]",True,"[{'location': [96.5, 34.6], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [82.3, 16.2], 'player': {'id': 16027, 'name': 'Kevin Mbabu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.0, 30.2], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.3, 44.6], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.0, 36.5], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.3, 27.5], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.6, 20.3], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.1, 38.7], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 25.5], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 39.2], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 44.7], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.7, 36.9], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",d471f140-95ad-4f29-a874-92fa6fa6e611,,,Saved,0.15066113,Half Volley,Open Play,,,,Newcastle United,37,00:13:25.922,Shot,
,,,,,,,,,,,,,,,,0.572621,,,,,,,,,,,,,2c60dc37-3fb7-4870-a08b-7c324470a14b,687,,"[110.9, 36.8]",3754079,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,38,Newcastle United,37,['9f2ecb9b-3a3a-4f33-aa86-6e99729a485f'],59,,Head,,"[120.0, 38.0, 1.5]",,"[{'location': [99.2, 11.3], 'player': {'id': 16027, 'name': 'Kevin Mbabu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.4, 31.9], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.7, 25.2], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.8, 17.8], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 26.3], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.8, 27.8], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 31.1], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 42.8], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 34.9], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.3, 16.6], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.0, 39.5], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f3e9b99a-5121-4f4f-a00a-ac9f4c268708,,,Goal,0.32685515,Diving Header,Open Play,,,,Newcastle United,37,00:16:59.366,Shot,
,,,,,,,,,,,,,,,,0.336041,,,,,,,,,,,,,7930e025-65f2-407c-912d-fe4819b1160f,932,,"[86.0, 54.9]",3754079,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,53,Manchester City,36,"['8f22dbc1-8c32-48f8-96ba-c35a9cd4c332', 'f553a498-d43c-4c5c-ab5c-a56cd3efa0d8']",40,,Right Foot,,"[95.9, 49.2]",,"[{'location': [98.9, 53.3], 'player': {'id': 16027, 'name': 'Kevin Mbabu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.5, 48.8], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.7, 56.4], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.3, 34.8], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.3, 50.4], 'player': {'id': 43757, 'name': 'Yoan Gouffran'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.2, 30.1], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.3, 38.0], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.8, 26.2], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [78.6, 44.6], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.4, 42.1], 'player': {'id': 9467, 'name': 'Timothy Michael Krul'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.6, 10.9], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.5, 26.4], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [82.1, 31.6], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.7, 69.8], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.5, 50.0], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.8, 26.0], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",9c606ddf-c0c0-4e7e-a688-b3f598c7596e,,,Blocked,0.005572244,Normal,Open Play,,,,Manchester City,36,00:23:40.112,Shot,
,,,,,,,,,,,,,,,,0.852923,,,,,,,,,,,,,ced6ae7e-e011-44e1-bc0f-1d2c1bb7e65d,959,,"[107.3, 37.8]",3754079,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,56,Newcastle United,37,['b02eb31a-9485-423c-9b57-607fb37850bb'],14,,Head,,"[120.0, 36.5, 4.2]",,"[{'location': [109.3, 44.5], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.7, 38.1], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.8, 41.7], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 43.2], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.5, 49.7], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 55.4], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.9, 53.2], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.9, 66.0], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 41.1], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ec2d8384-2b32-446c-a05a-493bc790e798,,,Off T,0.072055,Normal,Open Play,,,,Newcastle United,37,00:25:14.058,Shot,
,,,,,,,,,,,,,,,,0.135743,,,,,,,,,,,,,aa90ccff-7d59-418e-b537-a122514c9c9e,1008,,"[110.5, 43.7]",3754079,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,58,Newcastle United,37,['51826b99-19b2-434b-90bb-23771d328cf0'],32,,Right Foot,,"[112.9, 43.5, 0.2]",True,"[{'location': [99.2, 51.6], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.1, 32.0], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.6, 43.7], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 35.8], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 48.0], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.4, 44.1], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 42.7], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 54.8], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.2, 30.3], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.6, 48.7], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",b1c5739e-f975-4bec-958f-de541fa6207c,,,Saved,0.5926071,Normal,Open Play,,,,Newcastle United,37,00:26:32.944,Shot,
