50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.528519,,,,,,,,,,,0c6be141-1af3-424a-a284-099e5fd7ca36,47,,"[102.2, 38.4]",3901241,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julien Féret,2959.0,Left Center Midfield,3,Caen,140,['47d9e58b-4f7c-480d-a610-99d33d2b453c'],42,Right Foot,,"[118.8, 40.9, 0.9]",True,"[{'location': [86.8, 51.2], 'player': {'id': 29875, 'name': 'Axel Ngando'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.8, 39.2], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 62.0], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 42.5], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.9, 33.9], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.4, 43.4], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 36.9], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 33.8], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 33.6], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 67.5], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.8, 50.6], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.6, 34.6], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.8, 29.9], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.2, 26.7], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,Saved,0.10371582,Half Volley,Open Play,,,,Caen,140,00:00:42.607,Shot,
,,,,,,,,,,,,,,,,,1.467238,,,,,,,,,,,5261fc1d-1eaa-47e8-84a6-89824204ac4a,93,,"[92.6, 37.6]",3901241,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,5,Caen,140,['e85a4bc3-dd75-4e07-a612-9efb6b203b64'],45,Right Foot,,"[120.0, 48.6, 0.9]",,"[{'location': [80.9, 43.1], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [77.5, 15.2], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [83.3, 28.0], 'player': {'id': 29875, 'name': 'Axel Ngando'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.6, 48.3], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.7, 32.5], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.1, 37.9], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 33.6], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 30.4], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 23.1], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.4, 40.1], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.1, 55.6], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.4, 33.4], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.3, 53.5], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.0, 24.3], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [82.5, 20.3], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",ac10be03-9593-412b-a21c-5a39404d7f99,Off T,0.03813463,Normal,Open Play,,,,Caen,140,00:01:45.899,Shot,
,,,,,,,,,,,,,,,,,0.572873,,,,,,,,,,,8d6419ae-96d9-48f0-bcfb-66666662b26f,376,,"[104.6, 38.0]",3901241,8,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Axel Ngando,29875.0,Center Attacking Midfield,19,Bastia,2736,['a38829d2-c860-4a19-b2f8-6f669bce471a'],0,Right Foot,,"[118.1, 39.5, 0.0]",True,"[{'location': [115.5, 16.1], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 37.1], 'player': {'id': 5656, 'name': 'Syam Ben Youssef'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 37.4], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 52.4], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.9, 39.5], 'player': {'id': 17617, 'name': 'Christopher Maboulou'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.6, 12.9], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 1.5], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.9, 3.1], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [91.8, 28.8], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.3, 41.9], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 38.9], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.1, 30.0], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.9, 52.8], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",22aca470-1559-43e6-9307-3e3e9fd31f21,Saved,0.15218683,Normal,Open Play,,,,Bastia,2736,00:08:00.231,Shot,
,,,,,,,,,,,,,,,,,0.615579,,,,,,,,,,,004f6d68-309d-425a-9fd3-2eca8f5f0ba5,798,,"[98.2, 52.8]",3901241,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeff Louis,7726.0,Right Midfield,41,Caen,140,"['01ba59c6-7016-4f01-9f4f-c9286bf91196', '9105e524-6d6c-4718-9eac-d793caea61d5']",23,Left Foot,,"[117.5, 42.4, 0.5]",,"[{'location': [117.7, 43.2], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.6, 58.8], 'player': {'id': 29875, 'name': 'Axel Ngando'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.8, 69.8], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.6, 57.1], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 50.8], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 65.6], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.7, 35.4], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.5, 49.3], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 42.7], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 33.4], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.5, 74.2], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.2, 66.0], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.3, 53.7], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [89.7, 41.1], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [79.7, 30.3], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.2, 40.7], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 30.9], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",13bc4a04-aabd-4717-8a91-26ba04e453af,Saved,0.03163253,Normal,Open Play,,,,Caen,140,00:17:23.974,Shot,True
,,,,,,,,,,,,,,,,,2.023128,,,,,,,,,,,d5845293-ed85-4098-a3c3-eaf66787f119,1112,,"[104.8, 37.7]",3901241,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,François Kamano,3405.0,Right Wing,62,Bastia,2736,['399e2548-8bc2-483b-82ac-55ba582573ba'],21,Right Foot,,"[120.0, 31.4, 4.3]",True,"[{'location': [100.5, 20.6], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.7, 24.7], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.5, 38.0], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.2, 41.1], 'player': {'id': 17617, 'name': 'Christopher Maboulou'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.4, 29.0], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.6, 13.3], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.5, 41.9], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 38.2], 'player': {'id': 5656, 'name': 'Syam Ben Youssef'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 36.7], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.3, 46.0], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.6, 29.5], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 14.4], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.9, 28.9], 'player': {'id': 29875, 'name': 'Axel Ngando'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.6, 47.8], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",e080a282-9aa6-40de-b5ce-e01ada937a0a,Off T,0.036031965,Backheel,Open Play,,,,Bastia,2736,00:24:21.657,Shot,
,,,,,,,,,,,,,,,,,0.836487,,,,,,,,,,,35bb7d62-6a3f-40bc-bd65-fd4e55fa4c95,1166,,"[109.9, 42.0]",3901241,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeff Louis,7726.0,Right Midfield,66,Caen,140,['2ef8e849-0700-4a0b-b19a-68145a99af57'],31,Head,,"[120.0, 44.7, 0.9]",,"[{'location': [89.5, 14.2], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.5, 35.7], 'player': {'id': 29875, 'name': 'Axel Ngando'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.2, 65.2], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 53.7], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 44.4], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 48.6], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 43.5], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 38.4], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 41.8], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.4, 64.8], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.6, 61.3], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.1, 47.1], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.9, 33.5], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",0f3be284-b254-4f02-8209-10d7f308fe2e,Off T,0.1264272,Normal,Open Play,,,,Caen,140,00:25:31.656,Shot,
,,,,,,,,,,,,,,,,,2.217292,,,,,,,,,,,cb1822ef-7bf8-4677-95d2-8e698f59d579,1183,,"[97.4, 39.6]",3901241,26,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,François Kamano,3405.0,Right Wing,67,Bastia,2736,"['9b303779-f712-49c4-8416-c4f354801ae8', 'aa7d61d0-61a0-4ada-8a75-0019990b1ddd', 'e7454e32-1647-4738-ac93-a83232c1ccbb']",10,Right Foot,,"[120.0, 29.1, 0.1]",,"[{'location': [95.6, 13.5], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.9, 50.2], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 42.7], 'player': {'id': 5656, 'name': 'Syam Ben Youssef'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.3, 38.6], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.1, 40.6], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [83.8, 61.8], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.3, 30.5], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.2, 49.1], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.4, 40.0], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 61.2], 'player': {'id': 29875, 'name': 'Axel Ngando'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [78.9, 59.8], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",74054188-39e2-421b-b962-5f16bb0a9907,Off T,0.06391,Normal,Open Play,,,,Bastia,2736,00:26:10.926,Shot,True
,,,,,,,,,,,,,,,,,0.17787,,,,,,,,,,,d4d5f5a5-dcab-4ff2-b61b-44ccf6c51413,1561,,"[96.6, 43.9]",3901241,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaël Danic,7349.0,Left Wing,87,Bastia,2736,"['09f89b5d-6f89-4db4-b8a7-5ad4e22c5b54', 'ae8c7128-d152-49d1-b6d7-28ef41fc9b23']",17,Left Foot,,"[101.1, 43.0]",True,"[{'location': [94.0, 73.3], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.4, 54.3], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 52.6], 'player': {'id': 5656, 'name': 'Syam Ben Youssef'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 53.4], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 43.5], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.6, 63.7], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.5, 45.6], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.8, 41.6], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.2, 41.1], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 59.2], 'player': {'id': 17617, 'name': 'Christopher Maboulou'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [89.8, 70.1], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.8, 56.2], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.5, 50.5], 'player': {'id': 29875, 'name': 'Axel Ngando'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [83.9, 65.3], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [83.4, 48.6], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",6292da4f-48f9-45d7-9b9c-231af7dd4e2d,Blocked,0.044517465,Normal,Open Play,,,,Bastia,2736,00:36:17.601,Shot,
,,,,,,,,,,,,,,,,,0.10043,,,,,,,,,,,70d91efc-dc15-4ca4-80af-f416ad305a5f,1596,,"[111.1, 32.8]",3901241,37,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Andy Delort,3038.0,Center Forward,89,Caen,140,['19fa2ab7-4fb6-4d24-82b5-2ac2c7e81589'],2,Right Foot,,"[113.0, 33.9, 0.0]",,"[{'location': [113.2, 34.3], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.8, 39.5], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 34.0], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 34.4], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 31.4], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",905a5ffc-2ed0-4ec9-a064-892b0b0c36c0,Saved,0.39375454,Normal,Open Play,,,,Caen,140,00:37:02.236,Shot,
,,,,,,,,,,,,,,,,,1.260067,,,,,,,,,,,dacae0b6-e3b4-4002-9bd2-b24af957b31a,1778,,"[92.8, 19.5]",3901241,43,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,103,Caen,140,['550e4520-1463-438d-bb8d-ca9cef6019ca'],5,Right Foot,,"[120.0, 29.9, 0.2]",,"[{'location': [115.7, 37.5], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.6, 38.9], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [77.6, 13.0], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.4, 36.8], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.8, 33.1], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 24.1], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.8, 17.0], 'player': {'id': 29875, 'name': 'Axel Ngando'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.5, 17.5], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.7, 18.2], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 12.2], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.7, 19.5], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.2, 33.5], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [90.1, 53.3], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [79.1, 22.3], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [81.9, 6.3], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.1, 2.7], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",7a22f30f-1168-4ee6-9024-10c318f9a5fe,Off T,0.007268972,Normal,Open Play,,,,Caen,140,00:43:05.052,Shot,
